method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.198,4,2.220446e-16,2.506430e-15,6.282192e-30
rk4,501,0.050100,0.0001,0.051,4,6.661338e-16,1.302817e-13,1.697332e-26
rk4,1001,0.100100,0.0001,0.052,4,5.551115e-16,2.229039e-13,4.968615e-26
rk4,1501,0.150100,0.0001,0.050,4,1.332268e-15,3.154292e-13,9.949556e-26
rk4,2001,0.200100,0.0001,0.049,4,6.661338e-16,4.055884e-13,1.645019e-25
rk4,2501,0.250100,0.0001,0.047,4,8.881784e-16,4.968749e-13,2.468847e-25
rk4,3001,0.300100,0.0001,0.088,4,0.000000e+00,5.878382e-13,3.455537e-25
rk4,3501,0.350100,0.0001,0.051,4,8.881784e-16,6.770016e-13,4.583311e-25
rk4,4001,0.400100,0.0001,0.093,4,2.220446e-16,7.618093e-13,5.803534e-25
rk4,4501,0.450100,0.0001,0.084,4,4.440892e-16,8.434028e-13,7.113282e-25
rk4,5001,0.500100,0.0001,0.043,4,1.110223e-16,9.212814e-13,8.487594e-25
rk4,5501,0.550100,0.0001,0.044,4,1.776357e-15,9.960469e-13,9.921094e-25
rk4,6001,0.600100,0.0001,0.055,4,1.110223e-15,1.068246e-12,1.141149e-24
rk4,6501,0.650100,0.0001,0.049,4,1.110223e-15,1.137545e-12,1.294009e-24
rk4,7001,0.700100,0.0001,0.084,4,1.110223e-15,1.204609e-12,1.451082e-24
rk4,7501,0.750100,0.0001,0.053,4,1.998401e-15,1.269375e-12,1.611313e-24
rk4,8001,0.800100,0.0001,0.095,4,6.661338e-16,1.332030e-12,1.774303e-24
rk4,8501,0.850100,0.0001,0.083,4,1.110223e-15,1.392382e-12,1.938726e-24
rk4,9001,0.900100,0.0001,0.097,4,1.332268e-15,1.450785e-12,2.104777e-24
rk4,9501,0.950100,0.0001,0.051,4,1.110223e-16,1.507287e-12,2.271914e-24
rk4,10001,1.000100,0.0001,0.051,4,1.332268e-15,1.562230e-12,2.440562e-24
rk4,10501,1.050100,0.0001,0.051,4,1.110223e-15,1.615326e-12,2.609279e-24
rk4,11001,1.100100,0.0001,0.090,4,2.220446e-15,1.666965e-12,2.778774e-24
rk4,11501,1.150100,0.0001,0.083,4,1.332268e-15,1.716658e-12,2.946916e-24
rk4,12001,1.200100,0.0001,0.047,4,3.108624e-15,1.764542e-12,3.113610e-24
rk4,12501,1.250100,0.0001,0.083,4,6.661338e-16,1.811114e-12,3.280134e-24
rk4,13001,1.300100,0.0001,0.065,4,3.108624e-15,1.856398e-12,3.446212e-24
rk4,13501,1.350100,0.0001,0.050,4,3.108624e-15,1.900345e-12,3.611312e-24
rk4,14001,1.400100,0.0001,0.049,4,1.110223e-15,1.943299e-12,3.776409e-24
rk4,14501,1.450100,0.0001,0.083,4,2.220446e-15,1.984551e-12,3.938443e-24
rk4,15001,1.500100,0.0001,0.050,4,6.661338e-16,2.024048e-12,4.096771e-24
rk4,15501,1.550100,0.0001,0.055,4,2.220446e-16,2.063068e-12,4.256250e-24
rk4,16001,1.600100,0.0001,0.049,4,8.881784e-16,2.101217e-12,4.415112e-24
rk4,16501,1.650100,0.0001,0.079,4,8.881784e-16,2.137417e-12,4.568549e-24
rk4,17001,1.700100,0.0001,0.085,4,2.220446e-15,2.173217e-12,4.722870e-24
rk4,17501,1.750100,0.0001,0.048,4,1.110223e-15,2.207037e-12,4.871011e-24
rk4,18001,1.800100,0.0001,0.051,4,2.220446e-16,2.240135e-12,5.018203e-24
rk4,18501,1.850100,0.0001,0.049,4,1.776357e-15,2.272705e-12,5.165189e-24
rk4,19001,1.900100,0.0001,0.084,4,1.332268e-15,2.304082e-12,5.308793e-24
rk4,19501,1.950100,0.0001,0.051,4,3.774758e-15,2.335221e-12,5.453257e-24
rk4,20001,2.000100,0.0001,0.053,4,1.110223e-15,2.365106e-12,5.593725e-24
rk4,20501,2.050100,0.0001,0.049,4,3.330669e-15,2.373931e-12,5.635548e-24
rk4,21001,2.100100,0.0001,0.049,4,2.220446e-15,2.383239e-12,5.679830e-24
rk4,21501,2.150100,0.0001,0.051,4,8.881784e-16,2.392940e-12,5.726160e-24
rk4,22001,2.200100,0.0001,0.049,4,1.332268e-15,2.402931e-12,5.774077e-24
rk4,22501,2.250100,0.0001,0.053,4,3.108624e-15,2.412913e-12,5.822150e-24
rk4,23001,2.300100,0.0001,0.051,4,2.442491e-15,2.423483e-12,5.873272e-24
rk4,23501,2.350100,0.0001,0.055,4,2.442491e-15,2.434785e-12,5.928180e-24
rk4,24001,2.400100,0.0001,0.049,4,1.776357e-15,2.446101e-12,5.983412e-24
rk4,24501,2.450100,0.0001,0.049,4,1.110223e-16,2.457400e-12,6.038817e-24
rk4,25001,2.500100,0.0001,0.051,4,6.661338e-16,2.468617e-12,6.094072e-24
rk4,25501,2.550100,0.0001,0.083,4,8.881784e-16,2.480319e-12,6.151983e-24
rk4,26001,2.600100,0.0001,0.050,4,0.000000e+00,2.491256e-12,6.206358e-24
rk4,26501,2.650100,0.0001,0.051,4,2.664535e-15,2.502204e-12,6.261024e-24
rk4,27001,2.700100,0.0001,0.050,4,3.108624e-15,2.513311e-12,6.316734e-24
rk4,27501,2.750100,0.0001,0.049,4,6.661338e-16,2.523501e-12,6.368056e-24
rk4,28001,2.800100,0.0001,0.055,4,1.776357e-15,2.533880e-12,6.420546e-24
rk4,28501,2.850100,0.0001,0.051,4,4.440892e-16,2.543917e-12,6.471514e-24
rk4,29001,2.900100,0.0001,0.088,4,2.220446e-16,2.553016e-12,6.517891e-24
rk4,29501,2.950100,0.0001,0.049,4,6.661338e-16,2.563383e-12,6.570932e-24
rk4,30001,3.000100,0.0001,0.079,4,2.664535e-15,2.571606e-12,6.613157e-24
