method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.410,9,2.220446e-15,2.474496e-15,6.123129e-30,10,6.145331e-14
cheb,5001,0.500100,0.0001,0.153,9,9.702239e-12,5.317426e-12,2.827502e-23,10,6.145331e-14
cheb,10001,1.000100,0.0001,0.309,9,1.940648e-11,1.056972e-11,1.117190e-22,10,6.145331e-14
cheb,15001,1.500100,0.0001,0.153,9,2.910827e-11,1.576929e-11,2.486706e-22,10,6.145331e-14
cheb,20001,2.000100,0.0001,0.309,9,3.881251e-11,2.093201e-11,4.381489e-22,10,6.145331e-14
cheb,25001,2.500100,0.0001,0.290,9,4.851897e-11,2.598163e-11,6.750453e-22,10,6.145331e-14
cheb,30001,3.000100,0.0001,0.153,9,5.822387e-11,3.103061e-11,9.628988e-22,10,6.145331e-14
cheb,35001,3.500100,0.0001,0.279,9,6.792900e-11,3.607499e-11,1.301405e-21,10,6.145331e-14
cheb,40001,4.000100,0.0001,0.300,9,7.763301e-11,4.113331e-11,1.691949e-21,10,6.145331e-14
cheb,45001,4.500100,0.0001,0.279,9,8.734125e-11,4.635419e-11,2.148711e-21,10,6.145331e-14
cheb,50001,5.000100,0.0001,0.278,9,9.704726e-11,5.158792e-11,2.661313e-21,10,6.145331e-14
cheb,55001,5.500100,0.0001,0.154,9,1.067486e-10,5.682854e-11,3.229482e-21,10,6.145331e-14
cheb,60001,6.000100,0.0001,0.244,9,1.164491e-10,6.207100e-11,3.852808e-21,10,6.145331e-14
cheb,65001,6.500100,0.0001,0.153,9,1.261544e-10,6.731868e-11,4.531804e-21,10,6.145331e-14
cheb,70001,7.000100,0.0001,0.280,9,1.358569e-10,7.256752e-11,5.266045e-21,10,6.145331e-14
cheb,75001,7.500100,0.0001,0.308,9,1.455580e-10,7.781579e-11,6.055297e-21,10,6.145331e-14
cheb,80001,8.000100,0.0001,0.244,9,1.552662e-10,8.303991e-11,6.895627e-21,10,6.145331e-14
cheb,85001,8.500100,0.0001,0.491,9,1.649714e-10,8.823140e-11,7.784780e-21,10,6.145331e-14
cheb,90001,9.000100,0.0001,0.280,9,1.746743e-10,9.341413e-11,8.726200e-21,10,6.145331e-14
cheb,95001,9.500100,0.0001,0.265,9,1.843805e-10,9.862077e-11,9.726056e-21,10,6.145331e-14
cheb,100001,10.000100,0.0001,0.258,9,1.940859e-10,1.038571e-10,1.078630e-20,10,6.145331e-14
cheb,105001,10.500100,0.0001,0.260,9,2.037901e-10,1.091223e-10,1.190768e-20,10,6.145331e-14
cheb,110001,11.000100,0.0001,0.280,9,2.134954e-10,1.144115e-10,1.309000e-20,10,6.145331e-14
cheb,115001,11.500100,0.0001,0.280,9,2.231970e-10,1.197147e-10,1.433161e-20,10,6.145331e-14
cheb,120001,12.000100,0.0001,0.289,9,2.329046e-10,1.250340e-10,1.563350e-20,10,6.145331e-14
cheb,125001,12.500100,0.0001,0.155,9,2.426059e-10,1.303586e-10,1.699337e-20,10,6.145331e-14
cheb,130001,13.000100,0.0001,0.292,9,2.523113e-10,1.356813e-10,1.840940e-20,10,6.145331e-14
cheb,135001,13.500100,0.0001,0.243,9,2.620195e-10,1.409986e-10,1.988062e-20,10,6.145331e-14
cheb,140001,14.000100,0.0001,0.277,9,2.717215e-10,1.463012e-10,2.140403e-20,10,6.145331e-14
cheb,145001,14.500100,0.0001,0.279,9,2.814260e-10,1.515943e-10,2.298082e-20,10,6.145331e-14
cheb,150001,15.000100,0.0001,0.287,9,2.911280e-10,1.568784e-10,2.461084e-20,10,6.145331e-14
cheb,155001,15.500100,0.0001,0.282,9,3.008311e-10,1.621587e-10,2.629544e-20,10,6.145331e-14
cheb,160001,16.000100,0.0001,0.244,9,3.105372e-10,1.674300e-10,2.803279e-20,10,6.145331e-14
cheb,165001,16.500100,0.0001,0.282,9,3.202409e-10,1.727029e-10,2.982629e-20,10,6.145331e-14
cheb,170001,17.000100,0.0001,0.281,9,3.299452e-10,1.779712e-10,3.167373e-20,10,6.145331e-14
cheb,175001,17.500100,0.0001,0.153,9,3.396476e-10,1.832367e-10,3.357570e-20,10,6.145331e-14
cheb,180001,18.000100,0.0001,0.285,9,3.493514e-10,1.885021e-10,3.553306e-20,10,6.145331e-14
cheb,185001,18.500100,0.0001,0.348,9,3.590572e-10,1.937630e-10,3.754411e-20,10,6.145331e-14
cheb,190001,19.000100,0.0001,0.297,9,3.687595e-10,1.990040e-10,3.960258e-20,10,6.145331e-14
cheb,195001,19.500100,0.0001,0.258,9,3.784617e-10,2.042396e-10,4.171380e-20,10,6.145331e-14
cheb,200001,20.000100,0.0001,0.245,9,3.881635e-10,2.094740e-10,4.387936e-20,10,6.145331e-14
cheb,205001,20.500100,0.0001,0.282,9,3.978700e-10,2.146987e-10,4.609553e-20,10,6.145331e-14
cheb,210001,21.000100,0.0001,0.308,9,4.075742e-10,2.199099e-10,4.836036e-20,10,6.145331e-14
cheb,215001,21.500100,0.0001,0.163,9,4.172778e-10,2.251182e-10,5.067821e-20,10,6.145331e-14
cheb,220001,22.000100,0.0001,0.281,9,4.269798e-10,2.303314e-10,5.305253e-20,10,6.145331e-14
cheb,225001,22.500100,0.0001,0.300,9,4.366811e-10,2.355491e-10,5.548337e-20,10,6.145331e-14
cheb,230001,23.000100,0.0001,0.313,9,4.463834e-10,2.407736e-10,5.797192e-20,10,6.145331e-14
cheb,235001,23.500100,0.0001,0.310,9,4.560892e-10,2.460096e-10,6.052074e-20,10,6.145331e-14
cheb,240001,24.000100,0.0001,0.218,9,4.657885e-10,2.512663e-10,6.313478e-20,10,6.145331e-14
cheb,245001,24.500100,0.0001,0.311,9,4.754939e-10,2.565466e-10,6.581615e-20,10,6.145331e-14
cheb,250001,25.000100,0.0001,0.161,9,4.852001e-10,2.618391e-10,6.855973e-20,10,6.145331e-14
cheb,255001,25.500100,0.0001,0.266,9,4.949012e-10,2.671303e-10,7.135858e-20,10,6.145331e-14
cheb,260001,26.000100,0.0001,0.264,9,5.046068e-10,2.724276e-10,7.421682e-20,10,6.145331e-14
