method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000100,0.0001,0.093,4,2.220446e-16,2.481112e-15,6.155915e-30
taylor,5001,0.500100,0.0001,0.040,4,1.076916e-14,9.252691e-13,8.561230e-25
taylor,10001,1.000100,0.0001,0.073,4,3.019807e-14,1.541609e-12,2.376559e-24
taylor,15001,1.500100,0.0001,0.075,4,4.574119e-14,1.989237e-12,3.957064e-24
taylor,20001,2.000100,0.0001,0.072,4,5.795364e-14,2.330035e-12,5.429062e-24
taylor,25001,2.500100,0.0001,0.040,4,6.417089e-14,2.448637e-12,5.995825e-24
taylor,30001,3.000100,0.0001,0.060,4,7.460699e-14,2.567456e-12,6.591831e-24
taylor,35001,3.500100,0.0001,0.076,4,8.382184e-14,2.692627e-12,7.250242e-24
taylor,40001,4.000100,0.0001,0.075,4,9.092727e-14,2.888695e-12,8.344561e-24
taylor,45001,4.500100,0.0001,0.040,4,9.559020e-14,2.958338e-12,8.751765e-24
taylor,50001,5.000100,0.0001,0.038,4,9.281464e-14,3.143473e-12,9.881422e-24
taylor,55001,5.500100,0.0001,0.067,4,9.348078e-14,3.441115e-12,1.184127e-23
taylor,60001,6.000100,0.0001,0.038,4,1.022515e-13,3.825076e-12,1.463120e-23
taylor,65001,6.500100,0.0001,0.073,4,1.106892e-13,4.275717e-12,1.828176e-23
taylor,70001,7.000100,0.0001,0.080,4,1.280087e-13,4.768750e-12,2.274098e-23
taylor,75001,7.500100,0.0001,0.077,4,1.401101e-13,5.301235e-12,2.810309e-23
taylor,80001,8.000100,0.0001,0.038,4,1.548761e-13,5.756997e-12,3.314301e-23
taylor,85001,8.500100,0.0001,0.038,4,1.606493e-13,6.113527e-12,3.737522e-23
taylor,90001,9.000100,0.0001,0.038,4,1.704192e-13,6.452043e-12,4.162886e-23
taylor,95001,9.500100,0.0001,0.065,4,1.771916e-13,6.881370e-12,4.735325e-23
taylor,100001,10.000100,0.0001,0.041,4,1.885159e-13,7.436696e-12,5.530444e-23
taylor,105001,10.500100,0.0001,0.075,4,1.945111e-13,8.080932e-12,6.530145e-23
taylor,110001,11.000100,0.0001,0.038,4,2.042810e-13,8.801399e-12,7.746462e-23
taylor,115001,11.500100,0.0001,0.038,4,2.141620e-13,9.571917e-12,9.162159e-23
taylor,120001,12.000100,0.0001,0.038,4,2.177147e-13,1.037409e-11,1.076218e-22
taylor,125001,12.500100,0.0001,0.072,4,2.259304e-13,1.119198e-11,1.252604e-22
taylor,130001,13.000100,0.0001,0.072,4,2.349232e-13,1.198396e-11,1.436154e-22
taylor,135001,13.500100,0.0001,0.070,4,2.418066e-13,1.273895e-11,1.622808e-22
taylor,140001,14.000100,0.0001,0.038,4,2.482459e-13,1.342961e-11,1.803544e-22
taylor,145001,14.500100,0.0001,0.064,4,2.521316e-13,1.405739e-11,1.976103e-22
taylor,150001,15.000100,0.0001,0.073,4,2.595701e-13,1.467262e-11,2.152859e-22
taylor,155001,15.500100,0.0001,0.074,4,2.624567e-13,1.526862e-11,2.331307e-22
taylor,160001,16.000100,0.0001,0.072,4,2.721157e-13,1.586686e-11,2.517571e-22
taylor,165001,16.500100,0.0001,0.072,4,2.773337e-13,1.647350e-11,2.713760e-22
taylor,170001,17.000100,0.0001,0.072,4,2.878808e-13,1.707788e-11,2.916540e-22
taylor,175001,17.500100,0.0001,0.044,4,2.903233e-13,1.768356e-11,3.127082e-22
taylor,180001,18.000100,0.0001,0.038,4,2.903233e-13,1.828918e-11,3.344941e-22
taylor,185001,18.500100,0.0001,0.059,4,2.954303e-13,1.886866e-11,3.560265e-22
taylor,190001,19.000100,0.0001,0.047,4,3.012035e-13,1.936362e-11,3.749496e-22
taylor,195001,19.500100,0.0001,0.073,4,3.069767e-13,1.985472e-11,3.942100e-22
taylor,200001,20.000100,0.0001,0.072,4,3.105294e-13,2.033772e-11,4.136230e-22
taylor,205001,20.500100,0.0001,0.072,4,3.138600e-13,2.080361e-11,4.327901e-22
taylor,210001,21.000100,0.0001,0.038,4,3.259615e-13,2.121537e-11,4.500917e-22
taylor,215001,21.500100,0.0001,0.038,4,3.285150e-13,2.162605e-11,4.676861e-22
taylor,220001,22.000100,0.0001,0.072,4,3.335110e-13,2.207323e-11,4.872275e-22
taylor,225001,22.500100,0.0001,0.082,4,3.462786e-13,2.254418e-11,5.082400e-22
taylor,230001,23.000100,0.0001,0.038,4,3.567147e-13,2.302876e-11,5.303239e-22
taylor,235001,23.500100,0.0001,0.038,4,3.624878e-13,2.354827e-11,5.545211e-22
taylor,240001,24.000100,0.0001,0.038,4,3.721468e-13,2.415277e-11,5.833563e-22
taylor,245001,24.500100,0.0001,0.072,4,3.832490e-13,2.483474e-11,6.167644e-22
taylor,250001,25.000100,0.0001,0.038,4,3.899103e-13,2.550713e-11,6.506136e-22
taylor,255001,25.500100,0.0001,0.038,4,3.994582e-13,2.612420e-11,6.824739e-22
taylor,260001,26.000100,0.0001,0.040,4,4.060086e-13,2.675272e-11,7.157078e-22
taylor,265001,26.500100,0.0001,0.049,4,4.102274e-13,2.747421e-11,7.548320e-22
taylor,270001,27.000100,0.0001,0.038,4,4.141132e-13,2.827725e-11,7.996027e-22
taylor,275001,27.500100,0.0001,0.071,4,4.197753e-13,2.911476e-11,8.476690e-22
taylor,280001,28.000100,0.0001,0.074,4,4.274359e-13,2.991421e-11,8.948599e-22
taylor,285001,28.500100,0.0001,0.076,4,4.326539e-13,3.063526e-11,9.385194e-22
taylor,290001,29.000100,0.0001,0.038,4,4.417577e-13,3.130422e-11,9.799544e-22
taylor,295001,29.500100,0.0001,0.072,4,4.514167e-13,3.200821e-11,1.024525e-21
taylor,300001,30.000100,0.0001,0.065,4,4.595213e-13,3.277732e-11,1.074353e-21
taylor,305001,30.500100,0.0001,0.072,4,4.739542e-13,3.352949e-11,1.124227e-21
taylor,310001,31.000100,0.0001,0.040,4,4.806155e-13,3.425499e-11,1.173404e-21
taylor,315001,31.500100,0.0001,0.038,4,4.893863e-13,3.498890e-11,1.224223e-21
taylor,320001,32.000100,0.0001,0.072,4,4.963807e-13,3.571726e-11,1.275722e-21
taylor,325001,32.500100,0.0001,0.038,4,5.020429e-13,2.937189e-11,8.627081e-22
taylor,330001,33.000100,0.0001,0.073,4,5.070389e-13,2.328862e-11,5.423598e-22
taylor,335001,33.500100,0.0001,0.061,4,5.141443e-13,1.781328e-11,3.173130e-22
taylor,340001,34.000100,0.0001,0.040,4,5.209166e-13,1.386302e-11,1.921832e-22
taylor,345001,34.500100,0.0001,0.045,4,5.274670e-13,1.306448e-11,1.706806e-22
taylor,350001,35.000100,0.0001,0.072,4,5.311307e-13,1.588590e-11,2.523618e-22
taylor,355001,35.500100,0.0001,0.038,4,5.372369e-13,2.092289e-11,4.377672e-22
taylor,360001,36.000100,0.0001,0.040,4,5.436762e-13,2.693193e-11,7.253291e-22
taylor,365001,36.500100,0.0001,0.052,4,5.537792e-13,3.323231e-11,1.104386e-21
taylor,370001,37.000100,0.0001,0.072,4,5.569989e-13,3.958658e-11,1.567098e-21
taylor,375001,37.500100,0.0001,0.038,4,5.633272e-13,4.604579e-11,2.120215e-21
taylor,380001,38.000100,0.0001,0.074,4,5.759837e-13,5.275904e-11,2.783516e-21
taylor,385001,38.500100,0.0001,0.085,4,5.841994e-13,5.962756e-11,3.555446e-21
taylor,390001,39.000100,0.0001,0.038,4,5.925260e-13,6.650285e-11,4.422629e-21
taylor,395001,39.500100,0.0001,0.073,4,6.036283e-13,7.337358e-11,5.383682e-21
taylor,400001,40.000100,0.0001,0.072,4,6.156187e-13,8.027872e-11,6.444673e-21
taylor,405001,40.500100,0.0001,0.038,4,6.283862e-13,8.723196e-11,7.609416e-21
