method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.166,4,2.220446e-16,2.506430e-15,6.282192e-30
rk4,5001,0.500100,0.0001,0.041,4,1.110223e-16,9.212814e-13,8.487594e-25
rk4,10001,1.000100,0.0001,0.059,4,1.332268e-15,1.562230e-12,2.440562e-24
rk4,15001,1.500100,0.0001,0.043,4,6.661338e-16,2.024048e-12,4.096771e-24
rk4,20001,2.000100,0.0001,0.041,4,1.110223e-15,2.365106e-12,5.593725e-24
rk4,25001,2.500100,0.0001,0.069,4,6.661338e-16,2.468617e-12,6.094072e-24
rk4,30001,3.000100,0.0001,0.041,4,2.664535e-15,2.571606e-12,6.613157e-24
rk4,35001,3.500100,0.0001,0.042,4,3.552714e-15,2.682972e-12,7.198337e-24
rk4,40001,4.000100,0.0001,0.041,4,4.440892e-16,2.861785e-12,8.189812e-24
rk4,45001,4.500100,0.0001,0.039,4,2.886580e-15,2.957928e-12,8.749336e-24
rk4,50001,5.000100,0.0001,0.038,4,4.884981e-15,3.171531e-12,1.005861e-23
rk4,55001,5.500100,0.0001,0.041,4,1.110223e-15,3.491080e-12,1.218764e-23
rk4,60001,6.000100,0.0001,0.048,4,1.998401e-15,3.889511e-12,1.512829e-23
rk4,65001,6.500100,0.0001,0.041,4,6.661338e-16,4.350494e-12,1.892680e-23
rk4,70001,7.000100,0.0001,0.040,4,1.332268e-15,4.852035e-12,2.354225e-23
rk4,75001,7.500100,0.0001,0.040,4,1.776357e-15,5.386893e-12,2.901861e-23
rk4,80001,8.000100,0.0001,0.039,4,3.774758e-15,5.861564e-12,3.435794e-23
rk4,85001,8.500100,0.0001,0.040,4,1.110223e-15,6.230591e-12,3.882026e-23
rk4,90001,9.000100,0.0001,0.040,4,4.440892e-16,6.559433e-12,4.302616e-23
rk4,95001,9.500100,0.0001,0.039,4,1.110223e-15,6.974704e-12,4.864649e-23
rk4,100001,10.000100,0.0001,0.039,4,1.554312e-15,7.528912e-12,5.668451e-23
rk4,105001,10.500100,0.0001,0.040,4,2.220446e-16,8.183537e-12,6.697028e-23
rk4,110001,11.000100,0.0001,0.038,4,9.992007e-16,8.906550e-12,7.932663e-23
rk4,115001,11.500100,0.0001,0.038,4,1.221245e-15,9.676785e-12,9.364017e-23
rk4,120001,12.000100,0.0001,0.037,4,3.108624e-15,1.047733e-11,1.097744e-22
rk4,125001,12.500100,0.0001,0.038,4,7.771561e-16,1.129143e-11,1.274964e-22
rk4,130001,13.000100,0.0001,0.039,4,7.771561e-16,1.208979e-11,1.461631e-22
rk4,135001,13.500100,0.0001,0.038,4,2.220446e-15,1.284925e-11,1.651032e-22
rk4,140001,14.000100,0.0001,0.039,4,1.332268e-15,1.355158e-11,1.836454e-22
rk4,145001,14.500100,0.0001,0.039,4,0.000000e+00,1.418679e-11,2.012649e-22
