method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.246,9,2.220446e-15,2.474496e-15,6.123129e-30,10,6.145331e-14
cheb,501,0.050100,0.0001,0.235,9,9.727774e-13,5.393645e-13,2.909141e-25,10,6.145331e-14
cheb,1001,0.100100,0.0001,0.141,9,1.941336e-12,1.072228e-12,1.149673e-24,10,6.145331e-14
cheb,1501,0.150100,0.0001,0.129,9,2.913669e-12,1.604390e-12,2.574066e-24,10,6.145331e-14
cheb,2001,0.200100,0.0001,0.253,9,3.884226e-12,2.136312e-12,4.563831e-24,10,6.145331e-14
cheb,2501,0.250100,0.0001,0.135,9,4.852785e-12,2.666792e-12,7.111777e-24,10,6.145331e-14
cheb,3001,0.300100,0.0001,0.201,9,5.823786e-12,3.198033e-12,1.022742e-23,10,6.145331e-14
cheb,3501,0.350100,0.0001,0.129,9,6.793455e-12,3.729630e-12,1.391014e-23,10,6.145331e-14
cheb,4001,0.400100,0.0001,0.155,9,7.762457e-12,4.259511e-12,1.814343e-23,10,6.145331e-14
cheb,4501,0.450100,0.0001,0.124,9,8.732792e-12,4.789569e-12,2.293997e-23,10,6.145331e-14
cheb,5001,0.500100,0.0001,0.134,9,9.702239e-12,5.317426e-12,2.827502e-23,10,6.145331e-14
cheb,5501,0.550100,0.0001,0.129,9,1.067257e-11,5.846173e-12,3.417774e-23,10,6.145331e-14
cheb,6001,0.600100,0.0001,0.146,9,1.164491e-11,6.374342e-12,4.063223e-23,10,6.145331e-14
cheb,6501,0.650100,0.0001,0.145,9,1.261524e-11,6.900272e-12,4.761376e-23,10,6.145331e-14
cheb,7001,0.700100,0.0001,0.141,9,1.358380e-11,7.427266e-12,5.516428e-23,10,6.145331e-14
cheb,7501,0.750100,0.0001,0.129,9,1.455658e-11,7.952422e-12,6.324102e-23,10,6.145331e-14
cheb,8001,0.800100,0.0001,0.144,9,1.552469e-11,8.476560e-12,7.185208e-23,10,6.145331e-14
cheb,8501,0.850100,0.0001,0.145,9,1.649436e-11,9.001871e-12,8.103368e-23,10,6.145331e-14
cheb,9001,0.900100,0.0001,0.124,9,1.746536e-11,9.524680e-12,9.071952e-23,10,6.145331e-14
cheb,9501,0.950100,0.0001,0.266,9,1.843592e-11,1.004830e-11,1.009683e-22,10,6.145331e-14
cheb,10001,1.000100,0.0001,0.128,9,1.940648e-11,1.056972e-11,1.117190e-22,10,6.145331e-14
cheb,10501,1.050100,0.0001,0.205,9,2.037792e-11,1.109292e-11,1.230529e-22,10,6.145331e-14
cheb,11001,1.100100,0.0001,0.208,9,2.134781e-11,1.161393e-11,1.348835e-22,10,6.145331e-14
cheb,11501,1.150100,0.0001,0.129,9,2.231615e-11,1.213348e-11,1.472212e-22,10,6.145331e-14
cheb,12001,1.200100,0.0001,0.210,9,2.328915e-11,1.265478e-11,1.601435e-22,10,6.145331e-14
cheb,12501,1.250100,0.0001,0.134,9,2.425904e-11,1.317457e-11,1.735692e-22,10,6.145331e-14
cheb,13001,1.300100,0.0001,0.130,9,2.523048e-11,1.369509e-11,1.875554e-22,10,6.145331e-14
cheb,13501,1.350100,0.0001,0.135,9,2.620082e-11,1.421428e-11,2.020457e-22,10,6.145331e-14
cheb,14001,1.400100,0.0001,0.124,9,2.716982e-11,1.473302e-11,2.170618e-22,10,6.145331e-14
cheb,14501,1.450100,0.0001,0.128,9,2.814038e-11,1.525103e-11,2.325940e-22,10,6.145331e-14
cheb,15001,1.500100,0.0001,0.129,9,2.910827e-11,1.576929e-11,2.486706e-22,10,6.145331e-14
cheb,15501,1.550100,0.0001,0.215,9,3.007994e-11,1.628543e-11,2.652153e-22,10,6.145331e-14
cheb,16001,1.600100,0.0001,0.139,9,3.104916e-11,1.680248e-11,2.823233e-22,10,6.145331e-14
cheb,16501,1.650100,0.0001,0.123,9,3.202105e-11,1.731987e-11,2.999779e-22,10,6.145331e-14
cheb,17001,1.700100,0.0001,0.128,9,3.299072e-11,1.783584e-11,3.181172e-22,10,6.145331e-14
