method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.141,4,5.551115e-16,2.014589e-15,4.058570e-30
rk4,501,0.050100,0.0001,0.053,4,5.551115e-16,1.137673e-13,1.294299e-26
rk4,1001,0.100100,0.0001,0.055,4,1.110223e-15,1.760255e-13,3.098499e-26
rk4,1501,0.150100,0.0001,0.049,4,2.220446e-16,2.435153e-13,5.929968e-26
rk4,2001,0.200100,0.0001,0.101,4,6.661338e-16,3.042799e-13,9.258624e-26
rk4,2501,0.250100,0.0001,0.057,4,2.220446e-16,3.680248e-13,1.354422e-25
rk4,3001,0.300100,0.0001,0.047,4,4.440892e-16,4.327117e-13,1.872395e-25
rk4,3501,0.350100,0.0001,0.051,4,5.551115e-16,4.936688e-13,2.437089e-25
rk4,4001,0.400100,0.0001,0.053,4,4.440892e-16,5.511232e-13,3.037368e-25
rk4,4501,0.450100,0.0001,0.049,4,6.661338e-16,6.074766e-13,3.690279e-25
rk4,5001,0.500100,0.0001,0.051,4,4.440892e-16,6.629381e-13,4.394869e-25
rk4,5501,0.550100,0.0001,0.051,4,4.440892e-16,7.176637e-13,5.150412e-25
rk4,6001,0.600100,0.0001,0.077,4,1.110223e-15,7.732969e-13,5.979881e-25
rk4,6501,0.650100,0.0001,0.092,4,1.776357e-15,8.290206e-13,6.872751e-25
rk4,7001,0.700100,0.0001,0.098,4,8.881784e-16,8.848494e-13,7.829584e-25
rk4,7501,0.750100,0.0001,0.051,4,0.000000e+00,9.410980e-13,8.856655e-25
rk4,8001,0.800100,0.0001,0.049,4,9.992007e-16,9.972125e-13,9.944327e-25
rk4,8501,0.850100,0.0001,0.049,4,2.220446e-16,1.053350e-12,1.109546e-24
rk4,9001,0.900100,0.0001,0.051,4,4.440892e-16,1.109843e-12,1.231751e-24
rk4,9501,0.950100,0.0001,0.053,4,1.110223e-15,1.166035e-12,1.359637e-24
rk4,10001,1.000100,0.0001,0.045,4,1.998401e-15,1.222315e-12,1.494054e-24
rk4,10501,1.050100,0.0001,0.099,4,1.110223e-16,1.277890e-12,1.633004e-24
rk4,11001,1.100100,0.0001,0.051,4,2.220446e-15,1.333749e-12,1.778886e-24
rk4,11501,1.150100,0.0001,0.049,4,1.998401e-15,1.388648e-12,1.928342e-24
rk4,12001,1.200100,0.0001,0.055,4,1.332268e-15,1.443983e-12,2.085088e-24
rk4,12501,1.250100,0.0001,0.049,4,1.110223e-15,1.498415e-12,2.245249e-24
rk4,13001,1.300100,0.0001,0.051,4,1.776357e-15,1.552590e-12,2.410537e-24
rk4,13501,1.350100,0.0001,0.056,4,2.664535e-15,1.605616e-12,2.578002e-24
rk4,14001,1.400100,0.0001,0.058,4,1.332268e-15,1.658398e-12,2.750283e-24
rk4,14501,1.450100,0.0001,0.045,4,1.332268e-15,1.710344e-12,2.925277e-24
rk4,15001,1.500100,0.0001,0.049,4,2.664535e-15,1.762150e-12,3.105172e-24
rk4,15501,1.550100,0.0001,0.085,4,1.776357e-15,1.813397e-12,3.288408e-24
rk4,16001,1.600100,0.0001,0.082,4,6.661338e-16,1.863801e-12,3.473754e-24
rk4,16501,1.650100,0.0001,0.051,4,6.661338e-16,1.913711e-12,3.662290e-24
rk4,17001,1.700100,0.0001,0.055,4,2.220446e-16,1.963275e-12,3.854447e-24
rk4,17501,1.750100,0.0001,0.049,4,1.332268e-15,2.011757e-12,4.047164e-24
