x,psi_n0,psi_n1,psi_n2,psi_n3,psi_n4,psi_n5,psi_n6,psi_n7,psi_n8,psi_n9
-10.98,-8.33146095132e-11,-2.78042254508e-10,-6.49016852445e-10,-1.21944410368e-09,-1.94839618159e-09,-2.77476737225e-09,-4.04716472341e-09,-6.50057382933e-09,-1.08250190723e-08,-1.83517340921e-08
-10.96,-9.26807474116e-11,-3.09093107737e-10,-7.21066112303e-10,-1.35411236882e-09,-2.16258492131e-09,-3.0786276434e-09,-4.48880381184e-09,-7.20717353887e-09,-1.19962841804e-08,-2.0327002453e-08
-10.94,-1.03062480985e-10,-3.43478659739e-10,-8.00811209657e-10,-1.50307294992e-09,-2.39939760945e-09,-3.41444988387e-09,-4.97671489739e-09,-7.98747489994e-09,-1.32890911736e-08,-2.25060513786e-08
-10.92,-1.14561766279e-10,-3.81548906183e-10,-8.89036803592e-10,-1.66778639298e-09,-2.66112045454e-09,-3.78544050279e-09,-5.51552316583e-09,-8.84882590085e-09,-1.47154952199e-08,-2.49089507221e-08
-10.9,-1.27295189353e-10,-4.23678967179e-10,-9.86606337437e-10,-1.8498459547e-09,-2.95026715872e-09,-4.19513265712e-09,-6.1103168633e-09,-9.79927700854e-09,-1.62886798596e-08,-2.75576449772e-08
-10.88,-1.4139315921e-10,-4.70281086416e-10,-1.09446639106e-09,-2.05099493397e-09,-3.26958212133e-09,-4.64738612202e-09,-6.76665105681e-09,-1.08476358604e-08,-1.80230702499e-08,-3.04761300687e-08
-10.86,-1.56997210846e-10,-5.21815793187e-10,-1.21366499588e-09,-2.2731612347e-09,-3.62208107546e-09,-5.14642903501e-09,-7.49061704873e-09,-1.20035332966e-08,-1.99344324377e-08,-3.36906199003e-08
-10.84,-1.74254054651e-10,-5.78779162568e-10,-1.34533960792e-09,-2.5184382687e-09,-4.01105946775e-09,-5.69689190605e-09,-8.28887437784e-09,-1.32775070423e-08,-2.20400097542e-08,-3.72297418976e-08
-10.82,-1.93336621498e-10,-6.41726222191e-10,-1.49074355524e-09,-2.78913286963e-09,-4.44012995669e-09,-6.30383832982e-09,-9.16870436157e-09,-1.4681076662e-08,-2.43586281289e-08,-4.11247532076e-08
-10.8,-2.14428632904e-10,-7.11252944411e-10,-1.65124624668e-09,-3.08776289767e-09,-4.91324739314e-09,-6.97280818729e-09,-1.01380730002e-08,-1.6226826472e-08,-2.69108492081e-08,-4.54097718493e-08
-10.78,-2.37735204737e-10,-7.88017412385e-10,-1.82834370213e-09,-3.41708529953e-09,-5.43473307565e-09,-7.70985174652e-09,-1.12056801822e-08,-1.79285005734e-08,-2.97191224787e-08,-5.01220074919e-08
-10.76,-2.63480608663e-10,-8.72747223098e-10,-2.02368293679e-09,-3.78011755322e-09,-6.00931112944e-09,-8.52159471799e-09,-1.23810342854e-08,-1.98011116906e-08,-3.2807941612e-08,-5.53020378288e-08
-10.74,-2.91908822034e-10,-9.66234798626e-10,-2.23906437854e-09,-4.18016311672e-09,-6.64215182764e-09,-9.41526753934e-09,-1.36745105063e-08,-2.1861038066e-08,-3.62040235004e-08,-6.09940937475e-08
-10.72,-3.23281110566e-10,-1.06933857852e-09,-2.47645373248e-09,-4.62082631586e-09,-7.33889386806e-09,-1.03987595739e-08,-1.50974411527e-08,-2.41261464102e-08,-3.99364927627e-08,-6.72463648269e-08
-10.7,-3.57897525196e-10,-1.18301284047e-09,-2.73800219623e-09,-5.10605104054e-09,-8.10570844393e-09,-1.14806946377e-08,-1.66621879686e-08,-2.66159287158e-08,-4.40370952304e-08,-7.41113320498e-08
-10.68,-3.96073508096e-10,-1.30829646206e-09,-3.02606301803e-09,-5.64014488245e-09,-8.94931729478e-09,-1.26704740697e-08,-1.83822296142e-08,-2.935162566e-08,-4.85404182482e-08,-8.16461337925e-08
-10.66,-4.38165760834e-10,-1.44631718521e-09,-3.34320531453e-09,-6.22780831302e-09,-9.87706952856e-09,-1.39783577607e-08,-2.02722666044e-08,-3.23563806696e-08,-5.34841227748e-08,-8.9912947169e-08
-10.64,-4.84557563244e-10,-1.59831488994e-09,-3.69222740149e-09,-6.87417329597e-09,-1.08969722351e-08,-1.54155251768e-08,-2.23483149968e-08,-3.56554112898e-08,-5.89092021197e-08,-9.89794128286e-08
-10.62,-5.35667520522e-10,-1.76564908612e-09,-4.07620647727e-09,-7.58484345549e-09,-1.20177612606e-08,-1.69941689891e-08,-2.46278228534e-08,-3.92761632774e-08,-6.48602678004e-08,-1.08919075732e-07
-10.6,-5.91955559429e-10,-1.94979862608e-09,-4.49848527419e-09,-8.36592555006e-09,-1.32489614804e-08,-1.87275623985e-08,-2.71297937919e-08,-4.32485118891e-08,-7.138584044e-08,-1.19811870406e-07
-10.58,-6.53927480356e-10,-2.15237760478e-09,-4.96270213097e-09,-9.22407395149e-09,-1.46009436645e-08,-2.06301736018e-08,-2.98749061778e-08,-4.76049633758e-08,-7.85386759595e-08,-1.31744651912e-07
-10.56,-7.22124372995e-10,-2.37515304414e-09,-5.47284990755e-09,-1.01665551231e-08,-1.6085009158e-08,-2.27177350264e-08,-3.28856653819e-08,-5.23808641249e-08,-8.63761054859e-08,-1.44811741878e-07
-10.54,-7.97151680597e-10,-2.62004637346e-09,-6.03325914163e-09,-1.12012678016e-08,-1.77134598913e-08,-2.5007387244e-08,-3.61865484056e-08,-5.76146411803e-08,-9.4960421954e-08,-1.59115544201e-07
-10.52,-8.79660152858e-10,-2.88915380428e-09,-6.64866534841e-09,-1.23368289424e-08,-1.94996869644e-08,-2.75177580359e-08,-3.98041712863e-08,-6.33480454462e-08,-1.04359265506e-07,-1.74767178716e-07
-10.5,-9.70368777801e-10,-3.18476976637e-09,-7.32421468301e-09,-1.35826089647e-08,-2.14582552454e-08,-3.02691141605e-08,-4.37674493123e-08,-6.96264364703e-08,-1.14646067665e-07,-1.91887192849e-07
-10.48,-1.07004861958e-09,-3.50938272556e-09,-8.06551887734e-09,-1.49488084216e-08,-2.36050090163e-08,-3.32834720985e-08,-4.8107808812e-08,-7.64990594205e-08,-1.25900507827e-07,-2.10606291822e-07
-10.46,-1.17955465887e-09,-3.86571368264e-09,-8.87868671023e-09,-1.6446524661e-08,-2.59571632443e-08,-3.65847607764e-08,-5.28593709428e-08,-8.40193685682e-08,-1.38209019852e-07,-2.31066149579e-07
-10.44,-1.29981595904e-09,-4.25672281696e-09,-9.77035993166e-09,-1.80878240765e-08,-2.85334422012e-08,-4.01989729572e-08,-5.80591798294e-08,-9.22453637782e-08,-1.51665312614e-07,-2.53420273105e-07
-10.42,-1.4318349148e-09,-4.68562942279e-09,-1.07477683675e-08,-1.98858222231e-08,-3.13541669406e-08,-4.41543191156e-08,-6.37474320507e-08,-1.01239936796e-07,-1.66370955401e-07,-2.77834902126e-07
-10.4,-1.57670971316e-09,-5.15593767964e-09,-1.18187768063e-08,-2.18547632418e-08,-3.44414144291e-08,-4.84814262276e-08,-6.99677322047e-08,-1.11071282523e-07,-1.8243599643e-07,-3.04490020198e-07
-10.38,-1.7356392533e-09,-5.67146669569e-09,-1.29919216434e-08,-2.40101273747e-08,-3.78191433497e-08,-5.32135092617e-08,-7.67673582218e-08,-1.21813295657e-07,-1.99979608142e-07,-3.33580404488e-07
-10.36,-1.90993020556e-09,-6.23636050496e-09,-1.42764885655e-08,-2.63687223147e-08,-4.15133555322e-08,-5.83865941937e-08,-8.41975599591e-08,-1.33546035728e-07,-2.19130814826e-07,-3.65316757647e-07
-10.34,-2.10099170454e-09,-6.8551297487e-09,-1.56825628143e-08,-2.89487894864e-08,-4.55522510223e-08,-6.40397371103e-08,-9.23138600119e-08,-1.46356191564e-07,-2.40029235072e-07,-3.99926920447e-07
-10.32,-2.31037174945e-09,-7.53267486799e-09,-1.72210905361e-08,-3.17701103219e-08,-4.99664024295e-08,-7.02152593185e-08,-1.01176400833e-07,-1.60337605775e-07,-2.62825910383e-07,-4.37657175487e-07
-10.3,-2.53974560581e-09,-8.27432107429e-09,-1.89039551781e-08,-3.48541534531e-08,-5.47889465702e-08,-7.69589961289e-08,-1.10850293328e-07,-1.75591813309e-07,-2.87684152897e-07,-4.7877362964e-07
-10.28,-2.79093312366e-09,-9.08584333069e-09,-2.07440497039e-08,-3.82241826511e-08,-6.00557884363e-08,-8.4320586511e-08,-1.21406003739e-07,-1.92228648093e-07,-3.14780503035e-07,-5.23563695855e-07
-10.26,-3.06591337248e-09,-9.97351649143e-09,-2.27553559847e-08,-4.19054166211e-08,-6.5805812503e-08,-9.23537642212e-08,-1.32919766741e-07,-2.10366858642e-07,-3.443057029e-07,-5.72337687289e-07
-10.24,-3.36683677275e-09,-1.09441525465e-08,-2.49530337058e-08,-4.59251721031e-08,-7.20811088778e-08,-1.01116661844e-07,-1.45474026836e-07,-2.3013479863e-07,-3.76465775494e-07,-6.25430508579e-07
-10.22,-3.69604470199e-09,-1.20051402601e-08,-2.73535133643e-08,-5.03130382856e-08,-7.89272442318e-08,-1.10672158454e-07,-1.59157911325e-07,-2.51671135782e-07,-4.11483153685e-07,-6.83203464034e-07
-10.2,-4.05606034859e-09,-1.31644833454e-08,-2.99745962749e-08,-5.510103452e-08,-8.63934980714e-08,-1.21088239231e-07,-1.74067733145e-07,-2.75125631316e-07,-4.49597905372e-07,-7.46046177756e-07
-10.18,-4.44964139433e-09,-1.44308619452e-08,-3.28355595992e-08,-6.03238221597e-08,-9.45331712641e-08,-1.32438384317e-07,-1.90307530929e-07,-3.00659971943e-07,-4.91069020539e-07,-8.14378670257e-07
-10.16,-4.87977277469e-09,-1.58136869399e-08,-3.59572744234e-08,-6.60188919218e-08,-1.0340387956e-07,-1.44801978699e-07,-2.07989651012e-07,-3.28448646873e-07,-5.36175807443e-07,-8.88653539431e-07
-10.14,-5.34967856613e-09,-1.73231460564e-08,-3.93623249223e-08,-7.22267859983e-08,-1.13067882032e-07,-1.58264758256e-07,-2.27235353477e-07,-3.58679888e-07,-5.8521936738e-07,-9.69358310422e-07
-10.12,-5.86286863122e-09,-1.89702686918e-08,-4.30751473797e-08,-7.89913304693e-08,-1.23592439317e-07,-1.72919285556e-07,-2.48175495943e-07,-3.91556680277e-07,-6.38524171922e-07,-1.05701791837e-06
-10.1,-6.42314116924e-09,-2.07670048305e-08,-4.71221736825e-08,-8.63598833804e-08,-1.35050180768e-07,-1.88865452407e-07,-2.70951213912e-07,-4.27297841128e-07,-6.96439739918e-07,-1.15219737345e-06
-10.08,-7.03461135162e-09,-2.27262669679e-08,-5.15319628978e-08,-9.43835982153e-08,-1.47519500621e-07,-2.06211027343e-07,-2.95714683866e-07,-4.66139158287e-07,-7.59342440328e-07,-1.25550457956e-06
-10.06,-7.70172649615e-09,-2.48620418151e-08,-5.63353922274e-08,-1.03117717077e-07,-1.61084999479e-07,-2.25072219861e-07,-3.22629923851e-07,-5.08334610874e-07,-8.27637389848e-07,-1.36759334e-06
-10.04,-8.42931322002e-09,-2.71894376237e-08,-6.15658105568e-08,-1.1262185998e-07,-1.75837926267e-07,-2.45574315487e-07,-3.51873653081e-07,-5.54157675468e-07,-9.01760484442e-07,-1.48916656206e-06
-10.02,-9.22258554055e-09,-2.97247918317e-08,-6.725923798e-08,-1.22960365297e-07,-1.9187666467e-07,-2.67852316078e-07,-3.83636202978e-07,-6.0390271247e-07,-9.82180572331e-07,-1.62097963798e-06
-10,-1.0087183844e-08,-3.24857593522e-08,-7.34545540427e-08,-1.34202630359e-07,-2.09307278571e-07,-2.92051653572e-07,-4.18122485403e-07,-6.57886442979e-07,-1.06940174252e-06,-1.76384408685e-06
-9.98,-1.10292118889e-08,-3.5491405799e-08,-8.01937191758e-08,-1.46423485144e-07,-2.28244035937e-07,-3.18328930687e-07,-4.55553031513e-07,-7.16449518727e-07,-1.16396578159e-06,-1.91863136654e-06
-9.96,-1.20552627288e-08,-3.87623166895e-08,-8.7521992569e-08,-1.59703582004e-07,-2.48810019515e-07,-3.4685272341e-07,-4.9616510604e-07,-7.79958195117e-07,-1.26645476308e-06,-2.08627693949e-06
-9.94,-1.31724569456e-08,-4.23207161913e-08,-9.54881904399e-08,-1.74129826767e-07,-2.71137750179e-07,-3.77804425933e-07,-5.40213863607e-07,-8.48806111502e-07,-1.37749381986e-06,-2.26778462101e-06
-9.92,-1.43884952304e-08,-4.61905868213e-08,-1.04144931704e-07,-1.89795829118e-07,-2.95369870351e-07,-4.11379156838e-07,-5.87973612273e-07,-9.23416183759e-07,-1.49775406776e-06,-2.46423114278e-06
-9.9,-1.57116861194e-08,-5.03977883881e-08,-1.13548923094e-07,-2.06802370869e-07,-3.21659847433e-07,-4.47786723545e-07,-6.39739136588e-07,-1.00424260802e-06,-1.62795572604e-06,-2.67677102508e-06
-9.88,-1.71509992175e-08,-5.49702133899e-08,-1.23761248028e-07,-2.25257942466e-07,-3.50172754396e-07,-4.87252641388e-07,-6.95827117249e-07,-1.09177299711e-06,-1.76887142261e-06,-2.90664171465e-06
-9.86,-1.87161158944e-08,-5.99379297413e-08,-1.34847689091e-07,-2.45279263112e-07,-3.8108606136e-07,-5.30019224023e-07,-7.5657762167e-07,-1.18653064964e-06,-1.92132969398e-06,-3.15516905248e-06
-9.84,-2.04174694746e-08,-6.53333208802e-08,-1.46879062145e-07,-2.66991882035e-07,-4.14590517266e-07,-5.76346743712e-07,-8.22355712572e-07,-1.28907695581e-06,-2.0862187069e-06,-3.42377304406e-06
-9.82,-2.22663263654e-08,-7.11912890826e-08,-1.59931568177e-07,-2.90530788378e-07,-4.50891062468e-07,-6.26514660897e-07,-8.93553133246e-07,-1.40001394076e-06,-2.26449019021e-06,-3.71397398491e-06
-9.8,-2.42748195145e-08,-7.75494077893e-08,-1.74087192829e-07,-3.16041073635e-07,-4.90207803225e-07,-6.80822929543e-07,-9.70590110811e-07,-1.51998699017e-06,-2.45716361362e-06,-4.02739892165e-06
-9.78,-2.64560269429e-08,-8.44481202064e-08,-1.89434098215e-07,-3.43678631403e-07,-5.32777063183e-07,-7.39593380991e-07,-1.0539172566e-06,-1.64968768086e-06,-2.66533058988e-06,-4.36578849838e-06
-9.76,-2.88240372864e-08,-9.19309521749e-08,-2.06067053509e-07,-3.73610901562e-07,-5.78852477351e-07,-8.03171212412e-07,-1.14401760269e-06,-1.78985687054e-06,-2.89015956928e-06,-4.73100418242e-06
-9.74,-3.13940246529e-08,-1.00044730705e-07,-2.2408791193e-07,-4.06017670163e-07,-6.28706158291e-07,-8.71926524371e-07,-1.24140872652e-06,-1.94128787131e-06,-3.13290076784e-06,-5.1250359141e-06
-9.72,-3.41823201457e-08,-1.08839790876e-07,-2.43606085603e-07,-4.41091901031e-07,-6.82629959301e-07,-9.4625600023e-07,-1.34664504739e-06,-2.10482987945e-06,-3.39489140879e-06,-5.55001017054e-06
-9.7,-3.72065032549e-08,-1.18370260596e-07,-2.64739073676e-07,-4.79040643177e-07,-7.40936776826e-07,-1.02658465351e-06,-1.46032021739e-06,-2.28139158084e-06,-3.67756123975e-06,-6.00819848015e-06
-9.68,-4.04854795573e-08,-1.2869429721e-07,-2.87613019585e-07,-5.20085965501e-07,-8.03961966564e-07,-1.11336769522e-06,-1.58306967422e-06,-2.47194496173e-06,-3.98243838304e-06,-6.50202642878e-06
-9.66,-4.40395874207e-08,-1.39874386654e-07,-3.12363300928e-07,-5.64465979026e-07,-8.7206480735e-07,-1.20709248974e-06,-1.71557334287e-06,-2.67752933813e-06,-4.3111554964e-06,-7.03408311457e-06
-9.64,-4.78906877943e-08,-1.51977623815e-07,-3.39135143382e-07,-6.12435905135e-07,-9.45630102569e-07,-1.30828066568e-06,-1.85855848558e-06,-2.89925561989e-06,-4.66545628967e-06,-7.60713116037e-06
-9.62,-5.20622863859e-08,-1.65076038036e-07,-3.68084299821e-07,-6.64269198249e-07,-1.02506982009e-06,-1.4174903123e-06,-2.0128027144e-06,-3.13831082449e-06,-5.04720239768e-06,-8.22411724022e-06
-9.6,-5.65796230748e-08,-1.79246935239e-07,-3.9937774805e-07,-7.20258756926e-07,-1.11082487457e-06,-1.53531831794e-06,-2.17913719808e-06,-3.39596281435e-06,-5.45838061513e-06,-8.8881831642e-06
-9.58,-6.14698186448e-08,-1.94573250424e-07,-4.33194448679e-07,-7.80718208142e-07,-1.20336699468e-06,-1.6624028522e-06,-2.35845001869e-06,-3.67356533226e-06,-5.90111055109e-06,-9.6026775642e-06
-9.56,-6.67619852096e-08,-2.11143924278e-07,-4.69726121266e-07,-8.45983244514e-07,-1.30320069372e-06,-1.79942596572e-06,-2.55168973673e-06,-3.97256328402e-06,-6.3776526758e-06,-1.03711681802e-05
-9.54,-7.24873723632e-08,-2.29054318944e-07,-5.09178107331e-07,-9.16413053782e-07,-1.41086537339e-06,-1.94711637002e-06,-2.75986915013e-06,-4.29449833675e-06,-6.89041679919e-06,-1.11974547811e-05
-9.52,-7.86795147296e-08,-2.48406632537e-07,-5.51770247746e-07,-9.92391840736e-07,-1.5269375197e-06,-2.10625233958e-06,-2.98406926152e-06,-4.64101479915e-06,-7.44197101119e-06,-1.20855827648e-05
-9.5,-8.53743759396e-08,-2.69310366418e-07,-5.97737833758e-07,-1.07433042519e-06,-1.65203305458e-06,-2.27766480056e-06,-3.22544345904e-06,-5.01386583363e-06,-8.03505107025e-06,-1.30398574306e-05
-9.48,-9.26105274269e-08,-2.91882800783e-07,-6.47332611093e-07,-1.16266793573e-06,-1.78680979713e-06,-2.46224058969e-06,-3.48522193778e-06,-5.41491998789e-06,-8.67257029948e-06,-1.40648589886e-05
-9.46,-1.00429315063e-07,-3.1624950422e-07,-7.00823837065e-07,-1.25787359993e-06,-1.93197008003e-06,-2.660925862e-06,-3.76471634075e-06,-5.84616806833e-06,-9.35762997609e-06,-1.51654583025e-05
-9.44,-1.0887504182e-07,-3.42544888413e-07,-7.58499399568e-07,-1.360448645e-06,-2.08826349409e-06,-2.87472974277e-06,-4.06532467104e-06,-6.30973040985e-06,-1.00935302675e-05,-1.6346833425e-05
-9.42,-1.1799517056e-07,-3.70912764302e-07,-8.20667011161e-07,-1.47092828186e-06,-2.2564898026e-06,-3.10472810425e-06,-4.38853643546e-06,-6.80786446678e-06,-1.08837817107e-05,-1.76144869366e-05
-9.4,-1.2784053215e-07,-4.01506967164e-07,-8.87655460714e-07,-1.58988384307e-06,-2.43750199958e-06,-3.35206762297e-06,-4.73593809275e-06,-7.34297284659e-06,-1.17321172712e-05,-1.89742641323e-05
-9.38,-1.38465545275e-07,-4.34491989719e-07,-9.59815941212e-07,-1.71792498533e-06,-2.63220954367e-06,-3.61796997955e-06,-5.10921876013e-06,-7.91761171183e-06,-1.26425049916e-05,-2.04323720597e-05
-9.36,-1.49928449743e-07,-4.70043671317e-07,-1.03752344887e-06,-1.85570206132e-06,-2.84158176952e-06,-3.90373633334e-06,-5.51017623715e-06,-8.53449965622e-06,-1.36191612945e-05,-2.19953995063e-05
-9.34,-1.62291554158e-07,-5.08349908565e-07,-1.12117826641e-06,-2.00390858879e-06,-3.06665146576e-06,-4.2107520094e-06,-5.94072331671e-06,-9.19652697325e-06,-1.46665648764e-05,-2.36703378609e-05
-9.32,-1.75621513016e-07,-5.49611433864e-07,-1.21120753681e-06,-2.16328389388e-06,-3.30851866257e-06,-4.54049143746e-06,-6.40289443275e-06,-9.90676541531e-06,-1.57894713322e-05,-2.54646030171e-05
-9.3,-1.8998958081e-07,-5.94042610444e-07,-1.30806689757e-06,-2.33461583445e-06,-3.5683546111e-06,-4.89452333772e-06,-6.89885264917e-06,-1.06684784449e-05,-1.69929284425e-05,-2.73860582328e-05
-9.28,-2.0547193093e-07,-6.41872286705e-07,-1.41224223665e-06,-2.51874373505e-06,-3.84740597568e-06,-5.27451616938e-06,-7.43089696977e-06,-1.14851319545e-05,-1.82822922016e-05,-2.94430380562e-05
-9.26,-2.22149958332e-07,-6.93344690863e-07,-1.52425152132e-06,-2.71656143747e-06,-4.14699921999e-06,-5.68224388032e-06,-8.00147004996e-06,-1.23604055318e-05,-1.96632435891e-05,-3.16443733388e-05
-9.24,-2.40110605268e-07,-7.48720401704e-07,-1.64464674095e-06,-2.92902052837e-06,-4.46854525336e-06,-6.11959189985e-06,-8.61316626057e-06,-1.32982042415e-05,-2.1141806105e-05,-3.39994173169e-05
-9.22,-2.59446719668e-07,-8.08277328789e-07,-1.77401595299e-06,-3.15713373157e-06,-4.81354429788e-06,-6.5885634957e-06,-9.26874015871e-06,-1.4302671002e-05,-2.27243641495e-05,-3.65180729079e-05
-9.2,-2.802574283e-07,-8.72311787606e-07,-1.91298542383e-06,-3.4019784788e-06,-5.18359100301e-06,-7.09128637335e-06,-9.97111534906e-06,-1.53781995031e-05,-2.44176822143e-05,-3.92108211426e-05
-9.18,-3.02648504471e-07,-9.41139604008e-07,-2.06222190904e-06,-3.6647006615e-06,-5.58037980895e-06,-7.6300196492e-06,-1.07233937977e-05,-1.65294477545e-05,-2.62289249129e-05,-4.2088750853e-05
-9.16,-3.26732815831e-07,-1.01509731054e-06,-2.22243502741e-06,-3.94651858355e-06,-6.00571059738e-06,-8.20716115345e-06,-1.15288655631e-05,-1.77613522371e-05,-2.8165677942e-05,-4.51635895971e-05
-9.14,-3.52630733985e-07,-1.0945433704e-06,-2.394379775e-06,-4.24872710107e-06,-6.46149460335e-06,-8.82525506217e-06,-1.23910190011e-05,-1.90791427224e-05,-3.02359699494e-05,-4.84477359153e-05
-9.12,-3.80470597119e-07,-1.17985949695e-06,-2.57885917556e-06,-4.57270198578e-06,-6.94976062281e-06,-9.48699992267e-06,-1.3313551425e-05,-2.04883577387e-05,-3.24482953492e-05,-5.19542929022e-05
-9.1,-4.10389209825e-07,-1.2714520354e-06,-2.77672704869e-06,-4.91990449199e-06,-7.47266152365e-06,-1.01952570319e-05,-1.43003802873e-05,-2.19948607566e-05,-3.48116381254e-05,-5.56971031643e-05
-9.08,-4.4253234151e-07,-1.36975340091e-06,-2.98889093386e-06,-5.29188616742e-06,-8.03248106011e-06,-1.09530592366e-05,-1.53556548363e-05,-2.36048570558e-05,-3.73354966398e-05,-5.96907851947e-05
-9.06,-4.77055271117e-07,-1.47522362679e-06,-3.21631516622e-06,-5.69029388234e-06,-8.63164103937e-06,-1.17636201154e-05,-1.64837683157e-05,-2.53249113586e-05,-4.00299094854e-05,-6.39507711825e-05
-9.04,-5.14123362087e-07,-1.58835195935e-06,-3.46002408663e-06,-6.11687511417e-06,-9.27270878267e-06,-1.26303435875e-05,-1.7689370728e-05,-2.71619662043e-05,-4.29054824299e-05,-6.84933463557e-05
-9.02,-5.53912655697e-07,-1.70965855805e-06,-3.7211054493e-06,-6.57348349057e-06,-9.95840498529e-06,-1.35568339794e-05,-1.89773821342e-05,-2.91233611428e-05,-4.59734164359e-05,-7.33356898106e-05
-9,-5.9661050943e-07,-1.83969626774e-06,-4.00071395238e-06,-7.06208459295e-06,-1.06916119029e-05,-1.45469065223e-05,-2.03530065435e-05,-3.1216852705e-05,-4.9245536844e-05,-7.84959169365e-05
-8.98,-6.42416251564e-07,-1.97905249917e-06,-4.3000749844e-06,-7.5847620362e-06,-1.14753819409e-05,-1.56045983301e-05,-2.18217464217e-05,-3.34506352264e-05,-5.27343237022e-05,-8.39931234244e-05
-8.96,-6.91541907266e-07,-2.1283511849e-06,-4.62048852973e-06,-8.14372383461e-06,-1.23129466089e-05,-1.67341798522e-05,-2.33894177873e-05,-3.5833362531e-05,-5.64529433141e-05,-8.98474309377e-05
-8.94,-7.4421290129e-07,-2.28825485197e-06,-4.96333326526e-06,-8.74130907379e-06,-1.32077258995e-05,-1.79401668368e-05,-2.5062165991e-05,-3.83741705033e-05,-6.04152810033e-05,-9.60800344508e-05
-8.92,-8.00668867796e-07,-2.45946678464e-06,-5.33007087485e-06,-9.37999488017e-06,-1.41633380995e-05,-1.92273328245e-05,-2.68464821412e-05,-4.10827005827e-05,-6.4635975154e-05,-0.000102713251309
-8.9,-8.61164447907e-07,-2.64273331005e-06,-5.72225053493e-06,-1.00624037205e-05,-1.51836099933e-05,-2.06007221383e-05,-2.87492201771e-05,-4.39691241645e-05,-6.91304525336e-05,-0.000109770572014
-8.88,-9.25970161403e-07,-2.83884617994e-06,-6.14151365014e-06,-1.07913110175e-05,-1.62725875544e-05,-2.20656634736e-05,-3.07776147101e-05,-4.70441680019e-05,-7.39149649421e-05,-0.000117276712829
-8.86,-9.95373298428e-07,-3.04864506917e-06,-6.58959878192e-06,-1.15696531376e-05,-1.74345470802e-05,-2.36277840114e-05,-3.29392995206e-05,-5.03191405691e-05,-7.90066272119e-05,-0.00012525767017
-8.84,-1.06967887368e-06,-3.27302021963e-06,-7.0683468163e-06,-1.24005356995e-05,-1.86740068147e-05,-2.52930241638e-05,-3.52423268449e-05,-5.38059594597e-05,-8.44234566117e-05,-0.000133740776849
-8.82,-1.14921061897e-06,-3.51291518123e-06,-7.57970637758e-06,-1.32872422971e-05,-1.99957390595e-05,-2.7067652892e-05,-3.76951874038e-05,-5.75171798005e-05,-9.01844136395e-05,-0.000142754760214
-8.8,-1.23431204043e-06,-3.76932970223e-06,-8.12573948285e-06,-1.42332435447e-05,-2.14047828008e-05,-2.89582836466e-05,-4.0306831225e-05,-6.14660237642e-05,-9.63094442696e-05,-0.000152329802169
-8.78,-1.32534749845e-06,-4.04332275545e-06,-8.70862745796e-06,-1.52422065783e-05,-2.29064568621e-05,-3.09718909772e-05,-4.30866892614e-05,-6.5666411139e-05,-0.000102819523673,-0.000162497601134
-8.76,-1.42270337663e-06,-4.3360156943e-06,-9.33067710401e-06,-1.63180049137e-05,-2.45063735906e-05,-3.31158277666e-05,-4.60446958497e-05,-7.01329910339e-05,-0.000109736701446,-0.000173291435984
-8.74,-1.52678929023e-06,-4.64859556734e-06,-9.99432716004e-06,-1.74647287647e-05,-2.62104531251e-05,-3.53978431661e-05,-4.91913119911e-05,-7.48811747112e-05,-0.00011708414833,-0.000184746231946
-8.72,-1.63803933799e-06,-4.98231859842e-06,-1.07021550465e-05,-1.86866957653e-05,-2.80249382183e-05,-3.78261012101e-05,-5.25375495363e-05,-7.99271696019e-05,-0.000124886204527,-0.000196898628511
-8.7,-1.75691344196e-06,-5.33851378867e-06,-1.14568838915e-05,-1.99884621666e-05,-2.99564096542e-05,-4.04092001625e-05,-5.60949962248e-05,-8.52880144766e-05,-0.000133168429563,-0.000209787049367
-8.68,-1.88389874822e-06,-5.71858673032e-06,-1.22613898638e-05,-2.13748344751e-05,-3.20118022804e-05,-4.31561925711e-05,-5.98758416456e-05,-9.09816158595e-05,-0.00014195765375,-0.000223451774364
-8.66,-2.01951107005e-06,-6.12402355852e-06,-1.31187098508e-05,-2.28508815806e-05,-3.41984216752e-05,-4.60766060928e-05,-6.38929041365e-05,-9.702678566e-05,-0.000151282031285,-0.000237935013555
-8.64,-2.16429641638e-06,-6.55639508215e-06,-1.40320494138e-05,-2.44219473711e-05,-3.6523961437e-05,-4.91804650731e-05,-6.81596586109e-05,-0.000103443280051,-0.000161171094979,-0.000253280983266
-8.62,-2.31883260365e-06,-7.01736113663e-06,-1.50047911333e-05,-2.60936638576e-05,-3.89965211471e-05,-5.24783129234e-05,-7.26902653681e-05,-0.000110251839646,-0.000171655812639,-0.000269535984277
-8.6,-2.48373092399e-06,-7.50867505959e-06,-1.60405032506e-05,-2.7871964809e-05,-4.16246250188e-05,-5.59812352933e-05,-7.74995998801e-05,-0.000117474230937,-0.000182768645149,-0.000286748482043
-8.58,-2.65963788173e-06,-8.0321884373e-06,-1.7142948707e-05,-2.97630999397e-05,-4.44172412193e-05,-5.97008840745e-05,-8.26032836076e-05,-0.000125133289103,-0.000194543606224,-0.000304969189025
