method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.205,9,1.332268e-15,1.997204e-15,3.988825e-30,10,6.107646e-14
cheb,501,0.050100,0.0001,0.119,9,9.925394e-13,5.183294e-13,2.686654e-25,10,6.107646e-14
cheb,1001,0.100100,0.0001,0.129,9,1.989298e-12,1.027348e-12,1.055443e-24,10,6.107646e-14
cheb,1501,0.150100,0.0001,0.135,9,2.982059e-12,1.536013e-12,2.359336e-24,10,6.107646e-14
cheb,2001,0.200100,0.0001,0.243,9,3.976153e-12,2.044724e-12,4.180896e-24,10,6.107646e-14
cheb,2501,0.250100,0.0001,0.128,9,4.968914e-12,2.552032e-12,6.512869e-24,10,6.107646e-14
cheb,3001,0.300100,0.0001,0.128,9,5.962120e-12,3.061938e-12,9.375464e-24,10,6.107646e-14
cheb,3501,0.350100,0.0001,0.128,9,6.957324e-12,3.570351e-12,1.274741e-23,10,6.107646e-14
cheb,4001,0.400100,0.0001,0.129,9,7.950529e-12,4.078990e-12,1.663816e-23,10,6.107646e-14
cheb,4501,0.450100,0.0001,0.262,9,8.942846e-12,4.586825e-12,2.103897e-23,10,6.107646e-14
cheb,5001,0.500100,0.0001,0.139,9,9.937828e-12,5.096031e-12,2.596953e-23,10,6.107646e-14
cheb,5501,0.550100,0.0001,0.249,9,1.092992e-11,5.603102e-12,3.139475e-23,10,6.107646e-14
cheb,6001,0.600100,0.0001,0.128,9,1.192513e-11,6.110173e-12,3.733421e-23,10,6.107646e-14
cheb,6501,0.650100,0.0001,0.212,9,1.291678e-11,6.618111e-12,4.379939e-23,10,6.107646e-14
cheb,7001,0.700100,0.0001,0.128,9,1.391087e-11,7.125246e-12,5.076912e-23,10,6.107646e-14
cheb,7501,0.750100,0.0001,0.215,9,1.490386e-11,7.633703e-12,5.827343e-23,10,6.107646e-14
cheb,8001,0.800100,0.0001,0.128,9,1.589706e-11,8.140771e-12,6.627214e-23,10,6.107646e-14
cheb,8501,0.850100,0.0001,0.134,9,1.689227e-11,8.648479e-12,7.479618e-23,10,6.107646e-14
cheb,9001,0.900100,0.0001,0.123,9,1.788436e-11,9.155138e-12,8.381654e-23,10,6.107646e-14
cheb,9501,0.950100,0.0001,0.119,9,1.887668e-11,9.662930e-12,9.337222e-23,10,6.107646e-14
cheb,10001,1.000100,0.0001,0.146,9,1.987011e-11,1.016916e-11,1.034118e-22,10,6.107646e-14
cheb,10501,1.050100,0.0001,0.128,9,2.086176e-11,1.067688e-11,1.139957e-22,10,6.107646e-14
cheb,11001,1.100100,0.0001,0.124,9,2.185763e-11,1.118322e-11,1.250644e-22,10,6.107646e-14
cheb,11501,1.150100,0.0001,0.234,9,2.285105e-11,1.168941e-11,1.366423e-22,10,6.107646e-14
cheb,12001,1.200100,0.0001,0.134,9,2.384359e-11,1.219646e-11,1.487535e-22,10,6.107646e-14
cheb,12501,1.250100,0.0001,0.128,9,2.483680e-11,1.270207e-11,1.613426e-22,10,6.107646e-14
cheb,13001,1.300100,0.0001,0.133,9,2.583112e-11,1.320856e-11,1.744660e-22,10,6.107646e-14
cheb,13501,1.350100,0.0001,0.124,9,2.682321e-11,1.371316e-11,1.880509e-22,10,6.107646e-14
cheb,14001,1.400100,0.0001,0.137,9,2.781642e-11,1.421783e-11,2.021466e-22,10,6.107646e-14
cheb,14501,1.450100,0.0001,0.134,9,2.881007e-11,1.472441e-11,2.168081e-22,10,6.107646e-14
cheb,15001,1.500100,0.0001,0.128,9,2.980149e-11,1.522835e-11,2.319027e-22,10,6.107646e-14
cheb,15501,1.550100,0.0001,0.146,9,3.079470e-11,1.573384e-11,2.475537e-22,10,6.107646e-14
cheb,16001,1.600100,0.0001,0.219,9,3.178924e-11,1.623981e-11,2.637316e-22,10,6.107646e-14
cheb,16501,1.650100,0.0001,0.129,9,3.278178e-11,1.674333e-11,2.803390e-22,10,6.107646e-14
cheb,17001,1.700100,0.0001,0.229,9,3.377587e-11,1.724656e-11,2.974438e-22,10,6.107646e-14
cheb,17501,1.750100,0.0001,0.128,9,3.476863e-11,1.775086e-11,3.150930e-22,10,6.107646e-14
cheb,18001,1.800100,0.0001,0.134,9,3.576073e-11,1.825369e-11,3.331972e-22,10,6.107646e-14
cheb,18501,1.850100,0.0001,0.128,9,3.675482e-11,1.875753e-11,3.518450e-22,10,6.107646e-14
cheb,19001,1.900100,0.0001,0.150,9,3.774714e-11,1.925980e-11,3.709398e-22,10,6.107646e-14
cheb,19501,1.950100,0.0001,0.128,9,3.873857e-11,1.976215e-11,3.905426e-22,10,6.107646e-14
cheb,20001,2.000100,0.0001,0.128,9,3.973533e-11,2.026725e-11,4.107615e-22,10,6.107646e-14
cheb,20501,2.050100,0.0001,0.128,9,4.072676e-11,2.076513e-11,4.311908e-22,10,6.107646e-14
cheb,21001,2.100100,0.0001,0.141,9,4.172218e-11,2.126313e-11,4.521209e-22,10,6.107646e-14
cheb,21501,2.150100,0.0001,0.139,9,4.271072e-11,2.176089e-11,4.735363e-22,10,6.107646e-14
cheb,22001,2.200100,0.0001,0.139,9,4.370371e-11,2.225881e-11,4.954548e-22,10,6.107646e-14
cheb,22501,2.250100,0.0001,0.140,9,4.469647e-11,2.275598e-11,5.178347e-22,10,6.107646e-14
cheb,23001,2.300100,0.0001,0.134,9,4.569034e-11,2.325543e-11,5.408151e-22,10,6.107646e-14
cheb,23501,2.350100,0.0001,0.141,9,4.668355e-11,2.375323e-11,5.642158e-22,10,6.107646e-14
cheb,24001,2.400100,0.0001,0.147,9,4.767720e-11,2.425207e-11,5.881628e-22,10,6.107646e-14
cheb,24501,2.450100,0.0001,0.159,9,4.866596e-11,2.475048e-11,6.125861e-22,10,6.107646e-14
cheb,25001,2.500100,0.0001,0.262,9,4.966161e-11,2.524915e-11,6.375196e-22,10,6.107646e-14
cheb,25501,2.550100,0.0001,0.142,9,5.065681e-11,2.574720e-11,6.629181e-22,10,6.107646e-14
cheb,26001,2.600100,0.0001,0.140,9,5.165113e-11,2.624620e-11,6.888629e-22,10,6.107646e-14
cheb,26501,2.650100,0.0001,0.134,9,5.264322e-11,2.674436e-11,7.152608e-22,10,6.107646e-14
cheb,27001,2.700100,0.0001,0.249,9,5.363665e-11,2.724291e-11,7.421762e-22,10,6.107646e-14
cheb,27501,2.750100,0.0001,0.235,9,5.463141e-11,2.774195e-11,7.696161e-22,10,6.107646e-14
cheb,28001,2.800100,0.0001,0.151,9,5.562195e-11,2.823872e-11,7.974253e-22,10,6.107646e-14
cheb,28501,2.850100,0.0001,0.141,9,5.661493e-11,2.873690e-11,8.258096e-22,10,6.107646e-14
cheb,29001,2.900100,0.0001,0.208,9,5.760992e-11,2.923535e-11,8.547055e-22,10,6.107646e-14
cheb,29501,2.950100,0.0001,0.140,9,5.860157e-11,2.973470e-11,8.841523e-22,10,6.107646e-14
cheb,30001,3.000100,0.0001,0.254,9,5.959477e-11,3.023174e-11,9.139581e-22,10,6.107646e-14
cheb,30501,3.050100,0.0001,0.139,9,6.059020e-11,3.073074e-11,9.443785e-22,10,6.107646e-14
cheb,31001,3.100100,0.0001,0.247,9,6.158163e-11,3.122977e-11,9.752986e-22,10,6.107646e-14
cheb,31501,3.150100,0.0001,0.270,9,6.257528e-11,3.172883e-11,1.006719e-21,10,6.107646e-14
cheb,32001,3.200100,0.0001,0.145,9,6.357137e-11,3.222644e-11,1.038543e-21,10,6.107646e-14
cheb,32501,3.250100,0.0001,0.147,9,6.456058e-11,3.272284e-11,1.070784e-21,10,6.107646e-14
cheb,33001,3.300100,0.0001,0.165,9,6.555334e-11,3.322179e-11,1.103688e-21,10,6.107646e-14
cheb,33501,3.350100,0.0001,0.141,9,6.654610e-11,3.372047e-11,1.137070e-21,10,6.107646e-14
cheb,34001,3.400100,0.0001,0.227,9,6.753775e-11,3.421821e-11,1.170886e-21,10,6.107646e-14
cheb,34501,3.450100,0.0001,0.263,9,6.852985e-11,3.471594e-11,1.205197e-21,10,6.107646e-14
cheb,35001,3.500100,0.0001,0.133,9,6.952527e-11,3.521481e-11,1.240083e-21,10,6.107646e-14
