method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000100,0.0001,0.151,4,5.551115e-16,2.011830e-15,4.047461e-30
taylor,501,0.050100,0.0001,0.071,4,2.220446e-15,1.141941e-13,1.304029e-26
taylor,1001,0.100100,0.0001,0.069,4,1.554312e-15,1.772089e-13,3.140301e-26
taylor,1501,0.150100,0.0001,0.074,4,2.997602e-15,2.454871e-13,6.026390e-26
taylor,2001,0.200100,0.0001,0.071,4,4.773959e-15,3.072594e-13,9.440836e-26
taylor,2501,0.250100,0.0001,0.083,4,4.996004e-15,3.722483e-13,1.385688e-25
taylor,3001,0.300100,0.0001,0.077,4,6.217249e-15,4.381208e-13,1.919499e-25
taylor,3501,0.350100,0.0001,0.075,4,6.550316e-15,5.006302e-13,2.506306e-25
taylor,4001,0.400100,0.0001,0.072,4,6.994405e-15,5.598200e-13,3.133985e-25
taylor,4501,0.450100,0.0001,0.073,4,8.104628e-15,6.168027e-13,3.804455e-25
taylor,5001,0.500100,0.0001,0.081,4,9.325873e-15,6.725346e-13,4.523028e-25
taylor,5501,0.550100,0.0001,0.073,4,1.088019e-14,7.268996e-13,5.283830e-25
taylor,6001,0.600100,0.0001,0.074,4,1.321165e-14,7.817935e-13,6.112011e-25
taylor,6501,0.650100,0.0001,0.087,4,1.498801e-14,8.362412e-13,6.992993e-25
taylor,7001,0.700100,0.0001,0.092,4,1.831868e-14,8.908049e-13,7.935334e-25
taylor,7501,0.750100,0.0001,0.077,4,2.120526e-14,9.457832e-13,8.945059e-25
taylor,8001,0.800100,0.0001,0.261,4,2.442491e-14,1.000715e-12,1.001431e-24
taylor,8501,0.850100,0.0001,0.084,4,2.564615e-14,1.055109e-12,1.113255e-24
taylor,9001,0.900100,0.0001,0.078,4,2.864375e-14,1.110700e-12,1.233654e-24
taylor,9501,0.950100,0.0001,0.075,4,3.219647e-14,1.165295e-12,1.357912e-24
taylor,10001,1.000100,0.0001,0.053,4,3.408385e-14,1.220229e-12,1.488959e-24
taylor,10501,1.050100,0.0001,0.104,4,3.796963e-14,1.274791e-12,1.625092e-24
taylor,11001,1.100100,0.0001,0.053,4,3.819167e-14,1.329291e-12,1.767016e-24
taylor,11501,1.150100,0.0001,0.068,4,3.952394e-14,1.383667e-12,1.914535e-24
taylor,12001,1.200100,0.0001,0.042,4,4.074519e-14,1.438117e-12,2.068181e-24
taylor,12501,1.250100,0.0001,0.080,4,4.285461e-14,1.492321e-12,2.227023e-24
taylor,13001,1.300100,0.0001,0.126,4,4.429790e-14,1.546493e-12,2.391639e-24
taylor,13501,1.350100,0.0001,0.069,4,4.429790e-14,1.599248e-12,2.557594e-24
taylor,14001,1.400100,0.0001,0.080,4,4.696243e-14,1.651936e-12,2.728892e-24
taylor,14501,1.450100,0.0001,0.040,4,4.674039e-14,1.704053e-12,2.903796e-24
taylor,15001,1.500100,0.0001,0.071,4,4.818368e-14,1.756016e-12,3.083591e-24
taylor,15501,1.550100,0.0001,0.040,4,5.140333e-14,1.807343e-12,3.266488e-24
taylor,16001,1.600100,0.0001,0.042,4,5.173639e-14,1.857627e-12,3.450777e-24
taylor,16501,1.650100,0.0001,0.076,4,5.195844e-14,1.907791e-12,3.639667e-24
taylor,17001,1.700100,0.0001,0.068,4,5.118128e-14,1.957956e-12,3.833592e-24
taylor,17501,1.750100,0.0001,0.040,4,5.251355e-14,2.006810e-12,4.027286e-24
taylor,18001,1.800100,0.0001,0.072,4,5.473400e-14,2.055115e-12,4.223498e-24
taylor,18501,1.850100,0.0001,0.078,4,5.373479e-14,2.103291e-12,4.423833e-24
taylor,19001,1.900100,0.0001,0.040,4,5.540013e-14,2.151466e-12,4.628808e-24
taylor,19501,1.950100,0.0001,0.071,4,5.451195e-14,2.198085e-12,4.831578e-24
taylor,20001,2.000100,0.0001,0.077,4,5.706546e-14,2.244197e-12,5.036418e-24
taylor,20501,2.050100,0.0001,0.044,4,5.639933e-14,2.289243e-12,5.240633e-24
taylor,21001,2.100100,0.0001,0.071,4,5.784262e-14,2.335155e-12,5.452947e-24
taylor,21501,2.150100,0.0001,0.044,4,6.050715e-14,2.381806e-12,5.673000e-24
taylor,22001,2.200100,0.0001,0.053,4,5.895284e-14,2.428948e-12,5.899786e-24
taylor,22501,2.250100,0.0001,0.041,4,6.028511e-14,2.478316e-12,6.142049e-24
taylor,23001,2.300100,0.0001,0.038,4,5.961898e-14,2.528389e-12,6.392752e-24
taylor,23501,2.350100,0.0001,0.068,4,6.306067e-14,2.579024e-12,6.651365e-24
taylor,24001,2.400100,0.0001,0.038,4,6.217249e-14,2.630234e-12,6.918131e-24
taylor,24501,2.450100,0.0001,0.038,4,6.672440e-14,2.682447e-12,7.195522e-24
taylor,25001,2.500100,0.0001,0.040,4,6.417089e-14,2.735191e-12,7.481270e-24
taylor,25501,2.550100,0.0001,0.040,4,6.716849e-14,2.789458e-12,7.781077e-24
taylor,26001,2.600100,0.0001,0.070,4,6.672440e-14,2.844319e-12,8.090148e-24
taylor,26501,2.650100,0.0001,0.101,4,6.505907e-14,2.900105e-12,8.410608e-24
