method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.233,4,1.332268e-15,3.855092e-14,1.486174e-27
rk4,101,0.010100,0.0001,0.123,4,2.786660e-14,3.891200e-12,1.514144e-23
rk4,201,0.020100,0.0001,0.091,4,5.373479e-14,7.741723e-12,5.993427e-23
rk4,301,0.030100,0.0001,0.095,4,8.326673e-14,1.159258e-11,1.343878e-22
rk4,401,0.040100,0.0001,0.105,4,1.112443e-13,1.545718e-11,2.389244e-22
rk4,501,0.050100,0.0001,0.086,4,1.395550e-13,1.932380e-11,3.734094e-22
rk4,601,0.060100,0.0001,0.101,4,1.670886e-13,2.319060e-11,5.378041e-22
rk4,701,0.070100,0.0001,0.092,4,1.960654e-13,2.705770e-11,7.321192e-22
rk4,801,0.080100,0.0001,0.101,4,2.250422e-13,3.092494e-11,9.563520e-22
rk4,901,0.090100,0.0001,0.104,4,2.537970e-13,3.479238e-11,1.210510e-21
rk4,1001,0.100100,0.0001,0.100,4,2.817746e-13,3.866008e-11,1.494602e-21
rk4,1101,0.110100,0.0001,0.153,4,3.084200e-13,4.252760e-11,1.808597e-21
rk4,1201,0.120100,0.0001,0.107,4,3.373968e-13,4.639528e-11,2.152522e-21
rk4,1301,0.130100,0.0001,0.106,4,3.661516e-13,5.023184e-11,2.523237e-21
rk4,1401,0.140100,0.0001,0.061,4,3.934630e-13,5.403849e-11,2.920158e-21
rk4,1501,0.150100,0.0001,0.115,4,4.212186e-13,5.784469e-11,3.346008e-21
rk4,1601,0.160100,0.0001,0.108,4,4.514167e-13,6.165079e-11,3.800820e-21
rk4,1701,0.170100,0.0001,0.106,4,4.791723e-13,6.545663e-11,4.284571e-21
rk4,1801,0.180100,0.0001,0.061,4,5.083711e-13,6.926227e-11,4.797262e-21
rk4,1901,0.190100,0.0001,0.107,4,5.356826e-13,7.306751e-11,5.338861e-21
rk4,2001,0.200100,0.0001,0.107,4,5.642153e-13,7.687236e-11,5.909360e-21
rk4,2101,0.210100,0.0001,0.115,4,5.931922e-13,8.067714e-11,6.508800e-21
rk4,2201,0.220100,0.0001,0.062,4,6.207257e-13,8.448192e-11,7.137195e-21
rk4,2301,0.230100,0.0001,0.114,4,6.481482e-13,8.828623e-11,7.794458e-21
rk4,2401,0.240100,0.0001,0.124,4,6.773471e-13,9.209041e-11,8.480643e-21
rk4,2501,0.250100,0.0001,0.108,4,7.057688e-13,9.589453e-11,9.195760e-21
rk4,2601,0.260100,0.0001,0.106,4,7.336354e-13,9.969881e-11,9.939854e-21
rk4,2701,0.270100,0.0001,0.101,4,7.611689e-13,1.035029e-10,1.071286e-20
rk4,2801,0.280100,0.0001,0.113,4,7.889245e-13,1.073068e-10,1.151476e-20
rk4,2901,0.290100,0.0001,0.108,4,8.191225e-13,1.111106e-10,1.234557e-20
rk4,3001,0.300100,0.0001,0.115,4,8.462120e-13,1.149144e-10,1.320532e-20
rk4,3101,0.310100,0.0001,0.105,4,8.747447e-13,1.187180e-10,1.409397e-20
