method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000010,1e-05,0.320,5,1.110223e-15,9.537410e-16,9.096219e-31,6,8.820859e-14
cheb,1001,0.010010,1e-05,0.213,5,1.244560e-13,6.782413e-14,4.600112e-27,6,8.820859e-14
cheb,2001,0.020010,1e-05,0.215,5,2.482459e-13,1.327828e-13,1.763127e-26,6,8.820859e-14
cheb,3001,0.030010,1e-05,0.185,5,3.732570e-13,1.983034e-13,3.932423e-26,6,8.820859e-14
cheb,4001,0.040010,1e-05,0.164,5,4.989342e-13,2.740667e-13,7.511254e-26,6,8.820859e-14
cheb,5001,0.050010,1e-05,0.208,5,6.230572e-13,4.082352e-13,1.666560e-25,6,8.820859e-14
cheb,6001,0.060010,1e-05,0.192,5,7.472911e-13,5.628316e-13,3.167794e-25,6,8.820859e-14
cheb,7001,0.070010,1e-05,0.164,5,8.728573e-13,5.426909e-13,2.945134e-25,6,8.820859e-14
cheb,8001,0.080010,1e-05,0.206,5,9.969803e-13,5.231647e-13,2.737013e-25,6,8.820859e-14
cheb,9001,0.090010,1e-05,0.158,5,1.122658e-12,5.769877e-13,3.329148e-25,6,8.820859e-14
cheb,10001,0.100010,1e-05,0.166,5,1.250000e-12,6.865831e-13,4.713964e-25,6,8.820859e-14
cheb,11001,0.110010,1e-05,0.156,5,1.375455e-12,8.298586e-13,6.886652e-25,6,8.820859e-14
cheb,12001,0.120010,1e-05,0.156,5,1.501910e-12,9.933772e-13,9.867982e-25,6,8.820859e-14
cheb,13001,0.130010,1e-05,0.152,5,1.628142e-12,9.515748e-13,9.054945e-25,6,8.820859e-14
cheb,14001,0.140010,1e-05,0.157,5,1.753042e-12,8.874281e-13,7.875286e-25,6,8.820859e-14
cheb,15001,0.150010,1e-05,0.164,5,1.880274e-12,1.096209e-12,1.201673e-24,6,8.820859e-14
cheb,16001,0.160010,1e-05,0.157,5,2.004175e-12,1.465896e-12,2.148850e-24,6,8.820859e-14
cheb,17001,0.170010,1e-05,0.154,5,2.130740e-12,1.905356e-12,3.630380e-24,6,8.820859e-14
cheb,18001,0.180010,1e-05,0.173,5,2.256528e-12,2.376402e-12,5.647287e-24,6,8.820859e-14
cheb,19001,0.190010,1e-05,0.157,5,2.381872e-12,2.863272e-12,8.198328e-24,6,8.820859e-14
cheb,20001,0.200010,1e-05,0.085,5,2.508438e-12,3.359330e-12,1.128510e-23,6,8.820859e-14
cheb,21001,0.210010,1e-05,0.149,5,2.634670e-12,3.861314e-12,1.490975e-23,6,8.820859e-14
cheb,22001,0.220010,1e-05,0.081,5,2.763012e-12,4.365982e-12,1.906180e-23,6,8.820859e-14
cheb,23001,0.230010,1e-05,0.085,5,2.885581e-12,4.872414e-12,2.374042e-23,6,8.820859e-14
cheb,24001,0.240010,1e-05,0.155,5,3.013478e-12,5.380570e-12,2.895054e-23,6,8.820859e-14
cheb,25001,0.250010,1e-05,0.156,5,3.138823e-12,5.889799e-12,3.468973e-23,6,8.820859e-14
cheb,26001,0.260010,1e-05,0.086,5,3.265610e-12,6.399353e-12,4.095171e-23,6,8.820859e-14
cheb,27001,0.270010,1e-05,0.134,5,3.392286e-12,6.909094e-12,4.773558e-23,6,8.820859e-14
cheb,28001,0.280010,1e-05,0.156,5,3.517187e-12,7.418576e-12,5.503526e-23,6,8.820859e-14
cheb,29001,0.290010,1e-05,0.149,5,3.642531e-12,7.927394e-12,6.284358e-23,6,8.820859e-14
cheb,30001,0.300010,1e-05,0.089,5,3.769318e-12,8.436644e-12,7.117696e-23,6,8.820859e-14
cheb,31001,0.310010,1e-05,0.081,5,3.896772e-12,8.945449e-12,8.002105e-23,6,8.820859e-14
cheb,32001,0.320010,1e-05,0.086,5,4.019340e-12,9.454646e-12,8.939034e-23,6,8.820859e-14
cheb,33001,0.330010,1e-05,0.078,5,4.148126e-12,9.963730e-12,9.927591e-23,6,8.820859e-14
cheb,34001,0.340010,1e-05,0.078,5,4.271694e-12,1.047245e-11,1.096723e-22,6,8.820859e-14
cheb,35001,0.350010,1e-05,0.075,5,4.399481e-12,1.098109e-11,1.205844e-22,6,8.820859e-14
cheb,36001,0.360010,1e-05,0.075,5,4.522049e-12,1.148873e-11,1.319910e-22,6,8.820859e-14
cheb,37001,0.370010,1e-05,0.103,5,4.648171e-12,1.199663e-11,1.439191e-22,6,8.820859e-14
cheb,38001,0.380010,1e-05,0.074,5,4.772516e-12,1.250407e-11,1.563518e-22,6,8.820859e-14
cheb,39001,0.390010,1e-05,0.074,5,4.898637e-12,1.301149e-11,1.692990e-22,6,8.820859e-14
cheb,40001,0.400010,1e-05,0.078,5,5.024647e-12,1.351753e-11,1.827235e-22,6,8.820859e-14
cheb,41001,0.410010,1e-05,0.075,5,5.149769e-12,1.402336e-11,1.966545e-22,6,8.820859e-14
cheb,42001,0.420010,1e-05,0.075,5,5.274448e-12,1.452862e-11,2.110807e-22,6,8.820859e-14
cheb,43001,0.430010,1e-05,0.075,5,5.400458e-12,1.503323e-11,2.259981e-22,6,8.820859e-14
cheb,44001,0.440010,1e-05,0.140,5,5.525136e-12,1.553776e-11,2.414221e-22,6,8.820859e-14
cheb,45001,0.450010,1e-05,0.072,5,5.651590e-12,1.604084e-11,2.573087e-22,6,8.820859e-14
cheb,46001,0.460010,1e-05,0.072,5,5.777490e-12,1.654367e-11,2.736929e-22,6,8.820859e-14
cheb,47001,0.470010,1e-05,0.072,5,5.903500e-12,1.704679e-11,2.905931e-22,6,8.820859e-14
cheb,48001,0.480010,1e-05,0.136,5,6.026735e-12,1.754829e-11,3.079425e-22,6,8.820859e-14
cheb,49001,0.490010,1e-05,0.071,5,6.149081e-12,1.804949e-11,3.257841e-22,6,8.820859e-14
cheb,50001,0.500010,1e-05,0.072,5,6.276535e-12,1.854770e-11,3.440170e-22,6,8.820859e-14
cheb,51001,0.510010,1e-05,0.072,5,6.401879e-12,1.630148e-11,2.657384e-22,6,8.820859e-14
cheb,52001,0.520010,1e-05,0.072,5,6.528666e-12,1.407256e-11,1.980369e-22,6,8.820859e-14
cheb,53001,0.530010,1e-05,0.072,5,6.652789e-12,1.186973e-11,1.408906e-22,6,8.820859e-14
cheb,54001,0.540010,1e-05,0.072,5,6.778134e-12,9.710619e-12,9.429612e-23,6,8.820859e-14
cheb,55001,0.550010,1e-05,0.072,5,6.904255e-12,7.634855e-12,5.829101e-23,6,8.820859e-14
cheb,56001,0.560010,1e-05,0.072,5,7.032597e-12,5.732529e-12,3.286189e-23,6,8.820859e-14
cheb,57001,0.570010,1e-05,0.071,5,7.157386e-12,4.243016e-12,1.800319e-23,6,8.820859e-14
cheb,58001,0.580010,1e-05,0.072,5,7.282841e-12,3.703031e-12,1.371244e-23,6,8.820859e-14
cheb,59001,0.590010,1e-05,0.069,5,7.410517e-12,4.470631e-12,1.998654e-23,6,8.820859e-14
cheb,60001,0.600010,1e-05,0.069,5,7.537193e-12,6.067264e-12,3.681170e-23,6,8.820859e-14
cheb,61001,0.610010,1e-05,0.133,5,7.662315e-12,8.012075e-12,6.419335e-23,6,8.820859e-14
cheb,62001,0.620010,1e-05,0.072,5,7.787215e-12,1.010595e-11,1.021302e-22,6,8.820859e-14
cheb,63001,0.630010,1e-05,0.136,5,7.915557e-12,1.227220e-11,1.506068e-22,6,8.820859e-14
cheb,64001,0.640010,1e-05,0.072,5,8.042012e-12,1.447868e-11,2.096322e-22,6,8.820859e-14
cheb,65001,0.650010,1e-05,0.071,5,8.169021e-12,1.670904e-11,2.791921e-22,6,8.820859e-14
cheb,66001,0.660010,1e-05,0.071,5,8.291590e-12,1.895407e-11,3.592569e-22,6,8.820859e-14
cheb,67001,0.670010,1e-05,0.072,5,8.415824e-12,2.120800e-11,4.497794e-22,6,8.820859e-14
cheb,68001,0.680010,1e-05,0.072,5,8.541834e-12,2.347109e-11,5.508919e-22,6,8.820859e-14
cheb,69001,0.690010,1e-05,0.112,5,8.667400e-12,2.573912e-11,6.625022e-22,6,8.820859e-14
cheb,70001,0.700010,1e-05,0.074,5,8.794188e-12,2.801127e-11,7.846315e-22,6,8.820859e-14
cheb,71001,0.710010,1e-05,0.072,5,8.919310e-12,3.028572e-11,9.172251e-22,6,8.820859e-14
cheb,72001,0.720010,1e-05,0.140,5,9.045764e-12,3.256327e-11,1.060367e-21,6,8.820859e-14
cheb,73001,0.730010,1e-05,0.073,5,9.170664e-12,3.484282e-11,1.214022e-21,6,8.820859e-14
cheb,74001,0.740010,1e-05,0.072,5,9.295564e-12,3.712335e-11,1.378143e-21,6,8.820859e-14
cheb,75001,0.750010,1e-05,0.116,5,9.421797e-12,3.940540e-11,1.552786e-21,6,8.820859e-14
cheb,76001,0.760010,1e-05,0.134,5,9.549472e-12,4.168917e-11,1.737987e-21,6,8.820859e-14
cheb,77001,0.770010,1e-05,0.072,5,9.675261e-12,4.397385e-11,1.933700e-21,6,8.820859e-14
