method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000010,1e-05,0.326,5,0.000000e+00,7.138689e-16,5.096088e-31,6,8.820859e-14
cheb,1001,0.010010,1e-05,0.220,5,6.372680e-14,4.060926e-14,1.649112e-27,6,8.820859e-14
cheb,2001,0.020010,1e-05,0.179,5,1.261213e-13,7.512986e-14,5.644496e-27,6,8.820859e-14
cheb,3001,0.030010,1e-05,0.086,5,1.891820e-13,1.097463e-13,1.204425e-26,6,8.820859e-14
cheb,4001,0.040010,1e-05,0.163,5,2.542411e-13,1.438941e-13,2.070551e-26,6,8.820859e-14
cheb,5001,0.050010,1e-05,0.111,5,3.186340e-13,1.788259e-13,3.197870e-26,6,8.820859e-14
cheb,6001,0.060010,1e-05,0.162,5,3.805845e-13,2.138302e-13,4.572334e-26,6,8.820859e-14
cheb,7001,0.070010,1e-05,0.368,5,4.460876e-13,2.479435e-13,6.147599e-26,6,8.820859e-14
cheb,8001,0.080010,1e-05,0.139,5,5.109246e-13,2.811240e-13,7.903073e-26,6,8.820859e-14
cheb,9001,0.090010,1e-05,0.164,5,5.766498e-13,3.159646e-13,9.983364e-26,6,8.820859e-14
cheb,10001,0.100010,1e-05,0.144,5,6.405987e-13,3.495131e-13,1.221594e-25,6,8.820859e-14
cheb,11001,0.110010,1e-05,0.165,5,7.023271e-13,3.819823e-13,1.459105e-25,6,8.820859e-14
cheb,12001,0.120010,1e-05,0.256,5,7.658318e-13,4.152909e-13,1.724665e-25,6,8.820859e-14
cheb,13001,0.130010,1e-05,0.147,5,8.295586e-13,4.470623e-13,1.998647e-25,6,8.820859e-14
cheb,14001,0.140010,1e-05,0.139,5,8.941736e-13,4.808664e-13,2.312325e-25,6,8.820859e-14
cheb,15001,0.150010,1e-05,0.163,5,9.585666e-13,5.173364e-13,2.676370e-25,6,8.820859e-14
cheb,16001,0.160010,1e-05,0.176,5,1.022071e-12,5.553652e-13,3.084305e-25,6,8.820859e-14
cheb,17001,0.170010,1e-05,0.221,5,1.084910e-12,5.956287e-13,3.547736e-25,6,8.820859e-14
cheb,18001,0.180010,1e-05,0.085,5,1.150191e-12,6.380766e-13,4.071417e-25,6,8.820859e-14
cheb,19001,0.190010,1e-05,0.157,5,1.212364e-12,6.805149e-13,4.631005e-25,6,8.820859e-14
cheb,20001,0.200010,1e-05,0.146,5,1.276756e-12,7.248654e-13,5.254298e-25,6,8.820859e-14
cheb,21001,0.210010,1e-05,0.158,5,1.339151e-12,7.687483e-13,5.909739e-25,6,8.820859e-14
cheb,22001,0.220010,1e-05,0.160,5,1.401990e-12,8.138190e-13,6.623013e-25,6,8.820859e-14
cheb,23001,0.230010,1e-05,0.150,5,1.466383e-12,8.600653e-13,7.397123e-25,6,8.820859e-14
cheb,24001,0.240010,1e-05,0.085,5,1.531442e-12,9.067949e-13,8.222771e-25,6,8.820859e-14
cheb,25001,0.250010,1e-05,0.159,5,1.594280e-12,9.534565e-13,9.090793e-25,6,8.820859e-14
cheb,26001,0.260010,1e-05,0.081,5,1.655565e-12,9.997434e-13,9.994869e-25,6,8.820859e-14
cheb,27001,0.270010,1e-05,0.151,5,1.724842e-12,1.050244e-12,1.103012e-24,6,8.820859e-14
cheb,28001,0.280010,1e-05,0.097,5,1.790346e-12,1.100030e-12,1.210066e-24,6,8.820859e-14
cheb,29001,0.290010,1e-05,0.155,5,1.855405e-12,1.148433e-12,1.318898e-24,6,8.820859e-14
cheb,30001,0.300010,1e-05,0.155,5,1.922240e-12,1.198378e-12,1.436110e-24,6,8.820859e-14
cheb,31001,0.310010,1e-05,0.144,5,1.986189e-12,1.247403e-12,1.556014e-24,6,8.820859e-14
cheb,32001,0.320010,1e-05,0.081,5,2.054357e-12,1.298275e-12,1.685518e-24,6,8.820859e-14
cheb,33001,0.330010,1e-05,0.081,5,2.117639e-12,1.347021e-12,1.814467e-24,6,8.820859e-14
cheb,34001,0.340010,1e-05,0.077,5,2.180034e-12,1.394933e-12,1.945837e-24,6,8.820859e-14
cheb,35001,0.350010,1e-05,0.074,5,2.243539e-12,1.443780e-12,2.084500e-24,6,8.820859e-14
cheb,36001,0.360010,1e-05,0.074,5,2.309708e-12,1.494747e-12,2.234268e-24,6,8.820859e-14
cheb,37001,0.370010,1e-05,0.074,5,2.373435e-12,1.544955e-12,2.386886e-24,6,8.820859e-14
cheb,38001,0.380010,1e-05,0.071,5,2.433609e-12,1.591797e-12,2.533817e-24,6,8.820859e-14
cheb,39001,0.390010,1e-05,0.071,5,2.502443e-12,1.643725e-12,2.701833e-24,6,8.820859e-14
cheb,40001,0.400010,1e-05,0.071,5,2.567946e-12,1.694202e-12,2.870321e-24,6,8.820859e-14
cheb,41001,0.410010,1e-05,0.071,5,2.627454e-12,1.741169e-12,3.031669e-24,6,8.820859e-14
cheb,42001,0.420010,1e-05,0.068,5,2.689626e-12,1.790373e-12,3.205434e-24,6,8.820859e-14
cheb,43001,0.430010,1e-05,0.068,5,2.753353e-12,1.840717e-12,3.388238e-24,6,8.820859e-14
cheb,44001,0.440010,1e-05,0.071,5,2.813971e-12,1.888920e-12,3.568020e-24,6,8.820859e-14
cheb,45001,0.450010,1e-05,0.071,5,2.880141e-12,1.939176e-12,3.760403e-24,6,8.820859e-14
cheb,46001,0.460010,1e-05,0.071,5,2.950085e-12,1.990449e-12,3.961888e-24,6,8.820859e-14
cheb,47001,0.470010,1e-05,0.071,5,3.014700e-12,2.040710e-12,4.164496e-24,6,8.820859e-14
cheb,48001,0.480010,1e-05,0.127,5,3.073986e-12,2.088067e-12,4.360023e-24,6,8.820859e-14
cheb,49001,0.490010,1e-05,0.068,5,3.134826e-12,2.136205e-12,4.563372e-24,6,8.820859e-14
cheb,50001,0.500010,1e-05,0.071,5,3.201217e-12,2.186017e-12,4.778671e-24,6,8.820859e-14
cheb,51001,0.510010,1e-05,0.078,5,3.266276e-12,2.114958e-12,4.473049e-24,6,8.820859e-14
cheb,52001,0.520010,1e-05,0.071,5,3.331113e-12,2.054191e-12,4.219699e-24,6,8.820859e-14
cheb,53001,0.530010,1e-05,0.068,5,3.397282e-12,2.005496e-12,4.022015e-24,6,8.820859e-14
cheb,54001,0.540010,1e-05,0.068,5,3.462119e-12,1.967019e-12,3.869164e-24,6,8.820859e-14
cheb,55001,0.550010,1e-05,0.069,5,3.524958e-12,1.941363e-12,3.768888e-24,6,8.820859e-14
cheb,56001,0.560010,1e-05,0.069,5,3.590683e-12,1.929280e-12,3.722120e-24,6,8.820859e-14
cheb,57001,0.570010,1e-05,0.134,5,3.652856e-12,1.930619e-12,3.727290e-24,6,8.820859e-14
cheb,58001,0.580010,1e-05,0.128,5,3.714584e-12,1.945522e-12,3.785056e-24,6,8.820859e-14
cheb,59001,0.590010,1e-05,0.069,5,3.780309e-12,1.974524e-12,3.898747e-24,6,8.820859e-14
cheb,60001,0.600010,1e-05,0.069,5,3.845591e-12,2.016451e-12,4.066076e-24,6,8.820859e-14
cheb,61001,0.610010,1e-05,0.068,5,3.904876e-12,2.069119e-12,4.281253e-24,6,8.820859e-14
cheb,62001,0.620010,1e-05,0.071,5,3.967049e-12,2.133529e-12,4.551945e-24,6,8.820859e-14
cheb,63001,0.630010,1e-05,0.126,5,4.032330e-12,2.208589e-12,4.877865e-24,6,8.820859e-14
cheb,64001,0.640010,1e-05,0.069,5,4.097833e-12,2.292698e-12,5.256463e-24,6,8.820859e-14
cheb,65001,0.650010,1e-05,0.131,5,4.162226e-12,2.385602e-12,5.691099e-24,6,8.820859e-14
cheb,66001,0.660010,1e-05,0.112,5,4.224177e-12,2.485765e-12,6.179026e-24,6,8.820859e-14
cheb,67001,0.670010,1e-05,0.143,5,4.288125e-12,2.591829e-12,6.717578e-24,6,8.820859e-14
