method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.001000,0.001,0.276,17,5.773160e-14,3.547634e-14,1.258571e-27,18,6.125019e-13
cheb,101,0.101000,0.001,0.188,17,5.817569e-12,3.392648e-12,1.151006e-23,18,6.125019e-13
cheb,201,0.201000,0.001,0.188,17,1.157585e-11,6.743955e-12,4.548093e-23,18,6.125019e-13
cheb,301,0.301000,0.001,0.193,17,1.733280e-11,1.010433e-11,1.020975e-22,18,6.125019e-13
cheb,401,0.401000,0.001,0.188,17,2.309175e-11,1.347355e-11,1.815364e-22,18,6.125019e-13
cheb,501,0.501000,0.001,0.200,17,2.885137e-11,1.685385e-11,2.840523e-22,18,6.125019e-13
cheb,601,0.601000,0.001,0.197,17,3.460965e-11,2.025024e-11,4.100722e-22,18,6.125019e-13
cheb,701,0.701000,0.001,0.190,17,4.036926e-11,2.366228e-11,5.599033e-22,18,6.125019e-13
cheb,801,0.801000,0.001,0.193,17,4.612688e-11,2.709291e-11,7.340255e-22,18,6.125019e-13
cheb,901,0.901000,0.001,0.190,17,5.188716e-11,3.054328e-11,9.328920e-22,18,6.125019e-13
cheb,1001,1.001000,0.001,0.191,17,5.764611e-11,3.401082e-11,1.156736e-21,18,6.125019e-13
cheb,1101,1.101000,0.001,0.380,17,6.340350e-11,3.749527e-11,1.405896e-21,18,6.125019e-13
cheb,1201,1.201000,0.001,0.333,17,6.916201e-11,4.099380e-11,1.680491e-21,18,6.125019e-13
cheb,1301,1.301000,0.001,0.207,17,7.492162e-11,4.450393e-11,1.980600e-21,18,6.125019e-13
cheb,1401,1.401000,0.001,0.218,17,8.067969e-11,4.802219e-11,2.306131e-21,18,6.125019e-13
cheb,1501,1.501000,0.001,0.196,17,8.643930e-11,5.154432e-11,2.656817e-21,18,6.125019e-13
cheb,1601,1.601000,0.001,0.210,17,9.219758e-11,5.507010e-11,3.032716e-21,18,6.125019e-13
cheb,1701,1.701000,0.001,0.198,17,9.795520e-11,5.859712e-11,3.433622e-21,18,6.125019e-13
cheb,1801,1.801000,0.001,0.213,17,1.037161e-10,6.212317e-11,3.859288e-21,18,6.125019e-13
cheb,1901,1.901000,0.001,0.199,17,1.094727e-10,6.564806e-11,4.309668e-21,18,6.125019e-13
