method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.001000,0.001,0.286,17,5.773160e-14,3.547634e-14,1.258571e-27,18,6.125019e-13
cheb,501,0.501000,0.001,0.236,17,2.885137e-11,1.685385e-11,2.840523e-22,18,6.125019e-13
cheb,1001,1.001000,0.001,0.257,17,5.764611e-11,3.401082e-11,1.156736e-21,18,6.125019e-13
cheb,1501,1.501000,0.001,0.260,17,8.643930e-11,5.154432e-11,2.656817e-21,18,6.125019e-13
cheb,2001,2.001000,0.001,0.276,17,1.152334e-10,6.917058e-11,4.784569e-21,18,6.125019e-13
cheb,2501,2.501000,0.001,0.258,17,1.440263e-10,8.675518e-11,7.526462e-21,18,6.125019e-13
cheb,3001,3.001000,0.001,0.248,17,1.728193e-10,1.043057e-10,1.087968e-20,18,6.125019e-13
cheb,3501,3.501000,0.001,0.461,17,2.016152e-10,1.217886e-10,1.483247e-20,18,6.125019e-13
cheb,4001,4.001000,0.001,0.259,17,2.304084e-10,1.391942e-10,1.937503e-20,18,6.125019e-13
cheb,4501,4.501000,0.001,0.240,17,2.592033e-10,1.566909e-10,2.455204e-20,18,6.125019e-13
cheb,5001,5.001000,0.001,0.248,17,2.879972e-10,1.743412e-10,3.039487e-20,18,6.125019e-13
cheb,5501,5.501000,0.001,0.286,17,3.167906e-10,1.920652e-10,3.688904e-20,18,6.125019e-13
cheb,6001,6.001000,0.001,0.238,17,3.455838e-10,2.096682e-10,4.396076e-20,18,6.125019e-13
cheb,6501,6.501000,0.001,0.237,17,3.743790e-10,2.271351e-10,5.159035e-20,18,6.125019e-13
cheb,7001,7.001000,0.001,0.251,17,4.031737e-10,2.445925e-10,5.982551e-20,18,6.125019e-13
cheb,7501,7.501000,0.001,0.248,17,4.319669e-10,2.621361e-10,6.871534e-20,18,6.125019e-13
cheb,8001,8.001000,0.001,0.251,17,4.607632e-10,2.797310e-10,7.824943e-20,18,6.125019e-13
cheb,8501,8.501000,0.001,0.380,17,4.895566e-10,2.973040e-10,8.838968e-20,18,6.125019e-13
cheb,9001,9.001000,0.001,0.299,17,5.183505e-10,3.149595e-10,9.919947e-20,18,6.125019e-13
cheb,9501,9.501000,0.001,0.240,17,5.471421e-10,3.324726e-10,1.105380e-19,18,6.125019e-13
cheb,10001,10.001000,0.001,0.248,17,5.759371e-10,3.495226e-10,1.221661e-19,18,6.125019e-13
cheb,10501,10.501000,0.001,0.237,17,6.047289e-10,3.662399e-10,1.341316e-19,18,6.125019e-13
cheb,11001,11.001000,0.001,0.239,17,6.335210e-10,3.829827e-10,1.466758e-19,18,6.125019e-13
cheb,11501,11.501000,0.001,0.290,17,6.623191e-10,4.000594e-10,1.600475e-19,18,6.125019e-13
cheb,12001,12.001000,0.001,0.250,17,6.911127e-10,4.175029e-10,1.743087e-19,18,6.125019e-13
cheb,12501,12.501000,0.001,0.239,17,7.199059e-10,4.350756e-10,1.892908e-19,18,6.125019e-13
cheb,13001,13.001000,0.001,0.239,17,7.486998e-10,4.526353e-10,2.048787e-19,18,6.125019e-13
cheb,13501,13.501000,0.001,0.249,17,7.774967e-10,4.701570e-10,2.210476e-19,18,6.125019e-13
cheb,14001,14.001000,0.001,0.326,17,8.062888e-10,4.876052e-10,2.377589e-19,18,6.125019e-13
cheb,14501,14.501000,0.001,0.245,17,8.350798e-10,5.049899e-10,2.550148e-19,18,6.125019e-13
cheb,15001,15.001000,0.001,0.440,17,8.638754e-10,5.224436e-10,2.729473e-19,18,6.125019e-13
cheb,15501,15.501000,0.001,0.238,17,8.926702e-10,5.400514e-10,2.916555e-19,18,6.125019e-13
cheb,16001,16.001000,0.001,0.240,17,9.214638e-10,5.576981e-10,3.110272e-19,18,6.125019e-13
cheb,16501,16.501000,0.001,0.240,17,9.502577e-10,5.753334e-10,3.310085e-19,18,6.125019e-13
cheb,17001,17.001000,0.001,0.242,17,9.790528e-10,5.928513e-10,3.514727e-19,18,6.125019e-13
cheb,17501,17.501000,0.001,0.238,17,1.007848e-09,6.103919e-10,3.725783e-19,18,6.125019e-13
cheb,18001,18.001000,0.001,0.238,17,1.036641e-09,6.280025e-10,3.943872e-19,18,6.125019e-13
cheb,18501,18.501000,0.001,0.237,17,1.065434e-09,6.456545e-10,4.168697e-19,18,6.125019e-13
cheb,19001,19.001000,0.001,0.238,17,1.094228e-09,6.633785e-10,4.400710e-19,18,6.125019e-13
