method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.100000,0.1,4.989,154,2.375877e-14,4.355351e-13,1.896909e-25,155,5.313504e-12
cheb,2,0.200000,0.1,4.955,154,4.618528e-14,8.675789e-13,7.526931e-25,155,5.313504e-12
cheb,3,0.300000,0.1,4.878,154,6.927792e-14,1.298363e-12,1.685747e-24,155,5.313504e-12
cheb,4,0.400000,0.1,33.060,154,9.103829e-14,1.719337e-12,2.956119e-24,155,5.313504e-12
cheb,5,0.500000,0.1,5.214,154,1.145750e-13,2.130848e-12,4.540513e-24,155,5.313504e-12
cheb,6,0.600000,0.1,17.381,154,1.370015e-13,2.540893e-12,6.456136e-24,155,5.313504e-12
cheb,7,0.700000,0.1,5.080,154,1.592060e-13,2.957038e-12,8.744073e-24,155,5.313504e-12
cheb,8,0.800000,0.1,9.336,154,1.818545e-13,3.377968e-12,1.141067e-23,155,5.313504e-12
cheb,9,0.900000,0.1,5.117,154,2.036149e-13,3.798804e-12,1.443091e-23,155,5.313504e-12
cheb,10,1.000000,0.1,5.378,154,2.253753e-13,4.228727e-12,1.788213e-23,155,5.313504e-12
