method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.100000,0.1,5.085,154,6.328271e-15,4.357237e-13,1.898551e-25,155,5.313504e-12
cheb,2,0.200000,0.1,5.006,154,1.121325e-14,8.547403e-13,7.305809e-25,155,5.313504e-12
cheb,3,0.300000,0.1,5.231,154,1.620926e-14,1.272511e-12,1.619284e-24,155,5.313504e-12
cheb,4,0.400000,0.1,4.949,154,2.342571e-14,1.693041e-12,2.866389e-24,155,5.313504e-12
cheb,5,0.500000,0.1,4.963,154,3.130829e-14,2.113974e-12,4.468888e-24,155,5.313504e-12
cheb,6,0.600000,0.1,2.755,154,3.785861e-14,2.535053e-12,6.426494e-24,155,5.313504e-12
cheb,7,0.700000,0.1,4.753,154,4.263256e-14,2.959458e-12,8.758394e-24,155,5.313504e-12
cheb,8,0.800000,0.1,4.878,154,4.873879e-14,3.381954e-12,1.143761e-23,155,5.313504e-12
cheb,9,0.900000,0.1,4.905,154,5.451195e-14,3.794474e-12,1.439803e-23,155,5.313504e-12
cheb,10,1.000000,0.1,5.122,154,6.095124e-14,4.205905e-12,1.768963e-23,155,5.313504e-12
