method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000010,1e-05,0.340,6,2.220446e-16,7.628307e-16,5.819107e-31,7,1.375650e-14
cheb,1001,0.010010,1e-05,0.121,6,5.075940e-13,2.609971e-13,6.811950e-26,7,1.375650e-14
cheb,2001,0.020010,1e-05,0.121,6,1.014744e-12,5.182845e-13,2.686188e-25,7,1.375650e-14
cheb,3001,0.030010,1e-05,0.140,6,1.523892e-12,7.752621e-13,6.010312e-25,7,1.375650e-14
cheb,4001,0.040010,1e-05,0.121,6,2.031930e-12,1.032053e-12,1.065134e-24,7,1.375650e-14
cheb,5001,0.050010,1e-05,0.061,6,2.537748e-12,1.287044e-12,1.656483e-24,7,1.375650e-14
cheb,6001,0.060010,1e-05,0.059,6,3.043565e-12,1.542172e-12,2.378295e-24,7,1.375650e-14
cheb,7001,0.070010,1e-05,0.079,6,3.545608e-12,1.794691e-12,3.220914e-24,7,1.375650e-14
cheb,8001,0.080010,1e-05,0.059,6,4.047429e-12,2.047229e-12,4.191148e-24,7,1.375650e-14
cheb,9001,0.090010,1e-05,0.064,6,4.543699e-12,2.296692e-12,5.274792e-24,7,1.375650e-14
cheb,10001,0.100010,1e-05,0.120,6,5.037970e-12,2.545540e-12,6.479773e-24,7,1.375650e-14
cheb,11001,0.110010,1e-05,0.151,6,5.537792e-12,2.797445e-12,7.825697e-24,7,1.375650e-14
cheb,12001,0.120010,1e-05,0.120,6,6.040057e-12,3.049126e-12,9.297170e-24,7,1.375650e-14
cheb,13001,0.130010,1e-05,0.172,6,6.546763e-12,3.305131e-12,1.092389e-23,7,1.375650e-14
cheb,14001,0.140010,1e-05,0.147,6,7.056800e-12,3.561993e-12,1.268780e-23,7,1.375650e-14
cheb,15001,0.150010,1e-05,0.136,6,7.563505e-12,3.816011e-12,1.456194e-23,7,1.375650e-14
cheb,16001,0.160010,1e-05,0.145,6,8.064438e-12,4.068290e-12,1.655098e-23,7,1.375650e-14
cheb,17001,0.170010,1e-05,0.205,6,8.572698e-12,4.322832e-12,1.868687e-23,7,1.375650e-14
cheb,18001,0.180010,1e-05,0.059,6,9.080292e-12,4.578765e-12,2.096509e-23,7,1.375650e-14
