method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000010,1e-05,0.166,4,2.220446e-16,1.204563e-15,1.450971e-30
rk4,1001,0.010010,1e-05,0.042,4,1.998401e-15,4.083463e-14,1.667467e-27
rk4,2001,0.020010,1e-05,0.041,4,8.881784e-16,5.974079e-14,3.568962e-27
rk4,3001,0.030010,1e-05,0.067,4,2.220446e-16,7.918651e-14,6.270504e-27
rk4,4001,0.040010,1e-05,0.065,4,4.440892e-16,9.835906e-14,9.674504e-27
rk4,5001,0.050010,1e-05,0.040,4,6.661338e-16,1.134581e-13,1.287274e-26
rk4,6001,0.060010,1e-05,0.042,4,1.776357e-15,1.268645e-13,1.609460e-26
rk4,7001,0.070010,1e-05,0.043,4,2.220446e-15,1.382750e-13,1.911999e-26
rk4,8001,0.080010,1e-05,0.043,4,1.110223e-15,1.503342e-13,2.260038e-26
rk4,9001,0.090010,1e-05,0.063,4,4.440892e-16,1.625451e-13,2.642092e-26
rk4,10001,0.100010,1e-05,0.042,4,9.992007e-16,1.764217e-13,3.112460e-26
rk4,11001,0.110010,1e-05,0.041,4,2.220446e-16,1.905466e-13,3.630802e-26
rk4,12001,0.120010,1e-05,0.062,4,2.442491e-15,2.046514e-13,4.188221e-26
rk4,13001,0.130010,1e-05,0.041,4,2.664535e-15,2.184219e-13,4.770812e-26
rk4,14001,0.140010,1e-05,0.041,4,1.665335e-15,2.313818e-13,5.353753e-26
rk4,15001,0.150010,1e-05,0.054,4,2.220446e-16,2.431112e-13,5.910307e-26
rk4,16001,0.160010,1e-05,0.040,4,1.110223e-15,2.553264e-13,6.519159e-26
rk4,17001,0.170010,1e-05,0.062,4,6.661338e-16,2.668348e-13,7.120082e-26
rk4,18001,0.180010,1e-05,0.040,4,4.440892e-16,2.781473e-13,7.736590e-26
rk4,19001,0.190010,1e-05,0.040,4,8.881784e-16,2.899373e-13,8.406364e-26
rk4,20001,0.200010,1e-05,0.040,4,1.110223e-15,3.018548e-13,9.111633e-26
rk4,21001,0.210010,1e-05,0.061,4,1.110223e-16,3.139904e-13,9.858995e-26
rk4,22001,0.220010,1e-05,0.059,4,2.220446e-16,3.266410e-13,1.066943e-25
rk4,23001,0.230010,1e-05,0.040,4,6.661338e-16,3.392063e-13,1.150609e-25
rk4,24001,0.240010,1e-05,0.040,4,1.110223e-16,3.518356e-13,1.237883e-25
rk4,25001,0.250010,1e-05,0.061,4,5.551115e-16,3.647827e-13,1.330664e-25
rk4,26001,0.260010,1e-05,0.064,4,1.221245e-15,3.778069e-13,1.427381e-25
rk4,27001,0.270010,1e-05,0.041,4,1.110223e-16,3.907360e-13,1.526746e-25
rk4,28001,0.280010,1e-05,0.042,4,9.992007e-16,4.034601e-13,1.627801e-25
rk4,29001,0.290010,1e-05,0.041,4,2.109424e-15,4.162233e-13,1.732419e-25
rk4,30001,0.300010,1e-05,0.040,4,0.000000e+00,4.286927e-13,1.837774e-25
rk4,31001,0.310010,1e-05,0.041,4,5.551115e-16,4.409307e-13,1.944199e-25
rk4,32001,0.320010,1e-05,0.061,4,2.442491e-15,4.531515e-13,2.053463e-25
rk4,33001,0.330010,1e-05,0.041,4,7.771561e-16,4.651057e-13,2.163233e-25
rk4,34001,0.340010,1e-05,0.040,4,1.776357e-15,4.770823e-13,2.276075e-25
rk4,35001,0.350010,1e-05,0.042,4,5.551115e-16,4.888281e-13,2.389529e-25
rk4,36001,0.360010,1e-05,0.041,4,1.443290e-15,5.003482e-13,2.503483e-25
rk4,37001,0.370010,1e-05,0.075,4,1.221245e-15,5.117753e-13,2.619140e-25
rk4,38001,0.380010,1e-05,0.040,4,3.219647e-15,5.230312e-13,2.735617e-25
rk4,39001,0.390010,1e-05,0.040,4,1.110223e-15,5.343094e-13,2.854865e-25
rk4,40001,0.400010,1e-05,0.041,4,1.443290e-15,5.455598e-13,2.976354e-25
rk4,41001,0.410010,1e-05,0.041,4,2.220446e-15,5.567844e-13,3.100089e-25
rk4,42001,0.420010,1e-05,0.041,4,7.771561e-16,5.678620e-13,3.224672e-25
rk4,43001,0.430010,1e-05,0.041,4,2.109424e-15,5.790704e-13,3.353226e-25
rk4,44001,0.440010,1e-05,0.040,4,3.663736e-15,5.900275e-13,3.481324e-25
rk4,45001,0.450010,1e-05,0.068,4,5.551115e-16,6.011482e-13,3.613792e-25
rk4,46001,0.460010,1e-05,0.042,4,2.442491e-15,6.122239e-13,3.748181e-25
rk4,47001,0.470010,1e-05,0.042,4,1.665335e-15,6.231306e-13,3.882917e-25
rk4,48001,0.480010,1e-05,0.065,4,2.553513e-15,6.339919e-13,4.019457e-25
rk4,49001,0.490010,1e-05,0.043,4,2.442491e-15,6.449726e-13,4.159897e-25
rk4,50001,0.500010,1e-05,0.094,4,1.998401e-15,6.557215e-13,4.299707e-25
rk4,51001,0.510010,1e-05,0.043,4,2.109424e-15,6.643615e-13,4.413762e-25
rk4,52001,0.520010,1e-05,0.042,4,1.221245e-15,6.737416e-13,4.539277e-25
rk4,53001,0.530010,1e-05,0.041,4,2.664535e-15,6.841715e-13,4.680907e-25
rk4,54001,0.540010,1e-05,0.042,4,2.997602e-15,6.953493e-13,4.835106e-25
rk4,55001,0.550010,1e-05,0.042,4,2.442491e-15,7.071419e-13,5.000497e-25
rk4,56001,0.560010,1e-05,0.070,4,2.442491e-15,7.196353e-13,5.178750e-25
rk4,57001,0.570010,1e-05,0.067,4,2.442491e-15,7.329040e-13,5.371483e-25
rk4,58001,0.580010,1e-05,0.044,4,2.997602e-15,7.469524e-13,5.579378e-25
rk4,59001,0.590010,1e-05,0.044,4,2.109424e-15,7.616418e-13,5.800983e-25
