method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.010000,0.01,1.394,32,9.414691e-14,2.430069e-13,5.905234e-26,33,3.271063e-12
cheb,2,0.020000,0.01,1.043,32,1.887379e-13,4.851338e-13,2.353548e-25,33,3.271063e-12
cheb,3,0.030000,0.01,1.092,32,2.831069e-13,7.273570e-13,5.290482e-25,33,3.271063e-12
cheb,4,0.040000,0.01,1.066,32,3.772538e-13,9.696927e-13,9.403039e-25,33,3.271063e-12
cheb,5,0.050000,0.01,0.630,32,4.707346e-13,1.211904e-12,1.468710e-24,33,3.271063e-12
cheb,6,0.060000,0.01,1.094,32,5.659917e-13,1.454189e-12,2.114665e-24,33,3.271063e-12
cheb,7,0.070000,0.01,1.140,32,6.588063e-13,1.696359e-12,2.877635e-24,33,3.271063e-12
cheb,8,0.080000,0.01,1.076,32,7.531753e-13,1.938715e-12,3.758614e-24,33,3.271063e-12
cheb,9,0.090000,0.01,1.276,32,8.466561e-13,2.181068e-12,4.757058e-24,33,3.271063e-12
cheb,10,0.100000,0.01,1.120,32,9.403589e-13,2.423527e-12,5.873481e-24,33,3.271063e-12
cheb,11,0.110000,0.01,1.132,32,1.035838e-12,2.665815e-12,7.106569e-24,33,3.271063e-12
cheb,12,0.120000,0.01,1.076,32,1.129097e-12,2.908141e-12,8.457287e-24,33,3.271063e-12
cheb,13,0.130000,0.01,1.090,32,1.223688e-12,3.150218e-12,9.923875e-24,33,3.271063e-12
cheb,14,0.140000,0.01,0.656,32,1.316502e-12,3.392509e-12,1.150912e-23,33,3.271063e-12
cheb,15,0.150000,0.01,1.078,32,1.412204e-12,3.634606e-12,1.321036e-23,33,3.271063e-12
cheb,16,0.160000,0.01,1.957,32,1.506351e-12,3.876609e-12,1.502810e-23,33,3.271063e-12
cheb,17,0.170000,0.01,1.109,32,1.600053e-12,4.118654e-12,1.696331e-23,33,3.271063e-12
cheb,18,0.180000,0.01,1.080,32,1.695089e-12,4.360332e-12,1.901249e-23,33,3.271063e-12
cheb,19,0.190000,0.01,1.089,32,1.786793e-12,4.601987e-12,2.117828e-23,33,3.271063e-12
cheb,20,0.200000,0.01,1.072,32,1.883160e-12,4.843583e-12,2.346030e-23,33,3.271063e-12
cheb,21,0.210000,0.01,1.059,32,1.977085e-12,5.084800e-12,2.585519e-23,33,3.271063e-12
cheb,22,0.220000,0.01,1.071,32,2.069900e-12,5.326122e-12,2.836758e-23,33,3.271063e-12
cheb,23,0.230000,0.01,1.071,32,2.164491e-12,5.567195e-12,3.099366e-23,33,3.271063e-12
cheb,24,0.240000,0.01,1.044,32,2.258638e-12,5.808063e-12,3.373360e-23,33,3.271063e-12
cheb,25,0.250000,0.01,1.067,32,2.352341e-12,6.049022e-12,3.659067e-23,33,3.271063e-12
cheb,26,0.260000,0.01,1.071,32,2.445377e-12,6.289660e-12,3.955982e-23,33,3.271063e-12
cheb,27,0.270000,0.01,1.085,32,2.540856e-12,6.530111e-12,4.264235e-23,33,3.271063e-12
cheb,28,0.280000,0.01,1.115,32,2.635447e-12,6.770732e-12,4.584282e-23,33,3.271063e-12
cheb,29,0.290000,0.01,1.504,32,2.727818e-12,7.011173e-12,4.915654e-23,33,3.271063e-12
cheb,30,0.300000,0.01,1.092,32,2.823297e-12,7.251563e-12,5.258516e-23,33,3.271063e-12
