method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.251,4,2.220446e-15,3.857961e-14,1.488386e-27
rk4,101,0.010100,0.0001,0.112,4,2.708944e-14,3.894916e-12,1.517037e-23
rk4,201,0.020100,0.0001,0.114,4,5.639933e-14,7.748884e-12,6.004520e-23
rk4,301,0.030100,0.0001,0.130,4,8.293366e-14,1.160300e-11,1.346297e-22
rk4,401,0.040100,0.0001,0.109,4,1.123546e-13,1.547093e-11,2.393496e-22
rk4,501,0.050100,0.0001,0.114,4,1.385558e-13,1.934070e-11,3.740625e-22
rk4,601,0.060100,0.0001,0.095,4,1.694200e-13,2.321069e-11,5.387360e-22
rk4,701,0.070100,0.0001,0.097,4,1.958433e-13,2.708073e-11,7.333660e-22
rk4,801,0.080100,0.0001,0.104,4,2.252643e-13,3.095134e-11,9.579854e-22
rk4,901,0.090100,0.0001,0.161,4,2.530198e-13,3.482220e-11,1.212585e-21
rk4,1001,0.100100,0.0001,0.120,4,2.819966e-13,3.869355e-11,1.497191e-21
rk4,1101,0.110100,0.0001,0.129,4,3.093081e-13,4.256540e-11,1.811813e-21
rk4,1201,0.120100,0.0001,0.117,4,3.382850e-13,4.643796e-11,2.156484e-21
rk4,1301,0.130100,0.0001,0.100,4,3.668177e-13,5.027986e-11,2.528064e-21
rk4,1401,0.140100,0.0001,0.101,4,3.951284e-13,5.409250e-11,2.925999e-21
rk4,1501,0.150100,0.0001,0.100,4,4.207745e-13,5.790553e-11,3.353051e-21
rk4,1601,0.160100,0.0001,0.115,4,4.506395e-13,6.171941e-11,3.809286e-21
rk4,1701,0.170100,0.0001,0.117,4,4.776179e-13,6.553351e-11,4.294640e-21
rk4,1801,0.180100,0.0001,0.115,4,5.074829e-13,6.934789e-11,4.809130e-21
rk4,1901,0.190100,0.0001,0.104,4,5.350165e-13,7.316222e-11,5.352711e-21
rk4,2001,0.200100,0.0001,0.121,4,5.625500e-13,7.697643e-11,5.925370e-21
rk4,2101,0.210100,0.0001,0.119,4,5.927481e-13,8.079035e-11,6.527081e-21
rk4,2201,0.220100,0.0001,0.113,4,6.207257e-13,8.460427e-11,7.157882e-21
rk4,2301,0.230100,0.0001,0.120,4,6.488143e-13,8.841710e-11,7.817583e-21
rk4,2401,0.240100,0.0001,0.118,4,6.773471e-13,9.222932e-11,8.506247e-21
rk4,2501,0.250100,0.0001,0.120,4,7.044365e-13,9.604115e-11,9.223903e-21
rk4,2601,0.260100,0.0001,0.123,4,7.330803e-13,9.985213e-11,9.970449e-21
rk4,2701,0.270100,0.0001,0.133,4,7.620571e-13,1.036622e-10,1.074586e-20
rk4,2801,0.280100,0.0001,0.115,4,7.903678e-13,1.074719e-10,1.155021e-20
rk4,2901,0.290100,0.0001,0.060,4,8.200107e-13,1.112810e-10,1.238345e-20
rk4,3001,0.300100,0.0001,0.112,4,8.455459e-13,1.150898e-10,1.324566e-20
