E_num
0.0974995329151
0.277498066232
0.437495906762
0.577493937794
0.697519026717
0.798609029166
0.890281218078
0.991462413722
1.10941251427
1.24286685872
1.39021459506
1.55035806743
1.72251737791
1.90610119896
2.10063842823
2.30573989364
2.52107532474
2.74635863173
2.98133800551
3.22578897384
3.47950935681
3.74231549209
4.01403933874
4.29452620701
4.58363294574
4.88122647203
5.18718256182
5.50138484301
5.82372394812
6.1540967945
6.49240596759
6.83855918861
7.19246885182
7.55405161989
7.92322806798
8.29992236917
8.68406201501
9.07557756627
9.47440242969
9.88047265731
10.2937267654
10.7141055709
11.141552042
11.5760111639
12.0174298141
12.4657566503
12.9209420061
13.382937796
13.8516974277
14.3271757208
14.8093288323
15.2981141868
15.7934904121
16.29541728
16.8038556497
17.3187674164
17.8401154625
18.3678636125
18.9019765902
19.4424199793
19.9891601858
20.5421644027
21.1014005773
21.66683738
22.2384441749
22.8161909923
23.4000485021
23.9899879897
24.5859813323
25.1880009765
25.7960199179
26.4100116806
27.0299502984
27.6558102972
28.2875666774
28.9251948977
29.56867086
30.2179708941
30.8730717439
31.533950554
32.2005848565
32.8729525593
33.5510319337
34.2348016037
34.924240535
35.6193280249
36.320043692
37.0263674674
37.738279585
38.4557605734
39.1787912469
39.907352698
40.6414262893
41.3809936465
42.1260366507
42.8765374321
43.632478363
44.3938420516
45.1606113358
45.9327692772
46.7102991557
47.4931844637
48.2814089007
49.0749563686
49.8738109662
50.677956985
51.487378904
52.3020613856
53.1219892711
53.9471475768
54.7775214894
55.6130963626
56.4538577132
57.2997912171
58.150882706
59.0071181642
59.8684837245
60.7349656659
61.6065504096
62.4832245165
63.3649746839
64.251787743
65.1436506557
66.040550512
66.9424745275
67.8494100408
68.7613445109
69.6782655148
70.6001607454
71.5270180085
72.4588252217
73.395570411
74.3372417098
75.2838273558
76.23531569
77.191695154
78.1529542884
79.119081731
80.0900662149
81.0658965668
82.0465617052
83.0320506386
84.0223524646
85.0174563671
86.0173516159
87.0220275644
88.0314736487
89.0456793857
90.064634372
91.0883282823
92.1167508681
93.1498919567
94.1877414495
95.230289321
96.2775256175
97.3294404559
98.3860240224
99.4472665719
100.513158426
101.583689973
102.658851665
103.738634021
104.823027618
105.9120231
107.00561117
108.103782589
109.206528181
110.313838826
111.42570546
112.542119078
113.66307073
114.788551518
115.918552603
117.053065194
118.192080554
119.335589999
120.483584895
121.636056656
122.792996748
123.954396683
125.120248024
126.290542378
127.4652714
128.64442679
129.828000295
131.015983705
132.208368853
133.405147617
134.606311917
135.811853715
137.021765015
138.236037861
139.454664338
140.677636571
141.904946724
143.136586999
144.372549637
145.612826917
146.857411154
148.106294702
149.359469949
150.616929319
151.878665272
153.144670303
154.41493694
155.689457746
156.968225319
158.251232286
159.53847131
160.829935086
162.125616339
163.425507826
164.729602337
166.03789269
167.350371734
168.667032349
169.987867443
171.312869954
172.642032849
173.975349122
175.312811796
176.654413923
178.00014858
179.350008873
180.703987935
182.062078924
183.424275025
184.790569452
186.160955442
187.535426262
188.913975205
190.296595594
191.683280784
193.074024163
194.468819164
195.867659265
197.270538012
198.677449029
200.088386056
201.503342982
202.922313912
204.345293251
205.772275819
207.203257022
208.63823308
210.077201328
211.520160632
212.967111922
214.418058882
215.873008829
217.331973795
218.794971839
220.262028591
221.733179009
223.208469303
224.687958936
226.171722572
227.65985179
229.152456346
230.649664749
232.151623931
233.658497838
235.170464852
236.687714118
238.210440926
239.73884151
241.273107625
242.813421384
244.359950729
245.912845853
247.47223677
249.038232041
250.610918617
252.190362593
253.776610676
255.369692131
256.969620979
258.576398284
260.190014382
261.81045095
263.437682875
265.07167988
266.712407908
268.359830283
270.01390865
271.674603733
273.341875934
275.015685796
276.695994347
278.382763365
280.075955559
281.775534695
283.481465676
285.19371459
286.912248722
288.637036555
290.368047752
292.105253123
293.848624594
295.59813516
297.353758845
299.115470651
300.883246515
302.657063259
304.436898547
306.22273084
308.014539352
309.812304009
311.616005413
313.4256248
315.24114401
317.062545449
318.889812062
320.722927301
322.561875097
324.406639834
326.257206327
328.113559796
329.975685844
331.843570439
333.717199894
335.596560849
337.481640253
339.372425348
341.268903657
343.171062967
345.078891316
346.992376983
348.911508474
350.836274509
352.766664016
354.702666121
356.644270133
358.59146554
360.544242003
362.50258934
364.466497526
366.435956684
368.410957076
370.3914891
372.37754328
374.369110265
376.366180821
378.368745826
380.376796264
382.390323223
384.409317889
386.433771542
388.463675552
390.499021375
392.539800551
394.586004698
396.637625509
398.694654751
400.757084261
402.824905942
404.898111762
406.976693748
409.06064399
411.14995463
413.244617869
415.344625955
417.449971191
419.560645924
421.676642548
423.797953502
425.924571267
428.056488364
430.193697353
432.336190832
434.483961433
436.637001826
438.795304711
440.95886282
443.127668915
445.301715789
447.480996262
449.665503179
451.855229412
454.050167858
456.250311436
458.45565309
460.666185783
462.881902498
465.102796241
467.328860035
469.560086919
471.796469953
474.03800221
476.284676781
478.53648677
480.793425297
483.055485495
485.322660508
487.594943495
489.872327626
492.15480608
494.442372048
496.735018731
499.03273934
501.335527093
503.643375218
505.956276949
508.274225528
510.597214207
512.925236239
515.258284887
517.596353419
519.939435106
522.287523227
524.640611063
526.9986919
529.361759028
531.72980574
534.102825331
536.480811101
538.863756349
541.25165438
543.644498499
546.04228201
548.444998223
550.852640444
553.265201984
555.682676151
558.105056256
560.532335607
562.964507513
565.401565284
567.843502226
570.290311646
572.741986849
575.19852114
577.659907821
580.126140192
582.597211551
