x,psi_n0,psi_n1,psi_n2,psi_n3,psi_n4,psi_n5,psi_n6,psi_n7,psi_n8,psi_n9
23.43,-1.37617584699e-06,1.99169914052e-05,-0.000183585761834,0.0012311547985,0.00628367287226,-0.0247435667695,0.0746800984361,-0.167828635863,0.264207356075,-0.263488985383
23.46,-1.3386197162e-06,1.94151638401e-05,-0.00017936422779,0.00120572273692,0.00616970032519,-0.0243633399394,0.0737673148817,-0.166406739288,0.263266990237,-0.264650218365
23.49,-1.30206263975e-06,1.89255742841e-05,-0.000175235664327,0.00118078542687,0.00605761779513,-0.023988140268,0.0728626707047,-0.164987880179,0.26230804673,-0.265769425032
23.52,-1.26647880111e-06,1.84479354587e-05,-0.00017119812893,0.0011563339662,0.00594739777274,-0.0236179173665,0.0719661481913,-0.16357221855,0.261330888797,-0.266846727128
23.55,-1.23184302892e-06,1.79819665272e-05,-0.000167249717029,0.00113235959611,0.00583901306604,-0.0232526210196,0.0710777284453,-0.162159911149,0.260335878555,-0.267882255266
23.58,-1.19813078146e-06,1.75273929577e-05,-0.000163388561322,0.00110885369916,0.00573243679854,-0.0228922011927,0.0701973914154,-0.160751111479,0.259323376908,-0.268876148759
23.61,-1.1653181315e-06,1.70839463901e-05,-0.000159612831114,0.00108580779744,0.00562764240735,-0.0225366080388,0.0693251159226,-0.159345969814,0.258293743465,-0.269828555461
23.64,-1.13338175151e-06,1.66513645043e-05,-0.000155920731652,0.00106321355061,0.00552460364122,-0.0221857919054,0.0684608796867,-0.157944633218,0.257247336463,-0.270739631592
23.67,-1.10229889923e-06,1.62293908918e-05,-0.000152310503489,0.00104106275408,0.00542329455861,-0.0218397033405,0.0676046593533,-0.156547245566,0.256184512689,-0.271609541581
23.7,-1.07204740351e-06,1.58177749301e-05,-0.000148780421843,0.00101934733712,0.00532368952567,-0.0214982930996,0.0667564305199,-0.155153947559,0.255105627397,-0.272438457895
23.73,-1.04260565053e-06,1.54162716584e-05,-0.000145328795973,0.000998059361028,0.00522576321424,-0.0211615121514,0.065916167762,-0.153764876751,0.254011034241,-0.273226560869
23.76,-1.01395257029e-06,1.50246416575e-05,-0.000141953968565,0.000977191017335,0.00512949059978,-0.0208293116838,0.065083844659,-0.152380167565,0.252901085197,-0.273974038547
23.79,-9.86067623495e-07,1.46426509303e-05,-0.000138654315125,0.000956734625964,0.00503484695933,-0.0205016431099,0.0642594338197,-0.150999951315,0.251776130495,-0.274681086509
23.82,-9.58930788647e-07,1.42700707861e-05,-0.000135428243381,0.000936682633462,0.0049418078694,-0.0201784580732,0.0634429069078,-0.14962435623,0.250636518546,-0.275347907703
23.85,-9.3252254949e-07,1.39066777263e-05,-0.000132274192703,0.00091702761123,0.00485034920382,-0.019859708453,0.0626342346663,-0.148253507476,0.249482595876,-0.275974712284
