t,-29.97,-29.94,-29.91,-29.88,-29.85,-29.82,-29.79,-29.76,-29.73,-29.7,-29.67,-29.64,-29.61,-29.58,-29.55,-29.52,-29.49,-29.46,-29.43,-29.4,-29.37,-29.34,-29.31,-29.28,-29.25,-29.22,-29.19,-29.16,-29.13,-29.1,-29.07,-29.04,-29.01,-28.98,-28.95,-28.92,-28.89,-28.86,-28.83,-28.8,-28.77,-28.74,-28.71,-28.68,-28.65,-28.62,-28.59,-28.56,-28.53,-28.5,-28.47,-28.44,-28.41,-28.38,-28.35,-28.32,-28.29,-28.26,-28.23,-28.2,-28.17,-28.14,-28.11,-28.08,-28.05,-28.02,-27.99,-27.96,-27.93,-27.9,-27.87,-27.84,-27.81,-27.78,-27.75,-27.72,-27.69,-27.66,-27.63,-27.6,-27.57,-27.54,-27.51,-27.48,-27.45,-27.42,-27.39,-27.36,-27.33,-27.3,-27.27,-27.24,-27.21,-27.18,-27.15,-27.12,-27.09,-27.06,-27.03,-27,-26.97,-26.94,-26.91,-26.88,-26.85,-26.82,-26.79,-26.76,-26.73,-26.7,-26.67,-26.64,-26.61,-26.58,-26.55,-26.52,-26.49,-26.46,-26.43,-26.4,-26.37,-26.34,-26.31,-26.28,-26.25,-26.22,-26.19,-26.16,-26.13,-26.1,-26.07,-26.04,-26.01,-25.98,-25.95,-25.92,-25.89,-25.86,-25.83,-25.8,-25.77,-25.74,-25.71,-25.68,-25.65,-25.62,-25.59,-25.56,-25.53,-25.5,-25.47,-25.44,-25.41,-25.38,-25.35,-25.32,-25.29,-25.26,-25.23,-25.2,-25.17,-25.14,-25.11,-25.08,-25.05,-25.02,-24.99,-24.96,-24.93,-24.9,-24.87,-24.84,-24.81,-24.78,-24.75,-24.72,-24.69,-24.66,-24.63,-24.6,-24.57,-24.54,-24.51,-24.48,-24.45,-24.42,-24.39,-24.36,-24.33,-24.3,-24.27,-24.24,-24.21,-24.18,-24.15,-24.12,-24.09,-24.06,-24.03,-24,-23.97,-23.94,-23.91,-23.88,-23.85,-23.82,-23.79,-23.76,-23.73,-23.7,-23.67,-23.64,-23.61,-23.58,-23.55,-23.52,-23.49,-23.46,-23.43,-23.4,-23.37,-23.34,-23.31,-23.28,-23.25,-23.22,-23.19,-23.16,-23.13,-23.1,-23.07,-23.04,-23.01,-22.98,-22.95,-22.92,-22.89,-22.86,-22.83,-22.8,-22.77,-22.74,-22.71,-22.68,-22.65,-22.62,-22.59,-22.56,-22.53,-22.5,-22.47,-22.44,-22.41,-22.38,-22.35,-22.32,-22.29,-22.26,-22.23,-22.2,-22.17,-22.14,-22.11,-22.08,-22.05,-22.02,-21.99,-21.96,-21.93,-21.9,-21.87,-21.84,-21.81,-21.78,-21.75,-21.72,-21.69,-21.66,-21.63,-21.6,-21.57,-21.54,-21.51,-21.48,-21.45,-21.42,-21.39,-21.36,-21.33,-21.3,-21.27,-21.24,-21.21,-21.18,-21.15,-21.12,-21.09,-21.06,-21.03,-21,-20.97,-20.94,-20.91,-20.88,-20.85,-20.82,-20.79,-20.76,-20.73,-20.7,-20.67,-20.64,-20.61,-20.58,-20.55,-20.52,-20.49,-20.46,-20.43,-20.4,-20.37,-20.34,-20.31,-20.28,-20.25,-20.22,-20.19,-20.16,-20.13,-20.1,-20.07,-20.04,-20.01,-19.98,-19.95,-19.92,-19.89,-19.86,-19.83,-19.8,-19.77,-19.74,-19.71,-19.68,-19.65,-19.62,-19.59,-19.56,-19.53,-19.5,-19.47,-19.44,-19.41,-19.38,-19.35,-19.32,-19.29,-19.26,-19.23,-19.2,-19.17,-19.14,-19.11,-19.08,-19.05,-19.02,-18.99,-18.96,-18.93,-18.9,-18.87,-18.84,-18.81,-18.78,-18.75,-18.72,-18.69,-18.66,-18.63,-18.6,-18.57,-18.54,-18.51,-18.48,-18.45,-18.42,-18.39,-18.36,-18.33,-18.3,-18.27,-18.24,-18.21,-18.18,-18.15,-18.12,-18.09,-18.06,-18.03,-18,-17.97,-17.94,-17.91,-17.88,-17.85,-17.82,-17.79,-17.76,-17.73,-17.7,-17.67,-17.64,-17.61,-17.58,-17.55,-17.52,-17.49,-17.46,-17.43,-17.4,-17.37,-17.34,-17.31,-17.28,-17.25,-17.22,-17.19,-17.16,-17.13,-17.1,-17.07,-17.04,-17.01,-16.98,-16.95,-16.92,-16.89,-16.86,-16.83,-16.8,-16.77,-16.74,-16.71,-16.68,-16.65,-16.62,-16.59,-16.56,-16.53,-16.5,-16.47,-16.44,-16.41,-16.38,-16.35,-16.32,-16.29,-16.26,-16.23,-16.2,-16.17,-16.14,-16.11,-16.08,-16.05,-16.02,-15.99,-15.96,-15.93,-15.9,-15.87,-15.84,-15.81,-15.78,-15.75,-15.72,-15.69,-15.66,-15.63,-15.6,-15.57,-15.54,-15.51,-15.48,-15.45,-15.42,-15.39,-15.36,-15.33,-15.3,-15.27,-15.24,-15.21,-15.18,-15.15,-15.12,-15.09,-15.06,-15.03,-15,-14.97,-14.94,-14.91,-14.88,-14.85,-14.82,-14.79,-14.76,-14.73,-14.7,-14.67,-14.64,-14.61,-14.58,-14.55,-14.52,-14.49,-14.46,-14.43,-14.4,-14.37,-14.34,-14.31,-14.28,-14.25,-14.22,-14.19,-14.16,-14.13,-14.1,-14.07,-14.04,-14.01,-13.98,-13.95,-13.92,-13.89,-13.86,-13.83,-13.8,-13.77,-13.74,-13.71,-13.68,-13.65,-13.62,-13.59,-13.56,-13.53,-13.5,-13.47,-13.44,-13.41,-13.38,-13.35,-13.32,-13.29,-13.26,-13.23,-13.2,-13.17,-13.14,-13.11,-13.08,-13.05,-13.02,-12.99,-12.96,-12.93,-12.9,-12.87,-12.84,-12.81,-12.78,-12.75,-12.72,-12.69,-12.66,-12.63,-12.6,-12.57,-12.54,-12.51,-12.48,-12.45,-12.42,-12.39,-12.36,-12.33,-12.3,-12.27,-12.24,-12.21,-12.18,-12.15,-12.12,-12.09,-12.06,-12.03,-12,-11.97,-11.94,-11.91,-11.88,-11.85,-11.82,-11.79,-11.76,-11.73,-11.7,-11.67,-11.64,-11.61,-11.58,-11.55,-11.52,-11.49,-11.46,-11.43,-11.4,-11.37,-11.34,-11.31,-11.28,-11.25,-11.22,-11.19,-11.16,-11.13,-11.1,-11.07,-11.04,-11.01,-10.98,-10.95,-10.92,-10.89,-10.86,-10.83,-10.8,-10.77,-10.74,-10.71,-10.68,-10.65,-10.62,-10.59,-10.56,-10.53,-10.5,-10.47,-10.44,-10.41,-10.38,-10.35,-10.32,-10.29,-10.26,-10.23,-10.2,-10.17,-10.14,-10.11,-10.08,-10.05,-10.02,-9.990000000000002,-9.960000000000001,-9.93,-9.900000000000002,-9.870000000000001,-9.84,-9.810000000000002,-9.780000000000001,-9.75,-9.720000000000002,-9.690000000000001,-9.66,-9.629999999999999,-9.600000000000001,-9.57,-9.539999999999999,-9.510000000000002,-9.48,-9.449999999999999,-9.420000000000002,-9.390000000000001,-9.359999999999999,-9.330000000000002,-9.300000000000001,-9.27,-9.240000000000002,-9.210000000000001,-9.18,-9.150000000000002,-9.120000000000001,-9.09,-9.060000000000002,-9.030000000000001,-9,-8.970000000000002,-8.940000000000001,-8.91,-8.880000000000003,-8.850000000000001,-8.82,-8.789999999999999,-8.760000000000002,-8.73,-8.699999999999999,-8.670000000000002,-8.640000000000001,-8.609999999999999,-8.580000000000002,-8.550000000000001,-8.52,-8.490000000000002,-8.460000000000001,-8.43,-8.400000000000002,-8.370000000000001,-8.34,-8.310000000000002,-8.280000000000001,-8.25,-8.220000000000002,-8.190000000000001,-8.16,-8.130000000000003,-8.100000000000001,-8.07,-8.039999999999999,-8.010000000000002,-7.98,-7.949999999999999,-7.920000000000002,-7.890000000000001,-7.859999999999999,-7.830000000000002,-7.800000000000001,-7.77,-7.740000000000002,-7.710000000000001,-7.68,-7.650000000000002,-7.620000000000001,-7.59,-7.560000000000002,-7.530000000000001,-7.5,-7.470000000000002,-7.440000000000001,-7.41,-7.380000000000003,-7.350000000000001,-7.32,-7.289999999999999,-7.260000000000002,-7.23,-7.199999999999999,-7.170000000000002,-7.140000000000001,-7.109999999999999,-7.080000000000002,-7.050000000000001,-7.02,-6.990000000000002,-6.960000000000001,-6.93,-6.900000000000002,-6.870000000000001,-6.84,-6.810000000000002,-6.780000000000001,-6.75,-6.720000000000002,-6.690000000000001,-6.66,-6.630000000000003,-6.600000000000001,-6.57,-6.539999999999999,-6.510000000000002,-6.48,-6.449999999999999,-6.420000000000002,-6.390000000000001,-6.359999999999999,-6.330000000000002,-6.300000000000001,-6.27,-6.240000000000002,-6.210000000000001,-6.18,-6.150000000000002,-6.120000000000001,-6.09,-6.060000000000002,-6.030000000000001,-6,-5.970000000000002,-5.940000000000001,-5.91,-5.880000000000003,-5.850000000000001,-5.82,-5.789999999999999,-5.760000000000002,-5.73,-5.699999999999999,-5.670000000000002,-5.640000000000001,-5.609999999999999,-5.580000000000002,-5.550000000000001,-5.52,-5.490000000000002,-5.460000000000001,-5.43,-5.400000000000002,-5.370000000000001,-5.34,-5.310000000000002,-5.280000000000001,-5.25,-5.220000000000002,-5.190000000000001,-5.16,-5.130000000000003,-5.100000000000001,-5.07,-5.039999999999999,-5.010000000000002,-4.98,-4.949999999999999,-4.920000000000002,-4.890000000000001,-4.859999999999999,-4.830000000000002,-4.800000000000001,-4.77,-4.740000000000002,-4.710000000000001,-4.68,-4.650000000000002,-4.620000000000001,-4.59,-4.560000000000002,-4.530000000000001,-4.5,-4.470000000000002,-4.440000000000001,-4.41,-4.380000000000003,-4.350000000000001,-4.32,-4.290000000000003,-4.260000000000002,-4.23,-4.199999999999999,-4.170000000000002,-4.140000000000001,-4.109999999999999,-4.080000000000002,-4.050000000000001,-4.02,-3.990000000000002,-3.960000000000001,-3.93,-3.900000000000002,-3.870000000000001,-3.84,-3.810000000000002,-3.780000000000001,-3.75,-3.720000000000002,-3.690000000000001,-3.66,-3.630000000000003,-3.600000000000001,-3.57,-3.540000000000003,-3.510000000000002,-3.48,-3.449999999999999,-3.420000000000002,-3.390000000000001,-3.359999999999999,-3.330000000000002,-3.300000000000001,-3.27,-3.240000000000002,-3.210000000000001,-3.18,-3.150000000000002,-3.120000000000001,-3.09,-3.060000000000002,-3.030000000000001,-3,-2.970000000000002,-2.940000000000001,-2.91,-2.880000000000003,-2.850000000000001,-2.82,-2.790000000000003,-2.760000000000002,-2.73,-2.699999999999999,-2.670000000000002,-2.640000000000001,-2.609999999999999,-2.580000000000002,-2.550000000000001,-2.52,-2.490000000000002,-2.460000000000001,-2.43,-2.400000000000002,-2.370000000000001,-2.34,-2.310000000000002,-2.280000000000001,-2.25,-2.220000000000002,-2.190000000000001,-2.16,-2.130000000000003,-2.100000000000001,-2.07,-2.040000000000003,-2.010000000000002,-1.98,-1.949999999999999,-1.920000000000002,-1.890000000000001,-1.859999999999999,-1.830000000000002,-1.800000000000001,-1.77,-1.740000000000002,-1.710000000000001,-1.68,-1.650000000000002,-1.620000000000001,-1.59,-1.560000000000002,-1.530000000000001,-1.5,-1.470000000000002,-1.440000000000001,-1.41,-1.380000000000003,-1.350000000000001,-1.32,-1.290000000000003,-1.260000000000002,-1.23,-1.200000000000003,-1.170000000000002,-1.140000000000001,-1.109999999999999,-1.080000000000002,-1.050000000000001,-1.02,-0.990000000000002,-0.9600000000000009,-0.9299999999999997,-0.9000000000000021,-0.870000000000001,-0.8399999999999999,-0.8100000000000023,-0.7800000000000011,-0.75,-0.7200000000000024,-0.6900000000000013,-0.6600000000000001,-0.6300000000000026,-0.6000000000000014,-0.5700000000000003,-0.5400000000000027,-0.5100000000000016,-0.4800000000000004,-0.4500000000000028,-0.4200000000000017,-0.3900000000000006,-0.3599999999999994,-0.3300000000000018,-0.3000000000000007,-0.2699999999999996,-0.240000000000002,-0.2100000000000009,-0.1799999999999997,-0.1500000000000021,-0.120000000000001,-0.08999999999999986,-0.06000000000000227,-0.03000000000000114,0,0.02999999999999758,0.05999999999999872,0.08999999999999986,0.1199999999999974,0.1499999999999986,0.1799999999999997,0.2099999999999973,0.2399999999999984,0.2699999999999996,0.2999999999999972,0.3299999999999983,0.3599999999999994,0.3900000000000006,0.4199999999999982,0.4499999999999993,0.4800000000000004,0.509999999999998,0.5399999999999991,0.5700000000000003,0.5999999999999979,0.629999999999999,0.6600000000000001,0.6899999999999977,0.7199999999999989,0.75,0.7799999999999976,0.8099999999999987,0.8399999999999999,0.8699999999999974,0.8999999999999986,0.9299999999999997,0.9599999999999973,0.9899999999999984,1.02,1.049999999999997,1.079999999999998,1.109999999999999,1.140000000000001,1.169999999999998,1.199999999999999,1.23,1.259999999999998,1.289999999999999,1.32,1.349999999999998,1.379999999999999,1.41,1.439999999999998,1.469999999999999,1.5,1.529999999999998,1.559999999999999,1.59,1.619999999999997,1.649999999999999,1.68,1.709999999999997,1.739999999999998,1.77,1.799999999999997,1.829999999999998,1.859999999999999,1.890000000000001,1.919999999999998,1.949999999999999,1.98,2.009999999999998,2.039999999999999,2.07,2.100000000000001,2.129999999999995,2.159999999999997,2.189999999999998,2.219999999999999,2.25,2.280000000000001,2.310000000000002,2.339999999999996,2.369999999999997,2.399999999999999,2.43,2.460000000000001,2.490000000000002,2.519999999999996,2.549999999999997,2.579999999999998,2.609999999999999,2.640000000000001,2.670000000000002,2.699999999999996,2.729999999999997,2.759999999999998,2.789999999999999,2.82,2.850000000000001,2.879999999999995,2.909999999999997,2.939999999999998,2.969999999999999,3,3.030000000000001,3.060000000000002,3.089999999999996,3.119999999999997,3.149999999999999,3.18,3.210000000000001,3.240000000000002,3.269999999999996,3.299999999999997,3.329999999999998,3.359999999999999,3.390000000000001,3.420000000000002,3.449999999999996,3.479999999999997,3.509999999999998,3.539999999999999,3.57,3.600000000000001,3.629999999999995,3.659999999999997,3.689999999999998,3.719999999999999,3.75,3.780000000000001,3.810000000000002,3.839999999999996,3.869999999999997,3.899999999999999,3.93,3.960000000000001,3.990000000000002,4.019999999999996,4.049999999999997,4.079999999999998,4.109999999999999,4.140000000000001,4.170000000000002,4.199999999999996,4.229999999999997,4.259999999999998,4.289999999999999,4.32,4.350000000000001,4.379999999999995,4.409999999999997,4.439999999999998,4.469999999999999,4.5,4.530000000000001,4.560000000000002,4.589999999999996,4.619999999999997,4.649999999999999,4.68,4.710000000000001,4.740000000000002,4.769999999999996,4.799999999999997,4.829999999999998,4.859999999999999,4.890000000000001,4.920000000000002,4.949999999999996,4.979999999999997,5.009999999999998,5.039999999999999,5.07,5.100000000000001,5.129999999999995,5.159999999999997,5.189999999999998,5.219999999999999,5.25,5.280000000000001,5.309999999999995,5.339999999999996,5.369999999999997,5.399999999999999,5.43,5.460000000000001,5.490000000000002,5.519999999999996,5.549999999999997,5.579999999999998,5.609999999999999,5.640000000000001,5.670000000000002,5.699999999999996,5.729999999999997,5.759999999999998,5.789999999999999,5.82,5.850000000000001,5.879999999999995,5.909999999999997,5.939999999999998,5.969999999999999,6,6.030000000000001,6.059999999999995,6.089999999999996,6.119999999999997,6.149999999999999,6.18,6.210000000000001,6.240000000000002,6.269999999999996,6.299999999999997,6.329999999999998,6.359999999999999,6.390000000000001,6.420000000000002,6.449999999999996,6.479999999999997,6.509999999999998,6.539999999999999,6.57,6.600000000000001,6.629999999999995,6.659999999999997,6.689999999999998,6.719999999999999,6.75,6.780000000000001,6.809999999999995,6.839999999999996,6.869999999999997,6.899999999999999,6.93,6.960000000000001,6.990000000000002,7.019999999999996,7.049999999999997,7.079999999999998,7.109999999999999,7.140000000000001,7.170000000000002,7.199999999999996,7.229999999999997,7.259999999999998,7.289999999999999,7.32,7.350000000000001,7.379999999999995,7.409999999999997,7.439999999999998,7.469999999999999,7.5,7.530000000000001,7.559999999999995,7.589999999999996,7.619999999999997,7.649999999999999,7.68,7.710000000000001,7.740000000000002,7.769999999999996,7.799999999999997,7.829999999999998,7.859999999999999,7.890000000000001,7.920000000000002,7.949999999999996,7.979999999999997,8.009999999999998,8.039999999999999,8.07,8.100000000000001,8.129999999999995,8.159999999999997,8.189999999999998,8.219999999999999,8.25,8.280000000000001,8.309999999999995,8.339999999999996,8.369999999999997,8.399999999999999,8.43,8.460000000000001,8.490000000000002,8.519999999999996,8.549999999999997,8.579999999999998,8.609999999999999,8.640000000000001,8.670000000000002,8.699999999999996,8.729999999999997,8.759999999999998,8.789999999999999,8.82,8.850000000000001,8.879999999999995,8.909999999999997,8.939999999999998,8.969999999999999,9,9.030000000000001,9.059999999999995,9.089999999999996,9.119999999999997,9.149999999999999,9.18,9.210000000000001,9.240000000000002,9.269999999999996,9.299999999999997,9.329999999999998,9.359999999999999,9.390000000000001,9.420000000000002,9.449999999999996,9.479999999999997,9.509999999999998,9.539999999999999,9.57,9.600000000000001,9.629999999999995,9.659999999999997,9.689999999999998,9.719999999999999,9.75,9.780000000000001,9.809999999999995,9.839999999999996,9.869999999999997,9.899999999999999,9.93,9.960000000000001,9.990000000000002,10.02,10.05,10.08,10.11,10.14,10.17,10.2,10.23,10.26,10.29,10.32,10.35,10.38,10.41,10.44,10.47,10.5,10.53,10.56,10.59,10.62,10.65,10.68,10.71,10.74,10.77,10.8,10.83,10.86,10.89,10.92,10.95,10.98,11.01,11.04,11.07,11.1,11.13,11.16,11.19,11.22,11.25,11.28,11.31,11.34,11.37,11.4,11.43,11.46,11.49,11.52,11.55,11.58,11.61,11.64,11.67,11.7,11.73,11.76,11.79,11.82,11.85,11.88,11.91,11.94,11.97,12,12.03,12.06,12.09,12.12,12.15,12.18,12.21,12.23999999999999,12.27,12.3,12.33,12.36,12.39,12.42,12.45,12.48,12.51,12.54,12.57,12.6,12.63,12.66,12.69,12.72,12.75,12.78,12.81,12.84,12.87,12.9,12.93,12.96,12.98999999999999,13.02,13.05,13.08,13.11,13.14,13.17,13.2,13.23,13.26,13.29,13.32,13.35,13.38,13.41,13.44,13.47,13.5,13.53,13.56,13.59,13.62,13.65,13.68,13.71,13.73999999999999,13.77,13.8,13.83,13.86,13.89,13.92,13.95,13.98,14.01,14.04,14.07,14.1,14.13,14.16,14.19,14.22,14.25,14.28,14.31,14.34,14.37,14.4,14.43,14.46,14.48999999999999,14.52,14.55,14.58,14.61,14.64,14.67,14.7,14.73,14.76,14.79,14.82,14.85,14.88,14.91,14.94,14.97,15,15.03,15.06,15.09,15.12,15.15,15.18,15.21,15.23999999999999,15.27,15.3,15.33,15.36,15.39,15.42,15.45,15.48,15.51,15.54,15.57,15.6,15.63,15.66,15.69,15.72,15.75,15.78,15.81,15.84,15.87,15.9,15.93,15.96,15.98999999999999,16.02,16.05,16.08,16.11,16.14,16.17,16.2,16.23,16.26,16.29,16.32,16.35,16.38,16.41,16.44,16.47,16.5,16.53,16.56,16.59,16.62,16.65,16.68,16.71,16.73999999999999,16.77,16.8,16.83,16.86,16.89,16.92,16.95,16.98,17.01,17.04,17.07,17.1,17.13,17.16,17.19,17.22,17.25,17.28,17.31,17.34,17.37,17.4,17.43,17.46,17.48999999999999,17.52,17.55,17.58,17.61,17.64,17.67,17.7,17.73,17.76,17.79,17.82,17.85,17.88,17.91,17.94,17.97,18,18.03,18.06,18.09,18.12,18.15,18.18,18.21,18.23999999999999,18.27,18.3,18.33,18.36,18.39,18.42,18.45,18.48,18.51,18.54,18.57,18.6,18.63,18.66,18.69,18.72,18.75,18.78,18.81,18.84,18.87,18.9,18.93,18.96,18.98999999999999,19.02,19.05,19.08,19.11,19.14,19.17,19.2,19.23,19.26,19.29,19.32,19.35,19.38,19.41,19.44,19.47,19.5,19.53,19.56,19.59,19.62,19.65,19.68,19.71,19.73999999999999,19.77,19.8,19.83,19.86,19.89,19.92,19.95,19.98,20.01,20.04,20.07,20.1,20.13,20.16,20.19,20.22,20.25,20.28,20.31,20.34,20.37,20.4,20.43,20.46,20.48999999999999,20.52,20.55,20.58,20.61,20.64,20.66999999999999,20.7,20.73,20.76,20.79,20.82,20.85,20.88,20.91,20.94,20.97,21,21.03,21.06,21.09,21.12,21.15,21.18,21.21,21.23999999999999,21.27,21.3,21.33,21.36,21.39,21.41999999999999,21.45,21.48,21.51,21.54,21.57,21.6,21.63,21.66,21.69,21.72,21.75,21.78,21.81,21.84,21.87,21.9,21.93,21.96,21.98999999999999,22.02,22.05,22.08,22.11,22.14,22.16999999999999,22.2,22.23,22.26,22.29,22.32,22.35,22.38,22.41,22.44,22.47,22.5,22.53,22.56,22.59,22.62,22.65,22.68,22.71,22.73999999999999,22.77,22.8,22.83,22.86,22.89,22.91999999999999,22.95,22.98,23.01,23.04,23.07,23.1,23.13,23.16,23.19,23.22,23.25,23.28,23.31,23.34,23.37,23.4,23.43,23.46,23.48999999999999,23.52,23.55,23.58,23.61,23.64,23.66999999999999,23.7,23.73,23.76,23.79,23.82,23.85,23.88,23.91,23.94,23.97,24,24.03,24.06,24.09,24.12,24.15,24.18,24.21,24.23999999999999,24.27,24.3,24.33,24.36,24.39,24.41999999999999,24.45,24.48,24.51,24.54,24.57,24.6,24.63,24.66,24.69,24.72,24.75,24.78,24.81,24.84,24.87,24.9,24.93,24.96,24.98999999999999,25.02,25.05,25.08,25.11,25.14,25.16999999999999,25.2,25.23,25.26,25.29,25.32,25.35,25.38,25.41,25.44,25.47,25.5,25.53,25.56,25.59,25.62,25.65,25.68,25.71,25.73999999999999,25.77,25.8,25.83,25.86,25.89,25.91999999999999,25.95,25.98,26.01,26.04,26.07,26.1,26.13,26.16,26.19,26.22,26.25,26.28,26.31,26.34,26.37,26.4,26.43,26.46,26.48999999999999,26.52,26.55,26.58,26.61,26.64,26.66999999999999,26.7,26.73,26.76,26.79,26.82,26.85,26.88,26.91,26.94,26.97,27,27.03,27.06,27.09,27.12,27.15,27.18,27.21,27.23999999999999,27.27,27.3,27.33,27.36,27.39,27.41999999999999,27.45,27.48,27.51,27.54,27.57,27.59999999999999,27.63,27.66,27.69,27.72,27.75,27.78,27.81,27.84,27.87,27.9,27.93,27.96,27.98999999999999,28.02,28.05,28.08,28.11,28.14,28.16999999999999,28.2,28.23,28.26,28.29,28.32,28.34999999999999,28.38,28.41,28.44,28.47,28.5,28.53,28.56,28.59,28.62,28.65,28.68,28.71,28.73999999999999,28.77,28.8,28.83,28.86,28.89,28.91999999999999,28.95,28.98,29.01,29.04,29.07,29.09999999999999,29.13,29.16,29.19,29.22,29.25,29.28,29.31,29.34,29.37,29.4,29.43,29.46,29.48999999999999,29.52,29.55,29.58,29.61,29.64,29.66999999999999,29.7,29.73,29.76,29.79,29.82,29.84999999999999,29.88,29.91,29.94,29.97
