method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000010,1e-05,0.173,4,2.220446e-16,6.978698e-16,4.870222e-31
rk4,10001,0.100010,1e-05,0.034,4,1.887379e-15,1.299455e-13,1.688584e-26
rk4,20001,0.200010,1e-05,0.034,4,2.109424e-15,3.342033e-13,1.116918e-25
rk4,30001,0.300010,1e-05,0.044,4,2.331468e-15,7.082423e-13,5.016071e-25
rk4,40001,0.400010,1e-05,0.039,4,2.997602e-15,1.096332e-12,1.201944e-24
rk4,50001,0.500010,1e-05,0.085,4,3.552714e-15,1.481116e-12,2.193703e-24
rk4,60001,0.600010,1e-05,0.038,4,2.775558e-15,4.503386e-13,2.028048e-25
rk4,70001,0.700010,1e-05,0.091,4,1.887379e-15,1.808932e-12,3.272234e-24
rk4,80001,0.800010,1e-05,0.033,4,3.108624e-15,3.388991e-12,1.148526e-23
rk4,90001,0.900010,1e-05,0.045,4,2.775558e-15,4.992753e-12,2.492759e-23
rk4,100000,1.000000,1e-05,0.035,4,1.221245e-15,6.606461e-12,4.364533e-23
