method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000001,1e-06,0.278,4,2.220446e-16,1.126155e-15,1.268226e-30
rk4,150001,0.150001,1e-06,0.055,4,1.998401e-15,6.594536e-12,4.348791e-23
rk4,300001,0.300001,1e-06,0.115,4,2.220446e-15,5.581323e-11,3.115117e-21
rk4,450001,0.450001,1e-06,0.117,4,1.265654e-14,2.586676e-10,6.690893e-20
rk4,600001,0.600001,1e-06,0.120,4,1.054712e-14,1.808781e-10,3.271688e-20
rk4,750001,0.750001,1e-06,0.089,4,7.771561e-15,3.730322e-11,1.391530e-21
rk4,900001,0.900001,1e-06,0.115,4,5.773160e-15,2.555762e-10,6.531918e-20
rk4,1050001,1.050001,1e-06,0.110,4,1.287859e-14,1.932237e-10,3.733540e-20
rk4,1200001,1.200001,1e-06,0.052,4,1.776357e-14,4.306568e-10,1.854652e-19
rk4,1350001,1.350001,1e-06,0.105,4,1.798561e-14,1.054615e-09,1.112213e-18
rk4,1500001,1.500001,1e-06,0.091,4,1.587619e-14,1.678554e-09,2.817543e-18
rk4,1650001,1.650001,1e-06,0.090,4,2.031708e-14,2.302442e-09,5.301237e-18
rk4,1800001,1.800001,1e-06,0.055,4,2.042810e-14,2.926426e-09,8.563971e-18
rk4,1950001,1.950001,1e-06,0.098,4,1.765255e-14,3.550556e-09,1.260644e-17
rk4,2100001,2.100001,1e-06,0.050,4,1.765255e-14,3.051857e-09,9.313830e-18
rk4,2250001,2.250001,1e-06,0.042,4,1.376677e-14,1.991599e-09,3.966468e-18
rk4,2400001,2.400001,1e-06,0.047,4,1.232348e-14,9.311773e-10,8.670913e-19
rk4,2550001,2.550001,1e-06,0.041,4,1.321165e-14,1.292860e-10,1.671488e-20
rk4,2700001,2.700001,1e-06,0.048,4,1.187939e-14,1.189755e-09,1.415516e-18
rk4,2850001,2.850001,1e-06,0.051,4,1.032507e-14,2.250233e-09,5.063551e-18
rk4,3000001,3.000001,1e-06,0.053,4,1.210143e-14,3.310743e-09,1.096102e-17
rk4,3150001,3.150001,1e-06,0.050,4,1.632028e-14,4.371249e-09,1.910782e-17
rk4,3300001,3.300001,1e-06,0.055,4,1.643130e-14,5.431705e-09,2.950342e-17
rk4,3450001,3.450001,1e-06,0.066,4,1.942890e-14,6.492130e-09,4.214775e-17
rk4,3600001,3.600001,1e-06,0.076,4,1.820766e-14,7.552547e-09,5.704097e-17
rk4,3750001,3.750001,1e-06,0.053,4,1.731948e-14,8.612961e-09,7.418309e-17
rk4,3900001,3.900001,1e-06,0.063,4,1.676437e-14,9.673363e-09,9.357396e-17
rk4,4050001,4.050001,1e-06,0.098,4,1.842970e-14,1.073373e-08,1.152129e-16
rk4,4200001,4.200001,1e-06,0.077,4,1.798561e-14,1.179404e-08,1.390994e-16
rk4,4350001,4.350001,1e-06,0.080,4,2.020606e-14,1.285431e-08,1.652333e-16
rk4,4500001,4.500001,1e-06,0.068,4,2.187139e-14,1.391457e-08,1.936152e-16
rk4,4650001,4.650001,1e-06,0.043,4,1.831868e-14,1.497485e-08,2.242461e-16
rk4,4800001,4.800001,1e-06,0.080,4,1.765255e-14,1.603516e-08,2.571264e-16
rk4,4950001,4.950001,1e-06,0.043,4,2.031708e-14,1.709550e-08,2.922560e-16
rk4,5100001,5.100001,1e-06,0.043,4,2.131628e-14,1.815588e-08,3.296360e-16
rk4,5250001,5.250001,1e-06,0.093,4,2.098322e-14,1.921629e-08,3.692659e-16
rk4,5400001,5.400001,1e-06,0.068,4,2.176037e-14,2.027671e-08,4.111448e-16
rk4,5550001,5.550001,1e-06,0.042,4,1.942890e-14,2.133711e-08,4.552722e-16
rk4,5700001,5.700001,1e-06,0.083,4,1.854072e-14,2.239751e-08,5.016483e-16
rk4,5850001,5.850001,1e-06,0.043,4,1.121325e-14,2.345787e-08,5.502715e-16
rk4,6000001,6.000001,1e-06,0.043,4,9.103829e-15,2.451819e-08,6.011415e-16
rk4,6150001,6.150001,1e-06,0.043,4,1.565414e-14,2.557860e-08,6.542646e-16
rk4,6300001,6.300001,1e-06,0.081,4,1.376677e-14,2.663898e-08,7.096352e-16
rk4,6450001,6.450001,1e-06,0.079,4,7.882583e-15,2.769936e-08,7.672543e-16
rk4,6600001,6.600001,1e-06,0.076,4,8.659740e-15,2.875976e-08,8.271237e-16
rk4,6750001,6.750001,1e-06,0.049,4,1.432188e-14,2.982015e-08,8.892415e-16
rk4,6900001,6.900001,1e-06,0.043,4,1.010303e-14,3.088055e-08,9.536083e-16
rk4,7050001,7.050001,1e-06,0.081,4,1.287859e-14,3.194092e-08,1.020223e-15
rk4,7200001,7.200001,1e-06,0.043,4,7.882583e-15,3.300129e-08,1.089085e-15
rk4,7350001,7.350001,1e-06,0.042,4,6.994405e-15,3.406163e-08,1.160195e-15
rk4,7500001,7.500001,1e-06,0.082,4,1.021405e-14,3.512197e-08,1.233553e-15
rk4,7650001,7.650001,1e-06,0.092,4,9.325873e-15,3.618230e-08,1.309159e-15
rk4,7800001,7.800001,1e-06,0.086,4,8.215650e-15,3.724263e-08,1.387013e-15
rk4,7950001,7.950001,1e-06,0.079,4,1.143530e-14,3.830297e-08,1.467118e-15
rk4,8100001,8.100001,1e-06,0.044,4,9.214851e-15,3.487151e-08,1.216022e-15
rk4,8250001,8.250001,1e-06,0.043,4,1.110223e-14,2.919430e-08,8.523070e-16
rk4,8400001,8.400001,1e-06,0.041,4,1.065814e-14,2.351710e-08,5.530539e-16
rk4,8550001,8.550001,1e-06,0.041,4,7.216450e-15,1.783992e-08,3.182627e-16
rk4,8700001,8.700001,1e-06,0.042,4,9.547918e-15,1.216274e-08,1.479323e-16
rk4,8850001,8.850001,1e-06,0.041,4,7.549517e-15,6.485586e-09,4.206283e-17
rk4,9000001,9.000001,1e-06,0.070,4,8.881784e-15,8.084479e-10,6.535880e-19
rk4,9150001,9.150001,1e-06,0.043,4,9.658940e-15,4.868700e-09,2.370424e-17
rk4,9300001,9.300001,1e-06,0.043,4,8.881784e-15,1.054588e-08,1.112156e-16
rk4,9450001,9.450001,1e-06,0.044,4,1.010303e-14,1.622304e-08,2.631872e-16
rk4,9600001,9.600001,1e-06,0.044,4,1.187939e-14,2.190019e-08,4.796185e-16
rk4,9750001,9.750001,1e-06,0.048,4,1.376677e-14,2.757733e-08,7.605089e-16
rk4,9900001,9.900001,1e-06,0.042,4,1.243450e-14,3.325446e-08,1.105859e-15
rk4,10050001,10.050001,1e-06,0.075,4,1.487699e-14,3.893164e-08,1.515673e-15
rk4,10200001,10.200001,1e-06,0.042,4,1.343370e-14,4.460888e-08,1.989952e-15
rk4,10350001,10.350001,1e-06,0.053,4,1.521006e-14,5.028604e-08,2.528686e-15
rk4,10500001,10.500001,1e-06,0.042,4,1.720846e-14,5.596321e-08,3.131881e-15
rk4,10650001,10.650001,1e-06,0.055,4,1.598721e-14,6.164036e-08,3.799534e-15
