method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.100000,0.1,0.148,4,8.617406e+02,2.867968e+01,8.225242e+02
taylor,2,0.200000,0.1,0.085,4,2.574321e+08,1.604467e+04,2.574314e+08
taylor,3,0.300000,0.1,0.090,4,1.398895e+27,3.740181e+13,1.398895e+27
taylor,4,0.400000,0.1,0.085,4,8.198393e+45,9.054498e+22,8.198393e+45
taylor,5,0.500000,0.1,0.081,4,4.980096e+64,2.231613e+32,4.980096e+64
taylor,6,0.600000,0.1,0.083,4,3.092936e+83,5.561418e+41,3.092936e+83
taylor,7,0.700000,0.1,0.085,4,1.950165e+102,1.396483e+51,1.950165e+102
taylor,8,0.800000,0.1,0.087,4,1.243365e+121,3.526139e+60,1.243365e+121
taylor,9,0.900000,0.1,0.081,4,7.995677e+139,8.941855e+69,7.995677e+139
taylor,10,1.000000,0.1,0.082,4,5.177012e+158,2.275305e+79,5.177012e+158
taylor,11,1.100000,0.1,0.166,4,3.370575e+177,5.805665e+88,3.370575e+177
taylor,12,1.200000,0.1,0.084,4,2.204394e+196,1.484720e+98,2.204394e+196
taylor,13,1.300000,0.1,0.088,4,1.447050e+215,3.804011e+107,1.447050e+215
taylor,14,1.400000,0.1,0.081,4,9.528043e+233,9.761169e+116,9.528043e+233
taylor,15,1.500000,0.1,0.093,4,6.289548e+252,2.507897e+126,6.289548e+252
taylor,16,1.600000,0.1,0.087,4,4.160477e+271,6.450176e+135,4.160477e+271
taylor,17,1.700000,0.1,0.094,4,2.756906e+290,1.660393e+145,2.756906e+290
taylor,18,1.800000,0.1,0.089,4,inf,inf,inf
taylor,19,1.900000,0.1,0.085,4,inf,inf,inf
taylor,20,2.000000,0.1,0.085,4,inf,inf,inf
taylor,21,2.100000,0.1,0.086,4,inf,inf,inf
taylor,22,2.200000,0.1,0.072,4,inf,inf,inf
taylor,23,2.300000,0.1,0.086,4,inf,inf,inf
taylor,24,2.400000,0.1,0.102,4,inf,inf,inf
taylor,25,2.500000,0.1,0.085,4,inf,inf,inf
taylor,26,2.600000,0.1,0.087,4,inf,inf,inf
taylor,27,2.700000,0.1,0.086,4,inf,inf,inf
