method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000001,1e-06,0.278,4,0.000000e+00,5.911592e-16,3.494692e-31,5,7.938521e-15
cheb,10001,0.010001,1e-06,0.119,4,6.639800e-12,3.325576e-12,1.105946e-23,5,7.938521e-15
cheb,20001,0.020001,1e-06,0.115,4,1.315770e-11,6.585623e-12,4.337042e-23,5,7.938521e-15
cheb,30001,0.030001,1e-06,0.121,4,1.958145e-11,9.799531e-12,9.603080e-23,5,7.938521e-15
cheb,40001,0.040001,1e-06,0.058,4,2.613243e-11,1.307348e-11,1.709159e-22,5,7.938521e-15
cheb,50001,0.050001,1e-06,0.105,4,3.261102e-11,1.631202e-11,2.660820e-22,5,7.938521e-15
cheb,60001,0.060001,1e-06,0.132,4,3.900169e-11,1.950735e-11,3.805365e-22,5,7.938521e-15
cheb,70001,0.070001,1e-06,0.106,4,4.558598e-11,2.279881e-11,5.197858e-22,5,7.938521e-15
cheb,80001,0.080001,1e-06,0.126,4,5.211009e-11,2.606090e-11,6.791703e-22,5,7.938521e-15
cheb,90001,0.090001,1e-06,0.118,4,5.864242e-11,2.932717e-11,8.600827e-22,5,7.938521e-15
cheb,100001,0.100001,1e-06,0.116,4,6.505041e-11,3.253158e-11,1.058303e-21,5,7.938521e-15
cheb,110001,0.110001,1e-06,0.124,4,7.158230e-11,3.579715e-11,1.281436e-21,5,7.938521e-15
cheb,120001,0.120001,1e-06,0.126,4,7.799583e-11,3.900376e-11,1.521294e-21,5,7.938521e-15
cheb,130001,0.130001,1e-06,0.117,4,8.450685e-11,4.225923e-11,1.785842e-21,5,7.938521e-15
cheb,140001,0.140001,1e-06,0.116,4,9.102319e-11,4.551726e-11,2.071821e-21,5,7.938521e-15
cheb,150001,0.150001,1e-06,0.119,4,9.754486e-11,4.877861e-11,2.379352e-21,5,7.938521e-15
cheb,160001,0.160001,1e-06,0.118,4,1.040943e-10,5.205301e-11,2.709516e-21,5,7.938521e-15
cheb,170001,0.170001,1e-06,0.110,4,1.105585e-10,5.528556e-11,3.056493e-21,5,7.938521e-15
cheb,180001,0.180001,1e-06,0.118,4,1.170053e-10,5.850889e-11,3.423291e-21,5,7.938521e-15
cheb,190001,0.190001,1e-06,0.116,4,1.235647e-10,6.178910e-11,3.817892e-21,5,7.938521e-15
cheb,200001,0.200001,1e-06,0.131,4,1.300025e-10,6.500744e-11,4.225967e-21,5,7.938521e-15
cheb,210001,0.210001,1e-06,0.117,4,1.365712e-10,6.829201e-11,4.663798e-21,5,7.938521e-15
cheb,220001,0.220001,1e-06,0.255,4,1.430698e-10,7.154181e-11,5.118230e-21,5,7.938521e-15
cheb,230001,0.230001,1e-06,0.117,4,1.495200e-10,7.476745e-11,5.590171e-21,5,7.938521e-15
cheb,240001,0.240001,1e-06,0.119,4,1.559894e-10,7.800165e-11,6.084257e-21,5,7.938521e-15
cheb,250001,0.250001,1e-06,0.117,4,1.625151e-10,8.126515e-11,6.604024e-21,5,7.938521e-15
cheb,260001,0.260001,1e-06,0.102,4,1.690554e-10,8.453227e-11,7.145704e-21,5,7.938521e-15
cheb,270001,0.270001,1e-06,0.135,4,1.755875e-10,8.780678e-11,7.710031e-21,5,7.938521e-15
cheb,280001,0.280001,1e-06,0.132,4,1.820737e-10,9.106714e-11,8.293224e-21,5,7.938521e-15
cheb,290001,0.290001,1e-06,0.127,4,1.884974e-10,9.430543e-11,8.893514e-21,5,7.938521e-15
cheb,300001,0.300001,1e-06,0.120,4,1.949465e-10,9.756367e-11,9.518669e-21,5,7.938521e-15
cheb,310001,0.310001,1e-06,0.137,4,2.014620e-10,1.008610e-10,1.017293e-20,5,7.938521e-15
cheb,320001,0.320001,1e-06,0.060,4,2.078995e-10,1.041269e-10,1.084241e-20,5,7.938521e-15
cheb,330001,0.330001,1e-06,0.103,4,2.143414e-10,1.074001e-10,1.153478e-20,5,7.938521e-15
cheb,340001,0.340001,1e-06,0.058,4,2.208707e-10,1.107214e-10,1.225922e-20,5,7.938521e-15
cheb,350001,0.350001,1e-06,0.058,4,2.272766e-10,1.139882e-10,1.299332e-20,5,7.938521e-15
cheb,360001,0.360001,1e-06,0.056,4,2.339113e-10,1.173686e-10,1.377538e-20,5,7.938521e-15
cheb,370001,0.370001,1e-06,0.060,4,2.403713e-10,1.206694e-10,1.456111e-20,5,7.938521e-15
cheb,380001,0.380001,1e-06,0.058,4,2.468874e-10,1.239999e-10,1.537598e-20,5,7.938521e-15
cheb,390001,0.390001,1e-06,0.060,4,2.533500e-10,1.273085e-10,1.620747e-20,5,7.938521e-15
cheb,400001,0.400001,1e-06,0.058,4,2.598148e-10,1.306212e-10,1.706190e-20,5,7.938521e-15
cheb,410001,0.410001,1e-06,0.059,4,2.663247e-10,1.339571e-10,1.794451e-20,5,7.938521e-15
cheb,420001,0.420001,1e-06,0.118,4,2.727305e-10,1.372476e-10,1.883690e-20,5,7.938521e-15
