method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000001,1e-06,0.298,4,1.776357e-15,1.241656e-15,1.541710e-30,5,7.938521e-15
cheb,10001,0.010001,1e-06,0.066,4,6.464607e-12,3.233938e-12,1.045836e-23,5,7.938521e-15
cheb,20001,0.020001,1e-06,0.121,4,1.297673e-11,6.489893e-12,4.211872e-23,5,7.938521e-15
cheb,30001,0.030001,1e-06,0.066,4,1.947664e-11,9.750943e-12,9.508089e-23,5,7.938521e-15
cheb,40001,0.040001,1e-06,0.116,4,2.590106e-11,1.298723e-11,1.686681e-22,5,7.938521e-15
cheb,50001,0.050001,1e-06,0.053,4,3.239631e-11,1.626462e-11,2.645378e-22,5,7.938521e-15
cheb,60001,0.060001,1e-06,0.120,4,3.890355e-11,1.955215e-11,3.822867e-22,5,7.938521e-15
cheb,70001,0.070001,1e-06,0.114,4,4.536460e-11,2.281710e-11,5.206201e-22,5,7.938521e-15
cheb,80001,0.080001,1e-06,0.118,4,5.184386e-11,2.609213e-11,6.807990e-22,5,7.938521e-15
cheb,90001,0.090001,1e-06,0.111,4,5.835554e-11,2.938548e-11,8.635067e-22,5,7.938521e-15
cheb,100001,0.100001,1e-06,0.100,4,6.484679e-11,3.266695e-11,1.067130e-21,5,7.938521e-15
cheb,110001,0.110001,1e-06,0.119,4,7.129053e-11,3.592629e-11,1.290698e-21,5,7.938521e-15
cheb,120001,0.120001,1e-06,0.130,4,7.778866e-11,3.921242e-11,1.537614e-21,5,7.938521e-15
cheb,130001,0.130001,1e-06,0.066,4,8.429502e-11,4.250356e-11,1.806553e-21,5,7.938521e-15
cheb,140001,0.140001,1e-06,0.117,4,9.075429e-11,4.577229e-11,2.095103e-21,5,7.938521e-15
cheb,150001,0.150001,1e-06,0.117,4,9.724110e-11,4.905446e-11,2.406340e-21,5,7.938521e-15
cheb,160001,0.160001,1e-06,0.115,4,1.037510e-10,5.234786e-11,2.740298e-21,5,7.938521e-15
cheb,170001,0.170001,1e-06,0.070,4,1.102460e-10,5.563508e-11,3.095262e-21,5,7.938521e-15
cheb,180001,0.180001,1e-06,0.069,4,1.167071e-10,5.890428e-11,3.469714e-21,5,7.938521e-15
cheb,190001,0.190001,1e-06,0.116,4,1.232079e-10,6.219307e-11,3.867977e-21,5,7.938521e-15
cheb,200001,0.200001,1e-06,0.130,4,1.297285e-10,6.549290e-11,4.289320e-21,5,7.938521e-15
cheb,210001,0.210001,1e-06,0.116,4,1.361937e-10,6.876426e-11,4.728524e-21,5,7.938521e-15
cheb,220001,0.220001,1e-06,0.066,4,1.426750e-10,7.204488e-11,5.190465e-21,5,7.938521e-15
cheb,230001,0.230001,1e-06,0.204,4,1.492035e-10,7.534777e-11,5.677287e-21,5,7.938521e-15
cheb,240001,0.240001,1e-06,0.123,4,1.556908e-10,7.862928e-11,6.182564e-21,5,7.938521e-15
cheb,250001,0.250001,1e-06,0.066,4,1.621601e-10,8.190410e-11,6.708282e-21,5,7.938521e-15
cheb,260001,0.260001,1e-06,0.117,4,1.686618e-10,8.435724e-11,7.116144e-21,5,7.938521e-15
cheb,270001,0.270001,1e-06,0.116,4,1.751768e-10,8.893427e-11,7.909305e-21,5,7.938521e-15
cheb,280001,0.280001,1e-06,0.073,4,1.816607e-10,9.530948e-11,9.083897e-21,5,7.938521e-15
cheb,290001,0.290001,1e-06,0.133,4,1.881493e-10,1.031630e-10,1.064260e-20,5,7.938521e-15
cheb,300001,0.300001,1e-06,0.126,4,1.946758e-10,1.122016e-10,1.258920e-20,5,7.938521e-15
cheb,310001,0.310001,1e-06,0.069,4,2.011766e-10,1.221393e-10,1.491801e-20,5,7.938521e-15
cheb,320001,0.320001,1e-06,0.107,4,2.076805e-10,1.327807e-10,1.763070e-20,5,7.938521e-15
cheb,330001,0.330001,1e-06,0.061,4,2.141725e-10,1.439664e-10,2.072631e-20,5,7.938521e-15
cheb,340001,0.340001,1e-06,0.112,4,2.206739e-10,1.555896e-10,2.420814e-20,5,7.938521e-15
cheb,350001,0.350001,1e-06,0.058,4,2.271923e-10,1.675595e-10,2.807619e-20,5,7.938521e-15
cheb,360001,0.360001,1e-06,0.058,4,2.336857e-10,1.797903e-10,3.232454e-20,5,7.938521e-15
cheb,370001,0.370001,1e-06,0.105,4,2.401503e-10,1.922401e-10,3.695626e-20,5,7.938521e-15
cheb,380001,0.380001,1e-06,0.056,4,2.466762e-10,2.048880e-10,4.197907e-20,5,7.938521e-15
cheb,390001,0.390001,1e-06,0.096,4,2.531997e-10,2.176812e-10,4.738509e-20,5,7.938521e-15
cheb,400001,0.400001,1e-06,0.106,4,2.596718e-10,2.305871e-10,5.317040e-20,5,7.938521e-15
cheb,410001,0.410001,1e-06,0.115,4,2.661478e-10,2.435998e-10,5.934084e-20,5,7.938521e-15
cheb,420001,0.420001,1e-06,0.058,4,2.726745e-10,2.567128e-10,6.590146e-20,5,7.938521e-15
cheb,430001,0.430001,1e-06,0.058,4,2.791376e-10,2.698842e-10,7.283748e-20,5,7.938521e-15
cheb,440001,0.440001,1e-06,0.052,4,2.856089e-10,2.831315e-10,8.016344e-20,5,7.938521e-15
