method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.100000,0.1,18.982,317,6.661338e-16,6.826275e-13,4.659803e-25,318,8.979251e-12
cheb,2,0.200000,0.1,14.044,317,5.551115e-16,1.311214e-12,1.719283e-24,318,8.979251e-12
cheb,3,0.300000,0.1,15.212,317,7.771561e-16,1.923993e-12,3.701748e-24,318,8.979251e-12
cheb,4,0.400000,0.1,17.323,317,1.998401e-15,2.544215e-12,6.473030e-24,318,8.979251e-12
cheb,5,0.500000,0.1,15.798,317,1.443290e-15,3.183126e-12,1.013229e-23,318,8.979251e-12
cheb,6,0.600000,0.1,16.059,317,1.776357e-15,3.818401e-12,1.458018e-23,318,8.979251e-12
cheb,7,0.700000,0.1,15.740,317,1.665335e-15,4.441856e-12,1.973009e-23,318,8.979251e-12
cheb,8,0.800000,0.1,12.834,317,1.665335e-15,5.060014e-12,2.560375e-23,318,8.979251e-12
cheb,9,0.900000,0.1,11.940,317,1.221245e-15,5.686415e-12,3.233531e-23,318,8.979251e-12
cheb,10,1.000000,0.1,10.906,317,2.553513e-15,6.319428e-12,3.993516e-23,318,8.979251e-12
cheb,11,1.100000,0.1,12.455,317,4.329870e-15,6.953448e-12,4.835044e-23,318,8.979251e-12
cheb,12,1.200000,0.1,11.712,317,5.329071e-15,7.585569e-12,5.754086e-23,318,8.979251e-12
cheb,13,1.300000,0.1,12.788,317,5.662137e-15,8.225367e-12,6.765667e-23,318,8.979251e-12
cheb,14,1.400000,0.1,13.145,317,6.661338e-15,8.852465e-12,7.836614e-23,318,8.979251e-12
cheb,15,1.500000,0.1,11.431,317,6.994405e-15,9.474033e-12,8.975730e-23,318,8.979251e-12
cheb,16,1.600000,0.1,14.403,317,7.327472e-15,1.012318e-11,1.024787e-22,318,8.979251e-12
cheb,17,1.700000,0.1,14.646,317,5.773160e-15,1.079475e-11,1.165267e-22,318,8.979251e-12
cheb,18,1.800000,0.1,14.744,317,7.771561e-15,1.145261e-11,1.311623e-22,318,8.979251e-12
cheb,19,1.900000,0.1,19.203,317,6.550316e-15,1.207613e-11,1.458329e-22,318,8.979251e-12
cheb,20,2.000000,0.1,14.729,317,8.659740e-15,1.268849e-11,1.609978e-22,318,8.979251e-12
cheb,21,2.100000,0.1,13.520,317,1.010303e-14,1.329962e-11,1.768798e-22,318,8.979251e-12
cheb,22,2.200000,0.1,13.278,317,1.121325e-14,1.393764e-11,1.942578e-22,318,8.979251e-12
cheb,23,2.300000,0.1,12.988,317,1.287859e-14,1.457052e-11,2.123000e-22,318,8.979251e-12
cheb,24,2.400000,0.1,14.549,317,1.265654e-14,1.518328e-11,2.305319e-22,318,8.979251e-12
cheb,25,2.500000,0.1,13.115,317,1.321165e-14,1.577315e-11,2.487922e-22,318,8.979251e-12
cheb,26,2.600000,0.1,15.480,317,1.321165e-14,1.639799e-11,2.688940e-22,318,8.979251e-12
cheb,27,2.700000,0.1,12.338,317,1.310063e-14,1.704762e-11,2.906212e-22,318,8.979251e-12
cheb,28,2.800000,0.1,12.185,317,1.332268e-14,1.770486e-11,3.134621e-22,318,8.979251e-12
cheb,29,2.900000,0.1,10.579,317,1.143530e-14,1.834587e-11,3.365709e-22,318,8.979251e-12
cheb,30,3.000000,0.1,10.802,317,1.365574e-14,1.894736e-11,3.590024e-22,318,8.979251e-12
cheb,31,3.100000,0.1,12.213,317,1.587619e-14,1.956807e-11,3.829093e-22,318,8.979251e-12
cheb,32,3.200000,0.1,11.774,317,1.409983e-14,2.020772e-11,4.083520e-22,318,8.979251e-12
cheb,33,3.300000,0.1,11.076,317,1.598721e-14,2.087158e-11,4.356229e-22,318,8.979251e-12
cheb,34,3.400000,0.1,10.778,317,1.598721e-14,2.151437e-11,4.628681e-22,318,8.979251e-12
cheb,35,3.500000,0.1,13.963,317,1.587619e-14,2.210196e-11,4.884967e-22,318,8.979251e-12
cheb,36,3.600000,0.1,11.710,317,1.831868e-14,2.270117e-11,5.153433e-22,318,8.979251e-12
cheb,37,3.700000,0.1,11.056,317,1.743050e-14,2.334791e-11,5.451247e-22,318,8.979251e-12
cheb,38,3.800000,0.1,12.075,317,1.831868e-14,2.400522e-11,5.762506e-22,318,8.979251e-12
cheb,39,3.900000,0.1,16.293,317,1.787459e-14,2.464674e-11,6.074619e-22,318,8.979251e-12
cheb,40,4.000000,0.1,22.081,317,2.087219e-14,2.527087e-11,6.386167e-22,318,8.979251e-12
cheb,41,4.100000,0.1,11.287,317,2.031708e-14,2.588144e-11,6.698488e-22,318,8.979251e-12
cheb,42,4.200000,0.1,10.673,317,2.287059e-14,2.648386e-11,7.013946e-22,318,8.979251e-12
cheb,43,4.300000,0.1,14.860,317,1.942890e-14,2.710403e-11,7.346282e-22,318,8.979251e-12
cheb,44,4.400000,0.1,11.511,317,1.998401e-14,2.775329e-11,7.702452e-22,318,8.979251e-12
cheb,45,4.500000,0.1,12.035,317,2.020606e-14,2.839841e-11,8.064697e-22,318,8.979251e-12
cheb,46,4.600000,0.1,11.373,317,2.231548e-14,2.903573e-11,8.430734e-22,318,8.979251e-12
cheb,47,4.700000,0.1,11.306,317,2.020606e-14,2.966719e-11,8.801422e-22,318,8.979251e-12
cheb,48,4.800000,0.1,12.344,317,2.020606e-14,3.029408e-11,9.177313e-22,318,8.979251e-12
cheb,49,4.900000,0.1,11.513,317,2.176037e-14,3.091659e-11,9.558358e-22,318,8.979251e-12
cheb,50,5.000000,0.1,10.876,317,2.353673e-14,3.153277e-11,9.943153e-22,318,8.979251e-12
cheb,51,5.100000,0.1,11.345,317,2.209344e-14,3.214801e-11,1.033495e-21,318,8.979251e-12
cheb,52,5.200000,0.1,12.634,317,2.509104e-14,3.278203e-11,1.074662e-21,318,8.979251e-12
cheb,53,5.300000,0.1,10.680,317,2.498002e-14,3.342524e-11,1.117247e-21,318,8.979251e-12
cheb,54,5.400000,0.1,10.809,317,2.287059e-14,3.408365e-11,1.161695e-21,318,8.979251e-12
cheb,55,5.500000,0.1,11.099,317,2.808864e-14,3.473592e-11,1.206584e-21,318,8.979251e-12
cheb,56,5.600000,0.1,11.599,317,2.542411e-14,3.536280e-11,1.250527e-21,318,8.979251e-12
cheb,57,5.700000,0.1,14.116,317,2.908784e-14,3.599599e-11,1.295711e-21,318,8.979251e-12
cheb,58,5.800000,0.1,10.668,317,3.053113e-14,3.662005e-11,1.341028e-21,318,8.979251e-12
cheb,59,5.900000,0.1,10.728,317,3.119727e-14,3.724695e-11,1.387335e-21,318,8.979251e-12
cheb,60,6.000000,0.1,10.543,317,2.853273e-14,3.789298e-11,1.435878e-21,318,8.979251e-12
cheb,61,6.100000,0.1,10.777,317,2.886580e-14,3.852241e-11,1.483976e-21,318,8.979251e-12
cheb,62,6.200000,0.1,10.501,317,3.153033e-14,3.914439e-11,1.532283e-21,318,8.979251e-12
cheb,63,6.300000,0.1,26.381,317,3.164136e-14,3.976113e-11,1.580947e-21,318,8.979251e-12
cheb,64,6.400000,0.1,14.785,317,3.275158e-14,4.039809e-11,1.632005e-21,318,8.979251e-12
