method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.100000,0.1,10.861,154,2.420286e-14,4.322780e-13,1.868642e-25,155,5.310031e-12
cheb,2,0.200000,0.1,4.855,154,4.818368e-14,8.591734e-13,7.381789e-25,155,5.310031e-12
cheb,3,0.300000,0.1,2.688,154,7.283063e-14,1.284169e-12,1.649090e-24,155,5.310031e-12
cheb,4,0.400000,0.1,4.932,154,9.325873e-14,1.708264e-12,2.918167e-24,155,5.310031e-12
cheb,5,0.500000,0.1,4.995,154,1.174616e-13,2.138179e-12,4.571810e-24,155,5.310031e-12
cheb,6,0.600000,0.1,4.106,154,1.436629e-13,2.566150e-12,6.585124e-24,155,5.310031e-12
cheb,7,0.700000,0.1,4.929,154,1.669775e-13,2.983883e-12,8.903556e-24,155,5.310031e-12
cheb,8,0.800000,0.1,4.960,154,1.891820e-13,3.408020e-12,1.161460e-23,155,5.310031e-12
cheb,9,0.900000,0.1,2.671,154,2.120526e-13,3.834993e-12,1.470717e-23,155,5.310031e-12
cheb,10,1.000000,0.1,3.110,154,2.364775e-13,4.258697e-12,1.813650e-23,155,5.310031e-12
