method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000001,1e-06,0.170,5,4.440892e-16,1.140427e-15,1.300575e-30
taylor,150001,0.150001,1e-06,0.107,5,9.359180e-14,6.587226e-12,4.339155e-23
taylor,300001,0.300001,1e-06,0.105,5,1.717515e-13,5.581764e-11,3.115609e-21
taylor,450001,0.450001,1e-06,0.054,5,2.503553e-13,2.586745e-10,6.691251e-20
taylor,600001,0.600001,1e-06,0.102,5,3.363976e-13,1.808818e-10,3.271823e-20
taylor,750001,0.750001,1e-06,0.102,5,4.177769e-13,3.730038e-11,1.391318e-21
taylor,900001,0.900001,1e-06,0.109,5,5.102585e-13,2.555778e-10,6.531999e-20
taylor,1050001,1.050001,1e-06,0.103,5,5.979661e-13,1.932284e-10,3.733720e-20
taylor,1200001,1.200001,1e-06,0.103,5,6.864509e-13,4.306531e-10,1.854621e-19
taylor,1350001,1.350001,1e-06,0.120,5,7.766010e-13,1.054611e-09,1.112205e-18
taylor,1500001,1.500001,1e-06,0.105,5,8.627543e-13,1.678549e-09,2.817528e-18
taylor,1650001,1.650001,1e-06,0.102,5,9.457990e-13,2.302435e-09,5.301207e-18
taylor,1800001,1.800001,1e-06,0.105,5,1.034839e-12,2.926418e-09,8.563920e-18
taylor,1950001,1.950001,1e-06,0.102,5,1.137535e-12,3.550547e-09,1.260639e-17
taylor,2100001,2.100001,1e-06,0.115,5,1.230904e-12,3.051850e-09,9.313787e-18
taylor,2250001,2.250001,1e-06,0.101,5,1.324607e-12,1.991595e-09,3.966452e-18
taylor,2400001,2.400001,1e-06,0.104,5,1.417533e-12,9.311724e-10,8.670820e-19
taylor,2550001,2.550001,1e-06,0.100,5,1.508349e-12,1.292929e-10,1.671665e-20
taylor,2700001,2.700001,1e-06,0.102,5,1.594724e-12,1.189758e-09,1.415525e-18
taylor,2850001,2.850001,1e-06,0.054,5,1.686540e-12,2.250235e-09,5.063556e-18
taylor,3000001,3.000001,1e-06,0.102,5,1.781020e-12,3.310744e-09,1.096103e-17
taylor,3150001,3.150001,1e-06,0.101,5,1.865952e-12,4.371250e-09,1.910783e-17
taylor,3300001,3.300001,1e-06,0.101,5,1.961542e-12,5.431706e-09,2.950343e-17
taylor,3450001,3.450001,1e-06,0.053,5,2.048139e-12,6.492131e-09,4.214776e-17
taylor,3600001,3.600001,1e-06,0.101,5,2.133849e-12,7.552546e-09,5.704096e-17
taylor,3750001,3.750001,1e-06,0.054,5,2.226108e-12,8.612960e-09,7.418308e-17
taylor,3900001,3.900001,1e-06,0.100,5,2.313372e-12,9.673360e-09,9.357389e-17
taylor,4050001,4.050001,1e-06,0.053,5,2.406186e-12,1.073372e-08,1.152128e-16
taylor,4200001,4.200001,1e-06,0.101,5,2.492673e-12,1.179403e-08,1.390992e-16
taylor,4350001,4.350001,1e-06,0.101,5,2.584044e-12,1.285430e-08,1.652331e-16
taylor,4500001,4.500001,1e-06,0.100,5,2.667755e-12,1.391456e-08,1.936150e-16
taylor,4650001,4.650001,1e-06,0.115,5,2.754130e-12,1.497485e-08,2.242460e-16
taylor,4800001,4.800001,1e-06,0.100,5,2.844169e-12,1.603516e-08,2.571262e-16
