method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000010,1e-05,0.063,4,6.661338e-16,9.193706e-16,8.452424e-31
taylor,1001,0.010010,1e-05,0.031,4,6.217249e-15,6.204093e-14,3.849077e-27
taylor,2001,0.020010,1e-05,0.031,4,2.231548e-14,1.160843e-13,1.347555e-26
taylor,3001,0.030010,1e-05,0.031,4,1.831868e-14,1.666047e-13,2.775712e-26
taylor,4001,0.040010,1e-05,0.031,4,2.109424e-14,2.076443e-13,4.311615e-26
taylor,5001,0.050010,1e-05,0.031,4,6.394885e-14,2.504828e-13,6.274165e-26
taylor,6001,0.060010,1e-05,0.031,4,6.683543e-14,2.859909e-13,8.179078e-26
taylor,7001,0.070010,1e-05,0.031,4,4.507505e-14,3.254894e-13,1.059434e-25
taylor,8001,0.080010,1e-05,0.031,4,2.353673e-14,3.661569e-13,1.340709e-25
taylor,9001,0.090010,1e-05,0.031,4,1.998401e-14,3.988440e-13,1.590765e-25
taylor,10001,0.100010,1e-05,0.031,4,1.798561e-14,4.323609e-13,1.869359e-25
taylor,11001,0.110010,1e-05,0.031,4,1.798561e-14,4.666001e-13,2.177156e-25
taylor,12001,0.120010,1e-05,0.031,4,1.332268e-14,5.039526e-13,2.539682e-25
taylor,13001,0.130010,1e-05,0.031,4,1.243450e-14,5.386396e-13,2.901326e-25
taylor,14001,0.140010,1e-05,0.031,4,2.509104e-14,5.661315e-13,3.205049e-25
taylor,15001,0.150010,1e-05,0.031,4,4.929390e-14,5.889187e-13,3.468252e-25
taylor,16001,0.160010,1e-05,0.031,4,5.861978e-14,6.114505e-13,3.738717e-25
taylor,17001,0.170010,1e-05,0.031,4,5.240253e-14,6.337181e-13,4.015986e-25
taylor,18001,0.180010,1e-05,0.031,4,3.974598e-14,6.567817e-13,4.313622e-25
taylor,19001,0.190010,1e-05,0.032,4,2.575717e-14,6.825578e-13,4.658851e-25
taylor,20001,0.200010,1e-05,0.033,4,9.769963e-15,7.081910e-13,5.015344e-25
taylor,21001,0.210010,1e-05,0.034,4,5.329071e-15,7.338385e-13,5.385190e-25
taylor,22001,0.220010,1e-05,0.034,4,1.054712e-14,7.580489e-13,5.746381e-25
taylor,23001,0.230010,1e-05,0.034,4,1.243450e-14,7.835519e-13,6.139536e-25
taylor,24001,0.240010,1e-05,0.034,4,1.687539e-14,8.092925e-13,6.549543e-25
taylor,25001,0.250010,1e-05,0.032,4,1.931788e-14,8.363122e-13,6.994182e-25
taylor,26001,0.260010,1e-05,0.032,4,1.720846e-14,8.631742e-13,7.450696e-25
taylor,27001,0.270010,1e-05,0.032,4,1.632028e-14,8.902094e-13,7.924727e-25
taylor,28001,0.280010,1e-05,0.032,4,1.210143e-14,9.179425e-13,8.426185e-25
taylor,29001,0.290010,1e-05,0.032,4,6.217249e-15,9.450128e-13,8.930492e-25
taylor,30001,0.300010,1e-05,0.032,4,2.886580e-15,9.720220e-13,9.448267e-25
taylor,31001,0.310010,1e-05,0.032,4,1.088019e-14,1.000152e-12,1.000303e-24
taylor,32001,0.320010,1e-05,0.031,4,2.042810e-14,1.029121e-12,1.059089e-24
taylor,33001,0.330010,1e-05,0.031,4,3.375078e-14,1.058189e-12,1.119765e-24
taylor,34001,0.340010,1e-05,0.031,4,4.174439e-14,1.088259e-12,1.184308e-24
taylor,35001,0.350010,1e-05,0.031,4,5.173639e-14,1.118284e-12,1.250558e-24
taylor,36001,0.360010,1e-05,0.031,4,6.061818e-14,1.147953e-12,1.317797e-24
taylor,37001,0.370010,1e-05,0.031,4,7.083223e-14,1.178747e-12,1.389445e-24
taylor,38001,0.380010,1e-05,0.031,4,8.504308e-14,1.210525e-12,1.465371e-24
taylor,39001,0.390010,1e-05,0.030,4,9.903189e-14,1.237714e-12,1.531935e-24
taylor,40001,0.400010,1e-05,0.030,4,1.099121e-13,1.261331e-12,1.590955e-24
taylor,41001,0.410010,1e-05,0.030,4,1.274536e-13,1.288600e-12,1.660490e-24
taylor,42001,0.420010,1e-05,0.030,4,1.467715e-13,1.319320e-12,1.740605e-24
taylor,43001,0.430010,1e-05,0.030,4,1.658673e-13,1.347683e-12,1.816249e-24
taylor,44001,0.440010,1e-05,0.030,4,1.794120e-13,1.371741e-12,1.881674e-24
taylor,45001,0.450010,1e-05,0.030,4,2.002842e-13,1.398807e-12,1.956661e-24
taylor,46001,0.460010,1e-05,0.032,4,2.173817e-13,1.424246e-12,2.028477e-24
taylor,47001,0.470010,1e-05,0.031,4,2.224887e-13,1.449677e-12,2.101565e-24
taylor,48001,0.480010,1e-05,0.031,4,2.304823e-13,1.474276e-12,2.173489e-24
taylor,49001,0.490010,1e-05,0.032,4,2.438050e-13,1.499512e-12,2.248537e-24
taylor,50001,0.500010,1e-05,0.031,4,2.535749e-13,1.524059e-12,2.322757e-24
