method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000010,1e-05,0.175,6,2.220446e-16,1.038966e-15,1.079451e-30,7,1.465380e-14
cheb,50001,0.500010,1e-05,0.086,6,1.923428e-11,9.651707e-12,9.315545e-23,7,1.465380e-14
cheb,100001,1.000010,1e-05,0.086,6,3.862111e-11,1.969364e-11,3.878393e-22,7,1.465380e-14
cheb,150001,1.500010,1e-05,0.086,6,5.796730e-11,2.907390e-11,8.452919e-22,7,1.465380e-14
cheb,200001,2.000010,1e-05,0.086,6,7.721723e-11,3.892392e-11,1.515071e-21,7,1.465380e-14
cheb,250001,2.500010,1e-05,0.086,6,9.649193e-11,4.902346e-11,2.403299e-21,7,1.465380e-14
cheb,300001,3.000010,1e-05,0.086,6,1.158373e-10,5.927794e-11,3.513875e-21,7,1.465380e-14
cheb,350001,3.500010,1e-05,0.090,6,1.351546e-10,6.957951e-11,4.841309e-21,7,1.465380e-14
cheb,400001,4.000010,1e-05,0.092,6,1.544633e-10,7.990906e-11,6.385459e-21,7,1.465380e-14
cheb,450001,4.500010,1e-05,0.098,6,1.737688e-10,8.717474e-11,7.599435e-21,7,1.465380e-14
cheb,500001,5.000010,1e-05,0.086,6,1.930307e-10,9.968330e-11,9.936761e-21,7,1.465380e-14
cheb,550001,5.500010,1e-05,0.086,6,2.123287e-10,1.158092e-10,1.341177e-20,7,1.465380e-14
cheb,600001,6.000010,1e-05,0.096,6,2.315930e-10,1.341681e-10,1.800109e-20,7,1.465380e-14
cheb,650001,6.500010,1e-05,0.090,6,2.508471e-10,1.539020e-10,2.368582e-20,7,1.465380e-14
cheb,700001,7.000010,1e-05,0.090,6,2.701520e-10,1.746041e-10,3.048659e-20,7,1.465380e-14
cheb,750001,7.500010,1e-05,0.090,6,2.894021e-10,1.959792e-10,3.840786e-20,7,1.465380e-14
cheb,800001,8.000010,1e-05,0.086,6,3.086940e-10,2.178111e-10,4.744166e-20,7,1.465380e-14
cheb,850001,8.500010,1e-05,0.088,6,3.279952e-10,2.399524e-10,5.757717e-20,7,1.465380e-14
cheb,900001,9.000010,1e-05,0.077,6,3.472925e-10,2.624391e-10,6.887428e-20,7,1.465380e-14
cheb,950001,9.500010,1e-05,0.080,6,3.666447e-10,2.853792e-10,8.144131e-20,7,1.465380e-14
cheb,1000001,10.000010,1e-05,0.077,6,3.860201e-10,3.086644e-10,9.527374e-20,7,1.465380e-14
cheb,1050001,10.500010,1e-05,0.077,6,4.052886e-10,3.322128e-10,1.103654e-19,7,1.465380e-14
cheb,1100001,11.000010,1e-05,0.082,6,4.245616e-10,3.559539e-10,1.267032e-19,7,1.465380e-14
cheb,1150001,11.500010,1e-05,0.081,6,4.438732e-10,3.797370e-10,1.442002e-19,7,1.465380e-14
cheb,1200001,12.000010,1e-05,0.128,6,4.631449e-10,4.032528e-10,1.626129e-19,7,1.465380e-14
cheb,1250001,12.500010,1e-05,0.080,6,4.824697e-10,4.265420e-10,1.819381e-19,7,1.465380e-14
cheb,1300001,13.000010,1e-05,0.083,6,5.017877e-10,4.497755e-10,2.022980e-19,7,1.465380e-14
cheb,1350001,13.500010,1e-05,0.081,6,5.210595e-10,4.730028e-10,2.237317e-19,7,1.465380e-14
cheb,1400001,14.000010,1e-05,0.080,6,5.403276e-10,4.962481e-10,2.462622e-19,7,1.465380e-14
cheb,1450001,14.500010,1e-05,0.083,6,5.595920e-10,5.195677e-10,2.699506e-19,7,1.465380e-14
