method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.152,4,4.440892e-16,2.416024e-15,5.837170e-30
rk4,1001,0.100100,0.0001,0.040,4,1.110223e-15,2.723861e-13,7.419418e-26
rk4,2001,0.200100,0.0001,0.039,4,6.661338e-16,4.234246e-13,1.792884e-25
rk4,3001,0.300100,0.0001,0.040,4,2.220446e-16,5.310832e-13,2.820493e-25
rk4,4001,0.400100,0.0001,0.040,4,4.440892e-16,6.171108e-13,3.808258e-25
rk4,5001,0.500100,0.0001,0.039,4,2.220446e-16,7.290364e-13,5.314940e-25
rk4,6001,0.600100,0.0001,0.039,4,4.440892e-16,8.459736e-13,7.156713e-25
rk4,7001,0.700100,0.0001,0.039,4,2.220446e-16,9.810997e-13,9.625567e-25
rk4,8001,0.800100,0.0001,0.040,4,2.220446e-16,1.123908e-12,1.263168e-24
rk4,9001,0.900100,0.0001,0.065,4,1.110223e-15,1.264772e-12,1.599647e-24
rk4,10001,1.000100,0.0001,0.040,4,1.332268e-15,1.402731e-12,1.967655e-24
rk4,11001,1.100100,0.0001,0.040,4,2.886580e-15,1.548439e-12,2.397663e-24
rk4,12001,1.200100,0.0001,0.068,4,1.332268e-15,1.695206e-12,2.873724e-24
rk4,13001,1.300100,0.0001,0.070,4,6.661338e-16,1.843760e-12,3.399451e-24
rk4,14001,1.400100,0.0001,0.044,4,1.110223e-15,1.991374e-12,3.965572e-24
rk4,15001,1.500100,0.0001,0.042,4,1.110223e-16,2.144095e-12,4.597143e-24
rk4,16001,1.600100,0.0001,0.055,4,2.220446e-16,2.297658e-12,5.279234e-24
rk4,17001,1.700100,0.0001,0.048,4,1.776357e-15,2.454002e-12,6.022127e-24
rk4,18001,1.800100,0.0001,0.041,4,6.661338e-16,2.609894e-12,6.811544e-24
rk4,19001,1.900100,0.0001,0.041,4,0.000000e+00,2.765513e-12,7.648064e-24
rk4,20001,2.000100,0.0001,0.066,4,1.110223e-15,2.918798e-12,8.519379e-24
rk4,21001,2.100100,0.0001,0.070,4,2.220446e-16,3.060615e-12,9.367363e-24
rk4,22001,2.200100,0.0001,0.057,4,2.220446e-16,3.207804e-12,1.029000e-23
rk4,23001,2.300100,0.0001,0.042,4,1.998401e-15,3.357107e-12,1.127017e-23
rk4,24001,2.400100,0.0001,0.041,4,2.220446e-16,3.508389e-12,1.230880e-23
rk4,25001,2.500100,0.0001,0.041,4,4.440892e-16,3.661607e-12,1.340736e-23
rk4,26001,2.600100,0.0001,0.040,4,9.992007e-16,3.818147e-12,1.457825e-23
rk4,27001,2.700100,0.0001,0.039,4,1.110223e-16,3.975933e-12,1.580804e-23
rk4,28001,2.800100,0.0001,0.040,4,2.553513e-15,4.135559e-12,1.710285e-23
rk4,29001,2.900100,0.0001,0.040,4,9.992007e-16,4.296170e-12,1.845707e-23
rk4,30001,3.000100,0.0001,0.066,4,1.110223e-15,4.459693e-12,1.988886e-23
rk4,31001,3.100100,0.0001,0.039,4,1.776357e-15,4.623472e-12,2.137650e-23
rk4,32001,3.200100,0.0001,0.041,4,1.443290e-15,4.787427e-12,2.291946e-23
rk4,33001,3.300100,0.0001,0.062,4,0.000000e+00,4.953436e-12,2.453653e-23
rk4,34001,3.400100,0.0001,0.052,4,5.551115e-16,5.119419e-12,2.620845e-23
rk4,35001,3.500100,0.0001,0.040,4,2.442491e-15,5.284593e-12,2.792693e-23
rk4,36001,3.600100,0.0001,0.042,4,2.220446e-16,5.450413e-12,2.970700e-23
rk4,37001,3.700100,0.0001,0.041,4,2.220446e-16,5.614642e-12,3.152420e-23
rk4,38001,3.800100,0.0001,0.041,4,9.992007e-16,5.779914e-12,3.340741e-23
rk4,39001,3.900100,0.0001,0.042,4,4.440892e-16,5.945640e-12,3.535063e-23
rk4,40001,4.000100,0.0001,0.041,4,1.443290e-15,6.112677e-12,3.736482e-23
rk4,41001,4.100100,0.0001,0.041,4,1.221245e-15,6.225063e-12,3.875140e-23
rk4,42001,4.200100,0.0001,0.049,4,1.221245e-15,6.338377e-12,4.017502e-23
rk4,43001,4.300100,0.0001,0.062,4,1.110223e-16,6.452678e-12,4.163705e-23
rk4,44001,4.400100,0.0001,0.041,4,3.108624e-15,6.569360e-12,4.315649e-23
rk4,45001,4.500100,0.0001,0.041,4,2.664535e-15,6.686739e-12,4.471247e-23
rk4,46001,4.600100,0.0001,0.045,4,2.220446e-16,6.803887e-12,4.629288e-23
rk4,47001,4.700100,0.0001,0.041,4,3.108624e-15,6.922061e-12,4.791493e-23
rk4,48001,4.800100,0.0001,0.041,4,6.661338e-16,7.041359e-12,4.958073e-23
rk4,49001,4.900100,0.0001,0.067,4,6.661338e-16,7.158880e-12,5.124957e-23
rk4,50001,5.000100,0.0001,0.067,4,1.110223e-15,7.275482e-12,5.293263e-23
rk4,51001,5.100100,0.0001,0.041,4,2.220446e-16,7.391710e-12,5.463737e-23
rk4,52001,5.200100,0.0001,0.041,4,1.443290e-15,7.506781e-12,5.635176e-23
rk4,53001,5.300100,0.0001,0.056,4,4.440892e-16,7.618893e-12,5.804753e-23
rk4,54001,5.400100,0.0001,0.130,4,2.109424e-15,7.730355e-12,5.975840e-23
rk4,55001,5.500100,0.0001,0.041,4,1.110223e-15,7.840731e-12,6.147706e-23
rk4,56001,5.600100,0.0001,0.040,4,1.110223e-16,7.948792e-12,6.318330e-23
rk4,57001,5.700100,0.0001,0.040,4,4.440892e-16,8.055061e-12,6.488401e-23
rk4,58001,5.800100,0.0001,0.040,4,6.661338e-16,8.161518e-12,6.661037e-23
rk4,59001,5.900100,0.0001,0.039,4,5.551115e-16,8.265952e-12,6.832596e-23
rk4,60001,6.000100,0.0001,0.041,4,9.992007e-16,8.369288e-12,7.004498e-23
rk4,61001,6.100100,0.0001,0.041,4,2.220446e-16,8.469534e-12,7.173301e-23
rk4,62001,6.200100,0.0001,0.041,4,2.220446e-16,8.566432e-12,7.338376e-23
rk4,63001,6.300100,0.0001,0.039,4,2.109424e-15,8.661785e-12,7.502653e-23
rk4,64001,6.400100,0.0001,0.040,4,5.551115e-16,8.756842e-12,7.668229e-23
rk4,65001,6.500100,0.0001,0.039,4,6.661338e-16,8.850258e-12,7.832706e-23
rk4,66001,6.600100,0.0001,0.040,4,4.440892e-16,8.941731e-12,7.995456e-23
rk4,67001,6.700100,0.0001,0.050,4,1.998401e-15,9.030105e-12,8.154279e-23
rk4,68001,6.800100,0.0001,0.041,4,0.000000e+00,9.117851e-12,8.313520e-23
rk4,69001,6.900100,0.0001,0.040,4,3.441691e-15,9.204557e-12,8.472386e-23
rk4,70001,7.000100,0.0001,0.040,4,1.554312e-15,9.290190e-12,8.630763e-23
rk4,71001,7.100100,0.0001,0.039,4,1.665335e-15,9.374549e-12,8.788217e-23
rk4,72001,7.200100,0.0001,0.039,4,4.440892e-16,9.457043e-12,8.943567e-23
rk4,73001,7.300100,0.0001,0.040,4,1.776357e-15,9.539178e-12,9.099592e-23
rk4,74001,7.400100,0.0001,0.039,4,9.992007e-16,9.621845e-12,9.257990e-23
rk4,75001,7.500100,0.0001,0.040,4,2.220446e-16,9.702671e-12,9.414182e-23
rk4,76001,7.600100,0.0001,0.040,4,4.440892e-16,9.781724e-12,9.568213e-23
rk4,77001,7.700100,0.0001,0.040,4,1.443290e-15,9.858621e-12,9.719241e-23
rk4,78001,7.800100,0.0001,0.040,4,2.220446e-15,9.933613e-12,9.867667e-23
rk4,79001,7.900100,0.0001,0.039,4,1.332268e-15,1.000607e-11,1.001214e-22
rk4,80001,8.000100,0.0001,0.039,4,4.440892e-16,1.007738e-11,1.015535e-22
rk4,81001,8.100100,0.0001,0.039,4,2.220446e-16,1.014488e-11,1.029186e-22
rk4,82001,8.200100,0.0001,0.041,4,2.220446e-16,1.021011e-11,1.042464e-22
rk4,83001,8.300100,0.0001,0.041,4,4.440892e-16,1.027275e-11,1.055295e-22
rk4,84001,8.400100,0.0001,0.040,4,6.661338e-16,1.033442e-11,1.068003e-22
rk4,85001,8.500100,0.0001,0.039,4,2.220446e-16,1.039511e-11,1.080583e-22
rk4,86001,8.600100,0.0001,0.040,4,2.220446e-16,1.045499e-11,1.093068e-22
rk4,87001,8.700100,0.0001,0.039,4,1.110223e-15,1.051363e-11,1.105363e-22
rk4,88001,8.800100,0.0001,0.040,4,1.443290e-15,1.057123e-11,1.117509e-22
rk4,89001,8.900100,0.0001,0.040,4,1.221245e-15,1.062784e-11,1.129509e-22
rk4,90001,9.000100,0.0001,0.041,4,4.440892e-16,1.068275e-11,1.141212e-22
rk4,91001,9.100100,0.0001,0.040,4,1.110223e-15,1.073651e-11,1.152727e-22
rk4,92001,9.200100,0.0001,0.039,4,1.665335e-15,1.078988e-11,1.164215e-22
rk4,93001,9.300100,0.0001,0.059,4,2.220446e-16,1.084095e-11,1.175262e-22
rk4,94001,9.400100,0.0001,0.041,4,7.771561e-16,1.089241e-11,1.186446e-22
rk4,95001,9.500100,0.0001,0.041,4,7.771561e-16,1.094350e-11,1.197601e-22
rk4,96001,9.600100,0.0001,0.048,4,1.221245e-15,1.099578e-11,1.209071e-22
rk4,97001,9.700100,0.0001,0.040,4,0.000000e+00,1.104808e-11,1.220600e-22
rk4,98001,9.800100,0.0001,0.041,4,2.220446e-16,1.110131e-11,1.232391e-22
rk4,99001,9.900100,0.0001,0.041,4,2.220446e-15,1.115449e-11,1.244227e-22
rk4,100000,10.000000,0.0001,0.039,4,6.661338e-16,1.120825e-11,1.256249e-22
