method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.268,9,1.332268e-15,2.717663e-15,7.385692e-30,10,6.246194e-14
cheb,1001,0.100100,0.0001,0.104,9,1.759481e-12,9.612762e-13,9.240519e-25,10,6.246194e-14
cheb,2001,0.200100,0.0001,0.103,9,3.520739e-12,1.893156e-12,3.584038e-24,10,6.246194e-14
cheb,3001,0.300100,0.0001,0.151,9,5.280887e-12,2.821052e-12,7.958333e-24,10,6.246194e-14
cheb,4001,0.400100,0.0001,0.143,9,7.038370e-12,3.745048e-12,1.402539e-23,10,6.246194e-14
cheb,5001,0.500100,0.0001,0.102,9,8.797407e-12,4.675907e-12,2.186411e-23,10,6.246194e-14
cheb,6001,0.600100,0.0001,0.103,9,1.055733e-11,5.607747e-12,3.144683e-23,10,6.246194e-14
cheb,7001,0.700100,0.0001,0.103,9,1.231704e-11,6.543425e-12,4.281641e-23,10,6.246194e-14
cheb,8001,0.800100,0.0001,0.146,9,1.407563e-11,7.481303e-12,5.596990e-23,10,6.246194e-14
cheb,9001,0.900100,0.0001,0.110,9,1.583489e-11,8.419229e-12,7.088342e-23,10,6.246194e-14
cheb,10001,1.000100,0.0001,0.103,9,1.759370e-11,9.355975e-12,8.753427e-23,10,6.246194e-14
cheb,11001,1.100100,0.0001,0.102,9,1.935607e-11,1.029540e-11,1.059953e-22,10,6.246194e-14
cheb,12001,1.200100,0.0001,0.103,9,2.111156e-11,1.123374e-11,1.261970e-22,10,6.246194e-14
cheb,13001,1.300100,0.0001,0.162,9,2.287215e-11,1.217327e-11,1.481886e-22,10,6.246194e-14
cheb,14001,1.400100,0.0001,0.131,9,2.463119e-11,1.311227e-11,1.719316e-22,10,6.246194e-14
cheb,15001,1.500100,0.0001,0.100,9,2.639022e-11,1.405286e-11,1.974828e-22,10,6.246194e-14
cheb,16001,1.600100,0.0001,0.100,9,2.815059e-11,1.499422e-11,2.248266e-22,10,6.246194e-14
cheb,17001,1.700100,0.0001,0.100,9,2.991007e-11,1.593434e-11,2.539032e-22,10,6.246194e-14
cheb,18001,1.800100,0.0001,0.176,9,3.166711e-11,1.687562e-11,2.847865e-22,10,6.246194e-14
cheb,19001,1.900100,0.0001,0.103,9,3.342637e-11,1.781473e-11,3.173645e-22,10,6.246194e-14
cheb,20001,2.000100,0.0001,0.100,9,3.518386e-11,1.875339e-11,3.516896e-22,10,6.246194e-14
cheb,21001,2.100100,0.0001,0.103,9,3.694578e-11,1.967922e-11,3.872719e-22,10,6.246194e-14
cheb,22001,2.200100,0.0001,0.102,9,3.870593e-11,2.060740e-11,4.246649e-22,10,6.246194e-14
cheb,23001,2.300100,0.0001,0.108,9,4.046563e-11,2.153318e-11,4.636779e-22,10,6.246194e-14
cheb,24001,2.400100,0.0001,0.103,9,4.222200e-11,2.245839e-11,5.043791e-22,10,6.246194e-14
cheb,25001,2.500100,0.0001,0.100,9,4.398082e-11,2.338660e-11,5.469332e-22,10,6.246194e-14
cheb,26001,2.600100,0.0001,0.101,9,4.574074e-11,2.431227e-11,5.910867e-22,10,6.246194e-14
cheb,27001,2.700100,0.0001,0.101,9,4.749845e-11,2.523954e-11,6.370342e-22,10,6.246194e-14
cheb,28001,2.800100,0.0001,0.103,9,4.925860e-11,2.616684e-11,6.847033e-22,10,6.246194e-14
cheb,29001,2.900100,0.0001,0.107,9,5.102030e-11,2.709569e-11,7.341765e-22,10,6.246194e-14
cheb,30001,3.000100,0.0001,0.100,9,5.277911e-11,2.802320e-11,7.853000e-22,10,6.246194e-14
cheb,31001,3.100100,0.0001,0.133,9,5.454082e-11,2.895182e-11,8.382082e-22,10,6.246194e-14
cheb,32001,3.200100,0.0001,0.100,9,5.629919e-11,2.987877e-11,8.927407e-22,10,6.246194e-14
cheb,33001,3.300100,0.0001,0.100,9,5.805845e-11,3.080777e-11,9.491187e-22,10,6.246194e-14
cheb,34001,3.400100,0.0001,0.109,9,5.981526e-11,3.173490e-11,1.007104e-21,10,6.246194e-14
cheb,35001,3.500100,0.0001,0.100,9,6.157275e-11,3.266161e-11,1.066781e-21,10,6.246194e-14
cheb,36001,3.600100,0.0001,0.102,9,6.333334e-11,3.358932e-11,1.128242e-21,10,6.246194e-14
cheb,37001,3.700100,0.0001,0.145,9,6.509504e-11,3.451632e-11,1.191376e-21,10,6.246194e-14
cheb,38001,3.800100,0.0001,0.101,9,6.685053e-11,3.544297e-11,1.256204e-21,10,6.246194e-14
cheb,39001,3.900100,0.0001,0.100,9,6.861001e-11,3.637114e-11,1.322860e-21,10,6.246194e-14
cheb,40001,4.000100,0.0001,0.100,9,7.036771e-11,3.729830e-11,1.391163e-21,10,6.246194e-14
cheb,41001,4.100100,0.0001,0.100,9,7.212941e-11,3.824165e-11,1.462424e-21,10,6.246194e-14
cheb,42001,4.200100,0.0001,0.100,9,7.388401e-11,3.918501e-11,1.535465e-21,10,6.246194e-14
cheb,43001,4.300100,0.0001,0.100,9,7.564660e-11,4.012952e-11,1.610379e-21,10,6.246194e-14
cheb,44001,4.400100,0.0001,0.100,9,7.740764e-11,4.107350e-11,1.687033e-21,10,6.246194e-14
cheb,45001,4.500100,0.0001,0.101,9,7.916579e-11,4.201730e-11,1.765454e-21,10,6.246194e-14
cheb,46001,4.600100,0.0001,0.102,9,8.092682e-11,4.296052e-11,1.845606e-21,10,6.246194e-14
cheb,47001,4.700100,0.0001,0.103,9,8.268586e-11,4.390447e-11,1.927603e-21,10,6.246194e-14
cheb,48001,4.800100,0.0001,0.100,9,8.444712e-11,4.484821e-11,2.011362e-21,10,6.246194e-14
cheb,49001,4.900100,0.0001,0.102,9,8.620793e-11,4.579228e-11,2.096932e-21,10,6.246194e-14
cheb,50001,5.000100,0.0001,0.100,9,8.796475e-11,4.673417e-11,2.184082e-21,10,6.246194e-14
cheb,51001,5.100100,0.0001,0.107,9,8.972489e-11,4.767824e-11,2.273214e-21,10,6.246194e-14
cheb,52001,5.200100,0.0001,0.100,9,9.148082e-11,4.862073e-11,2.363975e-21,10,6.246194e-14
cheb,53001,5.300100,0.0001,0.100,9,9.324141e-11,4.956377e-11,2.456567e-21,10,6.246194e-14
cheb,54001,5.400100,0.0001,0.168,9,9.499868e-11,5.050511e-11,2.550766e-21,10,6.246194e-14
cheb,55001,5.500100,0.0001,0.103,9,9.675838e-11,5.144687e-11,2.646781e-21,10,6.246194e-14
cheb,56001,5.600100,0.0001,0.101,9,9.851941e-11,5.238836e-11,2.744540e-21,10,6.246194e-14
cheb,57001,5.700100,0.0001,0.098,9,1.002756e-10,5.333026e-11,2.844117e-21,10,6.246194e-14
cheb,58001,5.800100,0.0001,0.102,9,1.020364e-10,5.427067e-11,2.945306e-21,10,6.246194e-14
cheb,59001,5.900100,0.0001,0.110,9,1.037932e-10,5.521155e-11,3.048316e-21,10,6.246194e-14
cheb,60001,6.000100,0.0001,0.110,9,1.055569e-10,5.615297e-11,3.153156e-21,10,6.246194e-14
cheb,61001,6.100100,0.0001,0.105,9,1.073146e-10,5.709180e-11,3.259473e-21,10,6.246194e-14
cheb,62001,6.200100,0.0001,0.103,9,1.090756e-10,5.803188e-11,3.367699e-21,10,6.246194e-14
cheb,63001,6.300100,0.0001,0.102,9,1.108327e-10,5.897146e-11,3.477633e-21,10,6.246194e-14
cheb,64001,6.400100,0.0001,0.142,9,1.125933e-10,5.990916e-11,3.589108e-21,10,6.246194e-14
cheb,65001,6.500100,0.0001,0.103,9,1.143519e-10,6.084777e-11,3.702451e-21,10,6.246194e-14
cheb,66001,6.600100,0.0001,0.168,9,1.161093e-10,6.178370e-11,3.817225e-21,10,6.246194e-14
cheb,67001,6.700100,0.0001,0.100,9,1.178688e-10,6.272140e-11,3.933974e-21,10,6.246194e-14
cheb,68001,6.800100,0.0001,0.178,9,1.196268e-10,6.365731e-11,4.052253e-21,10,6.246194e-14
cheb,69001,6.900100,0.0001,0.110,9,1.213878e-10,6.459490e-11,4.172501e-21,10,6.246194e-14
cheb,70001,7.000100,0.0001,0.148,9,1.231457e-10,6.552830e-11,4.293958e-21,10,6.246194e-14
cheb,71001,7.100100,0.0001,0.117,9,1.249039e-10,6.646389e-11,4.417448e-21,10,6.246194e-14
cheb,72001,7.200100,0.0001,0.110,9,1.266642e-10,6.739842e-11,4.542546e-21,10,6.246194e-14
cheb,73001,7.300100,0.0001,0.114,9,1.284242e-10,6.833204e-11,4.669267e-21,10,6.246194e-14
cheb,74001,7.400100,0.0001,0.107,9,1.301834e-10,6.926519e-11,4.797667e-21,10,6.246194e-14
cheb,75001,7.500100,0.0001,0.105,9,1.319447e-10,7.019879e-11,4.927870e-21,10,6.246194e-14
cheb,76001,7.600100,0.0001,0.106,9,1.337024e-10,7.113154e-11,5.059695e-21,10,6.246194e-14
cheb,77001,7.700100,0.0001,0.100,9,1.354636e-10,7.206247e-11,5.193000e-21,10,6.246194e-14
cheb,78001,7.800100,0.0001,0.127,9,1.372231e-10,7.299179e-11,5.327802e-21,10,6.246194e-14
cheb,79001,7.900100,0.0001,0.103,9,1.389837e-10,7.392219e-11,5.464490e-21,10,6.246194e-14
