method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.001000,0.001,0.703,16,5.457856e-13,4.516772e-13,2.040123e-25,17,6.559223e-12
cheb,151,0.151000,0.001,0.527,16,8.250800e-11,6.832331e-11,4.668075e-21,17,6.559223e-12
cheb,301,0.301000,0.001,0.564,16,1.644707e-10,1.363260e-10,1.858478e-20,17,6.559223e-12
cheb,451,0.451000,0.001,0.542,16,2.464318e-10,2.040561e-10,4.163890e-20,17,6.559223e-12
cheb,601,0.601000,0.001,0.542,16,3.283946e-10,2.718630e-10,7.390948e-20,17,6.559223e-12
cheb,751,0.751000,0.001,0.556,16,4.103557e-10,3.399589e-10,1.155721e-19,17,6.559223e-12
cheb,901,0.901000,0.001,0.556,16,4.923184e-10,4.080699e-10,1.665210e-19,17,6.559223e-12
cheb,1051,1.051000,0.001,0.575,16,5.742820e-10,4.763609e-10,2.269197e-19,17,6.559223e-12
cheb,1201,1.201000,0.001,0.549,16,6.562419e-10,5.451222e-10,2.971582e-19,17,6.559223e-12
cheb,1351,1.351000,0.001,0.587,16,7.382031e-10,6.138007e-10,3.767513e-19,17,6.559223e-12
cheb,1501,1.501000,0.001,0.655,16,8.201655e-10,6.822734e-10,4.654970e-19,17,6.559223e-12
cheb,1651,1.651000,0.001,0.485,16,9.021284e-10,7.506694e-10,5.635045e-19,17,6.559223e-12
cheb,1801,1.801000,0.001,0.603,16,9.840881e-10,8.191706e-10,6.710404e-19,17,6.559223e-12
cheb,1951,1.951000,0.001,1.039,16,1.066051e-09,8.877470e-10,7.880947e-19,17,6.559223e-12
cheb,2101,2.101000,0.001,0.556,16,1.148012e-09,9.562754e-10,9.144626e-19,17,6.559223e-12
cheb,2251,2.251000,0.001,0.542,16,1.229974e-09,1.024765e-09,1.050143e-18,17,6.559223e-12
cheb,2401,2.401000,0.001,0.554,16,1.311935e-09,1.093275e-09,1.195250e-18,17,6.559223e-12
cheb,2551,2.551000,0.001,0.532,16,1.393899e-09,1.161739e-09,1.349637e-18,17,6.559223e-12
cheb,2701,2.701000,0.001,0.599,16,1.475860e-09,1.230258e-09,1.513535e-18,17,6.559223e-12
cheb,2851,2.851000,0.001,0.513,16,1.557821e-09,1.298877e-09,1.687083e-18,17,6.559223e-12
cheb,3001,3.001000,0.001,0.523,16,1.639782e-09,1.367581e-09,1.870278e-18,17,6.559223e-12
cheb,3151,3.151000,0.001,0.536,16,1.721746e-09,1.436308e-09,2.062982e-18,17,6.559223e-12
cheb,3301,3.301000,0.001,0.568,16,1.803707e-09,1.504999e-09,2.265022e-18,17,6.559223e-12
cheb,3451,3.451000,0.001,0.586,16,1.885668e-09,1.573641e-09,2.476346e-18,17,6.559223e-12
cheb,3601,3.601000,0.001,1.059,16,1.967630e-09,1.642221e-09,2.696890e-18,17,6.559223e-12
cheb,3751,3.751000,0.001,0.532,16,2.049592e-09,1.710768e-09,2.926728e-18,17,6.559223e-12
cheb,3901,3.901000,0.001,0.640,16,2.131553e-09,1.779300e-09,3.165909e-18,17,6.559223e-12
cheb,4051,4.051000,0.001,0.511,16,2.213517e-09,1.846919e-09,3.411109e-18,17,6.559223e-12
cheb,4201,4.201000,0.001,0.537,16,2.295476e-09,1.912790e-09,3.658767e-18,17,6.559223e-12
cheb,4351,4.351000,0.001,0.501,16,2.377441e-09,1.978684e-09,3.915191e-18,17,6.559223e-12
cheb,4501,4.501000,0.001,0.581,16,2.459402e-09,2.044602e-09,4.180399e-18,17,6.559223e-12
cheb,4651,4.651000,0.001,0.607,16,2.541369e-09,2.110541e-09,4.454384e-18,17,6.559223e-12
cheb,4801,4.801000,0.001,0.506,16,2.623327e-09,2.176501e-09,4.737156e-18,17,6.559223e-12
cheb,4951,4.951000,0.001,0.570,16,2.705286e-09,2.242485e-09,5.028737e-18,17,6.559223e-12
cheb,5101,5.101000,0.001,0.516,16,2.787250e-09,2.308503e-09,5.329188e-18,17,6.559223e-12
cheb,5251,5.251000,0.001,0.550,16,2.869210e-09,2.374543e-09,5.638452e-18,17,6.559223e-12
cheb,5401,5.401000,0.001,0.768,16,2.951170e-09,2.440613e-09,5.956594e-18,17,6.559223e-12
cheb,5551,5.551000,0.001,0.534,16,3.033131e-09,2.506700e-09,6.283544e-18,17,6.559223e-12
cheb,5701,5.701000,0.001,0.899,16,3.115095e-09,2.572820e-09,6.619401e-18,17,6.559223e-12
cheb,5851,5.851000,0.001,0.700,16,3.197057e-09,2.638917e-09,6.963881e-18,17,6.559223e-12
cheb,6001,6.001000,0.001,0.501,16,3.279020e-09,2.704958e-09,7.316796e-18,17,6.559223e-12
cheb,6151,6.151000,0.001,0.561,16,3.360981e-09,2.771050e-09,7.678716e-18,17,6.559223e-12
cheb,6301,6.301000,0.001,0.512,16,3.442938e-09,2.837159e-09,8.049473e-18,17,6.559223e-12
cheb,6451,6.451000,0.001,0.527,16,3.524902e-09,2.903248e-09,8.428852e-18,17,6.559223e-12
cheb,6601,6.601000,0.001,0.522,16,3.606862e-09,2.969317e-09,8.816841e-18,17,6.559223e-12
cheb,6751,6.751000,0.001,0.502,16,3.688828e-09,3.035351e-09,9.213357e-18,17,6.559223e-12
cheb,6901,6.901000,0.001,0.548,16,3.770789e-09,3.101375e-09,9.618524e-18,17,6.559223e-12
cheb,7051,7.051000,0.001,0.490,16,3.852751e-09,3.167378e-09,1.003228e-17,17,6.559223e-12
cheb,7201,7.201000,0.001,0.525,16,3.934714e-09,3.233364e-09,1.045464e-17,17,6.559223e-12
cheb,7351,7.351000,0.001,0.481,16,4.016675e-09,3.299325e-09,1.088554e-17,17,6.559223e-12
cheb,7501,7.501000,0.001,0.556,16,4.098639e-09,3.365262e-09,1.132499e-17,17,6.559223e-12
cheb,7651,7.651000,0.001,0.555,16,4.180599e-09,3.431188e-09,1.177305e-17,17,6.559223e-12
cheb,7801,7.801000,0.001,0.749,16,4.262563e-09,3.497113e-09,1.222980e-17,17,6.559223e-12
cheb,7951,7.951000,0.001,0.498,16,4.344523e-09,3.563028e-09,1.269517e-17,17,6.559223e-12
cheb,8101,8.101000,0.001,0.630,16,4.426485e-09,3.632521e-09,1.319521e-17,17,6.559223e-12
cheb,8251,8.251000,0.001,0.483,16,4.508447e-09,3.703702e-09,1.371741e-17,17,6.559223e-12
cheb,8401,8.401000,0.001,0.489,16,4.590406e-09,3.774911e-09,1.424996e-17,17,6.559223e-12
cheb,8551,8.551000,0.001,0.517,16,4.672369e-09,3.846137e-09,1.479277e-17,17,6.559223e-12
cheb,8701,8.701000,0.001,0.504,16,4.754331e-09,3.917375e-09,1.534583e-17,17,6.559223e-12
cheb,8851,8.851000,0.001,0.633,16,4.836294e-09,3.988621e-09,1.590910e-17,17,6.559223e-12
cheb,9001,9.001000,0.001,0.588,16,4.918255e-09,4.059869e-09,1.648253e-17,17,6.559223e-12
cheb,9151,9.151000,0.001,0.844,16,5.000216e-09,4.131125e-09,1.706620e-17,17,6.559223e-12
cheb,9301,9.301000,0.001,0.515,16,5.082177e-09,4.202351e-09,1.765975e-17,17,6.559223e-12
cheb,9451,9.451000,0.001,0.502,16,5.164141e-09,4.273571e-09,1.826341e-17,17,6.559223e-12
cheb,9601,9.601000,0.001,0.504,16,5.246102e-09,4.344751e-09,1.887686e-17,17,6.559223e-12
cheb,9751,9.751000,0.001,0.541,16,5.328064e-09,4.415855e-09,1.949978e-17,17,6.559223e-12
cheb,9901,9.901000,0.001,0.506,16,5.410026e-09,4.487076e-09,2.013385e-17,17,6.559223e-12
cheb,10051,10.051000,0.001,0.534,16,5.491987e-09,4.558305e-09,2.077814e-17,17,6.559223e-12
cheb,10201,10.201000,0.001,1.009,16,5.573950e-09,4.629496e-09,2.143223e-17,17,6.559223e-12
cheb,10351,10.351000,0.001,0.542,16,5.655910e-09,4.700682e-09,2.209641e-17,17,6.559223e-12
