method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000010,1e-05,0.069,4,0.000000e+00,1.248066e-15,1.557668e-30
taylor,1001,0.010010,1e-05,0.032,4,4.440892e-16,5.424549e-14,2.942573e-27
taylor,2001,0.020010,1e-05,0.052,4,7.771561e-16,9.312423e-14,8.672123e-27
taylor,3001,0.030010,1e-05,0.032,4,4.218847e-15,1.279251e-13,1.636484e-26
taylor,4001,0.040010,1e-05,0.032,4,7.327472e-15,1.644789e-13,2.705331e-26
taylor,5001,0.050010,1e-05,0.032,4,1.787459e-14,2.034888e-13,4.140767e-26
taylor,6001,0.060010,1e-05,0.032,4,5.029310e-14,2.409417e-13,5.805289e-26
taylor,7001,0.070010,1e-05,0.040,4,9.159340e-14,2.816821e-13,7.934483e-26
taylor,8001,0.080010,1e-05,0.033,4,1.066924e-13,3.140868e-13,9.865055e-26
taylor,9001,0.090010,1e-05,0.057,4,9.126033e-14,3.412452e-13,1.164483e-25
taylor,10001,0.100010,1e-05,0.036,4,6.861178e-14,3.644134e-13,1.327971e-25
taylor,11001,0.110010,1e-05,0.035,4,4.962697e-14,3.815728e-13,1.455978e-25
taylor,12001,0.120010,1e-05,0.034,4,2.908784e-14,3.961753e-13,1.569548e-25
taylor,13001,0.130010,1e-05,0.033,4,7.549517e-15,4.083793e-13,1.667737e-25
taylor,14001,0.140010,1e-05,0.033,4,1.332268e-14,4.190074e-13,1.755672e-25
taylor,15001,0.150010,1e-05,0.033,4,3.619327e-14,4.303376e-13,1.851904e-25
taylor,16001,0.160010,1e-05,0.033,4,4.773959e-14,4.400021e-13,1.936018e-25
taylor,17001,0.170010,1e-05,0.032,4,5.151435e-14,4.498946e-13,2.024052e-25
taylor,18001,0.180010,1e-05,0.032,4,4.796163e-14,4.634714e-13,2.148057e-25
taylor,19001,0.190010,1e-05,0.032,4,4.063416e-14,4.796334e-13,2.300482e-25
taylor,20001,0.200010,1e-05,0.032,4,3.153033e-14,4.968565e-13,2.468664e-25
taylor,21001,0.210010,1e-05,0.032,4,1.998401e-14,5.144838e-13,2.646936e-25
taylor,22001,0.220010,1e-05,0.032,4,4.662937e-15,5.313522e-13,2.823352e-25
taylor,23001,0.230010,1e-05,0.031,4,1.276756e-14,5.487176e-13,3.010910e-25
taylor,24001,0.240010,1e-05,0.031,4,3.064216e-14,5.642510e-13,3.183792e-25
taylor,25001,0.250010,1e-05,0.031,4,4.840572e-14,5.784658e-13,3.346227e-25
taylor,26001,0.260010,1e-05,0.031,4,6.750156e-14,5.926631e-13,3.512496e-25
taylor,27001,0.270010,1e-05,0.031,4,8.804069e-14,6.059121e-13,3.671295e-25
taylor,28001,0.280010,1e-05,0.031,4,1.103562e-13,6.199688e-13,3.843613e-25
taylor,29001,0.290010,1e-05,0.031,4,1.267875e-13,6.334418e-13,4.012485e-25
taylor,30001,0.300010,1e-05,0.032,4,1.315614e-13,6.444120e-13,4.152669e-25
taylor,31001,0.310010,1e-05,0.031,4,1.264544e-13,6.529887e-13,4.263942e-25
taylor,32001,0.320010,1e-05,0.031,4,1.222356e-13,6.605480e-13,4.363237e-25
taylor,33001,0.330010,1e-05,0.031,4,1.133538e-13,6.673762e-13,4.453910e-25
taylor,34001,0.340010,1e-05,0.031,4,1.113554e-13,6.747983e-13,4.553528e-25
taylor,35001,0.350010,1e-05,0.032,4,1.035838e-13,6.816730e-13,4.646781e-25
taylor,36001,0.360010,1e-05,0.032,4,1.014744e-13,6.903340e-13,4.765610e-25
taylor,37001,0.370010,1e-05,0.031,4,9.636736e-14,6.987634e-13,4.882702e-25
taylor,38001,0.380010,1e-05,0.031,4,9.436896e-14,7.074356e-13,5.004651e-25
taylor,39001,0.390010,1e-05,0.031,4,9.381385e-14,7.162978e-13,5.130826e-25
taylor,40001,0.400010,1e-05,0.031,4,9.359180e-14,7.257528e-13,5.267171e-25
taylor,41001,0.410010,1e-05,0.031,4,9.614531e-14,7.363423e-13,5.422000e-25
taylor,42001,0.420010,1e-05,0.031,4,9.958701e-14,7.469402e-13,5.579197e-25
taylor,43001,0.430010,1e-05,0.050,4,1.068035e-13,7.564818e-13,5.722647e-25
taylor,44001,0.440010,1e-05,0.031,4,1.163514e-13,7.664332e-13,5.874199e-25
taylor,45001,0.450010,1e-05,0.031,4,1.314504e-13,7.775331e-13,6.045577e-25
taylor,46001,0.460010,1e-05,0.038,4,1.569855e-13,7.899483e-13,6.240183e-25
taylor,47001,0.470010,1e-05,0.031,4,1.890710e-13,8.031436e-13,6.450396e-25
taylor,48001,0.480010,1e-05,0.031,4,2.237099e-13,8.174595e-13,6.682401e-25
taylor,49001,0.490010,1e-05,0.031,4,2.504663e-13,8.320250e-13,6.922655e-25
