method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.291,4,2.220446e-16,9.905672e-16,9.812234e-31
rk4,101,0.010100,0.0001,0.099,4,0.000000e+00,2.061025e-14,4.247822e-28
rk4,201,0.020100,0.0001,0.113,4,0.000000e+00,3.111208e-14,9.679615e-28
rk4,301,0.030100,0.0001,0.101,4,0.000000e+00,4.038452e-14,1.630909e-27
rk4,401,0.040100,0.0001,0.097,4,1.110223e-15,4.835798e-14,2.338495e-27
rk4,501,0.050100,0.0001,0.102,4,7.771561e-16,5.589129e-14,3.123837e-27
rk4,601,0.060100,0.0001,0.109,4,2.220446e-16,6.289048e-14,3.955212e-27
rk4,701,0.070100,0.0001,0.102,4,0.000000e+00,7.081257e-14,5.014421e-27
rk4,801,0.080100,0.0001,0.106,4,0.000000e+00,7.932906e-14,6.293100e-27
rk4,901,0.090100,0.0001,0.105,4,1.554312e-15,8.862199e-14,7.853857e-27
rk4,1001,0.100100,0.0001,0.106,4,4.440892e-16,9.955807e-14,9.911810e-27
rk4,1101,0.110100,0.0001,0.119,4,1.554312e-15,1.110366e-13,1.232914e-26
rk4,1201,0.120100,0.0001,0.061,4,2.220446e-16,1.230098e-13,1.513141e-26
rk4,1301,0.130100,0.0001,0.109,4,1.332268e-15,1.342385e-13,1.801996e-26
rk4,1401,0.140100,0.0001,0.108,4,2.220446e-16,1.444567e-13,2.086774e-26
rk4,1501,0.150100,0.0001,0.110,4,0.000000e+00,1.540534e-13,2.373245e-26
rk4,1601,0.160100,0.0001,0.103,4,2.220446e-16,1.629631e-13,2.655698e-26
rk4,1701,0.170100,0.0001,0.102,4,2.220446e-16,1.713033e-13,2.934483e-26
rk4,1801,0.180100,0.0001,0.122,4,5.551115e-16,1.790813e-13,3.207009e-26
rk4,1901,0.190100,0.0001,0.106,4,5.551115e-16,1.864832e-13,3.477598e-26
rk4,2001,0.200100,0.0001,0.105,4,4.440892e-16,1.936421e-13,3.749727e-26
rk4,2101,0.210100,0.0001,0.115,4,1.665335e-15,2.008040e-13,4.032226e-26
rk4,2201,0.220100,0.0001,0.105,4,4.440892e-16,2.081659e-13,4.333303e-26
rk4,2301,0.230100,0.0001,0.108,4,2.220446e-16,2.157954e-13,4.656767e-26
rk4,2401,0.240100,0.0001,0.100,4,1.110223e-15,2.236316e-13,5.001109e-26
rk4,2501,0.250100,0.0001,0.102,4,2.220446e-16,2.314788e-13,5.358242e-26
rk4,2601,0.260100,0.0001,0.101,4,9.992007e-16,2.392718e-13,5.725098e-26
rk4,2701,0.270100,0.0001,0.100,4,2.220446e-16,2.470764e-13,6.104676e-26
rk4,2801,0.280100,0.0001,0.101,4,0.000000e+00,2.547602e-13,6.490277e-26
rk4,2901,0.290100,0.0001,0.079,4,7.771561e-16,2.624500e-13,6.888000e-26
rk4,3001,0.300100,0.0001,0.106,4,2.220446e-16,2.701647e-13,7.298897e-26
rk4,3101,0.310100,0.0001,0.106,4,4.440892e-16,2.780560e-13,7.731514e-26
rk4,3201,0.320100,0.0001,0.099,4,4.440892e-16,2.860903e-13,8.184766e-26
rk4,3301,0.330100,0.0001,0.124,4,1.554312e-15,2.943305e-13,8.663043e-26
rk4,3401,0.340100,0.0001,0.113,4,8.881784e-16,3.026511e-13,9.159766e-26
rk4,3501,0.350100,0.0001,0.114,4,1.998401e-15,3.110223e-13,9.673485e-26
rk4,3601,0.360100,0.0001,0.117,4,2.220446e-16,3.193433e-13,1.019802e-25
rk4,3701,0.370100,0.0001,0.106,4,2.220446e-16,3.275668e-13,1.073000e-25
rk4,3801,0.380100,0.0001,0.106,4,4.440892e-16,3.356079e-13,1.126327e-25
rk4,3901,0.390100,0.0001,0.106,4,1.443290e-15,3.437728e-13,1.181797e-25
rk4,4001,0.400100,0.0001,0.108,4,2.220446e-16,3.519511e-13,1.238696e-25
rk4,4101,0.410100,0.0001,0.108,4,1.554312e-15,3.601481e-13,1.297067e-25
rk4,4201,0.420100,0.0001,0.108,4,0.000000e+00,3.684703e-13,1.357704e-25
rk4,4301,0.430100,0.0001,0.107,4,1.110223e-15,3.767632e-13,1.419505e-25
rk4,4401,0.440100,0.0001,0.100,4,2.220446e-16,3.852608e-13,1.484259e-25
rk4,4501,0.450100,0.0001,0.105,4,4.440892e-16,3.937101e-13,1.550077e-25
rk4,4601,0.460100,0.0001,0.101,4,2.220446e-16,4.021142e-13,1.616959e-25
rk4,4701,0.470100,0.0001,0.101,4,1.332268e-15,4.103846e-13,1.684155e-25
rk4,4801,0.480100,0.0001,0.107,4,2.886580e-15,4.185414e-13,1.751769e-25
rk4,4901,0.490100,0.0001,0.096,4,2.442491e-15,4.264172e-13,1.818316e-25
rk4,5001,0.500100,0.0001,0.114,4,4.440892e-16,4.344467e-13,1.887439e-25
rk4,5101,0.510100,0.0001,0.106,4,1.221245e-15,4.421128e-13,1.954637e-25
rk4,5201,0.520100,0.0001,0.107,4,8.881784e-16,4.499788e-13,2.024810e-25
rk4,5301,0.530100,0.0001,0.109,4,1.776357e-15,4.578641e-13,2.096396e-25
rk4,5401,0.540100,0.0001,0.107,4,0.000000e+00,4.658115e-13,2.169803e-25
rk4,5501,0.550100,0.0001,0.106,4,2.220446e-16,4.741095e-13,2.247799e-25
rk4,5601,0.560100,0.0001,0.108,4,8.881784e-16,4.825553e-13,2.328597e-25
rk4,5701,0.570100,0.0001,0.105,4,1.776357e-15,4.912288e-13,2.413058e-25
rk4,5801,0.580100,0.0001,0.110,4,8.881784e-16,5.000912e-13,2.500912e-25
rk4,5901,0.590100,0.0001,0.059,4,8.881784e-16,5.090906e-13,2.591732e-25
rk4,6001,0.600100,0.0001,0.110,4,7.771561e-16,5.181687e-13,2.684988e-25
rk4,6101,0.610100,0.0001,0.125,4,5.551115e-16,5.272260e-13,2.779673e-25
rk4,6201,0.620100,0.0001,0.107,4,8.881784e-16,5.363587e-13,2.876806e-25
rk4,6301,0.630100,0.0001,0.109,4,6.661338e-16,5.452610e-13,2.973095e-25
rk4,6401,0.640100,0.0001,0.100,4,2.220446e-16,5.545725e-13,3.075507e-25
rk4,6501,0.650100,0.0001,0.101,4,1.776357e-15,5.634511e-13,3.174771e-25
rk4,6601,0.660100,0.0001,0.100,4,4.440892e-16,5.727232e-13,3.280119e-25
rk4,6701,0.670100,0.0001,0.061,4,2.220446e-15,5.821071e-13,3.388487e-25
rk4,6801,0.680100,0.0001,0.104,4,2.220446e-16,5.913158e-13,3.496544e-25
rk4,6901,0.690100,0.0001,0.105,4,7.771561e-16,6.005208e-13,3.606252e-25
rk4,7001,0.700100,0.0001,0.106,4,2.220446e-16,6.098161e-13,3.718757e-25
rk4,7101,0.710100,0.0001,0.104,4,2.442491e-15,6.189652e-13,3.831180e-25
rk4,7201,0.720100,0.0001,0.062,4,2.220446e-15,6.282271e-13,3.946693e-25
rk4,7301,0.730100,0.0001,0.093,4,1.443290e-15,6.372665e-13,4.061085e-25
rk4,7401,0.740100,0.0001,0.058,4,2.220446e-16,6.462531e-13,4.176430e-25
rk4,7501,0.750100,0.0001,0.058,4,2.220446e-16,6.553001e-13,4.294183e-25
rk4,7601,0.760100,0.0001,0.059,4,9.992007e-16,6.644536e-13,4.414986e-25
rk4,7701,0.770100,0.0001,0.112,4,1.554312e-15,6.737146e-13,4.538913e-25
rk4,7801,0.780100,0.0001,0.092,4,9.992007e-16,6.828796e-13,4.663246e-25
rk4,7901,0.790100,0.0001,0.113,4,2.220446e-16,6.921758e-13,4.791074e-25
rk4,8001,0.800100,0.0001,0.113,4,1.998401e-15,7.015122e-13,4.921194e-25
rk4,8101,0.810100,0.0001,0.115,4,7.771561e-16,7.108755e-13,5.053440e-25
rk4,8201,0.820100,0.0001,0.105,4,1.443290e-15,7.200655e-13,5.184943e-25
rk4,8301,0.830100,0.0001,0.106,4,4.440892e-16,7.295946e-13,5.323083e-25
rk4,8401,0.840100,0.0001,0.114,4,2.331468e-15,7.389036e-13,5.459785e-25
rk4,8501,0.850100,0.0001,0.107,4,2.220446e-15,7.481842e-13,5.597796e-25
rk4,8601,0.860100,0.0001,0.091,4,2.220446e-16,7.575877e-13,5.739391e-25
rk4,8701,0.870100,0.0001,0.101,4,2.220446e-16,7.667945e-13,5.879739e-25
rk4,8801,0.880100,0.0001,0.118,4,1.110223e-15,7.758606e-13,6.019597e-25
rk4,8901,0.890100,0.0001,0.100,4,0.000000e+00,7.850596e-13,6.163185e-25
rk4,9001,0.900100,0.0001,0.108,4,1.221245e-15,7.941595e-13,6.306893e-25
rk4,9101,0.910100,0.0001,0.100,4,2.220446e-16,8.033654e-13,6.453959e-25
rk4,9201,0.920100,0.0001,0.101,4,1.332268e-15,8.122758e-13,6.597920e-25
rk4,9301,0.930100,0.0001,0.079,4,2.442491e-15,8.214289e-13,6.747454e-25
rk4,9401,0.940100,0.0001,0.059,4,6.661338e-16,8.304003e-13,6.895646e-25
rk4,9501,0.950100,0.0001,0.110,4,1.776357e-15,8.394422e-13,7.046633e-25
rk4,9601,0.960100,0.0001,0.100,4,8.881784e-16,8.485487e-13,7.200349e-25
rk4,9701,0.970100,0.0001,0.113,4,2.220446e-16,8.576824e-13,7.356191e-25
rk4,9801,0.980100,0.0001,0.101,4,2.220446e-16,8.668208e-13,7.513784e-25
rk4,9901,0.990100,0.0001,0.122,4,1.554312e-15,8.761896e-13,7.677082e-25
rk4,10000,1.000000,0.0001,0.114,4,2.220446e-16,8.854540e-13,7.840288e-25
