method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.286,4,0.000000e+00,3.969212e-14,1.575465e-27
rk4,1501,0.150100,0.0001,0.114,4,4.356515e-13,5.938229e-11,3.526257e-21
rk4,3001,0.300100,0.0001,0.251,4,8.720802e-13,1.178617e-10,1.389138e-20
rk4,4501,0.450100,0.0001,0.115,4,1.308620e-12,1.766904e-10,3.121950e-20
rk4,6001,0.600100,0.0001,0.119,4,1.744938e-12,2.353383e-10,5.538410e-20
rk4,7501,0.750100,0.0001,0.114,4,2.179923e-12,2.936735e-10,8.624413e-20
rk4,9001,0.900100,0.0001,0.121,4,2.615907e-12,3.520872e-10,1.239654e-19
rk4,10501,1.050100,0.0001,0.106,4,3.051892e-12,4.105175e-10,1.685246e-19
rk4,12001,1.200100,0.0001,0.107,4,3.489431e-12,4.688981e-10,2.198654e-19
rk4,13501,1.350100,0.0001,0.116,4,3.924416e-12,5.274532e-10,2.782068e-19
rk4,15001,1.500100,0.0001,0.118,4,4.361733e-12,5.862178e-10,3.436513e-19
rk4,16501,1.650100,0.0001,0.115,4,4.798384e-12,6.449482e-10,4.159581e-19
rk4,18001,1.800100,0.0001,0.113,4,5.233591e-12,7.035386e-10,4.949666e-19
rk4,19501,1.950100,0.0001,0.105,4,5.669576e-12,7.620551e-10,5.807279e-19
rk4,21001,2.100100,0.0001,0.097,4,6.105783e-12,8.304610e-10,6.896654e-19
rk4,22501,2.250100,0.0001,0.105,4,6.542544e-12,9.038817e-10,8.170021e-19
rk4,24001,2.400100,0.0001,0.099,4,6.978751e-12,9.773748e-10,9.552615e-19
rk4,25501,2.550100,0.0001,0.108,4,7.415069e-12,1.050884e-09,1.104358e-18
rk4,27001,2.700100,0.0001,0.111,4,7.850942e-12,1.124305e-09,1.264063e-18
rk4,28501,2.850100,0.0001,0.105,4,8.285705e-12,1.197662e-09,1.434395e-18
rk4,30001,3.000100,0.0001,0.102,4,8.722023e-12,1.271000e-09,1.615440e-18
rk4,31501,3.150100,0.0001,0.113,4,9.158452e-12,1.344375e-09,1.807345e-18
rk4,33001,3.300100,0.0001,0.104,4,9.593881e-12,1.417860e-09,2.010327e-18
rk4,34501,3.450100,0.0001,0.111,4,1.003297e-11,1.491440e-09,2.224394e-18
rk4,36001,3.600100,0.0001,0.105,4,1.046829e-11,1.565067e-09,2.449434e-18
rk4,37501,3.750100,0.0001,0.105,4,1.090505e-11,1.638712e-09,2.685378e-18
rk4,39001,3.900100,0.0001,0.124,4,1.133948e-11,1.712376e-09,2.932233e-18
rk4,40501,4.050100,0.0001,0.105,4,1.177591e-11,1.775915e-09,3.153875e-18
rk4,42001,4.200100,0.0001,0.134,4,1.221478e-11,1.819321e-09,3.309930e-18
rk4,43501,4.350100,0.0001,0.112,4,1.264588e-11,1.862771e-09,3.469917e-18
rk4,45001,4.500100,0.0001,0.113,4,1.308209e-11,1.906261e-09,3.633832e-18
rk4,46501,4.650100,0.0001,0.105,4,1.352130e-11,1.949804e-09,3.801737e-18
rk4,48001,4.800100,0.0001,0.112,4,1.395584e-11,1.993371e-09,3.973528e-18
rk4,49501,4.950100,0.0001,0.113,4,1.439260e-11,2.036942e-09,4.149133e-18
rk4,51001,5.100100,0.0001,0.115,4,1.483225e-11,2.080504e-09,4.328496e-18
rk4,52501,5.250100,0.0001,0.121,4,1.526390e-11,2.124093e-09,4.511772e-18
rk4,54001,5.400100,0.0001,0.116,4,1.570355e-11,2.167723e-09,4.699024e-18
rk4,55501,5.550100,0.0001,0.116,4,1.613953e-11,2.211398e-09,4.890282e-18
rk4,57001,5.700100,0.0001,0.111,4,1.657618e-11,2.255022e-09,5.085124e-18
rk4,58501,5.850100,0.0001,0.110,4,1.701050e-11,2.298739e-09,5.284199e-18
rk4,60001,6.000100,0.0001,0.104,4,1.744860e-11,2.342558e-09,5.487578e-18
rk4,61501,6.150100,0.0001,0.106,4,1.788492e-11,2.386361e-09,5.694719e-18
rk4,63001,6.300100,0.0001,0.110,4,1.831979e-11,2.430192e-09,5.905835e-18
rk4,64501,6.450100,0.0001,0.098,4,1.875389e-11,2.474085e-09,6.121096e-18
rk4,66001,6.600100,0.0001,0.095,4,1.919065e-11,2.518038e-09,6.340513e-18
rk4,67501,6.750100,0.0001,0.113,4,1.962630e-11,2.562042e-09,6.564059e-18
rk4,69001,6.900100,0.0001,0.099,4,2.006062e-11,2.606087e-09,6.791687e-18
rk4,70501,7.050100,0.0001,0.111,4,2.049805e-11,2.650178e-09,7.023445e-18
rk4,72001,7.200100,0.0001,0.107,4,2.093525e-11,2.694310e-09,7.259307e-18
rk4,73501,7.350100,0.0001,0.098,4,2.136913e-11,2.738476e-09,7.499249e-18
rk4,75001,7.500100,0.0001,0.117,4,2.180611e-11,2.782673e-09,7.743266e-18
rk4,76501,7.650100,0.0001,0.120,4,2.224221e-11,2.826881e-09,7.991256e-18
rk4,78001,7.800100,0.0001,0.121,4,2.267819e-11,2.871095e-09,8.243189e-18
rk4,79501,7.950100,0.0001,0.119,4,2.311396e-11,2.915305e-09,8.499005e-18
rk4,81001,8.100100,0.0001,0.121,4,2.354805e-11,2.959511e-09,8.758706e-18
rk4,82501,8.250100,0.0001,0.104,4,2.398759e-11,3.003707e-09,9.022255e-18
rk4,84001,8.400100,0.0001,0.112,4,2.442280e-11,3.047905e-09,9.289727e-18
