method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,541,0.541000,0.001,0.394,12,1.052233e-10,6.547258e-11,4.286658e-21,13,3.717195e-12
cheb,551,0.551000,0.001,0.415,12,1.071693e-10,6.668216e-11,4.446511e-21,13,3.717195e-12
cheb,561,0.561000,0.001,0.430,12,1.091127e-10,6.789178e-11,4.609294e-21,13,3.717195e-12
cheb,571,0.571000,0.001,0.443,12,1.110583e-10,6.910104e-11,4.774954e-21,13,3.717195e-12
cheb,581,0.581000,0.001,0.379,12,1.130039e-10,7.031084e-11,4.943615e-21,13,3.717195e-12
cheb,591,0.591000,0.001,0.425,12,1.149481e-10,7.152024e-11,5.115145e-21,13,3.717195e-12
cheb,601,0.601000,0.001,0.495,12,1.168929e-10,7.272986e-11,5.289632e-21,13,3.717195e-12
cheb,611,0.611000,0.001,0.238,12,1.188387e-10,7.393948e-11,5.467047e-21,13,3.717195e-12
cheb,621,0.621000,0.001,1.142,12,1.207825e-10,7.514870e-11,5.647327e-21,13,3.717195e-12
cheb,631,0.631000,0.001,0.439,12,1.227283e-10,7.635835e-11,5.830597e-21,13,3.717195e-12
cheb,641,0.641000,0.001,0.423,12,1.246750e-10,7.756801e-11,6.016797e-21,13,3.717195e-12
cheb,651,0.651000,0.001,0.374,12,1.266193e-10,7.877730e-11,6.205863e-21,13,3.717195e-12
cheb,661,0.661000,0.001,0.366,12,1.285623e-10,7.998685e-11,6.397896e-21,13,3.717195e-12
cheb,671,0.671000,0.001,0.397,12,1.305072e-10,8.119646e-11,6.592865e-21,13,3.717195e-12
cheb,681,0.681000,0.001,0.272,12,1.324525e-10,8.240616e-11,6.790775e-21,13,3.717195e-12
cheb,691,0.691000,0.001,0.383,12,1.343992e-10,8.361531e-11,6.991521e-21,13,3.717195e-12
cheb,701,0.701000,0.001,0.392,12,1.363453e-10,8.482505e-11,7.195289e-21,13,3.717195e-12
cheb,711,0.711000,0.001,0.428,12,1.382878e-10,8.603444e-11,7.401924e-21,13,3.717195e-12
cheb,721,0.721000,0.001,0.429,12,1.402364e-10,8.724359e-11,7.611444e-21,13,3.717195e-12
cheb,731,0.731000,0.001,0.242,12,1.421766e-10,8.845371e-11,7.824058e-21,13,3.717195e-12
cheb,741,0.741000,0.001,0.447,12,1.441229e-10,8.966292e-11,8.039439e-21,13,3.717195e-12
cheb,751,0.751000,0.001,0.759,12,1.460700e-10,9.087244e-11,8.257800e-21,13,3.717195e-12
cheb,761,0.761000,0.001,0.227,12,1.480129e-10,9.208177e-11,8.479053e-21,13,3.717195e-12
cheb,771,0.771000,0.001,0.226,12,1.499557e-10,9.329169e-11,8.703340e-21,13,3.717195e-12
cheb,781,0.781000,0.001,0.226,12,1.519032e-10,9.450073e-11,8.930389e-21,13,3.717195e-12
cheb,791,0.791000,0.001,0.396,12,1.538485e-10,9.571046e-11,9.160491e-21,13,3.717195e-12
cheb,801,0.801000,0.001,0.565,12,1.557926e-10,9.692019e-11,9.393523e-21,13,3.717195e-12
cheb,811,0.811000,0.001,0.396,12,1.577362e-10,9.812996e-11,9.629489e-21,13,3.717195e-12
cheb,821,0.821000,0.001,0.393,12,1.596796e-10,9.933929e-11,9.868294e-21,13,3.717195e-12
cheb,831,0.831000,0.001,0.395,12,1.616256e-10,1.005490e-10,1.011010e-20,13,3.717195e-12
cheb,841,0.841000,0.001,0.394,12,1.635700e-10,1.017586e-10,1.035481e-20,13,3.717195e-12
cheb,851,0.851000,0.001,0.401,12,1.655158e-10,1.029687e-10,1.060256e-20,13,3.717195e-12
cheb,861,0.861000,0.001,0.401,12,1.674605e-10,1.041782e-10,1.085309e-20,13,3.717195e-12
cheb,871,0.871000,0.001,0.435,12,1.694075e-10,1.053882e-10,1.110667e-20,13,3.717195e-12
cheb,881,0.881000,0.001,0.246,12,1.713543e-10,1.065980e-10,1.136313e-20,13,3.717195e-12
cheb,891,0.891000,0.001,0.413,12,1.732966e-10,1.078076e-10,1.162249e-20,13,3.717195e-12
cheb,901,0.901000,0.001,0.406,12,1.752403e-10,1.090173e-10,1.188478e-20,13,3.717195e-12
cheb,911,0.911000,0.001,0.413,12,1.771873e-10,1.102276e-10,1.215012e-20,13,3.717195e-12
cheb,921,0.921000,0.001,0.489,12,1.791330e-10,1.114374e-10,1.241829e-20,13,3.717195e-12
cheb,931,0.931000,0.001,0.236,12,1.810777e-10,1.126471e-10,1.268938e-20,13,3.717195e-12
cheb,941,0.941000,0.001,0.374,12,1.830239e-10,1.138572e-10,1.296347e-20,13,3.717195e-12
cheb,951,0.951000,0.001,0.434,12,1.849656e-10,1.150670e-10,1.324042e-20,13,3.717195e-12
cheb,961,0.961000,0.001,0.409,12,1.869128e-10,1.162773e-10,1.352040e-20,13,3.717195e-12
cheb,971,0.971000,0.001,0.423,12,1.888563e-10,1.174873e-10,1.380327e-20,13,3.717195e-12
cheb,981,0.981000,0.001,0.467,12,1.908020e-10,1.186972e-10,1.408904e-20,13,3.717195e-12
cheb,991,0.991000,0.001,0.399,12,1.927467e-10,1.199078e-10,1.437788e-20,13,3.717195e-12
cheb,1000,1.000000,0.001,0.241,12,1.944959e-10,1.209966e-10,1.464017e-20,13,3.717195e-12
