method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.001000,0.001,0.888,16,2.990941e-13,2.211247e-13,4.889612e-26,17,3.191190e-12
cheb,151,0.151000,0.001,0.543,16,4.527534e-11,3.323491e-11,1.104559e-21,17,3.191190e-12
cheb,301,0.301000,0.001,0.556,16,9.024892e-11,6.614820e-11,4.375584e-21,17,3.191190e-12
cheb,451,0.451000,0.001,0.553,16,1.352232e-10,9.912426e-11,9.825619e-21,17,3.191190e-12
cheb,601,0.601000,0.001,0.523,16,1.801979e-10,1.321655e-10,1.746773e-20,17,3.191190e-12
cheb,751,0.751000,0.001,0.505,16,2.251708e-10,1.651939e-10,2.728903e-20,17,3.191190e-12
cheb,901,0.901000,0.001,0.503,16,2.701461e-10,1.981522e-10,3.926431e-20,17,3.191190e-12
cheb,1051,1.051000,0.001,0.504,16,3.151193e-10,2.312302e-10,5.346741e-20,17,3.191190e-12
cheb,1201,1.201000,0.001,0.504,16,3.600948e-10,2.647463e-10,7.009063e-20,17,3.191190e-12
cheb,1351,1.351000,0.001,0.293,16,4.050693e-10,2.983239e-10,8.899717e-20,17,3.191190e-12
cheb,1501,1.501000,0.001,0.507,16,4.500422e-10,3.318966e-10,1.101554e-19,17,3.191190e-12
cheb,1651,1.651000,0.001,0.502,16,4.950165e-10,3.654269e-10,1.335368e-19,17,3.191190e-12
cheb,1801,1.801000,0.001,0.782,16,5.399907e-10,3.990178e-10,1.592152e-19,17,3.191190e-12
cheb,1951,1.951000,0.001,0.478,16,5.849650e-10,4.327151e-10,1.872424e-19,17,3.191190e-12
cheb,2101,2.101000,0.001,0.436,16,6.299399e-10,4.665090e-10,2.176307e-19,17,3.191190e-12
cheb,2251,2.251000,0.001,0.524,16,6.749143e-10,5.002481e-10,2.502481e-19,17,3.191190e-12
cheb,2401,2.401000,0.001,0.491,16,7.198881e-10,5.338617e-10,2.850083e-19,17,3.191190e-12
cheb,2551,2.551000,0.001,0.519,16,7.648631e-10,5.674318e-10,3.219789e-19,17,3.191190e-12
cheb,2701,2.701000,0.001,0.684,16,8.098362e-10,6.009958e-10,3.611959e-19,17,3.191190e-12
cheb,2851,2.851000,0.001,0.478,16,8.548116e-10,6.345515e-10,4.026556e-19,17,3.191190e-12
cheb,3001,3.001000,0.001,0.378,16,8.997851e-10,6.680864e-10,4.463394e-19,17,3.191190e-12
cheb,3151,3.151000,0.001,0.456,16,9.447596e-10,7.016175e-10,4.922671e-19,17,3.191190e-12
cheb,3301,3.301000,0.001,0.783,16,9.897327e-10,7.351767e-10,5.404848e-19,17,3.191190e-12
cheb,3451,3.451000,0.001,0.520,16,1.034708e-09,7.687680e-10,5.910043e-19,17,3.191190e-12
cheb,3601,3.601000,0.001,0.508,16,1.079681e-09,8.023689e-10,6.437959e-19,17,3.191190e-12
cheb,3751,3.751000,0.001,2.537,16,1.124657e-09,8.359708e-10,6.988471e-19,17,3.191190e-12
cheb,3901,3.901000,0.001,0.506,16,1.169629e-09,8.695763e-10,7.561629e-19,17,3.191190e-12
cheb,4051,4.051000,0.001,0.287,16,1.214605e-09,9.023799e-10,8.142895e-19,17,3.191190e-12
cheb,4201,4.201000,0.001,0.487,16,1.259578e-09,9.336088e-10,8.716254e-19,17,3.191190e-12
cheb,4351,4.351000,0.001,0.482,16,1.304552e-09,9.648875e-10,9.310078e-19,17,3.191190e-12
cheb,4501,4.501000,0.001,0.514,16,1.349528e-09,9.961792e-10,9.923729e-19,17,3.191190e-12
cheb,4651,4.651000,0.001,0.519,16,1.394500e-09,1.027462e-09,1.055679e-18,17,3.191190e-12
cheb,4801,4.801000,0.001,0.505,16,1.439477e-09,1.058740e-09,1.120930e-18,17,3.191190e-12
cheb,4951,4.951000,0.001,0.266,16,1.484448e-09,1.089991e-09,1.188081e-18,17,3.191190e-12
cheb,5101,5.101000,0.001,0.600,16,1.529423e-09,1.121215e-09,1.257124e-18,17,3.191190e-12
cheb,5251,5.251000,0.001,0.560,16,1.574397e-09,1.152418e-09,1.328068e-18,17,3.191190e-12
cheb,5401,5.401000,0.001,0.504,16,1.619373e-09,1.183607e-09,1.400925e-18,17,3.191190e-12
cheb,5551,5.551000,0.001,0.284,16,1.664344e-09,1.214808e-09,1.475759e-18,17,3.191190e-12
cheb,5701,5.701000,0.001,0.487,16,1.709320e-09,1.246019e-09,1.552562e-18,17,3.191190e-12
cheb,5851,5.851000,0.001,0.482,16,1.754291e-09,1.277256e-09,1.631384e-18,17,3.191190e-12
cheb,6001,6.001000,0.001,0.481,16,1.799265e-09,1.308523e-09,1.712232e-18,17,3.191190e-12
cheb,6151,6.151000,0.001,0.271,16,1.844243e-09,1.339737e-09,1.794895e-18,17,3.191190e-12
cheb,6301,6.301000,0.001,0.521,16,1.889217e-09,1.370969e-09,1.879556e-18,17,3.191190e-12
cheb,6451,6.451000,0.001,0.493,16,1.934191e-09,1.402205e-09,1.966179e-18,17,3.191190e-12
cheb,6601,6.601000,0.001,0.503,16,1.979167e-09,1.433429e-09,2.054718e-18,17,3.191190e-12
cheb,6751,6.751000,0.001,0.478,16,2.024140e-09,1.464654e-09,2.145211e-18,17,3.191190e-12
cheb,6901,6.901000,0.001,0.711,16,2.069113e-09,1.495875e-09,2.237642e-18,17,3.191190e-12
cheb,7051,7.051000,0.001,0.679,16,2.114089e-09,1.527108e-09,2.332059e-18,17,3.191190e-12
cheb,7201,7.201000,0.001,0.505,16,2.159065e-09,1.558353e-09,2.428465e-18,17,3.191190e-12
cheb,7351,7.351000,0.001,0.479,16,2.204039e-09,1.589612e-09,2.526866e-18,17,3.191190e-12
cheb,7501,7.501000,0.001,0.539,16,2.249012e-09,1.620879e-09,2.627247e-18,17,3.191190e-12
cheb,7651,7.651000,0.001,0.995,16,2.293985e-09,1.652161e-09,2.729636e-18,17,3.191190e-12
cheb,7801,7.801000,0.001,0.506,16,2.338959e-09,1.683434e-09,2.833950e-18,17,3.191190e-12
cheb,7951,7.951000,0.001,0.504,16,2.383934e-09,1.714716e-09,2.940251e-18,17,3.191190e-12
cheb,8101,8.101000,0.001,0.521,16,2.428910e-09,1.749198e-09,3.059693e-18,17,3.191190e-12
cheb,8251,8.251000,0.001,0.502,16,2.473886e-09,1.785185e-09,3.186884e-18,17,3.191190e-12
cheb,8401,8.401000,0.001,0.518,16,2.518858e-09,1.821169e-09,3.316656e-18,17,3.191190e-12
cheb,8551,8.551000,0.001,0.519,16,2.563830e-09,1.857143e-09,3.448979e-18,17,3.191190e-12
cheb,8701,8.701000,0.001,0.332,16,2.608805e-09,1.893116e-09,3.583887e-18,17,3.191190e-12
cheb,8851,8.851000,0.001,0.504,16,2.653780e-09,1.929090e-09,3.721389e-18,17,3.191190e-12
cheb,9001,9.001000,0.001,0.490,16,2.698754e-09,1.965050e-09,3.861421e-18,17,3.191190e-12
cheb,9151,9.151000,0.001,1.026,16,2.743727e-09,2.001023e-09,4.004092e-18,17,3.191190e-12
cheb,9301,9.301000,0.001,0.657,16,2.788702e-09,2.037006e-09,4.149393e-18,17,3.191190e-12
cheb,9451,9.451000,0.001,0.505,16,2.833676e-09,2.072988e-09,4.297280e-18,17,3.191190e-12
cheb,9601,9.601000,0.001,0.354,16,2.878650e-09,2.108970e-09,4.447756e-18,17,3.191190e-12
cheb,9751,9.751000,0.001,0.622,16,2.923624e-09,2.144940e-09,4.600768e-18,17,3.191190e-12
cheb,9901,9.901000,0.001,0.275,16,2.968598e-09,2.180919e-09,4.756407e-18,17,3.191190e-12
cheb,10051,10.051000,0.001,0.480,16,3.013573e-09,2.216943e-09,4.914836e-18,17,3.191190e-12
cheb,10201,10.201000,0.001,0.486,16,3.058547e-09,2.252997e-09,5.075994e-18,17,3.191190e-12
cheb,10351,10.351000,0.001,0.479,16,3.103522e-09,2.289014e-09,5.239586e-18,17,3.191190e-12
cheb,10501,10.501000,0.001,0.514,16,3.148495e-09,2.325033e-09,5.405776e-18,17,3.191190e-12
cheb,10651,10.651000,0.001,0.505,16,3.193471e-09,2.361045e-09,5.574535e-18,17,3.191190e-12
cheb,10801,10.801000,0.001,0.503,16,3.238444e-09,2.397106e-09,5.746118e-18,17,3.191190e-12
cheb,10951,10.951000,0.001,0.258,16,3.283417e-09,2.433162e-09,5.920275e-18,17,3.191190e-12
cheb,11101,11.101000,0.001,0.483,16,3.328392e-09,2.469194e-09,6.096921e-18,17,3.191190e-12
cheb,11251,11.251000,0.001,0.486,16,3.373364e-09,2.505201e-09,6.276031e-18,17,3.191190e-12
cheb,11401,11.401000,0.001,0.513,16,3.418340e-09,2.541242e-09,6.457909e-18,17,3.191190e-12
cheb,11551,11.551000,0.001,0.277,16,3.463315e-09,2.577295e-09,6.642447e-18,17,3.191190e-12
cheb,11701,11.701000,0.001,0.292,16,3.508286e-09,2.613361e-09,6.829657e-18,17,3.191190e-12
cheb,11851,11.851000,0.001,0.508,16,3.553264e-09,2.649422e-09,7.019436e-18,17,3.191190e-12
cheb,12001,12.001000,0.001,0.274,16,3.598236e-09,2.685482e-09,7.211813e-18,17,3.191190e-12
cheb,12151,12.151000,0.001,0.512,16,3.643210e-09,2.721548e-09,7.406821e-18,17,3.191190e-12
cheb,12301,12.301000,0.001,0.285,16,3.688186e-09,2.757647e-09,7.604615e-18,17,3.191190e-12
cheb,12451,12.451000,0.001,0.485,16,3.733160e-09,2.793739e-09,7.804976e-18,17,3.191190e-12
cheb,12601,12.601000,0.001,0.495,16,3.778132e-09,2.829827e-09,8.007918e-18,17,3.191190e-12
cheb,12751,12.751000,0.001,0.263,16,3.823108e-09,2.865924e-09,8.213520e-18,17,3.191190e-12
cheb,12901,12.901000,0.001,0.476,16,3.868083e-09,2.902029e-09,8.421770e-18,17,3.191190e-12
cheb,13051,13.051000,0.001,0.257,16,3.913055e-09,2.938138e-09,8.632657e-18,17,3.191190e-12
cheb,13201,13.201000,0.001,0.527,16,3.958031e-09,2.974235e-09,8.846073e-18,17,3.191190e-12
cheb,13351,13.351000,0.001,0.508,16,4.003005e-09,3.010351e-09,9.062215e-18,17,3.191190e-12
cheb,13501,13.501000,0.001,0.578,16,4.047980e-09,3.046427e-09,9.280717e-18,17,3.191190e-12
cheb,13651,13.651000,0.001,0.611,16,4.092951e-09,3.082532e-09,9.502002e-18,17,3.191190e-12
cheb,13801,13.801000,0.001,0.619,16,4.137928e-09,3.118640e-09,9.725914e-18,17,3.191190e-12
cheb,13951,13.951000,0.001,0.502,16,4.182901e-09,3.154769e-09,9.952568e-18,17,3.191190e-12
cheb,14101,14.101000,0.001,0.542,16,4.227874e-09,3.190843e-09,1.018148e-17,17,3.191190e-12
cheb,14251,14.251000,0.001,0.653,16,4.272852e-09,3.226909e-09,1.041294e-17,17,3.191190e-12
cheb,14401,14.401000,0.001,0.503,16,4.317824e-09,3.263012e-09,1.064725e-17,17,3.191190e-12
cheb,14551,14.551000,0.001,0.504,16,4.362796e-09,3.299109e-09,1.088412e-17,17,3.191190e-12
cheb,14701,14.701000,0.001,0.506,16,4.407773e-09,3.335216e-09,1.112367e-17,17,3.191190e-12
cheb,14851,14.851000,0.001,0.705,16,4.452746e-09,3.371329e-09,1.136586e-17,17,3.191190e-12
cheb,15000,15.000000,0.001,0.504,16,4.497419e-09,3.407212e-09,1.160909e-17,17,3.191190e-12
