method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000100,0.0001,0.184,6,4.440892e-16,2.389621e-15,5.710287e-30
taylor,1501,0.150100,0.0001,0.129,6,8.393286e-14,3.084432e-13,9.513724e-26
taylor,3001,0.300100,0.0001,0.122,6,1.652012e-13,9.191170e-13,8.447760e-25
taylor,4501,0.450100,0.0001,0.129,6,2.489120e-13,1.457599e-12,2.124594e-24
taylor,6001,0.600100,0.0001,0.131,6,3.304024e-13,2.128365e-12,4.529936e-24
taylor,7501,0.750100,0.0001,0.139,6,4.103384e-13,3.179803e-12,1.011114e-23
taylor,9001,0.900100,0.0001,0.130,6,4.893863e-13,4.220534e-12,1.781291e-23
taylor,10501,1.050100,0.0001,0.110,6,5.659917e-13,5.208541e-12,2.712889e-23
taylor,12001,1.200100,0.0001,0.117,6,6.437073e-13,6.259531e-12,3.918173e-23
taylor,13501,1.350100,0.0001,0.128,6,7.165379e-13,7.189936e-12,5.169518e-23
taylor,15001,1.500100,0.0001,0.121,6,7.904788e-13,7.860294e-12,6.178422e-23
taylor,16501,1.650100,0.0001,0.127,6,8.628653e-13,8.457729e-12,7.153317e-23
taylor,18001,1.800100,0.0001,0.128,6,9.237056e-13,9.199308e-12,8.462727e-23
taylor,19501,1.950100,0.0001,0.130,6,1.001865e-12,1.002550e-11,1.005107e-22
taylor,21001,2.100100,0.0001,0.182,6,1.078915e-12,1.121864e-12,1.258579e-24
taylor,22501,2.250100,0.0001,0.366,6,1.141087e-12,1.667025e-11,2.778971e-22
taylor,24001,2.400100,0.0001,0.110,6,1.205036e-12,3.278830e-11,1.075073e-21
taylor,25501,2.550100,0.0001,0.123,6,1.267653e-12,4.895556e-11,2.396647e-21
taylor,27001,2.700100,0.0001,0.129,6,1.328271e-12,6.503179e-11,4.229134e-21
taylor,28501,2.850100,0.0001,0.122,6,1.389555e-12,8.097868e-11,6.557547e-21
taylor,30001,3.000100,0.0001,0.137,6,1.449729e-12,9.683253e-11,9.376538e-21
taylor,31501,3.150100,0.0001,0.128,6,1.508571e-12,1.126783e-10,1.269639e-20
taylor,33001,3.300100,0.0001,0.129,6,1.568301e-12,1.285826e-10,1.653349e-20
taylor,34501,3.450100,0.0001,0.130,6,1.624256e-12,1.445603e-10,2.089769e-20
taylor,36001,3.600100,0.0001,0.126,6,1.680878e-12,1.606077e-10,2.579484e-20
taylor,37501,3.750100,0.0001,0.128,6,1.739942e-12,1.766895e-10,3.121919e-20
taylor,39001,3.900100,0.0001,0.130,6,1.797229e-12,1.927895e-10,3.716778e-20
taylor,40501,4.050100,0.0001,0.129,6,1.859402e-12,1.976223e-10,3.905457e-20
taylor,42001,4.200100,0.0001,0.120,6,1.917133e-12,1.800286e-10,3.241029e-20
taylor,43501,4.350100,0.0001,0.131,6,1.980860e-12,1.624127e-10,2.637789e-20
taylor,45001,4.500100,0.0001,0.123,6,2.038814e-12,1.447642e-10,2.095668e-20
taylor,46501,4.650100,0.0001,0.128,6,2.098322e-12,1.271021e-10,1.615493e-20
taylor,48001,4.800100,0.0001,0.123,6,2.158496e-12,1.094149e-10,1.197162e-20
taylor,49501,4.950100,0.0001,0.122,6,2.210676e-12,9.169091e-11,8.407222e-21
taylor,51001,5.100100,0.0001,0.121,6,2.268630e-12,7.392239e-11,5.464519e-21
taylor,52501,5.250100,0.0001,0.137,6,2.333467e-12,5.613072e-11,3.150657e-21
taylor,54001,5.400100,0.0001,0.121,6,2.380984e-12,3.831464e-11,1.468012e-21
