x,U
-15.32,3.81958702441
-15.3,3.8032847642
-15.28,3.78704033274
-15.26,3.77085355002
-15.24,3.75472423659
-15.22,3.73865221354
-15.2,3.72263730247
-15.18,3.7066793255
-15.16,3.69077810529
-15.14,3.67493346503
-15.12,3.65914522842
-15.1,3.64341321969
-15.08,3.62773726358
-15.06,3.61211718535
-15.04,3.59655281079
-15.02,3.58104396619
-15,3.56559047836
-14.98,3.55019217462
-14.96,3.53484888281
-14.94,3.51956043126
-14.92,3.50432664883
-14.9,3.48914736486
-14.88,3.47402240924
-14.86,3.4589516123
-14.84,3.44393480493
-14.82,3.42897181849
-14.8,3.41406248485
-14.78,3.39920663637
-14.76,3.3844041059
-14.74,3.36965472681
-14.72,3.35495833294
-14.7,3.34031475863
-14.68,3.32572383872
-14.66,3.31118540851
-14.64,3.29669930383
-14.62,3.28226536096
-14.6,3.26788341668
-14.58,3.25355330825
-14.56,3.23927487342
-14.54,3.22504795042
-14.52,3.21087237794
-14.5,3.19674799516
-14.48,3.18267464175
-14.46,3.16865215784
-14.44,3.15468038404
-14.42,3.14075916142
-14.4,3.12688833154
-14.38,3.11306773642
-14.36,3.09929721854
-14.34,3.08557662087
-14.32,3.07190578682
-14.3,3.05828456028
-14.28,3.04471278559
-14.26,3.03119030757
-14.24,3.01771697149
-14.22,3.00429262308
-14.2,2.99091710851
-14.18,2.97759027445
-14.16,2.96431196798
-14.14,2.95108203666
-14.12,2.93790032848
-14.1,2.92476669191
-14.08,2.91168097586
-14.06,2.89864302966
-14.04,2.88565270313
-14.02,2.87270984651
-14,2.85981431048
-13.98,2.8469659462
-13.96,2.83416460522
-13.94,2.82141013957
-13.92,2.8087024017
-13.9,2.7960412445
-13.88,2.78342652132
-13.86,2.7708580859
-13.84,2.75833579246
-13.82,2.74585949563
-13.8,2.73342905048
-13.78,2.72104431249
-13.76,2.7087051376
-13.74,2.69641138216
-13.72,2.68416290295
-13.7,2.67195955718
-13.68,2.65980120247
-13.66,2.64768769689
-13.64,2.6356188989
-13.62,2.6235946674
-13.6,2.61161486172
-13.58,2.59967934158
-13.56,2.58778796713
-13.54,2.57594059894
-13.52,2.564137098
-13.5,2.5523773257
-13.48,2.54066114384
-13.46,2.52898841465
-13.44,2.51735900076
-13.42,2.50577276519
-13.4,2.4942295714
-13.38,2.48272928323
-13.36,2.47127176495
-13.34,2.45985688121
-13.32,2.44848449708
-13.3,2.43715447801
-13.28,2.42586668989
-13.26,2.41462099896
-13.24,2.40341727189
-13.22,2.39225537574
-13.2,2.38113517798
-13.18,2.37005654643
-13.16,2.35901934936
-13.14,2.3480234554
-13.12,2.33706873357
-13.1,2.32615505329
-13.08,2.31528228437
-13.06,2.304450297
-13.04,2.29365896177
-13.02,2.28290814963
-13,2.27219773195
-12.98,2.26152758046
-12.96,2.25089756727
-12.94,2.24030756488
-12.92,2.22975744617
-12.9,2.2192470844
-12.88,2.2087763532
-12.86,2.19834512659
-12.84,2.18795327895
-12.82,2.17760068505
-12.8,2.16728722001
-12.78,2.15701275936
-12.76,2.14677717897
-12.74,2.13658035508
-12.72,2.12642216433
-12.7,2.11630248369
-12.68,2.10622119052
-12.66,2.09617816255
-12.64,2.08617327785
-12.62,2.07620641487
-12.6,2.06627745244
-12.58,2.05638626971
-12.56,2.04653274624
-12.54,2.0367167619
-12.52,2.02693819696
-12.5,2.01719693202
-12.48,2.00749284806
-12.46,1.99782582639
-12.44,1.98819574869
-12.42,1.97860249699
-12.4,1.96904595368
-12.38,1.95952600149
-12.36,1.95004252351
-12.34,1.94059540317
-12.32,1.93118452425
-12.3,1.92180977088
-12.28,1.91247102754
-12.26,1.90316817906
-12.24,1.89390111059
-12.22,1.88466970764
-12.2,1.87547385608
-12.18,1.86631344209
-12.16,1.8571883522
-12.14,1.8480984733
-12.12,1.83904369258
-12.1,1.8300238976
-12.08,1.82103897625
-12.06,1.81208881674
-12.04,1.80317330763
-12.02,1.79429233781
-12,1.7854457965
-11.98,1.77663357326
-11.96,1.76785555796
-11.94,1.75911164082
-11.92,1.75040171238
-11.9,1.74172566351
-11.88,1.7330833854
-11.86,1.72447476959
-11.84,1.71589970792
-11.82,1.70735809255
-11.8,1.69884981598
-11.78,1.69037477103
-11.76,1.68193285083
-11.74,1.67352394885
-11.72,1.66514795885
-11.7,1.65680477494
-11.68,1.64849429152
-11.66,1.64021640333
-11.64,1.63197100541
-11.62,1.62375799311
-11.6,1.61557726212
-11.58,1.60742870842
-11.56,1.5993122283
-11.54,1.59122771837
-11.52,1.58317507556
-11.5,1.57515419709
-11.48,1.56716498049
-11.46,1.55920732361
-11.44,1.55128112461
-11.42,1.54338628193
-11.4,1.53552269434
-11.38,1.5276902609
-11.36,1.51988888098
-11.34,1.51211845425
-11.32,1.50437888068
-11.3,1.49667006054
-11.28,1.48899189441
-11.26,1.48134428314
-11.24,1.47372712791
-11.22,1.46614033018
-11.2,1.45858379171
-11.18,1.45105741456
-11.16,1.44356110108
-11.14,1.4360947539
-11.12,1.42865827596
-11.1,1.4212515705
-11.08,1.41387454102
-11.06,1.40652709133
-11.04,1.39920912554
-11.02,1.39192054803
-11,1.38466126347
-10.98,1.37743117681
-10.96,1.37023019331
-10.94,1.3630582185
-10.92,1.35591515818
-10.9,1.34880091847
-10.88,1.34171540573
-10.86,1.33465852663
-10.84,1.32763018811
-10.82,1.32063029739
-10.8,1.31365876199
-10.78,1.30671548967
-10.76,1.2998003885
-10.74,1.2929133668
-10.72,1.2860543332
-10.7,1.27922319658
-10.68,1.2724198661
-10.66,1.26564425119
-10.64,1.25889626155
-10.62,1.25217580718
-10.6,1.24548279831
-10.58,1.23881714548
-10.56,1.23217875946
-10.54,1.22556755132
-10.52,1.21898343239
-10.5,1.21242631425
-10.48,1.20589610878
-10.46,1.19939272809
-10.44,1.19291608458
-10.42,1.18646609091
-10.4,1.18004265999
-10.38,1.173645705
-10.36,1.1672751394
-10.34,1.16093087687
-10.32,1.1546128314
-10.3,1.1483209172
-10.28,1.14205504876
-10.26,1.13581514081
-10.24,1.12960110837
-10.22,1.12341286667
-10.2,1.11725033125
-10.18,1.11111341785
-10.16,1.10500204251
-10.14,1.09891612149
-10.12,1.09285557133
-10.1,1.0868203088
-10.08,1.08081025093
-10.06,1.07482531501
-10.04,1.06886541857
-10.02,1.06293047939
-10,1.05702041549
-9.98,1.05113514515
-9.96,1.04527458691
-9.94,1.03943865952
-9.92,1.033627282
-9.9,1.02784037362
-9.88,1.02207785388
-9.86,1.01633964252
-9.84,1.01062565955
-9.82,1.00493582518
-9.8,0.999270059897
-9.78,0.993628284416
-9.76,0.988010419689
-9.74,0.982416386911
-9.72,0.976846107514
-9.7,0.971299503169
-9.68,0.965776495783
-9.66,0.960277007501
-9.64,0.9548009607
-9.62,0.949348277997
-9.6,0.943918882241
-9.58,0.938512696513
-9.56,0.93312964413
-9.54,0.92776964864
-9.52,0.922432633822
-9.5,0.917118523687
-9.48,0.911827242477
-9.46,0.90655871466
-9.44,0.901312864938
-9.42,0.896089618238
-9.4,0.890888899714
-9.38,0.88571063475
-9.36,0.880554748954
-9.34,0.87542116816
-9.32,0.870309818427
-9.3,0.86522062604
-9.28,0.860153517504
-9.26,0.85510841955
-9.24,0.850085259131
-9.22,0.845083963421
-9.2,0.840104459814
-9.18,0.835146675927
-9.16,0.830210539595
-9.14,0.825295978872
-9.12,0.820402922031
-9.1,0.815531297563
-9.08,0.810681034177
-9.06,0.805852060796
-9.04,0.801044306561
-9.02,0.796257700827
-9,0.791492173166
-8.98,0.786747653362
-8.96,0.782024071412
-8.94,0.777321357527
-8.92,0.772639442131
-8.9,0.767978255857
-8.88,0.76333772955
-8.86,0.758717794267
-8.84,0.754118381273
-8.82,0.749539422043
-8.8,0.744980848258
-8.78,0.74044259181
-8.76,0.735924584797
-8.74,0.731426759523
-8.72,0.726949048499
-8.7,0.722491384442
-8.68,0.718053700272
-8.66,0.713635929115
-8.64,0.709238004299
-8.62,0.704859859356
-8.6,0.700501428021
-8.58,0.696162644229
-8.56,0.691843442119
-8.54,0.687543756028
-8.52,0.683263520495
-8.5,0.679002670258
-8.48,0.674761140252
-8.46,0.670538865614
-8.44,0.666335781675
-8.42,0.662151823966
-8.4,0.657986928214
-8.38,0.65384103034
-8.36,0.649714066464
-8.34,0.645605972897
-8.32,0.641516686147
-8.3,0.637446142916
-8.28,0.633394280096
-8.26,0.629361034775
-8.24,0.625346344232
-8.22,0.621350145937
-8.2,0.617372377551
-8.18,0.613412976925
-8.16,0.609471882101
-8.14,0.60554903131
-8.12,0.60164436297
-8.1,0.597757815689
-8.08,0.593889328262
-8.06,0.590038839672
-8.04,0.586206289085
-8.02,0.582391615858
-8,0.578594759529
-7.98,0.574815659824
-7.96,0.571054256651
-7.94,0.567310490104
-7.92,0.563584300457
-7.9,0.55987562817
-7.88,0.556184413884
-7.86,0.552510598421
-7.84,0.548854122785
-7.82,0.545214928159
-7.8,0.541592955909
-7.78,0.537988147576
-7.76,0.534400444885
-7.74,0.530829789736
-7.72,0.527276124208
-7.7,0.523739390558
-7.68,0.520219531218
-7.66,0.516716488799
-7.64,0.513230206086
-7.62,0.509760626039
-7.6,0.506307691794
-7.58,0.502871346662
-7.56,0.499451534126
-7.54,0.496048197842
-7.52,0.492661281641
-7.5,0.489290729525
-7.48,0.485936485667
-7.46,0.482598494413
-7.44,0.479276700278
-7.42,0.475971047948
-7.4,0.472681482279
-7.38,0.469407948297
-7.36,0.466150391194
-7.34,0.462908756334
-7.32,0.459682989245
-7.3,0.456473035625
-7.28,0.453278841338
-7.26,0.450100352413
-7.24,0.446937515048
-7.22,0.443790275602
-7.2,0.440658580603
-7.18,0.437542376741
-7.16,0.434441610869
-7.14,0.431356230006
-7.12,0.428286181332
-7.1,0.425231412191
-7.08,0.422191870087
-7.06,0.419167502686
-7.04,0.416158257816
-7.02,0.413164083465
-7,0.410184927781
-6.98,0.407220739072
-6.96,0.404271465803
-6.94,0.401337056601
-6.92,0.398417460249
-6.9,0.395512625688
-6.88,0.392622502016
-6.86,0.389747038488
-6.84,0.386886184517
-6.82,0.38403988967
-6.8,0.381208103668
-6.78,0.378390776391
-6.76,0.37558785787
-6.74,0.372799298291
-6.72,0.370025047995
-6.7,0.367265057473
-6.68,0.364519277373
-6.66,0.361787658491
-6.64,0.359070151778
-6.62,0.356366708334
-6.6,0.353677279411
-6.58,0.351001816411
-6.56,0.348340270888
-6.54,0.345692594542
-6.52,0.343058739224
-6.5,0.340438656935
-6.48,0.337832299821
-6.46,0.33523962018
-6.44,0.332660570454
-6.42,0.330095103232
-6.4,0.327543171252
-6.38,0.325004727396
-6.36,0.322479724692
-6.34,0.319968116314
-6.32,0.317469855579
-6.3,0.314984895951
-6.28,0.312513191037
-6.26,0.310054694585
-6.24,0.307609360489
-6.22,0.305177142785
-6.2,0.30275799565
-6.18,0.300351873406
-6.16,0.297958730512
-6.14,0.295578521571
-6.12,0.293211201326
-6.1,0.29085672466
-6.08,0.288515046596
-6.06,0.286186122295
-6.04,0.283869907059
-6.02,0.281566356326
-6,0.279275425675
-5.98,0.276997070821
-5.96,0.274731247616
-5.94,0.27247791205
-5.92,0.270237020249
-5.9,0.268008528474
-5.88,0.265792393124
-5.86,0.26358857073
-5.84,0.261397017962
-5.82,0.259217691622
-5.8,0.257050548645
-5.78,0.254895546101
-5.76,0.252752641195
-5.74,0.250621791263
-5.72,0.248502953773
-5.7,0.246396086325
-5.68,0.244301146654
-5.66,0.242218092622
-5.64,0.240146882224
-5.62,0.238087473587
-5.6,0.236039824965
-5.58,0.234003894744
-5.56,0.231979641439
-5.54,0.229967023693
-5.52,0.22796600028
-5.5,0.225976530099
-5.48,0.22399857218
-5.46,0.222032085679
-5.44,0.220077029878
-5.42,0.218133364189
-5.4,0.216201048147
-5.38,0.214280041415
-5.36,0.21237030378
-5.34,0.210471795157
-5.32,0.208584475583
-5.3,0.206708305221
-5.28,0.204843244358
-5.26,0.202989253405
-5.24,0.201146292895
-5.22,0.199314323487
-5.2,0.197493305959
-5.18,0.195683201214
-5.16,0.193883970276
-5.14,0.19209557429
-5.12,0.190317974525
-5.1,0.188551132367
-5.08,0.186795009325
-5.06,0.185049567028
-5.04,0.183314767224
-5.02,0.181590571781
-5,0.179876942686
-4.98,0.178173842044
-4.96,0.17648123208
-4.94,0.174799075136
-4.92,0.173127333672
-4.9,0.171465970265
-4.88,0.16981494761
-4.86,0.168174228517
-4.84,0.166543775914
-4.82,0.164923552843
-4.8,0.163313522465
-4.78,0.161713648052
-4.76,0.160123892994
-4.74,0.158544220795
-4.72,0.156974595072
-4.7,0.155414979559
-4.68,0.153865338099
-4.66,0.152325634652
-4.64,0.150795833289
-4.62,0.149275898195
-4.6,0.147765793667
-4.58,0.146265484112
-4.56,0.144774934051
-4.54,0.143294108114
-4.52,0.141822971045
-4.5,0.140361487695
-4.48,0.138909623029
-4.46,0.137467342118
-4.44,0.136034610146
-4.42,0.134611392404
-4.4,0.133197654293
-4.38,0.131793361323
-4.36,0.130398479112
-4.34,0.129012973385
-4.32,0.127636809976
-4.3,0.126269954825
-4.28,0.124912373981
-4.26,0.123564033599
-4.24,0.122224899938
-4.22,0.120894939367
-4.2,0.119574118358
-4.18,0.11826240349
-4.16,0.116959761446
-4.14,0.115666159014
-4.12,0.114381563088
