method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.203,9,5.551115e-16,2.627019e-15,6.901231e-30,10,8.534236e-14
cheb,1001,0.100100,0.0001,0.113,9,1.272871e-12,7.359139e-13,5.415693e-25,10,8.534236e-14
cheb,2001,0.200100,0.0001,0.114,9,2.546408e-12,1.381029e-12,1.907242e-24,10,8.534236e-14
cheb,3001,0.300100,0.0001,0.200,9,3.819722e-12,2.088502e-12,4.361839e-24,10,8.534236e-14
cheb,4001,0.400100,0.0001,0.117,9,5.092482e-12,2.842117e-12,8.077627e-24,10,8.534236e-14
cheb,5001,0.500100,0.0001,0.114,9,6.367462e-12,3.628794e-12,1.316814e-23,10,8.534236e-14
cheb,6001,0.600100,0.0001,0.121,9,7.639778e-12,4.439900e-12,1.971271e-23,10,8.534236e-14
cheb,7001,0.700100,0.0001,0.117,9,8.911649e-12,5.224604e-12,2.729649e-23,10,8.534236e-14
cheb,8001,0.800100,0.0001,0.111,9,1.018619e-11,5.950018e-12,3.540271e-23,10,8.534236e-14
cheb,9001,0.900100,0.0001,0.109,9,1.145806e-11,6.601736e-12,4.358291e-23,10,8.534236e-14
cheb,10001,1.000100,0.0001,0.148,9,1.272993e-11,7.212836e-12,5.202500e-23,10,8.534236e-14
cheb,11001,1.100100,0.0001,0.151,9,1.400291e-11,7.823541e-12,6.120779e-23,10,8.534236e-14
cheb,12001,1.200100,0.0001,0.114,9,1.527833e-11,8.447717e-12,7.136392e-23,10,8.534236e-14
cheb,13001,1.300100,0.0001,0.142,9,1.655109e-11,9.080359e-12,8.245292e-23,10,8.534236e-14
cheb,14001,1.400100,0.0001,0.150,9,1.782252e-11,9.713961e-12,9.436104e-23,10,8.534236e-14
cheb,15001,1.500100,0.0001,0.119,9,1.909650e-11,1.035277e-11,1.071799e-22,10,8.534236e-14
cheb,16001,1.600100,0.0001,0.115,9,2.037082e-11,1.100560e-11,1.211233e-22,10,8.534236e-14
cheb,17001,1.700100,0.0001,0.111,9,2.164324e-11,1.168273e-11,1.364861e-22,10,8.534236e-14
cheb,18001,1.800100,0.0001,0.111,9,2.291667e-11,1.238210e-11,1.533164e-22,10,8.534236e-14
cheb,19001,1.900100,0.0001,0.107,9,2.418954e-11,1.309282e-11,1.714219e-22,10,8.534236e-14
cheb,20001,2.000100,0.0001,0.110,9,2.546352e-11,1.380043e-11,1.904519e-22,10,8.534236e-14
cheb,21001,2.100100,0.0001,0.103,9,2.673595e-11,1.449241e-11,2.100301e-22,10,8.534236e-14
cheb,22001,2.200100,0.0001,0.103,9,2.800926e-11,1.520964e-11,2.313332e-22,10,8.534236e-14
cheb,23001,2.300100,0.0001,0.103,9,2.928202e-11,1.594397e-11,2.542102e-22,10,8.534236e-14
cheb,24001,2.400100,0.0001,0.142,9,3.055411e-11,1.669658e-11,2.787757e-22,10,8.534236e-14
cheb,25001,2.500100,0.0001,0.109,9,3.182998e-11,1.746864e-11,3.051535e-22,10,8.534236e-14
cheb,26001,2.600100,0.0001,0.105,9,3.310274e-11,1.825912e-11,3.333955e-22,10,8.534236e-14
cheb,27001,2.700100,0.0001,0.106,9,3.437661e-11,1.906854e-11,3.636090e-22,10,8.534236e-14
cheb,28001,2.800100,0.0001,0.103,9,3.565015e-11,1.989539e-11,3.958267e-22,10,8.534236e-14
cheb,29001,2.900100,0.0001,0.104,9,3.692380e-11,2.073763e-11,4.300492e-22,10,8.534236e-14
cheb,30001,3.000100,0.0001,0.107,9,3.819667e-11,2.159281e-11,4.662495e-22,10,8.534236e-14
cheb,31001,3.100100,0.0001,0.170,9,3.947065e-11,2.245960e-11,5.044337e-22,10,8.534236e-14
cheb,32001,3.200100,0.0001,0.156,9,4.074330e-11,2.333697e-11,5.446143e-22,10,8.534236e-14
cheb,33001,3.300100,0.0001,0.136,9,4.201606e-11,2.422339e-11,5.867725e-22,10,8.534236e-14
cheb,34001,3.400100,0.0001,0.106,9,4.329104e-11,2.512268e-11,6.311490e-22,10,8.534236e-14
cheb,35001,3.500100,0.0001,0.103,9,4.456446e-11,2.603534e-11,6.778390e-22,10,8.534236e-14
cheb,36001,3.600100,0.0001,0.102,9,4.583878e-11,2.696710e-11,7.272245e-22,10,8.534236e-14
cheb,37001,3.700100,0.0001,0.141,9,4.710943e-11,2.792243e-11,7.796619e-22,10,8.534236e-14
cheb,38001,3.800100,0.0001,0.106,9,4.838552e-11,2.889915e-11,8.351610e-22,10,8.534236e-14
cheb,39001,3.900100,0.0001,0.106,9,4.965839e-11,2.989228e-11,8.935487e-22,10,8.534236e-14
cheb,40001,4.000100,0.0001,0.107,9,5.093326e-11,3.088606e-11,9.539487e-22,10,8.534236e-14
cheb,41001,4.100100,0.0001,0.110,9,5.220757e-11,3.112313e-11,9.686491e-22,10,8.534236e-14
cheb,42001,4.200100,0.0001,0.110,9,5.348144e-11,3.136790e-11,9.839453e-22,10,8.534236e-14
cheb,43001,4.300100,0.0001,0.108,9,5.475642e-11,3.162321e-11,1.000028e-21,10,8.534236e-14
cheb,44001,4.400100,0.0001,0.103,9,5.602907e-11,3.190081e-11,1.017662e-21,10,8.534236e-14
cheb,45001,4.500100,0.0001,0.106,9,5.730139e-11,3.220952e-11,1.037453e-21,10,8.534236e-14
