method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.001000,0.001,0.322,17,2.997602e-15,1.303353e-14,1.698730e-28,18,9.254337e-13
cheb,101,0.101000,0.001,0.273,17,3.351763e-13,7.334876e-13,5.380040e-25,18,9.254337e-13
cheb,201,0.201000,0.001,0.193,17,6.664669e-13,1.342666e-12,1.802751e-24,18,9.254337e-13
cheb,301,0.301000,0.001,0.191,17,9.999779e-13,1.977772e-12,3.911582e-24,18,9.254337e-13
cheb,401,0.401000,0.001,0.334,17,1.333267e-12,2.597478e-12,6.746889e-24,18,9.254337e-13
cheb,501,0.501000,0.001,0.205,17,1.664890e-12,3.185446e-12,1.014707e-23,18,9.254337e-13
cheb,601,0.601000,0.001,0.203,17,1.999290e-12,3.788348e-12,1.435158e-23,18,9.254337e-13
cheb,701,0.701000,0.001,0.205,17,2.329581e-12,4.436047e-12,1.967851e-23,18,9.254337e-13
cheb,801,0.801000,0.001,0.204,17,2.664424e-12,5.114348e-12,2.615656e-23,18,9.254337e-13
cheb,901,0.901000,0.001,0.203,17,2.997713e-12,5.771171e-12,3.330641e-23,18,9.254337e-13
cheb,1001,1.001000,0.001,0.206,17,3.330114e-12,6.394569e-12,4.089052e-23,18,9.254337e-13
cheb,1101,1.101000,0.001,0.209,17,3.663847e-12,7.036323e-12,4.950985e-23,18,9.254337e-13
cheb,1201,1.201000,0.001,0.279,17,3.995693e-12,7.699519e-12,5.928259e-23,18,9.254337e-13
cheb,1301,1.301000,0.001,0.221,17,4.328760e-12,8.382696e-12,7.026959e-23,18,9.254337e-13
cheb,1401,1.401000,0.001,0.205,17,4.661715e-12,9.066608e-12,8.220338e-23,18,9.254337e-13
cheb,1501,1.501000,0.001,0.205,17,4.995671e-12,9.732108e-12,9.471392e-23,18,9.254337e-13
cheb,1601,1.601000,0.001,0.203,17,5.327960e-12,1.036724e-11,1.074797e-22,18,9.254337e-13
cheb,1701,1.701000,0.001,0.430,17,5.659362e-12,1.097636e-11,1.204806e-22,18,9.254337e-13
cheb,1801,1.801000,0.001,0.203,17,5.991652e-12,1.158456e-11,1.342020e-22,18,9.254337e-13
cheb,1901,1.901000,0.001,0.202,17,6.323830e-12,1.221543e-11,1.492167e-22,18,9.254337e-13
cheb,2001,2.001000,0.001,0.199,17,6.658452e-12,1.286893e-11,1.656093e-22,18,9.254337e-13
cheb,2101,2.101000,0.001,0.200,17,6.990963e-12,1.354527e-11,1.834743e-22,18,9.254337e-13
cheb,2201,2.201000,0.001,0.198,17,7.324141e-12,1.423746e-11,2.027053e-22,18,9.254337e-13
cheb,2301,2.301000,0.001,0.194,17,7.657541e-12,1.493365e-11,2.230140e-22,18,9.254337e-13
cheb,2401,2.401000,0.001,0.196,17,7.989942e-12,1.562543e-11,2.441541e-22,18,9.254337e-13
cheb,2501,2.501000,0.001,0.205,17,8.321899e-12,1.631419e-11,2.661527e-22,18,9.254337e-13
cheb,2601,2.601000,0.001,0.217,17,8.654522e-12,1.699465e-11,2.888182e-22,18,9.254337e-13
cheb,2701,2.701000,0.001,0.216,17,8.987588e-12,1.767179e-11,3.122921e-22,18,9.254337e-13
cheb,2801,2.801000,0.001,0.563,17,9.321544e-12,1.835767e-11,3.370041e-22,18,9.254337e-13
cheb,2901,2.901000,0.001,0.360,17,9.654166e-12,1.905350e-11,3.630359e-22,18,9.254337e-13
cheb,3001,3.001000,0.001,0.227,17,9.987455e-12,1.975044e-11,3.900801e-22,18,9.254337e-13
cheb,3101,3.101000,0.001,0.428,17,1.032063e-11,2.044071e-11,4.178225e-22,18,9.254337e-13
cheb,3201,3.201000,0.001,0.277,17,1.065259e-11,2.112011e-11,4.460592e-22,18,9.254337e-13
cheb,3301,3.301000,0.001,0.235,17,1.098599e-11,2.179241e-11,4.749093e-22,18,9.254337e-13
cheb,3401,3.401000,0.001,0.229,17,1.131939e-11,2.245563e-11,5.042553e-22,18,9.254337e-13
cheb,3501,3.501000,0.001,0.295,17,1.165357e-11,2.309598e-11,5.334241e-22,18,9.254337e-13
