method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.269,9,1.110223e-15,2.356400e-15,5.552622e-30,10,6.782437e-14
cheb,1001,0.100100,0.0001,0.124,9,5.122569e-13,5.077029e-13,2.577622e-25,10,6.782437e-14
cheb,2001,0.200100,0.0001,0.112,9,1.024070e-12,9.451090e-13,8.932309e-25,10,6.782437e-14
cheb,3001,0.300100,0.0001,0.182,9,1.537437e-12,1.388253e-12,1.927246e-24,10,6.782437e-14
cheb,4001,0.400100,0.0001,0.103,9,2.049694e-12,1.824132e-12,3.327458e-24,10,6.782437e-14
cheb,5001,0.500100,0.0001,0.100,9,2.561951e-12,2.244828e-12,5.039252e-24,10,6.782437e-14
cheb,6001,0.600100,0.0001,0.103,9,3.077316e-12,2.649337e-12,7.018986e-24,10,6.782437e-14
cheb,7001,0.700100,0.0001,0.120,9,3.592682e-12,3.032156e-12,9.193969e-24,10,6.782437e-14
cheb,8001,0.800100,0.0001,0.097,9,4.107159e-12,3.394622e-12,1.152346e-23,10,6.782437e-14
cheb,9001,0.900100,0.0001,0.113,9,4.620748e-12,3.738193e-12,1.397409e-23,10,6.782437e-14
cheb,10001,1.000100,0.0001,0.101,9,5.132783e-12,4.059805e-12,1.648202e-23,10,6.782437e-14
cheb,11001,1.100100,0.0001,0.102,9,5.649481e-12,4.358110e-12,1.899312e-23,10,6.782437e-14
cheb,12001,1.200100,0.0001,0.128,9,6.160406e-12,4.640521e-12,2.153443e-23,10,6.782437e-14
cheb,13001,1.300100,0.0001,0.100,9,6.673773e-12,4.906680e-12,2.407551e-23,10,6.782437e-14
cheb,14001,1.400100,0.0001,0.103,9,7.189138e-12,5.160644e-12,2.663225e-23,10,6.782437e-14
cheb,15001,1.500100,0.0001,0.101,9,7.703393e-12,5.403354e-12,2.919623e-23,10,6.782437e-14
cheb,16001,1.600100,0.0001,0.107,9,8.216983e-12,5.637807e-12,3.178487e-23,10,6.782437e-14
cheb,17001,1.700100,0.0001,0.102,9,8.731682e-12,5.868812e-12,3.444295e-23,10,6.782437e-14
cheb,18001,1.800100,0.0001,0.100,9,9.242607e-12,6.094894e-12,3.714774e-23,10,6.782437e-14
cheb,19001,1.900100,0.0001,0.100,9,9.751977e-12,6.316653e-12,3.990011e-23,10,6.782437e-14
cheb,20001,2.000100,0.0001,0.172,9,1.026801e-11,6.539244e-12,4.276172e-23,10,6.782437e-14
cheb,21001,2.100100,0.0001,0.111,9,1.078382e-11,6.667468e-12,4.445513e-23,10,6.782437e-14
cheb,22001,2.200100,0.0001,0.112,9,1.130007e-11,6.808978e-12,4.636218e-23,10,6.782437e-14
cheb,23001,2.300100,0.0001,0.100,9,1.181077e-11,6.964637e-12,4.850617e-23,10,6.782437e-14
cheb,24001,2.400100,0.0001,0.184,9,1.232481e-11,7.133489e-12,5.088667e-23,10,6.782437e-14
cheb,25001,2.500100,0.0001,0.101,9,1.283817e-11,7.316969e-12,5.353804e-23,10,6.782437e-14
cheb,26001,2.600100,0.0001,0.103,9,1.335243e-11,7.513696e-12,5.645562e-23,10,6.782437e-14
cheb,27001,2.700100,0.0001,0.113,9,1.386691e-11,7.723762e-12,5.965650e-23,10,6.782437e-14
cheb,28001,2.800100,0.0001,0.100,9,1.437983e-11,7.943311e-12,6.309619e-23,10,6.782437e-14
cheb,29001,2.900100,0.0001,0.101,9,1.489364e-11,8.174286e-12,6.681895e-23,10,6.782437e-14
cheb,30001,3.000100,0.0001,0.105,9,1.540434e-11,8.414299e-12,7.080042e-23,10,6.782437e-14
