method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000100,0.0001,0.084,4,6.661338e-16,2.357475e-15,5.557688e-30
taylor,1001,0.100100,0.0001,0.032,4,5.995204e-15,4.106496e-13,1.686331e-25
taylor,2001,0.200100,0.0001,0.033,4,1.043610e-14,7.351449e-13,5.404380e-25
taylor,3001,0.300100,0.0001,0.032,4,4.662937e-15,1.071712e-12,1.148567e-24
taylor,4001,0.400100,0.0001,0.032,4,1.998401e-15,1.399857e-12,1.959598e-24
taylor,5001,0.500100,0.0001,0.033,4,6.328271e-15,1.711529e-12,2.929332e-24
taylor,6001,0.600100,0.0001,0.032,4,1.854072e-14,1.999156e-12,3.996625e-24
taylor,7001,0.700100,0.0001,0.031,4,4.107825e-14,2.258556e-12,5.101077e-24
taylor,8001,0.800100,0.0001,0.030,4,6.539214e-14,2.494762e-12,6.223835e-24
taylor,9001,0.900100,0.0001,0.032,4,9.248158e-14,2.709844e-12,7.343253e-24
taylor,10001,1.000100,0.0001,0.032,4,1.281197e-13,2.903631e-12,8.431073e-24
taylor,11001,1.100100,0.0001,0.034,4,1.590950e-13,3.067680e-12,9.410661e-24
taylor,12001,1.200100,0.0001,0.033,4,1.872946e-13,3.207611e-12,1.028877e-23
taylor,13001,1.300100,0.0001,0.034,4,2.131628e-13,3.326933e-12,1.106848e-23
taylor,14001,1.400100,0.0001,0.033,4,2.365885e-13,3.423608e-12,1.172109e-23
taylor,15001,1.500100,0.0001,0.033,4,2.550182e-13,3.504105e-12,1.227875e-23
taylor,16001,1.600100,0.0001,0.033,4,2.714495e-13,3.567129e-12,1.272441e-23
taylor,17001,1.700100,0.0001,0.033,4,2.856604e-13,3.616363e-12,1.307808e-23
taylor,18001,1.800100,0.0001,0.032,4,2.978728e-13,3.653575e-12,1.334861e-23
taylor,19001,1.900100,0.0001,0.032,4,3.115286e-13,3.678884e-12,1.353418e-23
taylor,20001,2.000100,0.0001,0.032,4,3.173017e-13,3.697604e-12,1.367227e-23
taylor,21001,2.100100,0.0001,0.033,4,3.239631e-13,3.541811e-12,1.254443e-23
taylor,22001,2.200100,0.0001,0.032,4,3.250733e-13,3.391450e-12,1.150193e-23
taylor,23001,2.300100,0.0001,0.052,4,3.267386e-13,3.251013e-12,1.056909e-23
taylor,24001,2.400100,0.0001,0.032,4,3.302913e-13,3.124162e-12,9.760385e-24
taylor,25001,2.500100,0.0001,0.031,4,3.294032e-13,3.011276e-12,9.067783e-24
taylor,26001,2.600100,0.0001,0.031,4,3.268497e-13,2.918269e-12,8.516292e-24
taylor,27001,2.700100,0.0001,0.031,4,3.285150e-13,2.845820e-12,8.098693e-24
taylor,28001,2.800100,0.0001,0.031,4,3.306244e-13,2.793155e-12,7.801715e-24
taylor,29001,2.900100,0.0001,0.031,4,3.310685e-13,2.764833e-12,7.644303e-24
taylor,30001,3.000100,0.0001,0.031,4,3.310685e-13,2.757422e-12,7.603374e-24
taylor,31001,3.100100,0.0001,0.031,4,3.319567e-13,2.774197e-12,7.696171e-24
taylor,32001,3.200100,0.0001,0.031,4,3.304024e-13,2.814709e-12,7.922585e-24
taylor,33001,3.300100,0.0001,0.031,4,3.284040e-13,2.880072e-12,8.294815e-24
taylor,34001,3.400100,0.0001,0.031,4,3.244072e-13,2.969360e-12,8.817100e-24
taylor,35001,3.500100,0.0001,0.031,4,3.207434e-13,3.078871e-12,9.479447e-24
taylor,36001,3.600100,0.0001,0.032,4,3.151923e-13,3.204468e-12,1.026861e-23
taylor,37001,3.700100,0.0001,0.032,4,3.138600e-13,3.344683e-12,1.118690e-23
taylor,38001,3.800100,0.0001,0.032,4,3.168577e-13,3.500470e-12,1.225329e-23
taylor,39001,3.900100,0.0001,0.031,4,3.148592e-13,3.668744e-12,1.345968e-23
taylor,40001,4.000100,0.0001,0.031,4,3.125278e-13,3.846797e-12,1.479785e-23
taylor,41001,4.100100,0.0001,0.061,4,3.123057e-13,3.709357e-12,1.375933e-23
taylor,42001,4.200100,0.0001,0.031,4,3.103073e-13,3.582779e-12,1.283630e-23
taylor,43001,4.300100,0.0001,0.031,4,3.095302e-13,3.469091e-12,1.203460e-23
taylor,44001,4.400100,0.0001,0.031,4,3.110845e-13,3.363600e-12,1.131381e-23
taylor,45001,4.500100,0.0001,0.031,4,3.042011e-13,3.272124e-12,1.070680e-23
taylor,46001,4.600100,0.0001,0.031,4,3.008704e-13,3.200610e-12,1.024390e-23
taylor,47001,4.700100,0.0001,0.054,4,3.047562e-13,3.153809e-12,9.946512e-24
taylor,48001,4.800100,0.0001,0.035,4,3.158585e-13,3.126054e-12,9.772214e-24
taylor,49001,4.900100,0.0001,0.034,4,3.343992e-13,3.116089e-12,9.710010e-24
taylor,50001,5.000100,0.0001,0.056,4,3.625988e-13,3.126184e-12,9.773028e-24
taylor,51001,5.100100,0.0001,0.035,4,3.945733e-13,3.158537e-12,9.976357e-24
taylor,52001,5.200100,0.0001,0.036,4,4.277689e-13,3.213824e-12,1.032867e-23
taylor,53001,5.300100,0.0001,0.035,4,4.595213e-13,3.291219e-12,1.083212e-23
taylor,54001,5.400100,0.0001,0.035,4,4.960476e-13,3.391720e-12,1.150377e-23
taylor,55001,5.500100,0.0001,0.034,4,5.307976e-13,3.518482e-12,1.237972e-23
taylor,56001,5.600100,0.0001,0.034,4,5.559997e-13,3.666983e-12,1.344676e-23
taylor,57001,5.700100,0.0001,0.033,4,5.815348e-13,3.840033e-12,1.474585e-23
taylor,58001,5.800100,0.0001,0.038,4,6.016299e-13,4.028764e-12,1.623094e-23
taylor,59001,5.900100,0.0001,0.033,4,6.150636e-13,4.230586e-12,1.789786e-23
taylor,60001,6.000100,0.0001,0.051,4,6.282752e-13,4.445912e-12,1.976613e-23
taylor,61001,6.100100,0.0001,0.032,4,6.394885e-13,4.670156e-12,2.181035e-23
taylor,62001,6.200100,0.0001,0.052,4,6.478151e-13,4.901894e-12,2.402857e-23
taylor,63001,6.300100,0.0001,0.055,4,6.556977e-13,5.136814e-12,2.638686e-23
taylor,64001,6.400100,0.0001,0.032,4,6.654677e-13,5.370990e-12,2.884753e-23
taylor,65001,6.500100,0.0001,0.032,4,6.720180e-13,5.611235e-12,3.148596e-23
taylor,66001,6.600100,0.0001,0.032,4,6.777912e-13,5.857651e-12,3.431208e-23
taylor,67001,6.700100,0.0001,0.032,4,6.785683e-13,6.106168e-12,3.728529e-23
taylor,68001,6.800100,0.0001,0.032,4,6.771250e-13,6.357340e-12,4.041577e-23
taylor,69001,6.900100,0.0001,0.032,4,6.740164e-13,6.610954e-12,4.370471e-23
taylor,70001,7.000100,0.0001,0.031,4,6.667999e-13,6.864304e-12,4.711867e-23
taylor,71001,7.100100,0.0001,0.031,4,6.590284e-13,7.118699e-12,5.067588e-23
taylor,72001,7.200100,0.0001,0.031,4,6.465939e-13,7.373410e-12,5.436717e-23
taylor,73001,7.300100,0.0001,0.032,4,6.393774e-13,7.628629e-12,5.819598e-23
taylor,74001,7.400100,0.0001,0.070,4,6.296075e-13,7.883051e-12,6.214249e-23
taylor,75001,7.500100,0.0001,0.031,4,6.238343e-13,8.138287e-12,6.623171e-23
taylor,76001,7.600100,0.0001,0.032,4,6.147305e-13,8.393749e-12,7.045503e-23
taylor,77001,7.700100,0.0001,0.031,4,6.067369e-13,8.649004e-12,7.480526e-23
taylor,78001,7.800100,0.0001,0.031,4,5.988543e-13,8.904387e-12,7.928811e-23
taylor,79001,7.900100,0.0001,0.032,4,5.929701e-13,9.158310e-12,8.387464e-23
taylor,80001,8.000100,0.0001,0.036,4,5.836442e-13,9.411215e-12,8.857097e-23
