method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.130,4,6.661338e-16,2.357199e-15,5.556386e-30
rk4,5001,0.500100,0.0001,0.045,4,6.661338e-16,1.698388e-12,2.884523e-24
rk4,10001,1.000100,0.0001,0.047,4,0.000000e+00,2.925548e-12,8.558831e-24
rk4,15001,1.500100,0.0001,0.047,4,4.440892e-16,3.546290e-12,1.257617e-23
rk4,20001,2.000100,0.0001,0.047,4,4.440892e-16,3.754142e-12,1.409358e-23
rk4,25001,2.500100,0.0001,0.053,4,1.221245e-15,3.077956e-12,9.473815e-24
rk4,30001,3.000100,0.0001,0.049,4,7.771561e-16,2.809342e-12,7.892401e-24
rk4,35001,3.500100,0.0001,0.048,4,4.440892e-16,3.093022e-12,9.566786e-24
rk4,40001,4.000100,0.0001,0.054,4,1.221245e-15,3.826923e-12,1.464534e-23
rk4,45001,4.500100,0.0001,0.045,4,1.110223e-15,3.278807e-12,1.075058e-23
rk4,50001,5.000100,0.0001,0.045,4,2.220446e-16,3.165515e-12,1.002048e-23
rk4,55001,5.500100,0.0001,0.045,4,4.440892e-16,3.613448e-12,1.305700e-23
rk4,60001,6.000100,0.0001,0.045,4,5.551115e-16,4.555425e-12,2.075190e-23
rk4,65001,6.500100,0.0001,0.047,4,2.220446e-16,5.739223e-12,3.293868e-23
rk4,70001,7.000100,0.0001,0.045,4,1.332268e-15,6.975319e-12,4.865507e-23
rk4,75001,7.500100,0.0001,0.045,4,2.220446e-16,8.241693e-12,6.792550e-23
rk4,80001,8.000100,0.0001,0.046,4,1.332268e-15,9.514310e-12,9.052210e-23
rk4,85001,8.500100,0.0001,0.045,4,2.220446e-16,1.077294e-11,1.160562e-22
rk4,90001,9.000100,0.0001,0.062,4,1.554312e-15,1.211767e-11,1.468379e-22
rk4,95001,9.500100,0.0001,0.045,4,0.000000e+00,1.374886e-11,1.890310e-22
