method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.287,9,1.110223e-15,2.356400e-15,5.552622e-30,10,6.782437e-14
cheb,5001,0.500100,0.0001,0.242,9,2.561951e-12,2.244828e-12,5.039252e-24,10,6.782437e-14
cheb,10001,1.000100,0.0001,0.134,9,5.132783e-12,4.059805e-12,1.648202e-23,10,6.782437e-14
cheb,15001,1.500100,0.0001,0.134,9,7.703393e-12,5.403354e-12,2.919623e-23,10,6.782437e-14
cheb,20001,2.000100,0.0001,0.128,9,1.026801e-11,6.539244e-12,4.276172e-23,10,6.782437e-14
cheb,25001,2.500100,0.0001,0.228,9,1.283817e-11,7.316969e-12,5.353804e-23,10,6.782437e-14
cheb,30001,3.000100,0.0001,0.272,9,1.540434e-11,8.414299e-12,7.080042e-23,10,6.782437e-14
cheb,35001,3.500100,0.0001,0.234,9,1.797096e-11,9.754218e-12,9.514477e-23,10,6.782437e-14
cheb,40001,4.000100,0.0001,0.174,9,2.054001e-11,1.125481e-11,1.266708e-22,10,6.782437e-14
cheb,45001,4.500100,0.0001,0.129,9,2.310840e-11,1.235335e-11,1.526052e-22,10,6.782437e-14
cheb,50001,5.000100,0.0001,0.136,9,2.567302e-11,1.355812e-11,1.838227e-22,10,6.782437e-14
cheb,55001,5.500100,0.0001,0.129,9,2.824319e-11,1.490376e-11,2.221221e-22,10,6.782437e-14
cheb,60001,6.000100,0.0001,0.129,9,3.080913e-11,1.643638e-11,2.701546e-22,10,6.782437e-14
cheb,65001,6.500100,0.0001,0.128,9,3.337908e-11,1.809470e-11,3.274181e-22,10,6.782437e-14
cheb,70001,7.000100,0.0001,0.134,9,3.594458e-11,1.977931e-11,3.912210e-22,10,6.782437e-14
cheb,75001,7.500100,0.0001,0.141,9,3.851275e-11,2.147325e-11,4.611003e-22,10,6.782437e-14
cheb,80001,8.000100,0.0001,0.259,9,4.107958e-11,2.318272e-11,5.374385e-22,10,6.782437e-14
cheb,85001,8.500100,0.0001,0.134,9,4.364331e-11,2.488526e-11,6.192763e-22,10,6.782437e-14
cheb,90001,9.000100,0.0001,0.128,9,4.621126e-11,2.662190e-11,7.087256e-22,10,6.782437e-14
cheb,95001,9.500100,0.0001,0.134,9,4.878209e-11,2.858058e-11,8.168498e-22,10,6.782437e-14
cheb,100001,10.000100,0.0001,0.129,9,5.135203e-11,3.087642e-11,9.533534e-22,10,6.782437e-14
cheb,105001,10.500100,0.0001,0.129,9,5.392331e-11,3.343591e-11,1.117960e-21,10,6.782437e-14
cheb,110001,11.000100,0.0001,0.134,9,5.649503e-11,3.607309e-11,1.301268e-21,10,6.782437e-14
cheb,115001,11.500100,0.0001,0.129,9,5.905920e-11,3.853881e-11,1.485240e-21,10,6.782437e-14
cheb,120001,12.000100,0.0001,0.135,9,6.162582e-11,4.066734e-11,1.653833e-21,10,6.782437e-14
cheb,125001,12.500100,0.0001,0.129,9,6.419665e-11,4.257541e-11,1.812666e-21,10,6.782437e-14
cheb,130001,13.000100,0.0001,0.129,9,6.676060e-11,4.441558e-11,1.972744e-21,10,6.782437e-14
cheb,135001,13.500100,0.0001,0.131,9,6.933298e-11,4.624831e-11,2.138906e-21,10,6.782437e-14
cheb,140001,14.000100,0.0001,0.128,9,7.190315e-11,4.810222e-11,2.313824e-21,10,6.782437e-14
cheb,145001,14.500100,0.0001,0.128,9,7.447021e-11,5.000731e-11,2.500731e-21,10,6.782437e-14
cheb,150001,15.000100,0.0001,0.129,9,7.703305e-11,5.192304e-11,2.696002e-21,10,6.782437e-14
cheb,155001,15.500100,0.0001,0.123,9,7.959677e-11,5.382614e-11,2.897253e-21,10,6.782437e-14
cheb,160001,16.000100,0.0001,0.128,9,8.216139e-11,5.574437e-11,3.107434e-21,10,6.782437e-14
cheb,165001,16.500100,0.0001,0.134,9,8.472534e-11,5.767666e-11,3.326598e-21,10,6.782437e-14
cheb,170001,17.000100,0.0001,0.135,9,8.729084e-11,5.959704e-11,3.551808e-21,10,6.782437e-14
cheb,175001,17.500100,0.0001,0.221,9,8.986167e-11,6.151254e-11,3.783793e-21,10,6.782437e-14
cheb,180001,18.000100,0.0001,0.232,9,9.243006e-11,6.341927e-11,4.022004e-21,10,6.782437e-14
cheb,185001,18.500100,0.0001,0.142,9,9.499823e-11,6.529145e-11,4.262974e-21,10,6.782437e-14
cheb,190001,19.000100,0.0001,0.245,9,9.756085e-11,6.711717e-11,4.504714e-21,10,6.782437e-14
cheb,195001,19.500100,0.0001,0.128,9,1.001290e-10,6.899957e-11,4.760941e-21,10,6.782437e-14
cheb,200001,20.000100,0.0001,0.129,9,1.026959e-10,7.110796e-11,5.056342e-21,10,6.782437e-14
cheb,205001,20.500100,0.0001,0.130,9,1.052658e-10,7.350374e-11,5.402799e-21,10,6.782437e-14
cheb,210001,21.000100,0.0001,0.242,9,1.078311e-10,7.617968e-11,5.803344e-21,10,6.782437e-14
cheb,215001,21.500100,0.0001,0.130,9,1.103910e-10,7.894728e-11,6.232674e-21,10,6.782437e-14
cheb,220001,22.000100,0.0001,0.131,9,1.129645e-10,8.156703e-11,6.653180e-21,10,6.782437e-14
cheb,225001,22.500100,0.0001,0.135,9,1.155289e-10,8.382200e-11,7.026128e-21,10,6.782437e-14
cheb,230001,23.000100,0.0001,0.147,9,1.180951e-10,8.579819e-11,7.361329e-21,10,6.782437e-14
cheb,235001,23.500100,0.0001,0.140,9,1.206681e-10,8.766770e-11,7.685625e-21,10,6.782437e-14
cheb,240001,24.000100,0.0001,0.136,9,1.232325e-10,8.950772e-11,8.011633e-21,10,6.782437e-14
cheb,245001,24.500100,0.0001,0.135,9,1.257974e-10,9.136330e-11,8.347253e-21,10,6.782437e-14
cheb,250001,25.000100,0.0001,0.134,9,1.283662e-10,9.328721e-11,8.702504e-21,10,6.782437e-14
cheb,255001,25.500100,0.0001,0.134,9,1.309344e-10,9.523672e-11,9.070033e-21,10,6.782437e-14
cheb,260001,26.000100,0.0001,0.135,9,1.334988e-10,9.717184e-11,9.442367e-21,10,6.782437e-14
cheb,265001,26.500100,0.0001,0.137,9,1.360680e-10,9.909754e-11,9.820322e-21,10,6.782437e-14
cheb,270001,27.000100,0.0001,0.129,9,1.386331e-10,1.010290e-10,1.020687e-20,10,6.782437e-14
cheb,275001,27.500100,0.0001,0.129,9,1.412022e-10,1.029776e-10,1.060439e-20,10,6.782437e-14
cheb,280001,28.000100,0.0001,0.137,9,1.437690e-10,1.049146e-10,1.100707e-20,10,6.782437e-14
cheb,285001,28.500100,0.0001,0.183,9,1.463354e-10,1.068345e-10,1.141361e-20,10,6.782437e-14
cheb,290001,29.000100,0.0001,0.134,9,1.489049e-10,1.087246e-10,1.182105e-20,10,6.782437e-14
cheb,295001,29.500100,0.0001,0.130,9,1.514695e-10,1.105955e-10,1.223136e-20,10,6.782437e-14
cheb,300001,30.000100,0.0001,0.134,9,1.540372e-10,1.125058e-10,1.265755e-20,10,6.782437e-14
cheb,305001,30.500100,0.0001,0.128,9,1.566201e-10,1.145722e-10,1.312679e-20,10,6.782437e-14
cheb,310001,31.000100,0.0001,0.136,9,1.591840e-10,1.169059e-10,1.366700e-20,10,6.782437e-14
cheb,315001,31.500100,0.0001,0.139,9,1.617479e-10,1.195596e-10,1.429450e-20,10,6.782437e-14
cheb,320001,32.000100,0.0001,0.295,9,1.643143e-10,1.223375e-10,1.496646e-20,10,6.782437e-14
cheb,325001,32.500100,0.0001,0.134,9,1.668834e-10,1.113932e-10,1.240845e-20,10,6.782437e-14
cheb,330001,33.000100,0.0001,0.220,9,1.694462e-10,1.022313e-10,1.045124e-20,10,6.782437e-14
cheb,335001,33.500100,0.0001,0.141,9,1.720113e-10,9.561409e-11,9.142055e-21,10,6.782437e-14
cheb,340001,34.000100,0.0001,0.128,9,1.745795e-10,9.240239e-11,8.538202e-21,10,6.782437e-14
cheb,345001,34.500100,0.0001,0.129,9,1.771492e-10,9.308056e-11,8.663990e-21,10,6.782437e-14
cheb,350001,35.000100,0.0001,0.129,9,1.797154e-10,9.758972e-11,9.523753e-21,10,6.782437e-14
cheb,355001,35.500100,0.0001,0.128,9,1.822804e-10,1.053825e-10,1.110547e-20,10,6.782437e-14
cheb,360001,36.000100,0.0001,0.128,9,1.848488e-10,1.156922e-10,1.338468e-20,10,6.782437e-14
cheb,365001,36.500100,0.0001,0.238,9,1.874156e-10,1.279299e-10,1.636606e-20,10,6.782437e-14
cheb,370001,37.000100,0.0001,0.127,9,1.899794e-10,1.417240e-10,2.008568e-20,10,6.782437e-14
cheb,375001,37.500100,0.0001,0.128,9,1.925438e-10,1.566778e-10,2.454794e-20,10,6.782437e-14
cheb,380001,38.000100,0.0001,0.128,9,1.951066e-10,1.724141e-10,2.972664e-20,10,6.782437e-14
cheb,385001,38.500100,0.0001,0.128,9,1.976725e-10,1.887383e-10,3.562215e-20,10,6.782437e-14
