method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000001,1e-06,0.250,4,5.551115e-16,6.170295e-16,3.807254e-31
rk4,10001,0.010001,1e-06,0.072,4,1.332268e-15,1.994541e-14,3.978194e-28
rk4,20001,0.020001,1e-06,0.093,4,2.109424e-15,2.769741e-14,7.671463e-28
rk4,30001,0.030001,1e-06,0.099,4,4.662937e-15,4.470575e-14,1.998604e-27
rk4,40001,0.040001,1e-06,0.098,4,4.884981e-15,7.489842e-14,5.609773e-27
rk4,50001,0.050001,1e-06,0.113,4,6.550316e-15,1.081161e-13,1.168910e-26
rk4,60001,0.060001,1e-06,0.103,4,4.662937e-15,1.432140e-13,2.051024e-26
rk4,70001,0.070001,1e-06,0.104,4,7.438494e-15,1.777439e-13,3.159290e-26
rk4,80001,0.080001,1e-06,0.105,4,7.660539e-15,2.137130e-13,4.567324e-26
rk4,90001,0.090001,1e-06,0.104,4,1.376677e-14,2.493645e-13,6.218266e-26
rk4,100001,0.100001,1e-06,0.100,4,1.121325e-14,2.865579e-13,8.211545e-26
rk4,110001,0.110001,1e-06,0.098,4,1.110223e-14,3.241810e-13,1.050933e-25
rk4,120001,0.120001,1e-06,0.092,4,9.325873e-15,3.622986e-13,1.312603e-25
rk4,130001,0.130001,1e-06,0.101,4,1.143530e-14,4.008978e-13,1.607190e-25
rk4,140001,0.140001,1e-06,0.098,4,1.043610e-14,4.402229e-13,1.937962e-25
rk4,150001,0.150001,1e-06,0.125,4,1.110223e-14,4.793988e-13,2.298232e-25
rk4,160001,0.160001,1e-06,0.058,4,1.088019e-14,5.186990e-13,2.690487e-25
rk4,170001,0.170001,1e-06,0.108,4,1.187939e-14,5.582032e-13,3.115908e-25
rk4,180001,0.180001,1e-06,0.064,4,1.065814e-14,5.975201e-13,3.570303e-25
rk4,190001,0.190001,1e-06,0.049,4,1.187939e-14,6.361353e-13,4.046682e-25
rk4,200001,0.200001,1e-06,0.047,4,1.088019e-14,6.751727e-13,4.558582e-25
rk4,210001,0.210001,1e-06,0.106,4,1.110223e-14,7.137296e-13,5.094100e-25
rk4,220001,0.220001,1e-06,0.091,4,9.769963e-15,7.517498e-13,5.651277e-25
rk4,230001,0.230001,1e-06,0.091,4,1.110223e-14,7.897424e-13,6.236931e-25
rk4,240001,0.240001,1e-06,0.087,4,1.065814e-14,8.273205e-13,6.844592e-25
rk4,250001,0.250001,1e-06,0.067,4,1.343370e-14,8.642389e-13,7.469089e-25
rk4,260001,0.260001,1e-06,0.089,4,1.121325e-14,1.775731e-13,3.153222e-26
rk4,270001,0.270001,1e-06,0.058,4,1.276756e-14,1.046350e-12,1.094848e-24
rk4,280001,0.280001,1e-06,0.098,4,1.421085e-14,1.984635e-12,3.938777e-24
rk4,290001,0.290001,1e-06,0.099,4,1.298961e-14,2.926713e-12,8.565652e-24
rk4,300001,0.300001,1e-06,0.100,4,1.398881e-14,3.869625e-12,1.497400e-23
rk4,310001,0.310001,1e-06,0.121,4,1.487699e-14,4.813008e-12,2.316505e-23
rk4,320001,0.320001,1e-06,0.103,4,1.443290e-14,5.757054e-12,3.314367e-23
rk4,330001,0.330001,1e-06,0.104,4,1.576517e-14,6.700893e-12,4.490197e-23
rk4,340001,0.340001,1e-06,0.104,4,1.398881e-14,7.645155e-12,5.844840e-23
rk4,350001,0.350001,1e-06,0.108,4,1.465494e-14,8.589224e-12,7.377476e-23
rk4,360001,0.360001,1e-06,0.085,4,1.365574e-14,9.533119e-12,9.088036e-23
rk4,370001,0.370001,1e-06,0.100,4,1.276756e-14,1.047751e-11,1.097782e-22
rk4,380001,0.380001,1e-06,0.099,4,1.398881e-14,1.142171e-11,1.304555e-22
rk4,390001,0.390001,1e-06,0.097,4,1.143530e-14,1.236591e-11,1.529156e-22
rk4,400001,0.400001,1e-06,0.106,4,1.298961e-14,1.331023e-11,1.771623e-22
rk4,410001,0.410001,1e-06,0.058,4,1.298961e-14,1.425467e-11,2.031956e-22
