method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000001,1e-06,0.249,4,2.220446e-16,1.160515e-15,1.346794e-30
rk4,150001,0.150001,1e-06,0.119,4,1.998401e-15,6.639746e-12,4.408622e-23
rk4,300001,0.300001,1e-06,0.056,4,8.548717e-15,5.605658e-11,3.142340e-21
rk4,450001,0.450001,1e-06,0.064,4,7.216450e-15,2.587755e-10,6.696473e-20
rk4,600001,0.600001,1e-06,0.111,4,5.995204e-15,1.808322e-10,3.270028e-20
rk4,750001,0.750001,1e-06,0.113,4,4.329870e-15,3.712964e-11,1.378610e-21
rk4,900001,0.900001,1e-06,0.056,4,4.107825e-15,2.550882e-10,6.507001e-20
rk4,1050001,1.050001,1e-06,0.098,4,4.107825e-15,1.923186e-10,3.698644e-20
rk4,1200001,1.200001,1e-06,0.084,4,6.661338e-15,4.320440e-10,1.866620e-19
rk4,1350001,1.350001,1e-06,0.083,4,1.243450e-14,1.056277e-09,1.115722e-18
rk4,1500001,1.500001,1e-06,0.055,4,1.121325e-14,1.680249e-09,2.823237e-18
rk4,1650001,1.650001,1e-06,0.055,4,4.662937e-15,2.304154e-09,5.309127e-18
rk4,1800001,1.800001,1e-06,0.097,4,4.662937e-15,2.928207e-09,8.574397e-18
rk4,1950001,1.950001,1e-06,0.102,4,3.441691e-15,3.552349e-09,1.261918e-17
rk4,2100001,2.100001,1e-06,0.099,4,3.441691e-15,3.053324e-09,9.322785e-18
rk4,2250001,2.250001,1e-06,0.079,4,6.550316e-15,1.992692e-09,3.970822e-18
rk4,2400001,2.400001,1e-06,0.043,4,5.329071e-15,9.320693e-10,8.687531e-19
rk4,2550001,2.550001,1e-06,0.073,4,1.443290e-15,1.285949e-10,1.653666e-20
rk4,2700001,2.700001,1e-06,0.043,4,6.661338e-16,1.189156e-09,1.414092e-18
rk4,2850001,2.850001,1e-06,0.042,4,2.775558e-15,2.249598e-09,5.060691e-18
rk4,3000001,3.000001,1e-06,0.053,4,2.220446e-16,3.309945e-09,1.095573e-17
rk4,3150001,3.150001,1e-06,0.102,4,4.440892e-16,4.370277e-09,1.909932e-17
rk4,3300001,3.300001,1e-06,0.054,4,4.107825e-15,5.430668e-09,2.949216e-17
rk4,3450001,3.450001,1e-06,0.055,4,3.441691e-15,6.491140e-09,4.213490e-17
rk4,3600001,3.600001,1e-06,0.084,4,4.440892e-16,7.551677e-09,5.702782e-17
rk4,3750001,3.750001,1e-06,0.077,4,2.220446e-16,8.612241e-09,7.417070e-17
rk4,3900001,3.900001,1e-06,0.054,4,2.775558e-15,9.672825e-09,9.356354e-17
rk4,4050001,4.050001,1e-06,0.057,4,2.442491e-15,1.073343e-08,1.152065e-16
rk4,4200001,4.200001,1e-06,0.086,4,2.109424e-15,1.179401e-08,1.390987e-16
rk4,4350001,4.350001,1e-06,0.049,4,1.110223e-15,1.285457e-08,1.652401e-16
rk4,4500001,4.500001,1e-06,0.076,4,1.554312e-15,1.391511e-08,1.936302e-16
rk4,4650001,4.650001,1e-06,0.047,4,3.441691e-15,1.497562e-08,2.242692e-16
rk4,4800001,4.800001,1e-06,0.079,4,6.328271e-15,1.603611e-08,2.571567e-16
rk4,4950001,4.950001,1e-06,0.042,4,3.996803e-15,1.709656e-08,2.922925e-16
rk4,5100001,5.100001,1e-06,0.043,4,1.332268e-15,1.815697e-08,3.296755e-16
rk4,5250001,5.250001,1e-06,0.077,4,1.554312e-15,1.921735e-08,3.693064e-16
rk4,5400001,5.400001,1e-06,0.043,4,2.220446e-16,2.027770e-08,4.111851e-16
rk4,5550001,5.550001,1e-06,0.045,4,1.332268e-15,2.133804e-08,4.553121e-16
rk4,5700001,5.700001,1e-06,0.042,4,2.775558e-15,2.239833e-08,5.016850e-16
rk4,5850001,5.850001,1e-06,0.043,4,1.221245e-15,2.345865e-08,5.503084e-16
rk4,6000001,6.000001,1e-06,0.069,4,5.329071e-15,2.451905e-08,6.011837e-16
rk4,6150001,6.150001,1e-06,0.079,4,6.994405e-15,2.557938e-08,6.543049e-16
rk4,6300001,6.300001,1e-06,0.043,4,4.107825e-15,2.663971e-08,7.096740e-16
rk4,6450001,6.450001,1e-06,0.043,4,3.108624e-15,2.770005e-08,7.672929e-16
rk4,6600001,6.600001,1e-06,0.042,4,3.996803e-15,2.876044e-08,8.271628e-16
rk4,6750001,6.750001,1e-06,0.078,4,6.661338e-15,2.982086e-08,8.892836e-16
rk4,6900001,6.900001,1e-06,0.044,4,5.551115e-15,3.088130e-08,9.536549e-16
rk4,7050001,7.050001,1e-06,0.044,4,4.884981e-15,3.194176e-08,1.020276e-15
rk4,7200001,7.200001,1e-06,0.075,4,5.551115e-15,3.300225e-08,1.089148e-15
rk4,7350001,7.350001,1e-06,0.043,4,7.993606e-15,3.406277e-08,1.160272e-15
rk4,7500001,7.500001,1e-06,0.042,4,6.661338e-15,3.512331e-08,1.233647e-15
rk4,7650001,7.650001,1e-06,0.077,4,7.771561e-15,3.618387e-08,1.309272e-15
rk4,7800001,7.800001,1e-06,0.050,4,7.993606e-15,3.724443e-08,1.387148e-15
rk4,7950001,7.950001,1e-06,0.045,4,8.437695e-15,3.830498e-08,1.467272e-15
rk4,8100001,8.100001,1e-06,0.043,4,6.883383e-15,3.487304e-08,1.216129e-15
rk4,8250001,8.250001,1e-06,0.044,4,9.769963e-15,2.919497e-08,8.523462e-16
rk4,8400001,8.400001,1e-06,0.043,4,6.217249e-15,2.351688e-08,5.530436e-16
rk4,8550001,8.550001,1e-06,0.080,4,6.883383e-15,1.783876e-08,3.182215e-16
rk4,8700001,8.700001,1e-06,0.079,4,1.132427e-14,1.216064e-08,1.478812e-16
rk4,8850001,8.850001,1e-06,0.042,4,8.881784e-15,6.482523e-09,4.202311e-17
rk4,9000001,9.000001,1e-06,0.041,4,9.103829e-15,8.044067e-10,6.470701e-19
rk4,9150001,9.150001,1e-06,0.042,4,9.769963e-15,4.873724e-09,2.375318e-17
rk4,9300001,9.300001,1e-06,0.043,4,9.325873e-15,1.055179e-08,1.113403e-16
rk4,9450001,9.450001,1e-06,0.043,4,9.769963e-15,1.622988e-08,2.634091e-16
rk4,9600001,9.600001,1e-06,0.081,4,9.769963e-15,2.190790e-08,4.799560e-16
