method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000010,1e-05,1.094,6,2.220446e-16,1.494113e-15,2.232373e-30,7,1.373970e-14
cheb,1001,0.010010,1e-05,0.077,6,6.492584e-13,3.312147e-13,1.097032e-25,7,1.373970e-14
cheb,2001,0.020010,1e-05,0.086,6,1.293410e-12,6.559482e-13,4.302680e-25,7,1.373970e-14
cheb,3001,0.030010,1e-05,0.079,6,1.940670e-12,9.805040e-13,9.613881e-25,7,1.373970e-14
cheb,4001,0.040010,1e-05,0.079,6,2.587042e-12,1.305944e-12,1.705490e-24,7,1.373970e-14
cheb,5001,0.050010,1e-05,0.081,6,3.236300e-12,1.631764e-12,2.662655e-24,7,1.373970e-14
cheb,6001,0.060010,1e-05,0.117,6,3.885336e-12,1.957317e-12,3.831091e-24,7,1.373970e-14
cheb,7001,0.070010,1e-05,0.080,6,4.528156e-12,2.280200e-12,5.199310e-24,7,1.373970e-14
cheb,8001,0.080010,1e-05,0.111,6,5.166312e-12,2.599904e-12,6.759500e-24,7,1.373970e-14
cheb,9001,0.090010,1e-05,0.082,6,5.795586e-12,2.916038e-12,8.503278e-24,7,1.373970e-14
cheb,10001,0.100010,1e-05,0.099,6,6.426637e-12,3.233850e-12,1.045779e-23,7,1.373970e-14
cheb,11001,0.110010,1e-05,0.114,6,7.056800e-12,3.550342e-12,1.260493e-23,7,1.373970e-14
cheb,12001,0.120010,1e-05,0.084,6,7.692735e-12,3.870730e-12,1.498255e-23,7,1.373970e-14
cheb,13001,0.130010,1e-05,0.082,6,8.341994e-12,4.196748e-12,1.761269e-23,7,1.373970e-14
cheb,14001,0.140010,1e-05,0.081,6,8.992806e-12,4.523788e-12,2.046465e-23,7,1.373970e-14
cheb,15001,0.150010,1e-05,0.077,6,9.636070e-12,4.846952e-12,2.349294e-23,7,1.373970e-14
cheb,16001,0.160010,1e-05,0.077,6,1.027511e-11,5.168015e-12,2.670838e-23,7,1.373970e-14
cheb,17001,0.170010,1e-05,0.080,6,1.093281e-11,5.499642e-12,3.024606e-23,7,1.373970e-14
cheb,18001,0.180010,1e-05,0.082,6,1.158895e-11,5.830044e-12,3.398941e-23,7,1.373970e-14
cheb,19001,0.190010,1e-05,0.080,6,1.224132e-11,6.156556e-12,3.790318e-23,7,1.373970e-14
cheb,20001,0.200010,1e-05,0.079,6,1.289413e-11,6.485439e-12,4.206092e-23,7,1.373970e-14
cheb,21001,0.210010,1e-05,0.133,6,1.354694e-11,6.815773e-12,4.645475e-23,7,1.373970e-14
cheb,22001,0.220010,1e-05,0.167,6,1.419420e-11,7.140717e-12,5.098984e-23,7,1.373970e-14
cheb,23001,0.230010,1e-05,0.092,6,1.483702e-11,7.464017e-12,5.571155e-23,7,1.373970e-14
cheb,24001,0.240010,1e-05,0.152,6,1.547340e-11,7.784502e-12,6.059847e-23,7,1.373970e-14
cheb,25001,0.250010,1e-05,0.151,6,1.611533e-11,8.106397e-12,6.571367e-23,7,1.373970e-14
cheb,26001,0.260010,1e-05,0.087,6,1.676281e-11,8.433482e-12,7.112362e-23,7,1.373970e-14
cheb,27001,0.270010,1e-05,0.083,6,1.739497e-11,8.751082e-12,7.658144e-23,7,1.373970e-14
cheb,28001,0.280010,1e-05,0.085,6,1.802314e-11,9.067295e-12,8.221585e-23,7,1.373970e-14
cheb,29001,0.290010,1e-05,0.154,6,1.865463e-11,9.386030e-12,8.809756e-23,7,1.373970e-14
cheb,30001,0.300010,1e-05,0.086,6,1.927658e-11,9.698667e-12,9.406414e-23,7,1.373970e-14
cheb,31001,0.310010,1e-05,0.095,6,1.990208e-11,1.001173e-11,1.002347e-22,7,1.373970e-14
cheb,32001,0.320010,1e-05,0.081,6,2.054179e-11,1.033477e-11,1.068075e-22,7,1.373970e-14
cheb,33001,0.330010,1e-05,0.080,6,2.118217e-11,1.065772e-11,1.135870e-22,7,1.373970e-14
cheb,34001,0.340010,1e-05,0.083,6,2.180767e-11,1.097152e-11,1.203742e-22,7,1.373970e-14
cheb,35001,0.350010,1e-05,0.085,6,2.242939e-11,1.128495e-11,1.273500e-22,7,1.373970e-14
cheb,36001,0.360010,1e-05,0.107,6,2.306355e-11,1.160445e-11,1.346634e-22,7,1.373970e-14
cheb,37001,0.370010,1e-05,0.082,6,2.369926e-11,1.192370e-11,1.421745e-22,7,1.373970e-14
cheb,38001,0.380010,1e-05,0.141,6,2.432565e-11,1.223842e-11,1.497790e-22,7,1.373970e-14
cheb,39001,0.390010,1e-05,0.082,6,2.495604e-11,1.255653e-11,1.576664e-22,7,1.373970e-14
cheb,40001,0.400010,1e-05,0.084,6,2.558953e-11,1.287480e-11,1.657606e-22,7,1.373970e-14
cheb,41001,0.410010,1e-05,0.080,6,2.622791e-11,1.319694e-11,1.741592e-22,7,1.373970e-14
cheb,42001,0.420010,1e-05,0.080,6,2.688250e-11,1.352542e-11,1.829371e-22,7,1.373970e-14
cheb,43001,0.430010,1e-05,0.082,6,2.751244e-11,1.384162e-11,1.915905e-22,7,1.373970e-14
cheb,44001,0.440010,1e-05,0.081,6,2.813261e-11,1.415406e-11,2.003373e-22,7,1.373970e-14
cheb,45001,0.450010,1e-05,0.104,6,2.876877e-11,1.447504e-11,2.095268e-22,7,1.373970e-14
cheb,46001,0.460010,1e-05,0.080,6,2.941558e-11,1.480012e-11,2.190434e-22,7,1.373970e-14
cheb,47001,0.470010,1e-05,0.081,6,3.005018e-11,1.511933e-11,2.285940e-22,7,1.373970e-14
cheb,48001,0.480010,1e-05,0.097,6,3.067879e-11,1.543489e-11,2.382359e-22,7,1.373970e-14
cheb,49001,0.490010,1e-05,0.144,6,3.131628e-11,1.575659e-11,2.482701e-22,7,1.373970e-14
cheb,50001,0.500010,1e-05,0.088,6,3.195555e-11,1.607806e-11,2.585040e-22,7,1.373970e-14
cheb,51001,0.510010,1e-05,0.083,6,3.259482e-11,1.639852e-11,2.689114e-22,7,1.373970e-14
cheb,52001,0.520010,1e-05,0.081,6,3.324141e-11,1.672204e-11,2.796268e-22,7,1.373970e-14
cheb,53001,0.530010,1e-05,0.092,6,3.387401e-11,1.703848e-11,2.903098e-22,7,1.373970e-14
cheb,54001,0.540010,1e-05,0.080,6,3.451528e-11,1.736135e-11,3.014164e-22,7,1.373970e-14
cheb,55001,0.550010,1e-05,0.078,6,3.516565e-11,1.768704e-11,3.128315e-22,7,1.373970e-14
cheb,56001,0.560010,1e-05,0.086,6,3.579825e-11,1.800290e-11,3.241044e-22,7,1.373970e-14
cheb,57001,0.570010,1e-05,0.085,6,3.642198e-11,1.831424e-11,3.354113e-22,7,1.373970e-14
cheb,58001,0.580010,1e-05,0.083,6,3.705791e-11,1.863482e-11,3.472565e-22,7,1.373970e-14
cheb,59001,0.590010,1e-05,30.643,6,3.769651e-11,1.895393e-11,3.592516e-22,7,1.373970e-14
cheb,60001,0.600010,1e-05,0.100,6,3.832890e-11,1.927016e-11,3.713391e-22,7,1.373970e-14
cheb,61001,0.610010,1e-05,0.086,6,3.896172e-11,1.958802e-11,3.836906e-22,7,1.373970e-14
cheb,62001,0.620010,1e-05,0.082,6,3.960543e-11,1.990954e-11,3.963897e-22,7,1.373970e-14
cheb,63001,0.630010,1e-05,0.085,6,4.024159e-11,2.022890e-11,4.092083e-22,7,1.373970e-14
cheb,64001,0.640010,1e-05,0.077,6,4.087441e-11,2.054620e-11,4.221465e-22,7,1.373970e-14
cheb,65001,0.650010,1e-05,0.077,6,4.151457e-11,2.086745e-11,4.354506e-22,7,1.373970e-14
cheb,66001,0.660010,1e-05,0.079,6,4.215961e-11,2.118939e-11,4.489902e-22,7,1.373970e-14
cheb,67001,0.670010,1e-05,0.100,6,4.279355e-11,2.150762e-11,4.625775e-22,7,1.373970e-14
cheb,68001,0.680010,1e-05,0.083,6,4.343192e-11,2.182689e-11,4.764130e-22,7,1.373970e-14
cheb,69001,0.690010,1e-05,0.078,6,4.406542e-11,2.214530e-11,4.904141e-22,7,1.373970e-14
cheb,70001,0.700010,1e-05,0.077,6,4.470357e-11,2.246542e-11,5.046951e-22,7,1.373970e-14
cheb,71001,0.710010,1e-05,0.095,6,4.534240e-11,2.278679e-11,5.192376e-22,7,1.373970e-14
cheb,72001,0.720010,1e-05,0.080,6,4.598100e-11,2.310597e-11,5.338860e-22,7,1.373970e-14
cheb,73001,0.730010,1e-05,0.079,6,4.661382e-11,2.342370e-11,5.486698e-22,7,1.373970e-14
cheb,74001,0.740010,1e-05,0.079,6,4.725753e-11,2.374693e-11,5.639168e-22,7,1.373970e-14
cheb,75001,0.750010,1e-05,0.081,6,4.789280e-11,2.406552e-11,5.791494e-22,7,1.373970e-14
cheb,76001,0.760010,1e-05,0.136,6,4.853140e-11,2.438548e-11,5.946518e-22,7,1.373970e-14
cheb,77001,0.770010,1e-05,0.077,6,4.916978e-11,2.470444e-11,6.103092e-22,7,1.373970e-14
cheb,78001,0.780010,1e-05,0.077,6,4.980771e-11,2.502476e-11,6.262387e-22,7,1.373970e-14
cheb,79001,0.790010,1e-05,0.079,6,5.043632e-11,2.534160e-11,6.421964e-22,7,1.373970e-14
cheb,80001,0.800010,1e-05,0.077,6,5.107093e-11,2.565930e-11,6.583998e-22,7,1.373970e-14
cheb,81001,0.810010,1e-05,0.093,6,5.171485e-11,2.598123e-11,6.750243e-22,7,1.373970e-14
cheb,82001,0.820010,1e-05,0.080,6,5.235279e-11,2.630148e-11,6.917677e-22,7,1.373970e-14
cheb,83001,0.830010,1e-05,0.087,6,5.298384e-11,2.661903e-11,7.085728e-22,7,1.373970e-14
cheb,84001,0.840010,1e-05,0.080,6,5.361223e-11,2.693161e-11,7.253117e-22,7,1.373970e-14
cheb,85001,0.850010,1e-05,0.115,6,5.425504e-11,2.725600e-11,7.428894e-22,7,1.373970e-14
cheb,86001,0.860010,1e-05,0.142,6,5.489720e-11,2.757766e-11,7.605271e-22,7,1.373970e-14
cheb,87001,0.870010,1e-05,0.082,6,5.552936e-11,2.789532e-11,7.781487e-22,7,1.373970e-14
cheb,88001,0.880010,1e-05,0.083,6,5.615663e-11,2.820888e-11,7.957408e-22,7,1.373970e-14
cheb,89001,0.890010,1e-05,0.080,6,5.680012e-11,2.853189e-11,8.140688e-22,7,1.373970e-14
cheb,90001,0.900010,1e-05,0.081,6,5.743339e-11,2.885106e-11,8.323838e-22,7,1.373970e-14
cheb,91001,0.910010,1e-05,0.081,6,5.806666e-11,2.916795e-11,8.507692e-22,7,1.373970e-14
cheb,92001,0.920010,1e-05,0.139,6,5.870526e-11,2.948763e-11,8.695201e-22,7,1.373970e-14
cheb,93001,0.930010,1e-05,0.079,6,5.935541e-11,2.981333e-11,8.888348e-22,7,1.373970e-14
cheb,94001,0.940010,1e-05,0.079,6,5.999379e-11,3.013422e-11,9.080713e-22,7,1.373970e-14
cheb,95001,0.950010,1e-05,0.080,6,6.062484e-11,3.045035e-11,9.272238e-22,7,1.373970e-14
cheb,96001,0.960010,1e-05,0.116,6,6.125522e-11,3.076594e-11,9.465429e-22,7,1.373970e-14
cheb,97001,0.970010,1e-05,0.077,6,6.190137e-11,3.109049e-11,9.666186e-22,7,1.373970e-14
cheb,98001,0.980010,1e-05,0.082,6,6.253464e-11,3.140871e-11,9.865071e-22,7,1.373970e-14
cheb,99001,0.990010,1e-05,0.077,6,6.316436e-11,3.172408e-11,1.006417e-21,7,1.373970e-14
cheb,100001,1.000010,1e-05,0.134,6,6.379208e-11,3.203925e-11,1.026514e-21,7,1.373970e-14
cheb,101001,1.010010,1e-05,0.082,6,6.444112e-11,3.236627e-11,1.047576e-21,7,1.373970e-14
cheb,102001,1.020010,1e-05,0.100,6,6.507728e-11,3.268906e-11,1.068574e-21,7,1.373970e-14
cheb,103001,1.030010,1e-05,0.077,6,6.570455e-11,3.300321e-11,1.089212e-21,7,1.373970e-14
