method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000010,1e-05,0.327,5,1.176836e-14,5.635233e-15,3.175585e-29,6,6.315737e-12
cheb,15001,0.150010,1e-05,0.164,5,1.685221e-10,8.575565e-11,7.354031e-21,6,6.315737e-12
cheb,30001,0.300010,1e-05,0.165,5,3.370335e-10,1.714997e-10,2.941216e-20,6,6.315737e-12
cheb,45001,0.450010,1e-05,0.162,5,5.055447e-10,2.573328e-10,6.622018e-20,6,6.315737e-12
cheb,60001,0.600010,1e-05,0.156,5,6.740555e-10,3.431075e-10,1.177227e-19,6,6.315737e-12
cheb,75001,0.750010,1e-05,0.438,5,8.425656e-10,4.314182e-10,1.861217e-19,6,6.315737e-12
cheb,90001,0.900010,1e-05,0.156,5,1.011073e-09,5.214276e-10,2.718868e-19,6,6.315737e-12
cheb,105001,1.050010,1e-05,0.165,5,1.179584e-09,6.074141e-10,3.689519e-19,6,6.315737e-12
cheb,120001,1.200010,1e-05,0.156,5,1.348091e-09,6.873521e-10,4.724529e-19,6,6.315737e-12
cheb,135001,1.350010,1e-05,0.164,5,1.516600e-09,7.714481e-10,5.951321e-19,6,6.315737e-12
cheb,150001,1.500010,1e-05,0.145,5,1.685110e-09,8.585234e-10,7.370624e-19,6,6.315737e-12
cheb,165001,1.650010,1e-05,0.118,5,1.853618e-09,9.477975e-10,8.983201e-19,6,6.315737e-12
cheb,180001,1.800010,1e-05,0.182,5,2.022128e-09,1.038681e-09,1.078858e-18,6,6.315737e-12
cheb,195001,1.950010,1e-05,0.201,5,2.190635e-09,1.130749e-09,1.278593e-18,6,6.315737e-12
cheb,210001,2.100010,1e-05,0.172,5,2.359144e-09,1.223764e-09,1.497599e-18,6,6.315737e-12
cheb,225001,2.250010,1e-05,0.160,5,2.527650e-09,1.317542e-09,1.735917e-18,6,6.315737e-12
cheb,240001,2.400010,1e-05,0.172,5,2.696161e-09,1.411913e-09,1.993499e-18,6,6.315737e-12
cheb,255001,2.550010,1e-05,0.171,5,2.864671e-09,1.506782e-09,2.270393e-18,6,6.315737e-12
cheb,270001,2.700010,1e-05,0.171,5,3.033179e-09,1.602033e-09,2.566509e-18,6,6.315737e-12
cheb,285001,2.850010,1e-05,0.180,5,3.201685e-09,1.697575e-09,2.881762e-18,6,6.315737e-12
cheb,300001,3.000010,1e-05,0.170,5,3.370197e-09,1.793364e-09,3.216155e-18,6,6.315737e-12
