method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000010,1e-05,0.216,7,1.110223e-15,9.537788e-16,9.096940e-31
taylor,1001,0.010010,1e-05,0.122,7,6.661338e-16,2.542498e-14,6.464297e-28
taylor,2001,0.020010,1e-05,0.079,7,2.664535e-15,4.251143e-14,1.807222e-27
taylor,3001,0.030010,1e-05,0.153,7,3.330669e-15,5.999141e-14,3.598970e-27
taylor,4001,0.040010,1e-05,0.157,7,3.330669e-15,1.105174e-13,1.221409e-26
taylor,5001,0.050010,1e-05,0.151,7,5.773160e-15,2.639722e-13,6.968134e-26
taylor,6001,0.060010,1e-05,0.127,7,7.993606e-15,4.223716e-13,1.783978e-25
taylor,7001,0.070010,1e-05,0.152,7,7.993606e-15,3.224680e-13,1.039856e-25
taylor,8001,0.080010,1e-05,0.145,7,9.325873e-15,1.473680e-13,2.171733e-26
taylor,9001,0.090010,1e-05,0.078,7,8.881784e-15,1.047177e-13,1.096580e-26
taylor,10001,0.100010,1e-05,0.078,7,8.881784e-15,2.669042e-13,7.123785e-26
taylor,11001,0.110010,1e-05,0.132,7,1.199041e-14,4.493990e-13,2.019595e-25
taylor,12001,0.120010,1e-05,0.078,7,1.354472e-14,6.352648e-13,4.035614e-25
taylor,13001,0.130010,1e-05,0.147,7,1.221245e-14,4.761971e-13,2.267637e-25
taylor,14001,0.140010,1e-05,0.145,7,1.310063e-14,1.078468e-13,1.163093e-26
taylor,15001,0.150010,1e-05,0.144,7,1.376677e-14,5.672301e-13,3.217500e-25
taylor,16001,0.160010,1e-05,0.138,7,1.598721e-14,1.076027e-12,1.157834e-24
taylor,17001,0.170010,1e-05,0.155,7,1.754152e-14,1.588182e-12,2.522321e-24
taylor,18001,0.180010,1e-05,0.155,7,1.887379e-14,2.100401e-12,4.411685e-24
taylor,19001,0.190010,1e-05,0.153,7,2.042810e-14,2.613273e-12,6.829196e-24
taylor,20001,0.200010,1e-05,0.153,7,2.109424e-14,3.126612e-12,9.775703e-24
taylor,21001,0.210010,1e-05,0.146,7,2.242651e-14,3.639423e-12,1.324540e-23
taylor,22001,0.220010,1e-05,0.196,7,2.442491e-14,4.152195e-12,1.724072e-23
taylor,23001,0.230010,1e-05,0.145,7,2.753353e-14,4.664871e-12,2.176102e-23
taylor,24001,0.240010,1e-05,0.161,7,2.486900e-14,5.176683e-12,2.679804e-23
taylor,25001,0.250010,1e-05,0.157,7,2.708944e-14,5.688691e-12,3.236120e-23
taylor,26001,0.260010,1e-05,0.129,7,2.797762e-14,6.200083e-12,3.844103e-23
taylor,27001,0.270010,1e-05,0.266,7,2.731149e-14,6.710790e-12,4.503471e-23
taylor,28001,0.280010,1e-05,0.159,7,2.775558e-14,7.221294e-12,5.214709e-23
taylor,29001,0.290010,1e-05,0.311,7,3.175238e-14,7.730340e-12,5.975816e-23
taylor,30001,0.300010,1e-05,0.216,7,2.842171e-14,8.239404e-12,6.788778e-23
taylor,31001,0.310010,1e-05,0.158,7,2.819966e-14,8.747731e-12,7.652279e-23
taylor,32001,0.320010,1e-05,0.148,7,3.153033e-14,9.255325e-12,8.566104e-23
taylor,33001,0.330010,1e-05,0.153,7,2.753353e-14,9.763012e-12,9.531641e-23
taylor,34001,0.340010,1e-05,0.154,7,2.886580e-14,1.026995e-11,1.054718e-22
taylor,35001,0.350010,1e-05,0.132,7,2.864375e-14,1.077647e-11,1.161323e-22
taylor,36001,0.360010,1e-05,0.141,7,2.775558e-14,1.128235e-11,1.272914e-22
taylor,37001,0.370010,1e-05,0.156,7,2.775558e-14,1.178784e-11,1.389532e-22
taylor,38001,0.380010,1e-05,0.158,7,2.353673e-14,1.229280e-11,1.511129e-22
taylor,39001,0.390010,1e-05,0.155,7,2.087219e-14,1.279780e-11,1.637838e-22
taylor,40001,0.400010,1e-05,0.154,7,2.331468e-14,1.330124e-11,1.769230e-22
taylor,41001,0.410010,1e-05,0.154,7,1.798561e-14,1.380434e-11,1.905599e-22
taylor,42001,0.420010,1e-05,0.139,7,1.687539e-14,1.430685e-11,2.046860e-22
taylor,43001,0.430010,1e-05,0.151,7,1.754152e-14,1.480854e-11,2.192930e-22
taylor,44001,0.440010,1e-05,0.136,7,1.509903e-14,1.531004e-11,2.343972e-22
