method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.001000,0.001,0.151,4,2.823241e-10,3.852990e-09,1.484553e-17
taylor,11,0.011000,0.001,0.092,4,3.105567e-09,4.238289e-08,1.796310e-15
taylor,21,0.021000,0.001,0.080,4,5.928812e-09,8.091280e-08,6.546881e-15
taylor,31,0.031000,0.001,0.070,4,8.752059e-09,1.194427e-07,1.426656e-14
taylor,41,0.041000,0.001,0.044,4,1.157530e-08,1.579726e-07,2.495534e-14
taylor,51,0.051000,0.001,0.078,4,1.439855e-08,1.965025e-07,3.861324e-14
taylor,61,0.061000,0.001,0.088,4,1.722179e-08,2.350324e-07,5.524024e-14
taylor,71,0.071000,0.001,0.071,4,2.004504e-08,2.735623e-07,7.483634e-14
taylor,81,0.081000,0.001,0.092,4,2.286828e-08,3.120922e-07,9.740156e-14
taylor,91,0.091000,0.001,0.046,4,2.569153e-08,3.506221e-07,1.229359e-13
taylor,101,0.101000,0.001,0.069,4,2.851477e-08,3.891520e-07,1.514393e-13
taylor,111,0.111000,0.001,0.046,4,3.133802e-08,4.276819e-07,1.829118e-13
taylor,121,0.121000,0.001,0.089,4,3.416126e-08,4.662118e-07,2.173535e-13
taylor,131,0.131000,0.001,0.044,4,3.698451e-08,5.047417e-07,2.547642e-13
taylor,141,0.141000,0.001,0.080,4,3.980775e-08,5.432717e-07,2.951441e-13
taylor,151,0.151000,0.001,0.082,4,4.263099e-08,5.818016e-07,3.384931e-13
taylor,161,0.161000,0.001,0.100,4,4.545424e-08,6.203315e-07,3.848111e-13
taylor,171,0.171000,0.001,0.083,4,4.827748e-08,6.588614e-07,4.340983e-13
taylor,181,0.181000,0.001,0.044,4,5.110073e-08,6.973913e-07,4.863546e-13
taylor,191,0.191000,0.001,0.070,4,5.392397e-08,7.359212e-07,5.415800e-13
taylor,201,0.201000,0.001,0.044,4,5.674722e-08,7.744511e-07,5.997745e-13
taylor,211,0.211000,0.001,0.044,4,5.957046e-08,8.129810e-07,6.609381e-13
taylor,221,0.221000,0.001,0.082,4,6.239371e-08,8.515109e-07,7.250708e-13
taylor,231,0.231000,0.001,0.045,4,6.521695e-08,8.900408e-07,7.921726e-13
taylor,241,0.241000,0.001,0.073,4,6.804020e-08,9.285707e-07,8.622435e-13
taylor,251,0.251000,0.001,0.086,4,7.086344e-08,9.671006e-07,9.352835e-13
taylor,261,0.261000,0.001,0.044,4,7.368669e-08,1.005630e-06,1.011293e-12
taylor,271,0.271000,0.001,0.052,4,7.650993e-08,1.044160e-06,1.090271e-12
taylor,281,0.281000,0.001,0.044,4,7.933317e-08,1.082690e-06,1.172218e-12
taylor,291,0.291000,0.001,0.080,4,8.215642e-08,1.121220e-06,1.257135e-12
taylor,301,0.301000,0.001,0.074,4,8.497966e-08,1.159750e-06,1.345020e-12
taylor,311,0.311000,0.001,0.085,4,8.780291e-08,1.198280e-06,1.435875e-12
taylor,321,0.321000,0.001,0.070,4,9.062615e-08,1.236810e-06,1.529699e-12
taylor,331,0.331000,0.001,0.080,4,9.344940e-08,1.275340e-06,1.626492e-12
taylor,341,0.341000,0.001,0.044,4,9.627264e-08,1.313870e-06,1.726253e-12
taylor,351,0.351000,0.001,0.044,4,9.909589e-08,1.352400e-06,1.828985e-12
taylor,361,0.361000,0.001,0.080,4,1.019191e-07,1.390929e-06,1.934685e-12
taylor,371,0.371000,0.001,0.068,4,1.047424e-07,1.429459e-06,2.043354e-12
taylor,381,0.381000,0.001,0.084,4,1.075656e-07,1.467989e-06,2.154992e-12
taylor,391,0.391000,0.001,0.044,4,1.103889e-07,1.506519e-06,2.269600e-12
taylor,401,0.401000,0.001,0.044,4,1.132121e-07,1.545049e-06,2.387177e-12
taylor,411,0.411000,0.001,0.092,4,1.160354e-07,1.583579e-06,2.507722e-12
taylor,421,0.421000,0.001,0.093,4,1.188586e-07,1.622109e-06,2.631237e-12
taylor,431,0.431000,0.001,0.080,4,1.216818e-07,1.660639e-06,2.757721e-12
taylor,441,0.441000,0.001,0.084,4,1.245051e-07,1.699169e-06,2.887174e-12
taylor,451,0.451000,0.001,0.083,4,1.273283e-07,1.737698e-06,3.019596e-12
taylor,461,0.461000,0.001,0.077,4,1.301516e-07,1.776228e-06,3.154987e-12
taylor,471,0.471000,0.001,0.074,4,1.329748e-07,1.814758e-06,3.293348e-12
taylor,481,0.481000,0.001,0.082,4,1.357981e-07,1.853288e-06,3.434677e-12
taylor,491,0.491000,0.001,0.080,4,1.386213e-07,1.891818e-06,3.578976e-12
taylor,501,0.501000,0.001,0.077,4,1.414445e-07,1.930348e-06,3.726243e-12
taylor,511,0.511000,0.001,0.080,4,1.442678e-07,1.968878e-06,3.876480e-12
taylor,521,0.521000,0.001,0.076,4,1.470910e-07,2.007408e-06,4.029686e-12
taylor,531,0.531000,0.001,0.082,4,1.499143e-07,2.045938e-06,4.185861e-12
taylor,541,0.541000,0.001,0.083,4,1.527375e-07,2.084468e-06,4.345005e-12
taylor,551,0.551000,0.001,0.099,4,1.555608e-07,2.122997e-06,4.507118e-12
taylor,561,0.561000,0.001,0.083,4,1.583840e-07,2.161527e-06,4.672200e-12
taylor,571,0.571000,0.001,0.044,4,1.612073e-07,2.200057e-06,4.840252e-12
taylor,581,0.581000,0.001,0.080,4,1.640305e-07,2.238587e-06,5.011272e-12
taylor,591,0.591000,0.001,0.081,4,1.668537e-07,2.277117e-06,5.185262e-12
taylor,601,0.601000,0.001,0.073,4,1.696770e-07,2.315647e-06,5.362221e-12
taylor,611,0.611000,0.001,0.089,4,1.725002e-07,2.354177e-06,5.542149e-12
taylor,621,0.621000,0.001,0.046,4,1.753235e-07,2.392707e-06,5.725045e-12
taylor,631,0.631000,0.001,0.096,4,1.781467e-07,2.431237e-06,5.910912e-12
taylor,641,0.641000,0.001,0.081,4,1.809700e-07,2.469767e-06,6.099747e-12
taylor,651,0.651000,0.001,0.078,4,1.837932e-07,2.508296e-06,6.291551e-12
taylor,661,0.661000,0.001,0.044,4,1.866165e-07,2.546826e-06,6.486324e-12
taylor,671,0.671000,0.001,0.090,4,1.894397e-07,2.585356e-06,6.684067e-12
taylor,681,0.681000,0.001,0.078,4,1.922629e-07,2.623886e-06,6.884778e-12
taylor,691,0.691000,0.001,0.085,4,1.950862e-07,2.662416e-06,7.088459e-12
taylor,701,0.701000,0.001,0.092,4,1.979094e-07,2.700946e-06,7.295109e-12
taylor,711,0.711000,0.001,0.087,4,2.007327e-07,2.739476e-06,7.504728e-12
taylor,721,0.721000,0.001,0.072,4,2.035559e-07,2.778006e-06,7.717316e-12
taylor,731,0.731000,0.001,0.079,4,2.063792e-07,2.816536e-06,7.932873e-12
taylor,741,0.741000,0.001,0.046,4,2.092024e-07,2.855066e-06,8.151399e-12
taylor,751,0.751000,0.001,0.076,4,2.120257e-07,2.893595e-06,8.372894e-12
taylor,761,0.761000,0.001,0.077,4,2.148489e-07,2.932125e-06,8.597359e-12
taylor,771,0.771000,0.001,0.074,4,2.176721e-07,2.970655e-06,8.824792e-12
taylor,781,0.781000,0.001,0.087,4,2.204954e-07,3.009185e-06,9.055195e-12
taylor,791,0.791000,0.001,0.044,4,2.233186e-07,3.047715e-06,9.288567e-12
taylor,801,0.801000,0.001,0.075,4,2.261419e-07,3.086245e-06,9.524907e-12
taylor,811,0.811000,0.001,0.082,4,2.289651e-07,3.124775e-06,9.764217e-12
taylor,821,0.821000,0.001,0.044,4,2.317884e-07,3.163305e-06,1.000650e-11
taylor,831,0.831000,0.001,0.076,4,2.346116e-07,3.201835e-06,1.025174e-11
taylor,841,0.841000,0.001,0.079,4,2.374348e-07,3.240364e-06,1.049996e-11
taylor,851,0.851000,0.001,0.074,4,2.402581e-07,3.278894e-06,1.075115e-11
taylor,861,0.861000,0.001,0.077,4,2.430813e-07,3.317424e-06,1.100530e-11
taylor,871,0.871000,0.001,0.178,4,2.459046e-07,3.355954e-06,1.126243e-11
taylor,881,0.881000,0.001,0.076,4,2.487278e-07,3.394484e-06,1.152252e-11
taylor,891,0.891000,0.001,0.075,4,2.515511e-07,3.433014e-06,1.178558e-11
taylor,901,0.901000,0.001,0.073,4,2.543743e-07,3.471544e-06,1.205162e-11
taylor,911,0.911000,0.001,0.073,4,2.571975e-07,3.510074e-06,1.232062e-11
taylor,921,0.921000,0.001,0.083,4,2.600208e-07,3.548604e-06,1.259259e-11
taylor,931,0.931000,0.001,0.119,4,2.628440e-07,3.587133e-06,1.286753e-11
taylor,941,0.941000,0.001,0.075,4,2.656673e-07,3.625663e-06,1.314543e-11
taylor,951,0.951000,0.001,0.077,4,2.684905e-07,3.664193e-06,1.342631e-11
taylor,961,0.961000,0.001,0.082,4,2.713138e-07,3.702723e-06,1.371016e-11
taylor,971,0.971000,0.001,0.091,4,2.741370e-07,3.741253e-06,1.399697e-11
taylor,981,0.981000,0.001,0.075,4,2.769603e-07,3.779783e-06,1.428676e-11
taylor,991,0.991000,0.001,0.085,4,2.797835e-07,3.818313e-06,1.457951e-11
taylor,1000,1.000000,0.001,0.088,4,2.823244e-07,3.852990e-06,1.484553e-11
