method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.100000,0.1,0.227,4,8.617425e+02,2.867971e+01,8.225260e+02
rk4,2,0.200000,0.1,0.064,4,2.572969e+08,1.604045e+04,2.572962e+08
rk4,3,0.300000,0.1,0.064,4,1.397356e+27,3.738122e+13,1.397356e+27
rk4,4,0.400000,0.1,0.128,4,8.184511e+45,9.046829e+22,8.184511e+45
rk4,5,0.500000,0.1,0.064,4,4.968676e+64,2.229053e+32,4.968676e+64
rk4,6,0.600000,0.1,0.064,4,3.084054e+83,5.553426e+41,3.084054e+83
rk4,7,0.700000,0.1,0.065,4,1.943509e+102,1.394098e+51,1.943509e+102
rk4,8,0.800000,0.1,0.064,4,1.238507e+121,3.519243e+60,1.238507e+121
rk4,9,0.900000,0.1,0.115,4,7.960888e+139,8.922381e+69,7.960888e+139
rk4,10,1.000000,0.1,0.112,4,5.152453e+158,2.269902e+79,5.152453e+158
rk4,11,1.100000,0.1,0.112,4,3.353426e+177,5.790877e+88,3.353426e+177
rk4,12,1.200000,0.1,0.116,4,2.192520e+196,1.480716e+98,2.192520e+196
rk4,13,1.300000,0.1,0.108,4,1.438883e+215,3.793262e+107,1.438883e+215
rk4,14,1.400000,0.1,0.061,4,9.472169e+233,9.732507e+116,9.472169e+233
rk4,15,1.500000,0.1,0.106,4,6.251482e+252,2.500296e+126,6.251482e+252
rk4,16,1.600000,0.1,0.062,4,4.134632e+271,6.430111e+135,4.134632e+271
rk4,17,1.700000,0.1,0.062,4,2.739407e+290,1.655115e+145,2.739407e+290
rk4,18,1.800000,0.1,0.112,4,inf,inf,inf
rk4,19,1.900000,0.1,0.062,4,inf,inf,inf
rk4,20,2.000000,0.1,0.108,4,inf,inf,inf
rk4,21,2.100000,0.1,0.062,4,inf,inf,inf
rk4,22,2.200000,0.1,0.108,4,inf,inf,inf
rk4,23,2.300000,0.1,0.109,4,inf,inf,inf
rk4,24,2.400000,0.1,0.062,4,inf,inf,inf
rk4,25,2.500000,0.1,0.140,4,inf,inf,inf
rk4,26,2.600000,0.1,0.062,4,inf,inf,inf
rk4,27,2.700000,0.1,0.108,4,inf,inf,inf
rk4,28,2.800000,0.1,0.109,4,inf,inf,inf
rk4,29,2.900000,0.1,0.108,4,inf,inf,inf
rk4,30,3.000000,0.1,0.108,4,inf,inf,inf
rk4,31,3.100000,0.1,0.114,4,inf,inf,inf
rk4,32,3.200000,0.1,0.151,4,inf,inf,inf
rk4,33,3.300000,0.1,0.064,4,inf,inf,inf
rk4,34,3.400000,0.1,0.113,4,inf,inf,inf
rk4,35,3.500000,0.1,0.064,4,nan,-nan(ind),-nan(ind)
rk4,36,3.600000,0.1,0.113,4,nan,-nan(ind),-nan(ind)
rk4,37,3.700000,0.1,0.064,4,nan,-nan(ind),-nan(ind)
rk4,38,3.800000,0.1,0.111,4,nan,-nan(ind),-nan(ind)
rk4,39,3.900000,0.1,0.064,4,nan,-nan(ind),-nan(ind)
rk4,40,4.000000,0.1,0.062,4,nan,-nan(ind),-nan(ind)
rk4,41,4.100000,0.1,0.109,4,nan,-nan(ind),-nan(ind)
rk4,42,4.200000,0.1,0.108,4,nan,-nan(ind),-nan(ind)
rk4,43,4.300000,0.1,0.061,4,nan,-nan(ind),-nan(ind)
rk4,44,4.400000,0.1,0.109,4,nan,-nan(ind),-nan(ind)
rk4,45,4.500000,0.1,0.062,4,nan,-nan(ind),-nan(ind)
rk4,46,4.600000,0.1,0.061,4,nan,-nan(ind),-nan(ind)
rk4,47,4.700000,0.1,0.061,4,nan,-nan(ind),-nan(ind)
rk4,48,4.800000,0.1,0.061,4,nan,-nan(ind),-nan(ind)
rk4,49,4.900000,0.1,0.149,4,nan,-nan(ind),-nan(ind)
rk4,50,5.000000,0.1,0.113,4,nan,-nan(ind),-nan(ind)
rk4,51,5.100000,0.1,0.064,4,nan,-nan(ind),-nan(ind)
