method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000010,1e-05,0.338,4,8.881784e-16,7.286198e-16,5.308868e-31
rk4,1001,0.010010,1e-05,0.072,4,4.440892e-16,5.620863e-14,3.159410e-27
rk4,2001,0.020010,1e-05,0.084,4,1.221245e-15,1.001408e-13,1.002818e-26
rk4,3001,0.030010,1e-05,0.069,4,0.000000e+00,1.386029e-13,1.921077e-26
rk4,4001,0.040010,1e-05,0.073,4,7.771561e-16,1.730893e-13,2.995989e-26
rk4,5001,0.050010,1e-05,0.079,4,1.110223e-16,2.043104e-13,4.174275e-26
rk4,6001,0.060010,1e-05,0.084,4,9.992007e-16,2.325392e-13,5.407448e-26
rk4,7001,0.070010,1e-05,0.084,4,6.661338e-16,2.580438e-13,6.658661e-26
rk4,8001,0.080010,1e-05,0.084,4,4.440892e-16,2.809607e-13,7.893892e-26
rk4,9001,0.090010,1e-05,0.066,4,4.440892e-16,3.011767e-13,9.070740e-26
rk4,10001,0.100010,1e-05,0.070,4,5.551115e-16,3.188201e-13,1.016463e-25
rk4,11001,0.110010,1e-05,0.070,4,4.440892e-16,3.340470e-13,1.115874e-25
rk4,12001,0.120010,1e-05,0.083,4,1.776357e-15,3.472761e-13,1.206007e-25
rk4,13001,0.130010,1e-05,0.082,4,2.220446e-16,3.498604e-13,1.224023e-25
rk4,14001,0.140010,1e-05,0.069,4,1.554312e-15,3.436657e-13,1.181061e-25
rk4,15001,0.150010,1e-05,0.084,4,6.661338e-16,3.378059e-13,1.141128e-25
rk4,16001,0.160010,1e-05,0.094,4,4.440892e-16,3.329866e-13,1.108801e-25
rk4,17001,0.170010,1e-05,0.105,4,6.661338e-16,3.300766e-13,1.089506e-25
rk4,18001,0.180010,1e-05,0.084,4,1.110223e-15,3.303678e-13,1.091429e-25
rk4,19001,0.190010,1e-05,0.084,4,6.661338e-16,3.346087e-13,1.119630e-25
rk4,20001,0.200010,1e-05,0.084,4,2.442491e-15,3.424752e-13,1.172893e-25
rk4,21001,0.210010,1e-05,0.070,4,2.220446e-16,3.542720e-13,1.255086e-25
rk4,22001,0.220010,1e-05,0.070,4,2.220446e-16,3.703517e-13,1.371604e-25
