method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000001,1e-06,2.209,4,4.440892e-16,1.147964e-15,1.317821e-30,5,2.418969e-13
cheb,150001,0.150001,1e-06,0.133,4,4.215495e-11,2.116213e-11,4.478359e-22,5,2.418969e-13
cheb,300001,0.300001,1e-06,0.122,4,8.431611e-11,7.879633e-11,6.208862e-21,5,2.418969e-13
cheb,450001,0.450001,1e-06,0.132,4,1.264631e-10,2.816855e-10,7.934671e-20,5,2.418969e-13
cheb,600001,0.600001,1e-06,0.138,4,1.686122e-10,2.187208e-10,4.783878e-20,5,2.418969e-13
cheb,750001,0.750001,1e-06,0.117,4,2.107783e-10,1.061464e-10,1.126705e-20,5,2.418969e-13
cheb,900001,0.900001,1e-06,0.120,4,2.529332e-10,2.570887e-10,6.609460e-20,5,2.418969e-13
cheb,1050001,1.050001,1e-06,0.116,4,2.950982e-10,2.146930e-10,4.609307e-20,5,2.418969e-13
cheb,1200001,1.200001,1e-06,0.118,4,3.372609e-10,5.031104e-10,2.531200e-19,5,2.418969e-13
cheb,1350001,1.350001,1e-06,0.151,4,3.794165e-10,1.119610e-09,1.253528e-18,5,2.418969e-13
cheb,1500001,1.500001,1e-06,0.066,4,4.215626e-10,1.745388e-09,3.046378e-18,5,2.418969e-13
cheb,1650001,1.650001,1e-06,0.124,4,4.637348e-10,2.373100e-09,5.631602e-18,5,2.418969e-13
cheb,1800001,1.800001,1e-06,0.114,4,5.058949e-10,3.001703e-09,9.010222e-18,5,2.418969e-13
cheb,1950001,1.950001,1e-06,0.116,4,5.480540e-10,3.630760e-09,1.318242e-17,5,2.418969e-13
cheb,2100001,2.100001,1e-06,0.058,4,5.902030e-10,3.140517e-09,9.862846e-18,5,2.418969e-13
cheb,2250001,2.250001,1e-06,0.052,4,6.323584e-10,2.095254e-09,4.390091e-18,5,2.418969e-13
cheb,2400001,2.400001,1e-06,0.050,4,6.745189e-10,1.070504e-09,1.145979e-18,5,2.418969e-13
cheb,2550001,2.550001,1e-06,0.057,4,7.166849e-10,3.611920e-10,1.304597e-19,5,2.418969e-13
cheb,2700001,2.700001,1e-06,0.056,4,7.588470e-10,1.159084e-09,1.343476e-18,5,2.418969e-13
cheb,2850001,2.850001,1e-06,0.050,4,8.010017e-10,2.187307e-09,4.784311e-18,5,2.418969e-13
cheb,3000001,3.000001,1e-06,0.053,4,8.431698e-10,3.233014e-09,1.045238e-17,5,2.418969e-13
cheb,3150001,3.150001,1e-06,0.054,4,8.853354e-10,4.283427e-09,1.834775e-17,5,2.418969e-13
cheb,3300001,3.300001,1e-06,0.067,4,9.274919e-10,5.335832e-09,2.847110e-17,5,2.418969e-13
cheb,3450001,3.450001,1e-06,0.112,4,9.696426e-10,6.389295e-09,4.082309e-17,5,2.418969e-13
cheb,3600001,3.600001,1e-06,0.054,4,1.011801e-09,7.443389e-09,5.540403e-17,5,2.418969e-13
cheb,3750001,3.750001,1e-06,0.051,4,1.053964e-09,8.497861e-09,7.221365e-17,5,2.418969e-13
cheb,3900001,3.900001,1e-06,0.152,4,1.096122e-09,9.552588e-09,9.125195e-17,5,2.418969e-13
cheb,4050001,4.050001,1e-06,0.056,4,1.138288e-09,1.060750e-08,1.125191e-16,5,2.418969e-13
cheb,4200001,4.200001,1e-06,0.052,4,1.180438e-09,1.166252e-08,1.360143e-16,5,2.418969e-13
cheb,4350001,4.350001,1e-06,0.061,4,1.222592e-09,1.271760e-08,1.617375e-16,5,2.418969e-13
cheb,4500001,4.500001,1e-06,0.110,4,1.264753e-09,1.377273e-08,1.896881e-16,5,2.418969e-13
cheb,4650001,4.650001,1e-06,0.106,4,1.306912e-09,1.482789e-08,2.198662e-16,5,2.418969e-13
cheb,4800001,4.800001,1e-06,0.056,4,1.349068e-09,1.588307e-08,2.522718e-16,5,2.418969e-13
cheb,4950001,4.950001,1e-06,0.054,4,1.391227e-09,1.693825e-08,2.869043e-16,5,2.418969e-13
cheb,5100001,5.100001,1e-06,0.062,4,1.433386e-09,1.799341e-08,3.237629e-16,5,2.418969e-13
cheb,5250001,5.250001,1e-06,0.089,4,1.475535e-09,1.904857e-08,3.628480e-16,5,2.418969e-13
cheb,5400001,5.400001,1e-06,0.051,4,1.517694e-09,2.010373e-08,4.041598e-16,5,2.418969e-13
cheb,5550001,5.550001,1e-06,0.052,4,1.559854e-09,2.115889e-08,4.476987e-16,5,2.418969e-13
cheb,5700001,5.700001,1e-06,0.060,4,1.602018e-09,2.221401e-08,4.934622e-16,5,2.418969e-13
cheb,5850001,5.850001,1e-06,0.107,4,1.644195e-09,2.326918e-08,5.414549e-16,5,2.418969e-13
cheb,6000001,6.000001,1e-06,0.052,4,1.686357e-09,2.432444e-08,5.916783e-16,5,2.418969e-13
cheb,6150001,6.150001,1e-06,0.052,4,1.728497e-09,2.537964e-08,6.441263e-16,5,2.418969e-13
cheb,6300001,6.300001,1e-06,0.109,4,1.770653e-09,2.643485e-08,6.988011e-16,5,2.418969e-13
cheb,6450001,6.450001,1e-06,0.061,4,1.812781e-09,2.749008e-08,7.557044e-16,5,2.418969e-13
cheb,6600001,6.600001,1e-06,0.054,4,1.854934e-09,2.854536e-08,8.148375e-16,5,2.418969e-13
cheb,6750001,6.750001,1e-06,0.098,4,1.897099e-09,2.960068e-08,8.762003e-16,5,2.418969e-13
cheb,6900001,6.900001,1e-06,0.116,4,1.939252e-09,3.065603e-08,9.397922e-16,5,2.418969e-13
cheb,7050001,7.050001,1e-06,0.121,4,1.981413e-09,3.171140e-08,1.005613e-15,5,2.418969e-13
cheb,7200001,7.200001,1e-06,0.108,4,2.023571e-09,3.276680e-08,1.073663e-15,5,2.418969e-13
cheb,7350001,7.350001,1e-06,0.052,4,2.065720e-09,3.382224e-08,1.143944e-15,5,2.418969e-13
cheb,7500001,7.500001,1e-06,0.099,4,2.107884e-09,3.487770e-08,1.216454e-15,5,2.418969e-13
cheb,7650001,7.650001,1e-06,0.108,4,2.150032e-09,3.593318e-08,1.291194e-15,5,2.418969e-13
cheb,7800001,7.800001,1e-06,0.054,4,2.192203e-09,3.698867e-08,1.368162e-15,5,2.418969e-13
cheb,7950001,7.950001,1e-06,0.052,4,2.234362e-09,3.804416e-08,1.447358e-15,5,2.418969e-13
cheb,8100001,8.100001,1e-06,0.111,4,2.276512e-09,3.460931e-08,1.197804e-15,5,2.418969e-13
cheb,8250001,8.250001,1e-06,0.106,4,2.318672e-09,2.893054e-08,8.369761e-16,5,2.418969e-13
cheb,8400001,8.400001,1e-06,0.088,4,2.360844e-09,2.325398e-08,5.407477e-16,5,2.418969e-13
cheb,8550001,8.550001,1e-06,0.108,4,2.402992e-09,1.758180e-08,3.091196e-16,5,2.418969e-13
cheb,8700001,8.700001,1e-06,0.052,4,2.445153e-09,1.192028e-08,1.420932e-16,5,2.418969e-13
cheb,8850001,8.850001,1e-06,0.101,4,2.487309e-09,6.298310e-09,3.966871e-17,5,2.418969e-13
cheb,9000001,9.000001,1e-06,0.102,4,2.529476e-09,1.358705e-09,1.846080e-18,5,2.418969e-13
cheb,9150001,9.150001,1e-06,0.052,4,2.571642e-09,5.350270e-09,2.862539e-17,5,2.418969e-13
cheb,9300001,9.300001,1e-06,0.059,4,2.613795e-09,1.095470e-08,1.200054e-16,5,2.418969e-13
cheb,9450001,9.450001,1e-06,0.102,4,2.655945e-09,1.661285e-08,2.759869e-16,5,2.418969e-13
cheb,9600001,9.600001,1e-06,0.052,4,2.698102e-09,2.228376e-08,4.965661e-16,5,2.418969e-13
cheb,9750001,9.750001,1e-06,0.054,4,2.740265e-09,2.795961e-08,7.817396e-16,5,2.418969e-13
cheb,9900001,9.900001,1e-06,0.061,4,2.782414e-09,3.363809e-08,1.131521e-15,5,2.418969e-13
cheb,10050001,10.050001,1e-06,0.094,4,2.824569e-09,3.931799e-08,1.545904e-15,5,2.418969e-13
cheb,10200001,10.200001,1e-06,0.054,4,2.866728e-09,4.499872e-08,2.024885e-15,5,2.418969e-13
cheb,10350001,10.350001,1e-06,0.099,4,2.908890e-09,5.068001e-08,2.568464e-15,5,2.418969e-13
cheb,10500001,10.500001,1e-06,0.054,4,2.951038e-09,5.636174e-08,3.176646e-15,5,2.418969e-13
cheb,10650001,10.650001,1e-06,0.100,4,2.993203e-09,6.204376e-08,3.849428e-15,5,2.418969e-13
cheb,10800001,10.800001,1e-06,0.092,4,3.035357e-09,6.772600e-08,4.586811e-15,5,2.418969e-13
cheb,10950001,10.950001,1e-06,0.094,4,3.077520e-09,7.340845e-08,5.388801e-15,5,2.418969e-13
cheb,11100001,11.100001,1e-06,0.095,4,3.119675e-09,7.909102e-08,6.255389e-15,5,2.418969e-13
cheb,11250001,11.250001,1e-06,0.052,4,3.161835e-09,8.477368e-08,7.186576e-15,5,2.418969e-13
cheb,11400001,11.400001,1e-06,0.095,4,3.203993e-09,9.045643e-08,8.182365e-15,5,2.418969e-13
cheb,11550001,11.550001,1e-06,0.057,4,3.246155e-09,9.613924e-08,9.242754e-15,5,2.418969e-13
cheb,11700001,11.700001,1e-06,0.052,4,3.288309e-09,1.018221e-07,1.036774e-14,5,2.418969e-13
cheb,11850001,11.850001,1e-06,0.052,4,3.330468e-09,1.075051e-07,1.155734e-14,5,2.418969e-13
cheb,12000001,12.000001,1e-06,0.053,4,3.372619e-09,1.131880e-07,1.281153e-14,5,2.418969e-13
cheb,12150001,12.150001,1e-06,0.108,4,3.414779e-09,1.188710e-07,1.413032e-14,5,2.418969e-13
cheb,12300001,12.300001,1e-06,0.082,4,3.456939e-09,1.245541e-07,1.551372e-14,5,2.418969e-13
cheb,12450001,12.450001,1e-06,0.054,4,3.499095e-09,1.302372e-07,1.696172e-14,5,2.418969e-13
cheb,12600001,12.600001,1e-06,0.098,4,3.541252e-09,1.359203e-07,1.847434e-14,5,2.418969e-13
cheb,12750001,12.750001,1e-06,0.095,4,3.583405e-09,1.416035e-07,2.005155e-14,5,2.418969e-13
cheb,12900001,12.900001,1e-06,0.083,4,3.625564e-09,1.472867e-07,2.169337e-14,5,2.418969e-13
cheb,13050001,13.050001,1e-06,0.054,4,3.667724e-09,1.529700e-07,2.339983e-14,5,2.418969e-13
cheb,13200001,13.200001,1e-06,0.056,4,3.709886e-09,1.586534e-07,2.517089e-14,5,2.418969e-13
cheb,13350001,13.350001,1e-06,0.052,4,3.752036e-09,1.643367e-07,2.700654e-14,5,2.418969e-13
cheb,13500001,13.500001,1e-06,0.054,4,3.794208e-09,1.700200e-07,2.890679e-14,5,2.418969e-13
cheb,13650001,13.650001,1e-06,0.057,4,3.836353e-09,1.757032e-07,3.087163e-14,5,2.418969e-13
cheb,13800001,13.800001,1e-06,0.054,4,3.878516e-09,1.813865e-07,3.290107e-14,5,2.418969e-13
cheb,13950001,13.950001,1e-06,0.054,4,3.920673e-09,1.870699e-07,3.499513e-14,5,2.418969e-13
cheb,14100001,14.100001,1e-06,0.222,4,3.962838e-09,1.927532e-07,3.715380e-14,5,2.418969e-13
cheb,14250001,14.250001,1e-06,0.119,4,4.004993e-09,1.984365e-07,3.937706e-14,5,2.418969e-13
cheb,14400001,14.400001,1e-06,0.069,4,4.047149e-09,2.041199e-07,4.166492e-14,5,2.418969e-13
cheb,14550001,14.550001,1e-06,0.116,4,4.089313e-09,2.098032e-07,4.401738e-14,5,2.418969e-13
cheb,14700001,14.700001,1e-06,0.061,4,4.131470e-09,2.154865e-07,4.643444e-14,5,2.418969e-13
cheb,14850001,14.850001,1e-06,0.064,4,4.173633e-09,2.211698e-07,4.891608e-14,5,2.418969e-13
cheb,15000000,15.000000,1e-06,0.054,4,4.215787e-09,2.268531e-07,5.146232e-14,5,2.418969e-13
