method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000100,0.0001,0.116,4,2.220446e-16,2.306122e-15,5.318201e-30
rk4,1001,0.100100,0.0001,0.040,4,1.998401e-15,3.443775e-13,1.185959e-25
rk4,2001,0.200100,0.0001,0.041,4,6.661338e-16,5.403439e-13,2.919715e-25
rk4,3001,0.300100,0.0001,0.041,4,6.661338e-16,6.651868e-13,4.424735e-25
rk4,4001,0.400100,0.0001,0.041,4,7.771561e-16,8.013644e-13,6.421849e-25
rk4,5001,0.500100,0.0001,0.041,4,6.661338e-16,9.560172e-13,9.139690e-25
rk4,6001,0.600100,0.0001,0.040,4,4.440892e-16,1.083785e-12,1.174590e-24
rk4,7001,0.700100,0.0001,0.040,4,0.000000e+00,1.198753e-12,1.437009e-24
rk4,8001,0.800100,0.0001,0.040,4,6.661338e-16,1.316412e-12,1.732941e-24
rk4,9001,0.900100,0.0001,0.041,4,8.881784e-16,1.424121e-12,2.028122e-24
rk4,10001,1.000100,0.0001,0.040,4,1.332268e-15,1.508139e-12,2.274484e-24
rk4,11001,1.100100,0.0001,0.041,4,1.332268e-15,1.589679e-12,2.527079e-24
rk4,12001,1.200100,0.0001,0.041,4,1.110223e-16,1.685544e-12,2.841059e-24
rk4,13001,1.300100,0.0001,0.040,4,2.220446e-16,1.781432e-12,3.173501e-24
rk4,14001,1.400100,0.0001,0.040,4,6.661338e-16,1.870155e-12,3.497480e-24
rk4,15001,1.500100,0.0001,0.044,4,1.221245e-15,1.968360e-12,3.874442e-24
rk4,16001,1.600100,0.0001,0.040,4,6.661338e-16,2.073610e-12,4.299858e-24
rk4,17001,1.700100,0.0001,0.066,4,1.665335e-15,2.178901e-12,4.747612e-24
rk4,18001,1.800100,0.0001,0.045,4,9.992007e-16,2.285253e-12,5.222384e-24
rk4,19001,1.900100,0.0001,0.046,4,2.220446e-16,2.396213e-12,5.741834e-24
rk4,20001,2.000100,0.0001,0.048,4,4.440892e-16,2.508889e-12,6.294522e-24
rk4,21001,2.100100,0.0001,0.049,4,2.220446e-16,2.580312e-12,6.658012e-24
rk4,22001,2.200100,0.0001,0.047,4,6.661338e-16,2.658265e-12,7.066375e-24
rk4,23001,2.300100,0.0001,0.047,4,1.332268e-15,2.738717e-12,7.500570e-24
rk4,24001,2.400100,0.0001,0.045,4,6.661338e-16,2.821375e-12,7.960157e-24
rk4,25001,2.500100,0.0001,0.064,4,1.110223e-16,2.906653e-12,8.448631e-24
rk4,26001,2.600100,0.0001,0.044,4,1.554312e-15,2.992785e-12,8.956759e-24
rk4,27001,2.700100,0.0001,0.042,4,6.661338e-16,3.079837e-12,9.485399e-24
rk4,28001,2.800100,0.0001,0.042,4,1.776357e-15,3.167707e-12,1.003437e-23
rk4,29001,2.900100,0.0001,0.042,4,4.440892e-16,3.253061e-12,1.058241e-23
rk4,30001,3.000100,0.0001,0.041,4,1.110223e-15,3.338797e-12,1.114757e-23
rk4,31001,3.100100,0.0001,0.068,4,2.220446e-16,3.430817e-12,1.177050e-23
rk4,32001,3.200100,0.0001,0.044,4,4.440892e-16,3.525368e-12,1.242822e-23
rk4,33001,3.300100,0.0001,0.042,4,1.776357e-15,3.617667e-12,1.308752e-23
rk4,34001,3.400100,0.0001,0.042,4,2.220446e-15,3.713477e-12,1.378991e-23
rk4,35001,3.500100,0.0001,0.042,4,2.220446e-16,3.816179e-12,1.456323e-23
rk4,36001,3.600100,0.0001,0.041,4,2.220446e-16,3.917529e-12,1.534703e-23
rk4,37001,3.700100,0.0001,0.041,4,3.330669e-15,4.016674e-12,1.613367e-23
rk4,38001,3.800100,0.0001,0.041,4,1.776357e-15,4.120609e-12,1.697942e-23
rk4,39001,3.900100,0.0001,0.041,4,4.440892e-15,4.228251e-12,1.787811e-23
rk4,40001,4.000100,0.0001,0.041,4,5.551115e-16,4.330910e-12,1.875678e-23
rk4,41001,4.100100,0.0001,0.041,4,1.221245e-15,4.406715e-12,1.941913e-23
rk4,42001,4.200100,0.0001,0.041,4,1.110223e-15,4.484074e-12,2.010692e-23
rk4,43001,4.300100,0.0001,0.040,4,2.664535e-15,4.561271e-12,2.080520e-23
rk4,44001,4.400100,0.0001,0.040,4,1.776357e-15,4.634905e-12,2.148234e-23
rk4,45001,4.500100,0.0001,0.040,4,8.881784e-16,4.710943e-12,2.219298e-23
rk4,46001,4.600100,0.0001,0.040,4,2.220446e-16,4.790682e-12,2.295064e-23
rk4,47001,4.700100,0.0001,0.040,4,8.881784e-16,4.869498e-12,2.371201e-23
rk4,48001,4.800100,0.0001,0.040,4,4.440892e-16,4.943310e-12,2.443631e-23
rk4,49001,4.900100,0.0001,0.041,4,4.440892e-16,5.019479e-12,2.519517e-23
rk4,50001,5.000100,0.0001,0.041,4,1.776357e-15,5.095541e-12,2.596453e-23
rk4,51001,5.100100,0.0001,0.041,4,1.998401e-15,5.169982e-12,2.672871e-23
rk4,52001,5.200100,0.0001,0.080,4,2.220446e-16,5.243149e-12,2.749061e-23
rk4,53001,5.300100,0.0001,0.041,4,2.220446e-16,5.316334e-12,2.826341e-23
rk4,54001,5.400100,0.0001,0.041,4,2.220446e-16,5.387645e-12,2.902671e-23
rk4,55001,5.500100,0.0001,0.041,4,1.998401e-15,5.457252e-12,2.978160e-23
rk4,56001,5.600100,0.0001,0.041,4,2.220446e-15,5.526356e-12,3.054061e-23
rk4,57001,5.700100,0.0001,0.041,4,2.220446e-16,5.596465e-12,3.132042e-23
rk4,58001,5.800100,0.0001,0.041,4,1.998401e-15,5.665211e-12,3.209462e-23
rk4,59001,5.900100,0.0001,0.040,4,1.998401e-15,5.732294e-12,3.285920e-23
rk4,60001,6.000100,0.0001,0.040,4,6.661338e-16,5.800243e-12,3.364282e-23
rk4,61001,6.100100,0.0001,0.040,4,2.664535e-15,5.871548e-12,3.447507e-23
rk4,62001,6.200100,0.0001,0.040,4,2.220446e-15,5.943409e-12,3.532411e-23
rk4,63001,6.300100,0.0001,0.040,4,2.220446e-16,6.017428e-12,3.620944e-23
rk4,64001,6.400100,0.0001,0.040,4,1.110223e-15,6.091250e-12,3.710332e-23
rk4,65001,6.500100,0.0001,0.041,4,1.998401e-15,6.166643e-12,3.802748e-23
rk4,66001,6.600100,0.0001,0.041,4,1.554312e-15,6.243766e-12,3.898461e-23
rk4,67001,6.700100,0.0001,0.040,4,5.551115e-16,6.322344e-12,3.997203e-23
rk4,68001,6.800100,0.0001,0.040,4,1.110223e-15,6.402419e-12,4.099097e-23
rk4,69001,6.900100,0.0001,0.040,4,1.110223e-15,6.483947e-12,4.204157e-23
rk4,70001,7.000100,0.0001,0.040,4,4.440892e-16,6.568741e-12,4.314836e-23
