method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000100,0.0001,0.070,4,2.220446e-16,2.307937e-15,5.326575e-30
taylor,1001,0.100100,0.0001,0.035,4,4.773959e-15,3.448956e-13,1.189530e-25
taylor,2001,0.200100,0.0001,0.033,4,4.662937e-15,5.415324e-13,2.932573e-25
taylor,3001,0.300100,0.0001,0.033,4,5.107026e-15,6.666754e-13,4.444562e-25
taylor,4001,0.400100,0.0001,0.032,4,8.659740e-15,8.038834e-13,6.462285e-25
taylor,5001,0.500100,0.0001,0.032,4,1.088019e-14,9.594820e-13,9.206057e-25
taylor,6001,0.600100,0.0001,0.033,4,1.643130e-14,1.088675e-12,1.185213e-24
taylor,7001,0.700100,0.0001,0.033,4,2.098322e-14,1.204330e-12,1.450411e-24
taylor,8001,0.800100,0.0001,0.032,4,2.442491e-14,1.322521e-12,1.749062e-24
taylor,9001,0.900100,0.0001,0.034,4,2.886580e-14,1.430460e-12,2.046216e-24
taylor,10001,1.000100,0.0001,0.033,4,3.219647e-14,1.514314e-12,2.293146e-24
taylor,11001,1.100100,0.0001,0.053,4,3.608225e-14,1.595650e-12,2.546100e-24
taylor,12001,1.200100,0.0001,0.032,4,4.007905e-14,1.690085e-12,2.856386e-24
taylor,13001,1.300100,0.0001,0.032,4,4.107825e-14,1.783347e-12,3.180325e-24
taylor,14001,1.400100,0.0001,0.032,4,4.463097e-14,1.869569e-12,3.495287e-24
taylor,15001,1.500100,0.0001,0.032,4,4.884981e-14,1.963942e-12,3.857066e-24
taylor,16001,1.600100,0.0001,0.032,4,4.762857e-14,2.065720e-12,4.267198e-24
taylor,17001,1.700100,0.0001,0.033,4,5.229150e-14,2.167711e-12,4.698973e-24
taylor,18001,1.800100,0.0001,0.031,4,5.395684e-14,2.270971e-12,5.157309e-24
taylor,19001,1.900100,0.0001,0.033,4,5.451195e-14,2.379836e-12,5.663621e-24
taylor,20001,2.000100,0.0001,0.033,4,5.673240e-14,2.490645e-12,6.203311e-24
taylor,21001,2.100100,0.0001,0.056,4,5.861978e-14,2.563739e-12,6.572758e-24
taylor,22001,2.200100,0.0001,0.034,4,6.317169e-14,2.643472e-12,6.987942e-24
taylor,23001,2.300100,0.0001,0.036,4,6.261658e-14,2.726746e-12,7.435146e-24
taylor,24001,2.400100,0.0001,0.059,4,6.705747e-14,2.812705e-12,7.911310e-24
taylor,25001,2.500100,0.0001,0.035,4,6.594725e-14,2.901779e-12,8.420320e-24
taylor,26001,2.600100,0.0001,0.041,4,6.861178e-14,2.992105e-12,8.952692e-24
taylor,27001,2.700100,0.0001,0.034,4,7.105427e-14,3.083188e-12,9.506046e-24
taylor,28001,2.800100,0.0001,0.034,4,7.094325e-14,3.175725e-12,1.008523e-23
taylor,29001,2.900100,0.0001,0.044,4,7.371881e-14,3.265567e-12,1.066393e-23
taylor,30001,3.000100,0.0001,0.033,4,7.216450e-14,3.355156e-12,1.125707e-23
taylor,31001,3.100100,0.0001,0.033,4,7.582823e-14,3.450682e-12,1.190721e-23
taylor,32001,3.200100,0.0001,0.034,4,7.838175e-14,3.549044e-12,1.259571e-23
taylor,33001,3.300100,0.0001,0.033,4,7.882583e-14,3.644442e-12,1.328195e-23
taylor,34001,3.400100,0.0001,0.032,4,7.926992e-14,3.741928e-12,1.400202e-23
taylor,35001,3.500100,0.0001,0.032,4,8.293366e-14,3.847024e-12,1.479960e-23
taylor,36001,3.600100,0.0001,0.032,4,8.293366e-14,3.950170e-12,1.560384e-23
taylor,37001,3.700100,0.0001,0.032,4,8.226753e-14,4.051417e-12,1.641398e-23
taylor,38001,3.800100,0.0001,0.032,4,8.471002e-14,4.157638e-12,1.728596e-23
taylor,39001,3.900100,0.0001,0.032,4,8.415491e-14,4.266299e-12,1.820131e-23
taylor,40001,4.000100,0.0001,0.032,4,9.048318e-14,4.372078e-12,1.911506e-23
taylor,41001,4.100100,0.0001,0.032,4,8.870682e-14,4.443805e-12,1.974741e-23
taylor,42001,4.200100,0.0001,0.058,4,8.937295e-14,4.518917e-12,2.042061e-23
taylor,43001,4.300100,0.0001,0.033,4,8.959500e-14,4.592919e-12,2.109491e-23
taylor,44001,4.400100,0.0001,0.033,4,9.103829e-14,4.662953e-12,2.174313e-23
taylor,45001,4.500100,0.0001,0.032,4,9.447998e-14,4.735570e-12,2.242563e-23
taylor,46001,4.600100,0.0001,0.036,4,9.059420e-14,4.812039e-12,2.315572e-23
taylor,47001,4.700100,0.0001,0.032,4,9.259260e-14,4.887330e-12,2.388599e-23
taylor,48001,4.800100,0.0001,0.032,4,9.292567e-14,4.959279e-12,2.459445e-23
