method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.319,9,1.776357e-15,2.290585e-15,5.246779e-30,10,6.167106e-14
cheb,1001,0.100100,0.0001,0.081,9,1.900480e-12,1.080480e-12,1.167438e-24,10,6.167106e-14
cheb,2001,0.200100,0.0001,0.080,9,3.803846e-12,2.121113e-12,4.499122e-24,10,6.167106e-14
cheb,3001,0.300100,0.0001,0.151,9,5.705214e-12,3.148707e-12,9.914355e-24,10,6.167106e-14
cheb,4001,0.400100,0.0001,0.102,9,7.604806e-12,4.182348e-12,1.749203e-23,10,6.167106e-14
cheb,5001,0.500100,0.0001,0.088,9,9.506840e-12,5.219911e-12,2.724747e-23,10,6.167106e-14
cheb,6001,0.600100,0.0001,0.082,9,1.140621e-11,6.252316e-12,3.909146e-23,10,6.167106e-14
cheb,7001,0.700100,0.0001,0.080,9,1.330713e-11,7.283749e-12,5.305300e-23,10,6.167106e-14
cheb,8001,0.800100,0.0001,0.117,9,1.520739e-11,8.315984e-12,6.915559e-23,10,6.167106e-14
cheb,9001,0.900100,0.0001,0.080,9,1.710854e-11,9.346349e-12,8.735423e-23,10,6.167106e-14
cheb,10001,1.000100,0.0001,0.097,9,1.900768e-11,1.037327e-11,1.076046e-22,10,6.167106e-14
cheb,11001,1.100100,0.0001,0.087,9,2.090728e-11,1.139931e-11,1.299442e-22,10,6.167106e-14
cheb,12001,1.200100,0.0001,0.086,9,2.280598e-11,1.242805e-11,1.544563e-22,10,6.167106e-14
cheb,13001,1.300100,0.0001,0.081,9,2.470735e-11,1.345690e-11,1.810883e-22,10,6.167106e-14
cheb,14001,1.400100,0.0001,0.081,9,2.660938e-11,1.448372e-11,2.097780e-22,10,6.167106e-14
cheb,15001,1.500100,0.0001,0.081,9,2.850897e-11,1.551171e-11,2.406131e-22,10,6.167106e-14
cheb,16001,1.600100,0.0001,0.097,9,3.041301e-11,1.653934e-11,2.735498e-22,10,6.167106e-14
cheb,17001,1.700100,0.0001,0.082,9,3.231260e-11,1.756632e-11,3.085758e-22,10,6.167106e-14
cheb,18001,1.800100,0.0001,0.080,9,3.421374e-11,1.859274e-11,3.456900e-22,10,6.167106e-14
cheb,19001,1.900100,0.0001,0.081,9,3.611089e-11,1.961583e-11,3.847806e-22,10,6.167106e-14
cheb,20001,2.000100,0.0001,0.081,9,3.801026e-11,2.064099e-11,4.260504e-22,10,6.167106e-14
cheb,21001,2.100100,0.0001,0.085,9,3.991141e-11,2.164237e-11,4.683921e-22,10,6.167106e-14
cheb,22001,2.200100,0.0001,0.121,9,4.181100e-11,2.264572e-11,5.128287e-22,10,6.167106e-14
cheb,23001,2.300100,0.0001,0.080,9,4.371303e-11,2.364834e-11,5.592439e-22,10,6.167106e-14
cheb,24001,2.400100,0.0001,0.080,9,4.561196e-11,2.465010e-11,6.076272e-22,10,6.167106e-14
cheb,25001,2.500100,0.0001,0.080,9,4.751577e-11,2.565163e-11,6.580063e-22,10,6.167106e-14
cheb,26001,2.600100,0.0001,0.082,9,4.941492e-11,2.665148e-11,7.103016e-22,10,6.167106e-14
cheb,27001,2.700100,0.0001,0.084,9,5.131295e-11,2.765218e-11,7.646433e-22,10,6.167106e-14
cheb,28001,2.800100,0.0001,0.080,9,5.321521e-11,2.865114e-11,8.208878e-22,10,6.167106e-14
cheb,29001,2.900100,0.0001,0.080,9,5.511724e-11,2.965098e-11,8.791808e-22,10,6.167106e-14
cheb,30001,3.000100,0.0001,0.086,9,5.702039e-11,3.065095e-11,9.394808e-22,10,6.167106e-14
cheb,31001,3.100100,0.0001,0.089,9,5.891909e-11,3.164806e-11,1.001600e-21,10,6.167106e-14
cheb,32001,3.200100,0.0001,0.092,9,6.081935e-11,3.264806e-11,1.065896e-21,10,6.167106e-14
cheb,33001,3.300100,0.0001,0.094,9,6.272294e-11,3.364429e-11,1.131939e-21,10,6.167106e-14
cheb,34001,3.400100,0.0001,0.101,9,6.462253e-11,3.464120e-11,1.200013e-21,10,6.167106e-14
cheb,35001,3.500100,0.0001,0.100,9,6.652234e-11,3.563905e-11,1.270142e-21,10,6.167106e-14
cheb,36001,3.600100,0.0001,0.102,9,6.842127e-11,3.663357e-11,1.342019e-21,10,6.167106e-14
cheb,37001,3.700100,0.0001,0.100,9,7.032508e-11,3.762911e-11,1.415950e-21,10,6.167106e-14
cheb,38001,3.800100,0.0001,0.100,9,7.222400e-11,3.862452e-11,1.491854e-21,10,6.167106e-14
cheb,39001,3.900100,0.0001,0.101,9,7.412693e-11,3.961855e-11,1.569630e-21,10,6.167106e-14
cheb,40001,4.000100,0.0001,0.100,9,7.602519e-11,4.061305e-11,1.649420e-21,10,6.167106e-14
cheb,41001,4.100100,0.0001,0.102,9,7.792633e-11,4.163584e-11,1.733543e-21,10,6.167106e-14
cheb,42001,4.200100,0.0001,0.100,9,7.982659e-11,4.265816e-11,1.819718e-21,10,6.167106e-14
cheb,43001,4.300100,0.0001,0.102,9,8.172907e-11,4.368173e-11,1.908094e-21,10,6.167106e-14
cheb,44001,4.400100,0.0001,0.103,9,8.363177e-11,4.470284e-11,1.998344e-21,10,6.167106e-14
cheb,45001,4.500100,0.0001,0.103,9,8.553047e-11,4.572464e-11,2.090743e-21,10,6.167106e-14
cheb,46001,4.600100,0.0001,0.101,9,8.742962e-11,4.674602e-11,2.185190e-21,10,6.167106e-14
cheb,47001,4.700100,0.0001,0.107,9,8.933321e-11,4.776729e-11,2.281714e-21,10,6.167106e-14
cheb,48001,4.800100,0.0001,0.099,9,9.123236e-11,4.878666e-11,2.380138e-21,10,6.167106e-14
cheb,49001,4.900100,0.0001,0.100,9,9.312995e-11,4.980539e-11,2.480577e-21,10,6.167106e-14
cheb,50001,5.000100,0.0001,0.100,9,9.503065e-11,5.082626e-11,2.583308e-21,10,6.167106e-14
cheb,51001,5.100100,0.0001,0.111,9,9.693402e-11,5.184634e-11,2.688043e-21,10,6.167106e-14
cheb,52001,5.200100,0.0001,0.100,9,9.883516e-11,5.286550e-11,2.794761e-21,10,6.167106e-14
cheb,53001,5.300100,0.0001,0.099,9,1.007374e-10,5.388558e-11,2.903656e-21,10,6.167106e-14
cheb,54001,5.400100,0.0001,0.099,9,1.026392e-10,5.490537e-11,3.014600e-21,10,6.167106e-14
cheb,55001,5.500100,0.0001,0.099,9,1.045388e-10,5.592391e-11,3.127484e-21,10,6.167106e-14
cheb,56001,5.600100,0.0001,0.099,9,1.064389e-10,5.694195e-11,3.242385e-21,10,6.167106e-14
cheb,57001,5.700100,0.0001,0.098,9,1.083367e-10,5.796000e-11,3.359362e-21,10,6.167106e-14
cheb,58001,5.800100,0.0001,0.101,9,1.102354e-10,5.897800e-11,3.478405e-21,10,6.167106e-14
cheb,59001,5.900100,0.0001,0.100,9,1.121370e-10,5.999595e-11,3.599514e-21,10,6.167106e-14
cheb,60001,6.000100,0.0001,0.102,9,1.140386e-10,6.101435e-11,3.722750e-21,10,6.167106e-14
cheb,61001,6.100100,0.0001,0.100,9,1.159390e-10,6.203271e-11,3.848057e-21,10,6.167106e-14
cheb,62001,6.200100,0.0001,0.100,9,1.178391e-10,6.305079e-11,3.975402e-21,10,6.167106e-14
