method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.010000,0.01,0.213,6,1.996292e-11,4.009322e-09,1.607466e-17
taylor,2,0.020000,0.01,0.085,6,7.018208e-11,5.500465e-06,3.025512e-11
taylor,3,0.030000,0.01,0.125,6,5.021809e-01,7.086472e-01,5.021809e-01
taylor,4,0.040000,0.01,0.151,6,1.064774e+10,1.031879e+05,1.064774e+10
taylor,5,0.050000,0.01,0.141,6,2.428016e+20,1.558209e+10,2.428016e+20
taylor,6,0.060000,0.01,0.144,6,5.734997e+30,2.394785e+15,5.734997e+30
taylor,7,0.070000,0.01,0.143,6,1.384674e+41,3.721121e+20,1.384674e+41
taylor,8,0.080000,0.01,0.154,6,3.395328e+51,5.826944e+25,3.395328e+51
taylor,9,0.090000,0.01,0.139,6,8.423643e+61,9.178040e+30,8.423643e+61
taylor,10,0.100000,0.01,0.141,6,2.109317e+72,1.452349e+36,2.109317e+72
taylor,11,0.110000,0.01,0.157,6,5.321847e+82,2.306913e+41,5.321847e+82
taylor,12,0.120000,0.01,0.139,6,1.351157e+93,3.675809e+46,1.351157e+93
taylor,13,0.130000,0.01,0.085,6,3.448571e+103,5.872453e+51,3.448571e+103
taylor,14,0.140000,0.01,0.178,6,8.841253e+113,9.402794e+56,8.841253e+113
taylor,15,0.150000,0.01,0.086,6,2.275333e+124,1.508421e+62,2.275333e+124
taylor,16,0.160000,0.01,0.154,6,5.874840e+134,2.423807e+67,5.874840e+134
taylor,17,0.170000,0.01,0.170,6,1.521142e+145,3.900182e+72,1.521142e+145
taylor,18,0.180000,0.01,0.088,6,3.948205e+155,6.283474e+77,3.948205e+155
taylor,19,0.190000,0.01,0.083,6,1.026942e+166,1.013381e+83,1.026942e+166
taylor,20,0.200000,0.01,0.140,6,2.676017e+176,1.635854e+88,2.676017e+176
taylor,21,0.210000,0.01,0.143,6,6.984387e+186,2.642799e+93,6.984387e+186
taylor,22,0.220000,0.01,0.136,6,1.825482e+197,4.272566e+98,1.825482e+197
taylor,23,0.230000,0.01,0.138,6,4.777087e+207,6.911647e+103,4.777087e+207
taylor,24,0.240000,0.01,0.142,6,1.251473e+218,1.118693e+109,1.251473e+218
taylor,25,0.250000,0.01,0.138,6,3.281698e+228,1.811546e+114,3.281698e+228
taylor,26,0.260000,0.01,0.138,6,8.612857e+238,2.934767e+119,8.612857e+238
taylor,27,0.270000,0.01,0.139,6,2.262178e+249,4.756235e+124,2.262178e+249
taylor,28,0.280000,0.01,0.142,6,5.945683e+259,7.710825e+129,5.945683e+259
taylor,29,0.290000,0.01,0.140,6,1.563657e+270,1.250463e+135,1.563657e+270
taylor,30,0.300000,0.01,0.148,6,4.114523e+280,2.028429e+140,4.114523e+280
taylor,31,0.310000,0.01,0.146,6,1.083208e+291,3.291212e+145,1.083208e+291
taylor,32,0.320000,0.01,0.149,6,2.852975e+301,5.341325e+150,2.852975e+301
taylor,33,0.330000,0.01,0.148,6,inf,inf,inf
taylor,34,0.340000,0.01,0.144,6,inf,inf,inf
taylor,35,0.350000,0.01,0.141,6,inf,inf,inf
taylor,36,0.360000,0.01,0.141,6,inf,inf,inf
taylor,37,0.370000,0.01,0.141,6,inf,inf,inf
taylor,38,0.380000,0.01,0.138,6,inf,inf,inf
taylor,39,0.390000,0.01,0.161,6,inf,inf,inf
taylor,40,0.400000,0.01,0.146,6,inf,inf,inf
taylor,41,0.410000,0.01,0.148,6,inf,inf,inf
taylor,42,0.420000,0.01,0.145,6,inf,inf,inf
taylor,43,0.430000,0.01,0.175,6,inf,inf,inf
taylor,44,0.440000,0.01,0.128,6,inf,inf,inf
taylor,45,0.450000,0.01,0.081,6,inf,inf,inf
taylor,46,0.460000,0.01,0.138,6,inf,inf,inf
taylor,47,0.470000,0.01,0.141,6,inf,inf,inf
taylor,48,0.480000,0.01,0.081,6,inf,inf,inf
taylor,49,0.490000,0.01,0.155,6,inf,inf,inf
taylor,50,0.500000,0.01,0.144,6,inf,inf,inf
taylor,51,0.510000,0.01,0.140,6,inf,inf,inf
taylor,52,0.520000,0.01,0.122,6,inf,inf,inf
taylor,53,0.530000,0.01,0.081,6,inf,inf,inf
taylor,54,0.540000,0.01,0.081,6,inf,inf,inf
taylor,55,0.550000,0.01,0.079,6,inf,inf,inf
