method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.358,7,7.216450e-15,4.086492e-15,1.669942e-29,8,6.499571e-13
cheb,101,0.010100,0.0001,0.118,7,7.697176e-13,3.941725e-13,1.553720e-25,8,6.499571e-13
cheb,201,0.020100,0.0001,0.230,7,1.532441e-12,7.833157e-13,6.135834e-25,8,6.499571e-13
cheb,301,0.030100,0.0001,0.216,7,2.295053e-12,1.173385e-12,1.376832e-24,8,6.499571e-13
cheb,401,0.040100,0.0001,0.221,7,3.057554e-12,1.562994e-12,2.442951e-24,8,6.499571e-13
cheb,501,0.050100,0.0001,0.208,7,3.820722e-12,1.952641e-12,3.812808e-24,8,6.499571e-13
cheb,601,0.060100,0.0001,0.119,7,4.583445e-12,2.342766e-12,5.488552e-24,8,6.499571e-13
cheb,701,0.070100,0.0001,0.198,7,5.345835e-12,2.732515e-12,7.466640e-24,8,6.499571e-13
cheb,801,0.080100,0.0001,0.120,7,6.109446e-12,3.122970e-12,9.752941e-24,8,6.499571e-13
cheb,901,0.090100,0.0001,0.217,7,6.872503e-12,3.512645e-12,1.233867e-23,8,6.499571e-13
cheb,1001,0.100100,0.0001,0.220,7,7.634782e-12,3.901930e-12,1.522506e-23,8,6.499571e-13
cheb,1101,0.110100,0.0001,0.221,7,8.398393e-12,4.292492e-12,1.842549e-23,8,6.499571e-13
cheb,1201,0.120100,0.0001,0.228,7,9.161671e-12,4.682145e-12,2.192248e-23,8,6.499571e-13
cheb,1301,0.130100,0.0001,0.235,7,9.925061e-12,5.071856e-12,2.572372e-23,8,6.499571e-13
cheb,1401,0.140100,0.0001,0.229,7,1.068734e-11,5.460737e-12,2.981965e-23,8,6.499571e-13
cheb,1501,0.150100,0.0001,0.308,7,1.144829e-11,5.850023e-12,3.422277e-23,8,6.499571e-13
cheb,1601,0.160100,0.0001,0.216,7,1.221145e-11,6.239256e-12,3.892832e-23,8,6.499571e-13
cheb,1701,0.170100,0.0001,0.267,7,1.297451e-11,6.628570e-12,4.393794e-23,8,6.499571e-13
cheb,1801,0.180100,0.0001,0.248,7,1.373746e-11,7.017636e-12,4.924722e-23,8,6.499571e-13
cheb,1901,0.190100,0.0001,0.229,7,1.450062e-11,7.406786e-12,5.486048e-23,8,6.499571e-13
cheb,2001,0.200100,0.0001,0.281,7,1.526224e-11,7.795909e-12,6.077620e-23,8,6.499571e-13
cheb,2101,0.210100,0.0001,0.251,7,1.602507e-11,8.184971e-12,6.699375e-23,8,6.499571e-13
cheb,2201,0.220100,0.0001,0.319,7,1.678846e-11,8.574343e-12,7.351936e-23,8,6.499571e-13
cheb,2301,0.230100,0.0001,0.259,7,1.754918e-11,8.963655e-12,8.034710e-23,8,6.499571e-13
cheb,2401,0.240100,0.0001,0.231,7,1.831324e-11,9.352607e-12,8.747126e-23,8,6.499571e-13
cheb,2501,0.250100,0.0001,0.246,7,1.907718e-11,9.742359e-12,9.491356e-23,8,6.499571e-13
cheb,2601,0.260100,0.0001,0.268,7,1.983924e-11,1.013166e-11,1.026505e-22,8,6.499571e-13
cheb,2701,0.270100,0.0001,0.257,7,2.060196e-11,1.052095e-11,1.106904e-22,8,6.499571e-13
cheb,2801,0.280100,0.0001,0.228,7,2.136380e-11,1.091008e-11,1.190298e-22,8,6.499571e-13
cheb,2901,0.290100,0.0001,0.236,7,2.212674e-11,1.129915e-11,1.276707e-22,8,6.499571e-13
cheb,3001,0.300100,0.0001,0.229,7,2.288880e-11,1.168840e-11,1.366186e-22,8,6.499571e-13
cheb,3101,0.310100,0.0001,0.266,7,2.365064e-11,1.207756e-11,1.458674e-22,8,6.499571e-13
cheb,3201,0.320100,0.0001,0.219,7,2.441325e-11,1.246663e-11,1.554169e-22,8,6.499571e-13
cheb,3301,0.330100,0.0001,0.241,7,2.517708e-11,1.285606e-11,1.652783e-22,8,6.499571e-13
cheb,3401,0.340100,0.0001,1.551,7,2.593992e-11,1.324553e-11,1.754442e-22,8,6.499571e-13
cheb,3501,0.350100,0.0001,0.280,7,2.670286e-11,1.363502e-11,1.859137e-22,8,6.499571e-13
cheb,3601,0.360100,0.0001,0.253,7,2.746514e-11,1.402434e-11,1.966821e-22,8,6.499571e-13
cheb,3701,0.370100,0.0001,0.233,7,2.822786e-11,1.441389e-11,2.077602e-22,8,6.499571e-13
cheb,3801,0.380100,0.0001,0.216,7,2.899159e-11,1.480311e-11,2.191319e-22,8,6.499571e-13
cheb,3901,0.390100,0.0001,0.219,7,2.975220e-11,1.519213e-11,2.308007e-22,8,6.499571e-13
cheb,4001,0.400100,0.0001,0.216,7,3.051526e-11,1.558167e-11,2.427883e-22,8,6.499571e-13
cheb,4101,0.410100,0.0001,0.258,7,3.127909e-11,1.597089e-11,2.550695e-22,8,6.499571e-13
cheb,4201,0.420100,0.0001,0.237,7,3.204303e-11,1.636000e-11,2.676495e-22,8,6.499571e-13
cheb,4301,0.430100,0.0001,0.118,7,3.280320e-11,1.674923e-11,2.805367e-22,8,6.499571e-13
cheb,4401,0.440100,0.0001,0.216,7,3.356782e-11,1.713827e-11,2.937203e-22,8,6.499571e-13
cheb,4501,0.450100,0.0001,0.124,7,3.432876e-11,1.752760e-11,3.072166e-22,8,6.499571e-13
cheb,4601,0.460100,0.0001,0.264,7,3.509149e-11,1.791661e-11,3.210050e-22,8,6.499571e-13
cheb,4701,0.470100,0.0001,0.233,7,3.585376e-11,1.830604e-11,3.351112e-22,8,6.499571e-13
cheb,4801,0.480100,0.0001,0.231,7,3.661660e-11,1.869507e-11,3.495056e-22,8,6.499571e-13
cheb,4901,0.490100,0.0001,0.215,7,3.738021e-11,1.908406e-11,3.642012e-22,8,6.499571e-13
cheb,5001,0.500100,0.0001,0.217,7,3.814249e-11,1.947309e-11,3.792012e-22,8,6.499571e-13
cheb,5101,0.510100,0.0001,0.246,7,3.890388e-11,1.986254e-11,3.945203e-22,8,6.499571e-13
cheb,5201,0.520100,0.0001,0.237,7,3.966760e-11,2.025125e-11,4.101133e-22,8,6.499571e-13
cheb,5301,0.530100,0.0001,0.215,7,4.043077e-11,2.064073e-11,4.260399e-22,8,6.499571e-13
cheb,5401,0.540100,0.0001,0.217,7,4.119283e-11,2.102993e-11,4.422580e-22,8,6.499571e-13
cheb,5501,0.550100,0.0001,0.142,7,4.195655e-11,2.141949e-11,4.587947e-22,8,6.499571e-13
cheb,5601,0.560100,0.0001,0.207,7,4.271927e-11,2.180857e-11,4.756138e-22,8,6.499571e-13
cheb,5701,0.570100,0.0001,0.113,7,4.348089e-11,2.219801e-11,4.927516e-22,8,6.499571e-13
cheb,5801,0.580100,0.0001,0.205,7,4.424494e-11,2.258736e-11,5.101887e-22,8,6.499571e-13
cheb,5901,0.590100,0.0001,0.206,7,4.500733e-11,2.297607e-11,5.278996e-22,8,6.499571e-13
cheb,6001,0.600100,0.0001,0.210,7,4.576906e-11,2.336538e-11,5.459409e-22,8,6.499571e-13
cheb,6101,0.610100,0.0001,0.210,7,4.653367e-11,2.375445e-11,5.642739e-22,8,6.499571e-13
cheb,6201,0.620100,0.0001,0.211,7,4.729417e-11,2.414365e-11,5.829157e-22,8,6.499571e-13
cheb,6301,0.630100,0.0001,0.247,7,4.805834e-11,2.453279e-11,6.018577e-22,8,6.499571e-13
cheb,6401,0.640100,0.0001,0.251,7,4.881984e-11,2.492148e-11,6.210802e-22,8,6.499571e-13
cheb,6501,0.650100,0.0001,0.213,7,4.958101e-11,2.531064e-11,6.406287e-22,8,6.499571e-13
cheb,6601,0.660100,0.0001,0.233,7,5.034673e-11,2.569982e-11,6.604807e-22,8,6.499571e-13
cheb,6701,0.670100,0.0001,0.677,7,5.111023e-11,2.608926e-11,6.806493e-22,8,6.499571e-13
cheb,6801,0.680100,0.0001,0.221,7,5.187295e-11,2.647776e-11,7.010717e-22,8,6.499571e-13
cheb,6901,0.690100,0.0001,0.206,7,5.263479e-11,2.686694e-11,7.218324e-22,8,6.499571e-13
cheb,7001,0.700100,0.0001,0.179,7,5.339806e-11,2.725608e-11,7.428940e-22,8,6.499571e-13
cheb,7101,0.710100,0.0001,0.112,7,5.416101e-11,2.764508e-11,7.642507e-22,8,6.499571e-13
cheb,7201,0.720100,0.0001,0.224,7,5.492029e-11,2.803352e-11,7.858781e-22,8,6.499571e-13
cheb,7301,0.730100,0.0001,0.311,7,5.568257e-11,2.842269e-11,8.078492e-22,8,6.499571e-13
cheb,7401,0.740100,0.0001,0.118,7,5.644507e-11,2.881182e-11,8.301212e-22,8,6.499571e-13
cheb,7501,0.750100,0.0001,0.117,7,5.720924e-11,2.920112e-11,8.527054e-22,8,6.499571e-13
cheb,7601,0.760100,0.0001,0.283,7,5.797474e-11,2.958995e-11,8.755654e-22,8,6.499571e-13
cheb,7701,0.770100,0.0001,0.214,7,5.873746e-11,2.997890e-11,8.987346e-22,8,6.499571e-13
cheb,7801,0.780100,0.0001,0.277,7,5.950007e-11,3.036803e-11,9.222170e-22,8,6.499571e-13
cheb,7901,0.790100,0.0001,0.204,7,6.026257e-11,3.075736e-11,9.460152e-22,8,6.499571e-13
cheb,8001,0.800100,0.0001,0.211,7,6.102485e-11,3.114611e-11,9.700805e-22,8,6.499571e-13
cheb,8101,0.810100,0.0001,0.137,7,6.178580e-11,3.153474e-11,9.944398e-22,8,6.499571e-13
cheb,8201,0.820100,0.0001,0.215,7,6.254919e-11,3.192369e-11,1.019122e-21,8,6.499571e-13
cheb,8301,0.830100,0.0001,0.205,7,6.331058e-11,3.231267e-11,1.044109e-21,8,6.499571e-13
cheb,8401,0.840100,0.0001,0.210,7,6.407841e-11,3.270154e-11,1.069391e-21,8,6.499571e-13
cheb,8501,0.850100,0.0001,0.215,7,6.483625e-11,3.309071e-11,1.094995e-21,8,6.499571e-13
cheb,8601,0.860100,0.0001,0.216,7,6.560130e-11,3.347950e-11,1.120877e-21,8,6.499571e-13
cheb,8701,0.870100,0.0001,0.223,7,6.636347e-11,3.386861e-11,1.147083e-21,8,6.499571e-13
cheb,8801,0.880100,0.0001,0.220,7,6.712708e-11,3.425746e-11,1.173573e-21,8,6.499571e-13
cheb,8901,0.890100,0.0001,0.219,7,6.789003e-11,3.464650e-11,1.200380e-21,8,6.499571e-13
cheb,9001,0.900100,0.0001,0.217,7,6.865120e-11,3.503524e-11,1.227468e-21,8,6.499571e-13
cheb,9101,0.910100,0.0001,0.217,7,6.941470e-11,3.542422e-11,1.254875e-21,8,6.499571e-13
cheb,9201,0.920100,0.0001,0.205,7,7.017764e-11,3.581269e-11,1.282549e-21,8,6.499571e-13
cheb,9301,0.930100,0.0001,0.125,7,7.094114e-11,3.620157e-11,1.310554e-21,8,6.499571e-13
cheb,9401,0.940100,0.0001,0.211,7,7.170153e-11,3.659027e-11,1.338848e-21,8,6.499571e-13
cheb,9501,0.950100,0.0001,0.249,7,7.246426e-11,3.697903e-11,1.367448e-21,8,6.499571e-13
cheb,9601,0.960100,0.0001,0.122,7,7.322953e-11,3.736785e-11,1.396356e-21,8,6.499571e-13
cheb,9701,0.970100,0.0001,0.181,7,7.399004e-11,3.775688e-11,1.425582e-21,8,6.499571e-13
cheb,9801,0.980100,0.0001,0.211,7,7.475209e-11,3.814557e-11,1.455085e-21,8,6.499571e-13
cheb,9901,0.990100,0.0001,0.113,7,7.551548e-11,3.853464e-11,1.484918e-21,8,6.499571e-13
cheb,10000,1.000000,0.0001,0.112,7,7.627066e-11,3.891947e-11,1.514725e-21,8,6.499571e-13
