method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.359,7,8.881784e-15,3.882295e-15,1.507222e-29,8,6.499571e-13
cheb,101,0.010100,0.0001,0.219,7,6.916689e-13,3.516454e-13,1.236545e-25,8,6.499571e-13
cheb,201,0.020100,0.0001,0.219,7,1.375788e-12,6.998087e-13,4.897322e-25,8,6.499571e-13
cheb,301,0.030100,0.0001,0.119,7,2.060352e-12,1.047881e-12,1.098054e-24,8,6.499571e-13
cheb,401,0.040100,0.0001,0.223,7,2.744027e-12,1.394340e-12,1.944184e-24,8,6.499571e-13
cheb,501,0.050100,0.0001,0.233,7,3.429701e-12,1.740485e-12,3.029290e-24,8,6.499571e-13
cheb,601,0.060100,0.0001,0.259,7,4.112266e-12,2.087220e-12,4.356489e-24,8,6.499571e-13
cheb,701,0.070100,0.0001,0.234,7,4.797940e-12,2.433699e-12,5.922889e-24,8,6.499571e-13
cheb,801,0.080100,0.0001,0.240,7,5.481171e-12,2.780578e-12,7.731616e-24,8,6.499571e-13
cheb,901,0.090100,0.0001,0.231,7,6.164402e-12,3.126968e-12,9.777931e-24,8,6.499571e-13
cheb,1001,0.100100,0.0001,0.124,7,6.848300e-12,3.473888e-12,1.206790e-23,8,6.499571e-13
cheb,1101,0.110100,0.0001,0.233,7,7.532197e-12,3.820637e-12,1.459727e-23,8,6.499571e-13
cheb,1201,0.120100,0.0001,0.254,7,8.217871e-12,4.167465e-12,1.736776e-23,8,6.499571e-13
cheb,1301,0.130100,0.0001,0.138,7,8.900214e-12,4.517013e-12,2.040340e-23,8,6.499571e-13
cheb,1401,0.140100,0.0001,0.256,7,9.585666e-12,4.869237e-12,2.370947e-23,8,6.499571e-13
cheb,1501,0.150100,0.0001,0.257,7,1.027001e-11,5.222011e-12,2.726940e-23,8,6.499571e-13
cheb,1601,0.160100,0.0001,0.230,7,1.095368e-11,5.574936e-12,3.107991e-23,8,6.499571e-13
cheb,1701,0.170100,0.0001,0.244,7,1.163802e-11,5.928552e-12,3.514773e-23,8,6.499571e-13
cheb,1801,0.180100,0.0001,0.232,7,1.232259e-11,6.282155e-12,3.946547e-23,8,6.499571e-13
cheb,1901,0.190100,0.0001,0.297,7,1.300560e-11,6.635912e-12,4.403532e-23,8,6.499571e-13
cheb,2001,0.200100,0.0001,0.263,7,1.369060e-11,6.989923e-12,4.885902e-23,8,6.499571e-13
cheb,2101,0.210100,0.0001,0.233,7,1.437317e-11,7.344050e-12,5.393507e-23,8,6.499571e-13
cheb,2201,0.220100,0.0001,0.280,7,1.505795e-11,7.698014e-12,5.925941e-23,8,6.499571e-13
cheb,2301,0.230100,0.0001,0.271,7,1.574274e-11,8.052422e-12,6.484150e-23,8,6.499571e-13
cheb,2401,0.240100,0.0001,0.215,7,1.642642e-11,8.406714e-12,7.067284e-23,8,6.499571e-13
cheb,2501,0.250100,0.0001,0.273,7,1.711142e-11,8.761220e-12,7.675898e-23,8,6.499571e-13
cheb,2601,0.260100,0.0001,0.261,7,1.779465e-11,9.115790e-12,8.309763e-23,8,6.499571e-13
cheb,2701,0.270100,0.0001,0.219,7,1.847922e-11,9.470751e-12,8.969513e-23,8,6.499571e-13
cheb,2801,0.280100,0.0001,0.259,7,1.916178e-11,9.825366e-12,9.653783e-23,8,6.499571e-13
cheb,2901,0.290100,0.0001,0.246,7,1.984524e-11,1.018017e-11,1.036360e-22,8,6.499571e-13
cheb,3001,0.300100,0.0001,0.196,7,2.053113e-11,1.053535e-11,1.109936e-22,8,6.499571e-13
cheb,3101,0.310100,0.0001,0.255,7,2.121481e-11,1.089072e-11,1.186077e-22,8,6.499571e-13
cheb,3201,0.320100,0.0001,0.230,7,2.189737e-11,1.124616e-11,1.264760e-22,8,6.499571e-13
cheb,3301,0.330100,0.0001,0.224,7,2.258260e-11,1.160205e-11,1.346076e-22,8,6.499571e-13
cheb,3401,0.340100,0.0001,0.258,7,2.326672e-11,1.195775e-11,1.429878e-22,8,6.499571e-13
cheb,3501,0.350100,0.0001,0.258,7,2.395151e-11,1.231405e-11,1.516358e-22,8,6.499571e-13
cheb,3601,0.360100,0.0001,0.261,7,2.463540e-11,1.267051e-11,1.605419e-22,8,6.499571e-13
cheb,3701,0.370100,0.0001,0.152,7,2.531886e-11,1.302667e-11,1.696941e-22,8,6.499571e-13
cheb,3801,0.380100,0.0001,0.151,7,2.600475e-11,1.338347e-11,1.791173e-22,8,6.499571e-13
cheb,3901,0.390100,0.0001,0.147,7,2.668865e-11,1.374017e-11,1.887922e-22,8,6.499571e-13
cheb,4001,0.400100,0.0001,0.265,7,2.737144e-11,1.409642e-11,1.987091e-22,8,6.499571e-13
cheb,4101,0.410100,0.0001,0.175,7,2.805467e-11,1.445336e-11,2.088997e-22,8,6.499571e-13
cheb,4201,0.420100,0.0001,0.227,7,2.873923e-11,1.481023e-11,2.193428e-22,8,6.499571e-13
cheb,4301,0.430100,0.0001,0.251,7,2.942468e-11,1.516748e-11,2.300524e-22,8,6.499571e-13
cheb,4401,0.440100,0.0001,0.419,7,3.010747e-11,1.552447e-11,2.410092e-22,8,6.499571e-13
cheb,4501,0.450100,0.0001,0.150,7,3.079292e-11,1.588233e-11,2.522484e-22,8,6.499571e-13
cheb,4601,0.460100,0.0001,0.144,7,3.147660e-11,1.624020e-11,2.637441e-22,8,6.499571e-13
cheb,4701,0.470100,0.0001,0.138,7,3.216183e-11,1.659778e-11,2.754863e-22,8,6.499571e-13
cheb,4801,0.480100,0.0001,0.138,7,3.284528e-11,1.695567e-11,2.874947e-22,8,6.499571e-13
cheb,4901,0.490100,0.0001,0.240,7,3.352807e-11,1.731416e-11,2.997800e-22,8,6.499571e-13
cheb,5001,0.500100,0.0001,0.243,7,3.421285e-11,1.767260e-11,3.123207e-22,8,6.499571e-13
cheb,5101,0.510100,0.0001,0.249,7,3.489653e-11,1.803119e-11,3.251238e-22,8,6.499571e-13
cheb,5201,0.520100,0.0001,0.257,7,3.558243e-11,1.839006e-11,3.381943e-22,8,6.499571e-13
cheb,5301,0.530100,0.0001,0.250,7,3.626699e-11,1.874919e-11,3.515322e-22,8,6.499571e-13
cheb,5401,0.540100,0.0001,0.207,7,3.695155e-11,1.910847e-11,3.651337e-22,8,6.499571e-13
cheb,5501,0.550100,0.0001,0.113,7,3.763567e-11,1.946781e-11,3.789956e-22,8,6.499571e-13
cheb,5601,0.560100,0.0001,0.208,7,3.831935e-11,1.982711e-11,3.931143e-22,8,6.499571e-13
cheb,5701,0.570100,0.0001,0.211,7,3.900391e-11,2.018618e-11,4.074819e-22,8,6.499571e-13
cheb,5801,0.580100,0.0001,0.281,7,3.968736e-11,2.054579e-11,4.221296e-22,8,6.499571e-13
cheb,5901,0.590100,0.0001,0.174,7,4.037082e-11,2.090503e-11,4.370203e-22,8,6.499571e-13
cheb,6001,0.600100,0.0001,0.216,7,4.105694e-11,2.126467e-11,4.521862e-22,8,6.499571e-13
cheb,6101,0.610100,0.0001,0.219,7,4.173972e-11,2.162358e-11,4.675792e-22,8,6.499571e-13
